last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,high,low,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_2,close_2,high,low,avg_trade_price,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price,datetime,open,high,low,close
08-05-2025 11:25,2,27525,103,71625,150000,1.8,3,-78375,-664.8,31125,-4125,YES,-9375,Y,24475.29,24483.3,24485.3,24490,24481.2,08-05-2025 11:25,2.8,2874000,359,430125,416400,2.8,2.8,13725,-125.5,67725,-4500,Y,-143550,Y,96.8,99.6,102,96.65,89.51,08-05-2025 11:25,0.1,3602325,357,62633400,50038875,0.1,0.1,12594525,-28.6,156075,1425,N,-334725,YES,3.65,3.75,3.9,3.65,8.26,08-05-2025 11:25,24408.1,24415.8,24407.65,24412.3
08-05-2025 11:30,-1.3,33450,105,71400,68475,-2.5,-2,2925,-798,25350,675,N,-2625,N,24475.55,24485.3,24484,24490.2,24480,08-05-2025 11:30,-2.15,1785825,367,408450,452400,-1.95,-1.85,-43950,-118.25,77475,12900,N,26850,YES,100,97.85,101.65,96,89.67,08-05-2025 11:30,-0.2,2687025,367,62374050,52485750,-0.2,-0.2,9888300,-28.4,156675,-147000,Y,221550,Y,3.75,3.55,3.85,3.4,8.2,08-05-2025 11:30,24411.3,24413.6,24407.1,24407.85
08-05-2025 11:35,-2.9,8850,52,51900,63600,-1.6,-1.5,-11700,-854.3,25500,5700,N,1650,N,24475.6,24484,24481.1,24487.6,24480.3,08-05-2025 11:35,-0.7,1133550,365,430650,524700,-0.6,-0.55,-94050,-116.05,77025,19275,N,-13875,Y,98.05,97.35,100.2,96.25,89.76,08-05-2025 11:35,-0.05,2363625,366,50513175,49250250,-0.05,-0.05,1262925,-28.85,177900,-244050,Y,-45300,YES,3.6,3.55,3.75,3.45,8.15,08-05-2025 11:35,24407.05,24412,24403.6,24407.75
08-05-2025 11:40,0.5,9150,55,83625,84300,0.5,1.3,-675,-1151.8,27075,-675,YES,675,Y,24475.64,24481,24481.5,24485,24480.2,08-05-2025 11:40,0.85,714000,367,464625,496875,1,1,-32250,-108.9,75300,-31350,YES,-7050,N,97.5,98.35,99.7,97.15,89.82,08-05-2025 11:40,-0.3,2463000,369,53563575,55781325,-0.3,-0.3,-2217750,-28.85,180750,-59325,YES,397950,Y,3.5,3.2,3.55,3.2,8.1,08-05-2025 11:40,24407.25,24410.25,24405.2,24408.55
08-05-2025 11:45,-1.3,19350,93,173325,90375,-1.2,-3.6,82950,-1184.5,32850,825,N,-825,Y,24475.71,24481.5,24480.2,24484.9,24477,08-05-2025 11:45,0.2,1726800,366,437325,565575,0.25,0.25,-128250,-110.9,82800,-131625,YES,-95550,Y,98.3,98.5,100.35,94.55,89.94,08-05-2025 11:45,-0.15,3449625,364,66946800,70399725,-0.15,-0.15,-3452925,-28.75,186975,336675,YES,-183300,YES,3.2,3.05,3.3,3,8.03,08-05-2025 11:45,24407.45,24410.2,24398.3,24402.75
08-05-2025 11:50,0,31275,75,110625,306825,0,4.5,-196200,-1026.5,52350,-525,YES,-1200,Y,24475.83,24480.2,24480.2,24485.5,24479.2,08-05-2025 11:50,0.5,975375,268,425250,563025,0.2,0.2,-137775,-117.4,75150,33075,Y,9225,YES,98.2,98.7,100.9,97.5,90.02,08-05-2025 11:50,-0.25,3412050,269,89352075,86504625,-0.2,-0.2,2847450,-28.55,176400,-67650,Y,-30000,Y,3.05,2.8,3.05,2.75,7.95,08-05-2025 11:50,24401.7,24407.1,24398.45,24400.7
08-05-2025 11:55,0.4,14550,76,143700,99150,0.4,-0.5,44550,-854.9,30225,-8925,YES,-4125,Y,24475.89,24480.2,24480.6,24485.7,24479.6,08-05-2025 11:55,0.9,801150,310,454875,523800,0.65,0.6,-68925,-100.95,85725,35250,N,2475,Y,98.55,99.45,99.6,97.5,90.09,08-05-2025 11:55,-0.35,4119600,326,100808700,107596425,-0.35,-0.35,-6787725,-28.4,180375,2925,YES,-179175,YES,2.85,2.5,2.85,2.35,7.85,08-05-2025 11:55,24400.7,24403.65,24398.25,24401.3
08-05-2025 12:00,-0.3,13950,76,93525,64275,-0.2,-1.4,29250,-948.8,36600,3450,N,1500,N,24475.93,24480.6,24480.3,24484.7,24478.1,08-05-2025 12:00,0.1,929475,341,429675,479625,0.25,0.2,-49950,-101.25,75900,62100,Y,-54150,Y,99.4,99.5,100.25,97.5,90.16,08-05-2025 12:00,-0.15,3248025,340,97001325,94704525,-0.2,-0.2,2296800,-28.2,164700,-254475,Y,204675,Y,2.45,2.3,2.55,2.25,7.78,08-05-2025 12:00,24401.85,24404.25,24397.25,24400.8
08-05-2025 12:05,-1.5,10950,60,59175,43950,-1.5,-3,15225,-705,35850,1725,YES,3300,N,24475.97,24480.3,24478.8,24483.6,24478,08-05-2025 12:05,-1.6,1250550,367,448500,480375,-1.75,-1.75,-31875,-111.35,79125,-98025,YES,-375,YES,99.4,97.8,101.5,96.5,90.26,08-05-2025 12:05,0.1,2683650,367,120366150,110116425,0.15,0.15,10249725,-28.75,174525,490650,YES,-435150,YES,2.3,2.4,2.5,2.25,7.72,08-05-2025 12:05,24400.7,24403.8,24396.7,24398.2
08-05-2025 12:10,2,23400,69,74250,56850,2.2,0.1,17400,-657.3,28275,-3375,YES,150,Y,24476.03,24480,24482,24484,24477,08-05-2025 12:10,2.75,735375,335,449325,503700,2.75,2.7,-54375,-105.85,71625,-8025,Y,-26100,Y,97.8,100.55,100.75,97.5,90.32,08-05-2025 12:10,-0.05,2061150,342,97112850,84730350,0,0,12382500,-28.05,153150,-139575,Y,-139350,Y,2.45,2.4,2.5,2.3,7.67,08-05-2025 12:10,24397.8,24404.1,24397.15,24403.4
08-05-2025 12:15,-0.2,18675,83,140100,132825,0.7,-0.1,7275,-740.6,38625,-7800,YES,2925,N,24476.13,24482,24481.8,24490,24480,08-05-2025 12:15,-0.1,3589200,362,391575,476625,-0.3,-0.35,-85050,-126,74100,6900,N,-44250,Y,100.35,100.25,108.7,99.3,90.74,08-05-2025 12:15,0.25,4490025,357,77452425,68706825,0.3,0.3,8745600,-28.75,180750,266175,YES,-240075,YES,2.45,2.7,3.05,2.4,7.58,08-05-2025 12:15,24403.25,24411.2,24399.6,24401.05
08-05-2025 12:20,2,10725,48,122925,56550,2,2,66375,-403.4,23025,7350,N,-1125,Y,24476.17,24481.9,24483.9,24486.4,24481.7,08-05-2025 12:20,2.2,837075,226,362700,441900,2.05,1.95,-79200,-106.25,66150,26775,N,-12900,YES,100.1,102.3,103,99.75,90.82,08-05-2025 12:20,-0.05,2393025,227,58010325,54728475,-0.1,-0.1,3281850,-25.6,153675,-232575,Y,154425,Y,2.7,2.65,2.8,2.55,7.53,08-05-2025 12:20,24400.1,24406.95,24399.25,24403.35
08-05-2025 12:25,3.1,450,6,24675,4425,2,4,20250,-62.9,2625,600,YES,225,N,24476.17,24483.9,24487,24487,24483.9,08-05-2025 12:25,0.75,244725,23,49275,60300,0.85,0.75,-11025,-14.7,8325,4800,N,-5100,N,102.5,103.25,104.05,102.5,90.85,08-05-2025 12:25,0.05,245475,24,6754350,7812750,0.05,0.05,-1058400,-2.95,15225,92700,YES,-77250,YES,2.65,2.7,2.75,2.6,7.53,08-05-2025 12:25,24403.35,24408.6,24400.4,24402.35
08-05-2025 12:30,0.6,15150,41,37050,40050,0.5,-1.8,-3000,-157.7,13275,-1425,YES,-9825,Y,24476.41,24482.2,24482.8,24484.7,24480.5,08-05-2025 12:30,-0.1,159750,105,121875,152925,-0.2,-0.25,-31050,-37.45,22575,-4725,YES,39450,YES,102,101.9,102.4,101.05,90.96,08-05-2025 12:30,0,853950,114,35777475,31343025,0,0,4434450,-10.35,55575,131100,YES,-73650,N,2.55,2.55,2.55,2.45,7.47,08-05-2025 12:30,24401.45,24405.3,24399.7,24401.45
08-05-2025 12:35,0.1,24600,88,51600,74100,-0.2,0,-22500,-588.2,33675,-975,N,675,N,24476.49,24482.8,24482.9,24484.8,24478.4,08-05-2025 12:35,0.25,387450,320,360825,678975,0.4,0.45,-318150,-85.05,72600,-17775,YES,-38400,Y,101.9,102.15,102.5,101.5,91,08-05-2025 12:35,0.2,1396125,319,69263475,67430925,0.25,0.25,1832550,-26.55,134400,402975,YES,-407400,YES,2.55,2.75,2.8,2.5,7.44,08-05-2025 12:35,24400.9,24404.5,24398.1,24403.1
08-05-2025 12:40,-3,17400,69,72525,79050,-6.5,-3,-6525,-751.3,29475,2400,N,2475,N,24476.53,24482.9,24479.9,24484.7,24476,08-05-2025 12:40,-4.15,958950,324,500475,472200,-4.15,-4.1,28275,-96.25,68100,-119250,YES,-26325,N,102.15,98,102.85,97.25,91.07,08-05-2025 12:40,0.05,1905075,345,77141475,64420050,0.05,0.05,12721425,-27.05,162825,221325,N,-76275,Y,2.75,2.8,2.85,2.65,7.41,08-05-2025 12:40,24403.1,24404.05,24395.35,24397.15
08-05-2025 12:45,-4.3,16725,98,63000,52050,-0.5,-4.1,10950,-262.5,27375,-600,YES,1875,Y,24476.53,24479.9,24475.6,24479.9,24475.1,08-05-2025 12:45,1.65,893700,351,389475,714225,1.6,1.7,-324750,-92.25,80175,125925,Y,25875,YES,98.55,100.2,100.9,97.7,91.14,08-05-2025 12:45,-0.3,2261550,359,72003225,57337125,-0.3,-0.3,14666100,-27.35,170325,-671475,Y,467625,Y,2.85,2.55,2.95,2.55,7.37,08-05-2025 12:45,24396.2,24399.95,24395.2,24398.25
08-05-2025 12:50,2.9,30675,105,75000,62100,1.6,2.9,12900,-195.3,27225,-3375,YES,-1650,Y,24476.52,24475.6,24478.5,24478.5,24475,08-05-2025 12:50,1.6,544350,311,359625,439800,1.8,1.75,-80175,-98,69675,109200,N,-14400,Y,100,101.6,102,99.6,91.18,08-05-2025 12:50,0.15,1977750,308,79265175,69796950,0.1,0.1,9468225,-26.7,139125,238650,YES,-123150,YES,2.55,2.7,2.75,2.45,7.33,08-05-2025 12:50,24398.2,24403.9,24394,24399.8
08-05-2025 12:55,-0.3,20100,91,91950,101025,1.6,1.2,-9075,-358.4,30225,3300,N,-750,N,24476.52,24478.5,24478.2,24479.6,24475,08-05-2025 12:55,2.45,688575,230,361425,507225,2.2,2.2,-145800,-90.4,67875,60075,N,-90975,Y,101.85,104.3,104.3,101.15,91.25,08-05-2025 12:55,0.2,1850325,237,72873825,55886625,0.2,0.2,16987200,-24.4,135675,390075,YES,-180450,YES,2.7,2.9,2.9,2.6,7.3,08-05-2025 12:55,24398.35,24401.05,24395.15,24400.1
08-05-2025 13:00,-4.9,18450,88,180900,126600,-5,-4.2,54300,-455.7,30975,3675,N,2025,N,24476.52,24478.2,24473.3,24479.2,24473.1,08-05-2025 13:00,-4.2,956475,317,726825,428175,-4.45,-4.5,298650,-104.35,72825,-34275,YES,56025,YES,104.2,100,104.2,99.25,91.32,08-05-2025 13:00,0,2147625,312,90665550,63768825,0,0,26896725,-26.3,155625,-388800,Y,18600,Y,2.9,2.9,3,2.75,7.26,08-05-2025 13:00,24399.55,24399.9,24392.6,24394.65
08-05-2025 13:05,-3.5,49650,152,104325,98400,-3.3,-5.3,5925,-480.5,37875,-8550,YES,-11550,Y,24476.36,24473.3,24469.8,24475.1,24466.7,08-05-2025 13:05,-2.9,1938975,313,447375,680250,-2.95,-3.1,-232875,-107.4,70350,-49575,YES,48525,N,99.85,96.95,100.7,93.9,91.4,08-05-2025 13:05,0.55,7334475,321,52070625,49686975,0.55,0.55,2383650,-28.6,184725,63000,YES,-122325,YES,2.9,3.45,3.7,2.7,7.16,08-05-2025 13:05,24392.8,24396.3,24387.15,24390.2
08-05-2025 13:10,-6.9,70650,148,127425,280800,-5.3,-6.9,-153375,-679.6,37575,-5400,N,75,N,24475.84,24469.7,24462.8,24471.4,24458.1,08-05-2025 13:10,-2.45,2314275,333,533700,645375,-2.3,-2.3,-111675,-102.9,76200,12975,Y,10575,N,96.8,94.35,97.45,89.05,91.43,08-05-2025 13:10,0,10527225,346,41789475,38573625,-0.1,-0.1,3215850,-28.8,184650,-325725,Y,288600,Y,3.4,3.4,5,3.25,7.04,08-05-2025 13:10,24390.25,24392.75,24381.05,24385.95
08-05-2025 13:15,-13,127125,197,213150,237000,-14.4,-13,-23850,-600.9,46875,-15225,YES,-2550,Y,24474.29,24463,24450,24463,24444.2,08-05-2025 13:15,-4,3335400,326,444225,440925,-4.2,-4.2,3300,-105.6,66600,-33600,YES,26700,N,94.3,90.3,94.3,83.55,91.36,08-05-2025 13:15,0.5,14639400,327,35971950,31085475,0.5,0.5,4886475,-29.7,204450,1291200,YES,-145875,YES,3.4,3.9,5.45,3.4,6.9,08-05-2025 13:15,24384.85,24386.7,24370.5,24377.05
08-05-2025 13:20,-19.1,143850,226,176550,145575,-17.5,-18.8,30975,-989.2,51375,-41400,YES,5700,N,24471.81,24450,24430.9,24454,24422.1,08-05-2025 13:20,-18.45,5312475,284,487050,414675,-18.1,-18.1,72375,-104.2,71625,-159150,YES,129975,YES,90.35,71.9,90.4,68.05,90.84,08-05-2025 13:20,3.35,29001075,292,26918775,25370550,3.3,3.3,1548225,-30.25,188925,354000,N,-920700,YES,3.85,7.2,8.8,3.8,6.87,08-05-2025 13:20,24375.6,24378.35,24349.05,24355.55
08-05-2025 13:25,8.4,81000,221,145275,144075,6.2,7.9,1200,-763.3,51375,26700,Y,25875,YES,24470.66,24430.6,24439,24450,24425,08-05-2025 13:25,7.65,5925450,326,668175,661575,7.7,7.8,6600,-108.1,78975,298950,Y,83625,N,71.6,79.25,83.1,69.7,90.29,08-05-2025 13:25,-2.5,25649325,330,31853400,35650200,-2.55,-2.55,-3796800,-29.55,213675,315000,N,515400,Y,7.2,4.7,8.1,3.8,6.75,08-05-2025 13:25,24354.4,24371.95,24350.6,24366.55
