last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,high,low,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_2,close_2,high,low,avg_trade_price,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price,timestamp,cur_open,prev_open,prev_close,pre_prev_close,nifty_cur_open,nifty_prev_open,nifty_prev_close,nifty_pre_prev_close,ce_symbol,ce_cur_open,ce_prev_open,ce_prev_close,ce_pre_prev_close,pe_symbol,pe_cur_open,pe_prev_open,pe_prev_close,pe_pre_prev_close
06-08-2025 10:10,3,62325,153,106200,82500,5.1,3,23700,-1090.2,48000,8475,N,-43650,Y,24699.18,24680.7,24683.7,24685,24662,06-08-2025 10:10,-0.9,7056900,245,1337100,1379100,-0.7,-0.65,-42000,-58.85,66075,-76500,YES,132675,N,50.7,49.8,51.5,44.85,63.39,06-08-2025 10:10,-3.95,3752700,239,419400,430875,-4,-4.05,-11475,-139.3,54450,-21675,Y,22650,N,128.95,125,139.9,123.2,121.48,06-08-2025 10:10,24605.85,24602.55,24605.4,24603.1,24683,24680.9,24683,24680.9,NIFTY2580724600CE,94.9,93.75,94.75,93.7,NIFTY2580724600PE,69.8,73.05,70,73.15
06-08-2025 10:15,18.5,58725,179,174750,103800,15.2,17.7,70950,-1447.5,45600,4200,N,-40950,N,24698.62,24683,24701.5,24701.5,24665.3,06-08-2025 10:15,3.65,8829075,245,1325925,1254675,3.45,3.45,71250,-62.45,73875,133200,Y,-89025,Y,50.35,54,54,45.7,62.38,06-08-2025 10:15,-13.25,3974025,246,469875,457125,-12.5,-12.6,12750,-130.9,57150,-79125,Y,136650,Y,124.35,111.1,133.45,111.1,121.44,06-08-2025 10:15,24631,24605.85,24631,24605.4,24701.5,24683,24701.5,24683,NIFTY2580724600CE,101.9,94.9,101.55,94.75,NIFTY2580724600PE,58.7,69.8,58.8,70
06-08-2025 10:20,2.4,55650,208,185250,80325,3,2,104925,-1450.4,41025,30075,Y,13950,YES,24699.09,24701.5,24703.9,24719.9,24695.5,06-08-2025 10:20,-1.8,12408900,215,1096200,1530900,-2.15,-2.15,-434700,-63.1,68100,-25500,YES,105825,YES,53.75,51.95,60.95,51,61.73,06-08-2025 10:20,-0.95,5190600,219,553725,480150,-1.45,-1.4,73575,-113.05,54225,140250,YES,80100,N,111.35,110.4,113.85,100.7,120.38,06-08-2025 10:20,24631.8,24631.1,24633.2,24631,24704.6,24701.5,24704.6,24701.5,NIFTY2580724600CE,100.2,101.9,99.5,101.55,NIFTY2580724600PE,58.65,58.7,58.85,58.8
06-08-2025 10:25,-20.9,47475,150,218400,98925,-20.3,-19.1,119475,-1565,39825,-30075,YES,5700,N,24698.64,24703.9,24683,24703.9,24677.4,06-08-2025 10:25,-6.75,7577025,240,1437225,1248150,-6.3,-6.35,189075,-57.75,70800,70575,Y,292800,YES,52.05,45.3,52.25,44.2,60.92,06-08-2025 10:25,10.9,4737750,242,477900,572100,10.15,10.15,-94200,-127.3,56175,1350,Y,600,YES,110.6,121.5,124,110.6,120.28,06-08-2025 10:25,24602.5,24631.8,24602.5,24633.2,24679.1,24704.6,24683,24704.6,NIFTY2580724600CE,89.2,100.2,89.4,99.5,NIFTY2580724600PE,65.85,58.65,65.85,58.85
06-08-2025 10:30,-9.1,52275,158,196050,100050,-10,-14.4,96000,-1260.5,37875,23850,Y,14025,N,24697.94,24679.1,24670,24692.4,24670,06-08-2025 10:30,-3.45,6380025,321,1584375,1937850,-3.35,-3.4,-353475,-59.45,78300,-206100,YES,209700,N,45.15,41.7,48,41.1,60.18,06-08-2025 10:30,7.7,3847275,317,497100,547950,7.85,8,-50850,-132.6,56625,58350,YES,-114675,YES,122,129.7,130.85,114.95,120.43,06-08-2025 10:30,24591,24602.7,24591.25,24602.5,24666,24679.1,24670,24683,NIFTY2580724600CE,83.8,89.2,83.5,89.4,NIFTY2580724600PE,70.9,65.85,71.65,65.85
06-08-2025 10:35,-21,179925,259,207600,136425,-26.4,-27.1,71175,-1562.1,47400,-16500,YES,5475,N,24691.38,24666,24645,24671.9,24632,06-08-2025 10:35,-7.6,12562575,353,1944300,1813950,-8,-8,130350,-51.5,80475,-161775,Y,228600,N,41.85,34.25,41.9,32.3,58.16,06-08-2025 10:35,20.05,7879875,353,333600,544950,20.85,20.9,-211350,-166.2,57975,-53850,Y,-291600,YES,129.35,149.4,159.95,129.1,122.97,06-08-2025 10:35,24569,24591,24569.1,24591.25,24645,24666,24645.4,24670,NIFTY2580724600CE,69.6,83.8,69.65,83.5,NIFTY2580724600PE,85.2,70.9,85.15,71.65
06-08-2025 10:40,-7.4,65325,166,183525,78825,-5.2,-7.4,104700,-1149.1,60225,300,N,16950,N,24689.34,24645.4,24638,24650.7,24635.8,06-08-2025 10:40,-1.2,4775475,331,2074050,2373150,-1.15,-1.15,-299100,-49.4,81000,-49800,Y,36900,N,34.35,33.15,35.2,33,57.44,06-08-2025 10:40,3.5,2367600,334,355200,348975,3.05,3.05,6225,-162.2,52950,93375,YES,9900,Y,148.45,151.95,153.15,141.75,123.66,06-08-2025 10:40,24564.05,24569,24564.6,24569.1,24638,24645,24635.8,24645.4,NIFTY2580724600CE,68.7,69.6,68.85,69.65,NIFTY2580724600PE,86.8,85.2,86.75,85.15
06-08-2025 10:45,3.8,132750,174,113025,198450,-2.1,-1.3,-85425,-1340.2,46575,2775,N,-11325,Y,24684.71,24635.9,24639.7,24646.4,24626.3,06-08-2025 10:45,0,5666625,246,2053500,1771425,-0.15,-0.1,282075,-42.75,79275,115275,Y,27975,N,33.3,33.3,34.15,30.25,56.59,06-08-2025 10:45,1.4,3141075,247,332475,354450,2.4,2.35,-21975,-158.5,52125,-84750,Y,-76725,YES,151.6,153,161.8,147,124.73,06-08-2025 10:45,24564.85,24564.05,24564.35,24564.6,24639.7,24638,24639.5,24635.8,NIFTY2580724600CE,68.15,68.7,67.95,68.85,NIFTY2580724600PE,88,86.8,88.45,86.75
06-08-2025 10:50,-7.4,54600,159,219150,434400,-3.9,-4.8,-215250,-1122.8,50925,-8100,YES,4200,N,24683.09,24637.8,24630.4,24642.9,24628.2,06-08-2025 10:50,-0.4,3576300,330,2193375,2002350,-0.4,-0.4,191025,-52.15,88950,222150,Y,155925,YES,33.2,32.8,34.5,31.5,56.09,06-08-2025 10:50,0.45,1973850,330,381825,376575,0.7,0.7,5250,-176.55,56550,12825,YES,67425,Y,153.1,153.55,159.8,147.4,125.37,06-08-2025 10:50,24563.5,24564.85,24563.65,24564.35,24630.4,24639.7,24633,24639.5,NIFTY2580724600CE,67.35,68.15,67,67.95,NIFTY2580724600PE,88,88,88.5,88.45
06-08-2025 10:55,-0.4,81300,186,316500,134100,-0.4,0.9,182400,-1225,45750,-5700,N,8100,N,24680.52,24630.4,24630,24635,24622.5,06-08-2025 10:55,-0.3,3732375,309,2355975,2037750,-0.35,-0.3,318225,-45,99975,-113325,YES,36600,N,32.7,32.4,32.9,30.7,55.56,06-08-2025 10:55,1.8,2791950,305,299475,678750,2.2,2.2,-379275,-171.3,56625,-54675,Y,-96000,YES,155.2,157,166.55,153.55,126.37,06-08-2025 10:55,24556.7,24563.5,24556.45,24563.65,24630,24630.4,24634.2,24633,NIFTY2580724600CE,65.95,67.35,66.1,67,NIFTY2580724600PE,90.9,88,90.9,88.5
06-08-2025 11:00,5.9,39525,149,151950,119625,7,3,32325,-1102.9,52575,-3900,N,14625,N,24679.45,24630,24635.9,24638.7,24625,06-08-2025 11:00,0.25,3340875,353,2536725,2261925,0.3,0.3,274800,-47.6,95550,90375,Y,-15075,Y,32.3,32.55,33.4,31,55.12,06-08-2025 11:00,-1.35,1551150,351,399600,413250,-1.9,-1.85,-13650,-177.7,56250,12375,YES,79575,Y,156.75,155.4,161.35,151.25,126.86,06-08-2025 11:00,24560,24556.7,24561,24556.45,24636,24630,24636,24634.2,NIFTY2580724600CE,66.3,65.95,66.5,66.1,NIFTY2580724600PE,89.1,90.9,89,90.9
06-08-2025 11:05,-14.8,51075,154,142950,126450,-14.6,-14.7,16500,-691,43200,-2850,N,-1275,Y,24678.02,24635.9,24621.1,24635.9,24620.4,06-08-2025 11:05,-2.25,3041100,332,2196825,2001975,-2.25,-2.25,194850,-45.95,88950,-311250,YES,144225,YES,32.5,30.25,33.1,29.8,54.72,06-08-2025 11:05,8.65,1508025,333,433275,437400,8.4,8.55,-4125,-174.35,63300,139350,YES,-134850,YES,155.4,164.05,165.65,153,127.37,06-08-2025 11:05,24549.45,24560,24550,24561,24621.1,24636,24621.1,24636,NIFTY2580724600CE,61.8,66.3,61.95,66.5,NIFTY2580724600PE,95.8,89.1,95.35,89
06-08-2025 11:10,13.6,35700,155,162750,123750,10.4,10,39000,-920.9,41925,29175,Y,225,N,24677.02,24620.4,24634,24634.2,24620,06-08-2025 11:10,2.3,3386400,343,2797950,2951325,2.25,2.25,-153375,-47.25,105675,153150,Y,-98625,Y,30.2,32.5,33,29.6,54.28,06-08-2025 11:10,-8.1,1555500,341,362475,377550,-8.15,-8.15,-15075,-173.75,53850,-71700,Y,89025,Y,164.3,156.2,166.45,153.7,127.89,06-08-2025 11:10,24561.1,24549.45,24561.1,24550,24634,24621.1,24633.8,24621.1,NIFTY2580724600CE,65.9,61.8,66,61.95,NIFTY2580724600PE,89.7,95.8,89.45,95.35
06-08-2025 11:15,-6.2,22800,91,116325,128400,-6,-6.1,-12075,-1092.1,41625,-2775,YES,7875,N,24676.46,24634,24627.8,24634.8,24623,06-08-2025 11:15,-0.8,2479500,363,2235450,2938050,-0.75,-0.75,-702600,-47.4,97950,89550,N,-7650,YES,32.45,31.65,33.2,31.2,53.98,06-08-2025 11:15,4.65,887700,363,350850,426750,4.75,4.6,-75900,-174.1,54075,-18825,YES,29700,N,156.35,161,161.8,153.5,128.16,06-08-2025 11:15,24551.25,24561.55,24551.25,24561.1,24627.7,24634,24627.8,24633.8,NIFTY2580724600CE,64,65.9,64,66,NIFTY2580724600PE,93.5,89.7,93.5,89.45
06-08-2025 11:20,5,32325,89,179700,124050,6.5,4.1,55650,-1252.7,61350,3900,N,-31050,Y,24675.65,24625,24630,24634.4,24621.2,06-08-2025 11:20,0.65,2325675,332,2329800,2442150,0.35,0.35,-112350,-46.5,88050,54300,N,49500,YES,31.6,32.25,33.25,31.2,53.71,06-08-2025 11:20,-2.95,992775,327,411300,372825,-2.85,-2.95,38475,-166.7,57525,-12300,N,-17625,YES,160.7,157.75,162.6,154.5,128.45,06-08-2025 11:20,24555.9,24551.55,24555.5,24551.25,24631.5,24627.7,24631.7,24627.8,NIFTY2580724600CE,65.5,64,65.15,64,NIFTY2580724600PE,90.15,93.5,91,93.5
06-08-2025 11:25,14.3,35625,118,356325,129675,15.2,13.6,226650,-1085.1,48900,-375,YES,1800,YES,24674.95,24630,24644.3,24645.2,24629,06-08-2025 11:25,1.95,3784575,247,2265825,2446125,2.15,2.2,-180300,-47.6,86400,-22800,YES,-134175,Y,32.2,34.15,34.8,31.55,53.32,06-08-2025 11:25,-6.7,1405500,235,328425,355425,-7.65,-7.7,-27000,-156.25,54375,-96075,Y,45600,Y,156.8,150.1,159.85,148.6,128.79,06-08-2025 11:25,24569.4,24555.9,24569.4,24555.5,24644.3,24631.5,24645.2,24631.7,NIFTY2580724600CE,68.8,65.5,69.05,65.15,NIFTY2580724600PE,85,90.15,84.7,91
06-08-2025 11:30,-11.3,20100,101,121800,132900,-14,-11.6,-11100,-1294.1,36975,13950,N,45075,YES,24674.55,24644.3,24633,24645.8,24628,06-08-2025 11:30,-2.3,3201525,202,2224725,2123175,-2.15,-2.15,101550,-45.45,72825,-53625,YES,96150,YES,34.1,31.8,34.8,31.05,52.97,06-08-2025 11:30,5.8,1172550,204,318750,353775,5.55,5.6,-35025,-153.25,52650,41625,YES,-7050,YES,150.15,155.95,158.6,147.3,129.08,06-08-2025 11:30,24557.25,24568.75,24557.25,24569.4,24633,24644.3,24633,24645.2,NIFTY2580724600CE,65.25,68.8,65.35,69.05,NIFTY2580724600PE,89.3,85,89.4,84.7
06-08-2025 11:35,7.2,39375,126,233250,189750,10.2,9.8,43500,-1039.5,36450,2850,YES,8775,N,24673.92,24633,24640.2,24653.6,24630,06-08-2025 11:35,1.55,4285800,215,2107575,2926575,1.45,1.5,-819000,-43.65,85575,-18225,Y,-228300,Y,31.75,33.3,36.95,31.2,52.56,06-08-2025 11:35,-5.05,1778100,202,355800,332325,-4.3,-4.15,23475,-153.1,54975,-97575,Y,-46875,YES,156.3,151.25,158.95,139.85,129.42,06-08-2025 11:35,24561.5,24557.1,24561.4,24557.25,24640,24633,24640,24633,NIFTY2580724600CE,67.75,65.25,67.4,65.35,NIFTY2580724600PE,85.95,89.3,86.5,89.4
06-08-2025 11:40,1.5,24750,93,268350,101475,-1.9,-1.2,166875,-1010.8,37875,450,YES,7425,N,24673.53,24640.2,24641.7,24644.8,24631,06-08-2025 11:40,0.05,2207175,207,2134425,2233425,-0.05,-0.05,-99000,-45.4,83550,142500,Y,128925,YES,33.4,33.45,34.1,31.6,52.34,06-08-2025 11:40,-1.15,899925,206,330525,400575,-1.15,-1.3,-70050,-149.85,58200,900,YES,45525,Y,150.75,149.6,155.65,148.15,129.61,06-08-2025 11:40,24566,24561.5,24566.4,24561.4,24642.8,24640,24642.8,24640,NIFTY2580724600CE,68.3,67.75,68.05,67.4,NIFTY2580724600PE,84.1,85.95,84.4,86.5
06-08-2025 11:45,11.4,31425,85,126000,64875,11.7,12.3,61125,-523.2,29250,-6075,YES,825,Y,24673.13,24641.7,24653.1,24653.1,24636.5,06-08-2025 11:45,2.6,3757500,227,2299275,2758200,2.95,3,-458925,-46.75,88125,112725,N,-138600,Y,33.55,36.15,36.45,32.6,52.02,06-08-2025 11:45,-7.85,1196250,209,448575,368100,-8.45,-8.4,80475,-144.8,53100,34650,YES,78600,Y,149.4,141.55,151.8,140.65,129.79,06-08-2025 11:45,24580.2,24566,24580.2,24566.4,24653.1,24642.8,24653,24642.8,NIFTY2580724600CE,73.4,68.3,73.65,68.05,NIFTY2580724600PE,78.2,84.1,78,84.4
06-08-2025 11:50,1.9,40425,120,112575,69825,2.1,0.7,42750,-997.6,35025,4200,N,-15150,Y,24672.72,24653.1,24655,24662,24646.3,06-08-2025 11:50,0.45,5239050,242,2099550,2188350,0.45,0.45,-88800,-49.3,73350,-675,YES,-86850,YES,36.15,36.6,38.65,34.15,51.63,06-08-2025 11:50,-1.75,1954650,245,356325,411675,-1.8,-1.7,-55350,-146.15,52200,-38400,Y,9825,N,141.75,140,145.4,134.4,129.98,06-08-2025 11:50,24588,24580.65,24588,24580.2,24655,24653.1,24655,24653,NIFTY2580724600CE,74.45,73.4,74.25,73.65,NIFTY2580724600PE,77.45,78.2,77.5,78
06-08-2025 11:55,-7.3,26400,91,114825,88050,-4.6,-2.7,26775,-996.5,32100,-17925,YES,22275,YES,24672.43,24655,24647.7,24658.3,24637,06-08-2025 11:55,-1.5,5199675,253,2038275,2022975,-1.25,-1.25,15300,-48.55,86400,-86100,YES,69375,YES,36.65,35.15,37.7,32.2,51.23,06-08-2025 11:55,1.9,2066625,242,307650,402075,1.7,1.7,-94425,-144.75,53700,43650,YES,-30525,YES,140.25,142.15,150.45,137.4,130.24,06-08-2025 11:55,24580.35,24588,24580.35,24588,24647.7,24655,24650,24655,NIFTY2580724600CE,71.95,74.45,72.2,74.25,NIFTY2580724600PE,78.55,77.45,78.35,77.5
06-08-2025 12:00,19.2,33075,104,121500,109125,12.3,7.1,12375,-1111.4,27900,450,N,-14475,Y,24672.25,24647.7,24666.9,24667.9,24646,06-08-2025 12:00,4.15,5963400,195,1690800,1849800,4.25,4.25,-159000,-48.6,82425,56625,Y,-312750,Y,35.1,39.25,41.1,34.15,50.88,06-08-2025 12:00,-8.45,1947300,208,480975,444225,-8.4,-8.4,36750,-135.5,59925,-11850,Y,30300,Y,142.05,133.6,144.75,130.2,130.33,06-08-2025 12:00,24594.35,24580.25,24594.35,24580.35,24666.9,24647.7,24667.3,24650,NIFTY2580724600CE,79.2,71.95,78.8,72.2,NIFTY2580724600PE,72.9,78.55,73.1,78.35
06-08-2025 12:05,-3,24675,100,121125,175500,2,-2.8,-54375,-867.6,26250,-225,YES,7125,YES,24672.18,24667,24664,24670,24658,06-08-2025 12:05,-0.95,6399975,226,1763775,1370025,-0.65,-0.7,393750,-51.35,79875,50175,N,73200,YES,39.3,38.35,41.15,36.35,50.55,06-08-2025 12:05,-1.05,1741800,234,507825,509925,-1.55,-1.65,-2100,-138.05,60150,-33825,Y,75225,Y,133.55,132.5,136.3,127.35,130.36,06-08-2025 12:05,24593.2,24594.2,24593.2,24594.35,24664,24666.9,24664,24667.3,NIFTY2580724600CE,77.65,79.2,78.2,78.8,NIFTY2580724600PE,71.8,72.9,71.35,73.1
06-08-2025 12:10,-9,13200,93,63525,56100,-5.9,-5.7,7425,-675.5,28125,1650,N,3375,N,24672.1,24664,24655,24665,24655,06-08-2025 12:10,-2.55,3006750,245,1902300,1514175,-2.55,-2.55,388125,-52.5,82200,-28350,YES,170775,YES,38.45,35.9,38.8,35.35,50.37,06-08-2025 12:10,3.55,1129875,242,473700,565425,3.35,3.4,-91725,-148.45,63000,24450,YES,-1125,YES,132.25,135.8,137.25,131.8,130.4,06-08-2025 12:10,24587.95,24593.2,24587.95,24593.2,24655,24664,24658,24664,NIFTY2580724600CE,73.75,77.65,73.55,78.2,NIFTY2580724600PE,73.8,71.8,73.5,71.35
06-08-2025 12:15,23,48750,136,140475,268950,22.5,19.2,-128475,-807.5,43875,5175,N,-21900,Y,24671.94,24655,24678,24678,24651.5,06-08-2025 12:15,6.15,5175225,314,1878300,1490700,5.75,5.75,387600,-53.25,82725,221925,Y,-236025,Y,35.95,42.1,42.1,35.4,50.12,06-08-2025 12:15,-13.55,1897125,304,497175,562650,-12.7,-12.7,-65475,-140,66225,-85950,Y,198300,Y,135.75,122.2,137,122.2,130.38,06-08-2025 12:15,24607.25,24587.9,24607.25,24587.95,24678,24655,24676,24658,NIFTY2580724600CE,83.8,73.75,83.75,73.55,NIFTY2580724600PE,63.7,73.8,63.8,73.5
06-08-2025 12:20,8.9,123975,189,106725,182325,7.2,8.9,-75600,-1618.6,46575,6825,N,-16050,N,24672.93,24678,24686.9,24708.2,24673.4,06-08-2025 12:20,1.3,13413975,240,1554975,1736925,1.15,1.2,-181950,-59.65,73125,40425,N,-160500,YES,42.3,43.6,52.8,40.95,49.89,06-08-2025 12:20,-7.55,4331025,238,527025,535800,-8,-8.05,-8775,-123.2,60675,12525,YES,-96825,YES,121.25,113.7,123,101.2,129.71,06-08-2025 12:20,24612.7,24606.7,24612.7,24607.25,24683.1,24678,24683.1,24676,NIFTY2580724600CE,87.3,83.8,87.4,83.75,NIFTY2580724600PE,57.55,63.7,57.6,63.8
