last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_2,close_2,high,low,avg_trade_price
2025-08-26 09:15:00,-14.300000000000004,7962600.0,139,621375,581175,-14.099999999999994,-14.100000000000001,40200,-45.400000000001455,42675,102075.0,N,401775.0,N,70.45,56.15,70.45,56.15,67.94
2025-08-26 09:20:00,-11.149999999999999,12159075.0,242,1468950,1044375,-10.799999999999997,-10.799999999999997,424575,-62.400000000001455,72450,120600.0,N,435975.0,YES,55.4,44.25,55.4,43.5,58.79
2025-08-26 09:25:00,-1.7000000000000028,6838425.0,261,1415400,1623150,-1.2999999999999972,-1.3500000000000014,-207750,-56.150000000001455,77325,126525.0,N,409725.0,N,44.25,42.55,47.2,41.85,55.69
2025-08-26 09:30:00,-3.549999999999997,6375000.0,283,1626675,1635600,-3.5,-3.5,-8925,-56.5,74625,10275.0,N,230325.0,N,41.9,38.35,43.35,37.6,53.13
2025-08-26 09:35:00,-6.200000000000003,7043850.0,222,1954125,1975200,-6.0,-6.0,-21075,-47.05000000000291,88125,98400.0,Y,-3525.0,Y,38.1,31.9,39.1,30.2,50.13
2025-08-26 09:40:00,-1.2000000000000028,5212650.0,276,2468925,2412900,-1.1999999999999993,-1.2000000000000028,56025,-51.75000000000364,88500,-182475.0,YES,174300.0,YES,31.85,30.65,34.95,29.35,48.31
2025-08-26 09:45:00,2.4499999999999957,4066125.0,327,2134425,2102325,2.3000000000000007,2.3000000000000043,32100,-51.14999999999782,80175,156450.0,Y,95100.0,N,30.85,33.3,33.6,29.85,47.11
2025-08-26 09:50:00,-0.7000000000000028,2788425.0,351,1807350,1738500,-0.29999999999999716,-0.30000000000000426,68850,-51.04999999999927,88575,-8775.0,YES,63825.0,N,33.35,32.65,34.15,31.35,46.45
2025-08-26 09:55:00,0.8999999999999986,2562075.0,357,1846500,1863900,0.75,0.75,-17400,-51.35000000000218,102450,72375.0,Y,88800.0,YES,32.85,33.75,34.5,32.3,45.91
2025-08-26 10:00:00,1.6500000000000057,3786600.0,360,2070000,1733325,1.6000000000000014,1.6000000000000014,336675,-50.49999999999636,94950,24150.0,N,-28650.0,Y,33.8,35.45,36.15,31.55,45.19
