last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,high,low,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_2,close_2,high,low,avg_trade_price,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price,datetime,timestamp,open,high,low,close,volume
16-09-2025 09:15,15,55425,124,113550,52275,15,13.4,61275,-538.1,29025,44400,N,34350,N,25161.83,25156.4,25171.4,25173.6,25152,16-09-2025 09:15,7.05,31034325,156,879450,791550,6.95,7,87900,-38.55,62250,4568175,N,450075,N,34.05,41.1,43.25,31.65,36.14,16-09-2025 09:15,-6.5,24497775,158,836025,605850,-6.35,-6.35,230175,-41,63900,1260225,N,1313400,N,41.85,35.35,42.95,35,39.62,16-09-2025 09:15,1757994300,10.4,10.46,9.76,10.4,0
16-09-2025 09:20,19.1,97800,193,106575,114750,17,13.5,-8175,-783.5,43875,23775,N,25650,N,25171.94,25166.5,25185.6,25185.6,25166.5,16-09-2025 09:20,6.9,34415175,245,1732275,1869600,7.3,7.35,-137325,-63.2,89100,605100,N,849975,YES,40.65,47.55,49.8,40.65,40.84,16-09-2025 09:20,-3.4,26262075,252,2048250,1492050,-3.45,-3.5,556200,-48.6,102375,1106775,N,1565925,Y,35.35,31.95,35.35,31,36.54,16-09-2025 09:20,1757994600,10.39,10.39,10.35,10.37,0
16-09-2025 09:25,5,54675,164,175950,97725,0.9,5.2,78225,-1114.4,38400,6750,N,13800,N,25174.36,25185.6,25190.6,25191.3,25175,16-09-2025 09:25,-0.9,22770825,363,1404225,1281600,-1.25,-1.3,122625,-67.7,101550,373725,N,579825,N,47.55,46.65,49.4,42.8,42.04,16-09-2025 09:25,-4.9,26681250,361,5815800,2232675,-4.6,-4.6,3583125,-46.2,120000,-1050975,Y,846825,N,31.9,27,33.5,26.85,34.7,16-09-2025 09:25,1757994900,10.37,10.41,10.35,10.35,0
16-09-2025 09:30,13.5,97350,177,162750,200175,15.6,13.4,-37425,-1438.9,44700,18900,N,-75,Y,25181,25190.6,25204.1,25206.3,25183.6,16-09-2025 09:30,6.75,34023000,360,1273425,1430400,6.6,6.6,-156975,-69.7,88500,695475,Y,-990450,Y,46.6,53.35,56.8,43.35,44.16,16-09-2025 09:30,-2.6,26818800,360,3974250,2656200,-2.4,-2.35,1318050,-46.45,123525,714075,YES,446025,N,27.15,24.55,28.8,23.45,32.66,16-09-2025 09:30,1757995200,10.35,10.39,10.32,10.33,0
16-09-2025 09:35,11.8,84975,207,260700,133350,13.8,13.6,127350,-1140.5,46200,8025,N,10875,N,25185.77,25204.1,25215.9,25217.7,25198,16-09-2025 09:35,16.35,25720725,362,2099925,1293675,15.65,15.6,806250,-68.95,94350,217050,N,-1336275,Y,53.5,69.85,69.85,52.05,46.32,16-09-2025 09:35,-1.25,17785650,362,4788000,3265650,-1.25,-1.3,1522350,-41.75,118875,151800,N,926250,Y,24.5,23.25,25.4,22.75,31.52,16-09-2025 09:35,1757995500,10.34,10.4,10.32,10.39,0
16-09-2025 09:40,1.2,82125,200,206400,212250,-2.6,-0.1,-5850,-1214.3,44325,17475,N,39150,YES,25190.15,25218.8,25220,25220,25200.9,16-09-2025 09:40,-3.1,25855950,345,812625,956100,-4,-4,-143475,-75.55,80175,-424125,YES,1050300,YES,71.05,67.95,71.8,58.15,48.98,16-09-2025 09:40,-1.2,22389825,344,4286850,3314475,-1.1,-1.05,972375,-40.4,124350,1151400,YES,568275,N,22.95,21.75,24.95,21.5,30.32,16-09-2025 09:40,1757995800,10.38,10.41,10.34,10.38,0
16-09-2025 09:45,-6.8,60675,163,183075,155550,-3,-5,27525,-964.5,43125,-8175,YES,33675,N,25192.87,25220,25213.2,25221.1,25210.2,16-09-2025 09:45,-3.95,10254450,348,905850,915600,-4,-4.05,-9750,-81.4,81225,48750,Y,592950,N,67.9,63.95,69.65,62.25,49.83,16-09-2025 09:45,1.15,13646325,360,5066400,3237525,1.2,1.25,1828875,-43.05,126825,653325,N,321450,N,21.65,22.8,23.35,21.1,29.68,16-09-2025 09:45,1757996100,10.39,10.41,10.38,10.4,0
16-09-2025 09:50,26.8,138750,216,258000,140025,23.8,26,117975,-1534.1,47700,14475,Y,-24000,Y,25199.57,25213.2,25240,25240,25213,16-09-2025 09:50,16.95,24388425,347,940275,1030650,16.9,16.95,-90375,-93.6,84525,-290700,YES,-1320750,Y,64,80.95,83.85,62.75,52.49,16-09-2025 09:50,-3.7,25494675,348,5158575,3734925,-3.6,-3.65,1423650,-42.7,129225,-998100,Y,477075,Y,22.8,19.1,22.95,18.8,28.47,16-09-2025 09:50,1757996400,10.41,10.45,10.38,10.44,0
16-09-2025 09:55,7,104175,246,324075,243150,9.1,8.2,80925,-1105.7,48675,4200,N,33450,YES,25204.54,25240,25247,25247,25230.3,16-09-2025 09:55,5.65,15093225,332,777675,1023750,5.65,5.75,-246075,-102.9,89025,-180000,Y,-38475,YES,81.6,87.25,88.4,76.3,54.35,16-09-2025 09:55,-1.35,19124625,332,4977300,4776300,-1.35,-1.35,201000,-43.25,123225,-486825,YES,280200,N,19.05,17.7,20,17.7,27.64,16-09-2025 09:55,1757996700,10.44,10.44,10.39,10.43,0
16-09-2025 10:00,8.5,235575,243,919575,2106825,12.8,12,-1187250,-712.1,53175,14850,N,4200,N,25216.67,25248,25256.5,25269,25245,16-09-2025 10:00,11.9,21018825,287,1034925,851775,12.25,12.2,183150,-121.85,73650,-1269150,YES,-119475,Y,87.6,99.5,106.65,84.3,57.87,16-09-2025 10:00,-1.9,29917575,287,5356725,6360000,-1.95,-1.95,-1003275,-34.95,128400,471900,YES,-403800,YES,17.6,15.7,18.15,14.7,26.19,16-09-2025 10:00,1757997000,10.42,10.44,10.39,10.41,0
16-09-2025 10:05,6.5,62100,183,112800,248700,4.3,5.9,-135900,-810.6,42300,4425,N,8175,N,25219.18,25256.5,25263,25266,25254.7,16-09-2025 10:05,0.8,6890625,322,587325,672825,0.7,0.7,-85500,-117.95,70050,-315375,Y,35175,YES,99.2,100,103.3,94.4,58.95,16-09-2025 10:05,0.15,11089500,324,5246475,7107975,0.15,0.1,-1861500,-32.95,134400,1153275,YES,304275,Y,15.65,15.8,16.25,15.2,25.73,16-09-2025 10:05,1757997300,10.4,10.46,10.4,10.45,0
16-09-2025 10:10,-3.1,47100,187,83625,98775,-7.7,-5.6,-15150,-912.6,37725,18150,N,15975,N,25220.79,25263,25259.9,25265.9,25252.6,16-09-2025 10:10,-4.5,5153175,352,750150,606600,-4.4,-4.3,143550,-117.35,69225,-77100,Y,236325,YES,99.4,94.9,100.6,93.5,59.68,16-09-2025 10:10,1.4,11129025,354,6545025,8276925,1.45,1.45,-1731900,-35.25,135675,272325,N,-85950,YES,15.8,17.2,17.35,15.7,25.35,16-09-2025 10:10,1757997600,10.44,10.47,10.41,10.44,0
16-09-2025 10:15,4.2,264450,194,83250,909075,0.2,1.1,-825825,-570.9,42525,-6825,YES,9825,N,25228.03,25256.8,25261,25262.8,25255.4,16-09-2025 10:15,2.3,5298525,271,693750,1481025,2.4,2.35,-787275,-104.6,79800,152775,Y,-3375,Y,95,97.3,100.9,95,60.42,16-09-2025 10:15,-0.35,8360175,266,8627775,10507725,-0.45,-0.45,-1879950,-33.9,131325,248925,N,447375,Y,17.2,16.85,17.25,16,25.09,16-09-2025 10:15,1757997900,10.45,10.47,10.43,10.46,0
16-09-2025 10:20,-7.5,34125,159,111450,115425,-3.7,-6.9,-3975,-1061.4,35250,3675,N,825,Y,25228.66,25261,25253.5,25261,25250,16-09-2025 10:20,-5.35,5986275,272,710025,601800,-4.75,-4.8,108225,-106.5,77850,-283050,YES,85500,YES,97,91.65,99.35,89.35,61.14,16-09-2025 10:20,-0.05,11914875,272,7324875,10491150,-0.05,-0.05,-3166275,-34.4,150375,-222000,Y,-61650,YES,16.85,16.8,18.2,16.35,24.76,16-09-2025 10:20,1757998200,10.47,10.5,10.45,10.46,0
16-09-2025 10:25,-1.5,26175,127,198825,117825,3,-0.8,81000,-1241,40200,-28425,YES,5700,N,25229.25,25259.5,25258,25264.8,25254.4,16-09-2025 10:25,2.1,5205600,273,722025,849975,3,3.1,-127950,-107.2,78975,29700,Y,-71925,Y,92.15,94.25,99.3,92.05,61.78,16-09-2025 10:25,-0.5,10125525,277,10052925,10085550,-0.75,-0.7,-32625,-34,144750,674625,YES,52050,Y,16.75,16.25,16.75,15.2,24.45,16-09-2025 10:25,1757998500,10.47,10.47,10.42,10.45,0
16-09-2025 10:30,6,23625,123,115875,226875,6,5.5,-111000,-1104.9,38475,10125,Y,3675,N,25229.74,25258,25264,25265,25255.1,16-09-2025 10:30,2.3,3201450,232,574425,758850,2.2,2.2,-184425,-104.9,72600,135975,Y,68850,YES,94.25,96.55,98.25,93.4,62.17,16-09-2025 10:30,0.05,5824200,233,8122275,9444450,0,0,-1322175,-30.35,126375,-176625,Y,130350,Y,16.3,16.35,16.4,15.7,24.29,16-09-2025 10:30,1757998800,10.47,10.47,10.43,10.44,0
16-09-2025 10:35,0.4,32025,116,109050,369825,-0.9,0.8,-260775,-327.7,33000,-5175,YES,17625,N,25230.46,25264,25264.4,25266.8,25256.6,16-09-2025 10:35,-0.5,3880950,274,631575,768450,-0.55,-0.55,-136875,-105.3,72150,-175425,YES,-6075,Y,96.4,95.9,101.65,94.6,62.63,16-09-2025 10:35,-1,8265375,277,9335325,7704075,-1.1,-1.1,1631250,-30.1,140850,-497475,Y,187125,Y,16.3,15.3,16.35,14.9,24.06,16-09-2025 10:35,1757999100,10.44,10.47,10.43,10.45,0
16-09-2025 10:40,-11.9,21225,91,77025,112050,-11.1,-10.7,-35025,-722.4,26100,10875,N,146850,YES,25230.85,25264.4,25252.5,25265.6,25252,16-09-2025 10:40,-7.7,5027025,282,662325,691725,-7.5,-7.5,-29400,-109.75,75450,-241950,YES,30675,YES,95.7,88,97.1,87.65,63.13,16-09-2025 10:40,1.75,9512175,294,9907275,10526025,1.8,1.8,-618750,-34.95,154125,592725,YES,-164325,YES,15.35,17.1,17.3,15.2,23.82,16-09-2025 10:40,1757999400,10.45,10.47,10.43,10.47,0
16-09-2025 10:45,-3.5,23700,115,82200,79500,-3.5,-5,2700,-688.2,28350,-18750,YES,-3975,Y,25231.15,25252.5,25249,25255.4,25247.1,16-09-2025 10:45,-6.8,6201450,339,862425,632250,-6.85,-6.75,230175,-100.95,70575,6375,Y,76725,YES,87.85,81.05,88.65,81,63.57,16-09-2025 10:45,0.4,12990525,349,12124275,14827500,0.25,0.25,-2703225,-36.55,144150,12450,N,364275,Y,17.15,17.55,17.8,16.35,23.56,16-09-2025 10:45,1757999700,10.47,10.49,10.46,10.46,0
16-09-2025 10:50,7.9,28950,96,110250,168600,5.4,5,-58350,-606.3,26850,8175,Y,3225,N,25231.45,25247.1,25255,25255,25242,16-09-2025 10:50,5.3,7423950,352,867150,1062675,5.6,5.6,-195525,-98.65,80850,480225,Y,-153225,Y,81.2,86.5,87.85,78.2,64.03,16-09-2025 10:50,-2.2,15034575,352,11253075,11852250,-2.2,-2.15,-599175,-37.35,166425,-930225,Y,417075,Y,17.5,15.3,17.95,15.1,23.27,16-09-2025 10:50,1758000000,10.47,10.49,10.44,10.47,0
16-09-2025 10:55,-2,17325,93,61125,110925,-3.8,-5.5,-49800,-647.7,23925,13875,N,450,Y,25231.67,25252,25250,25257.3,25248.8,16-09-2025 10:55,-7.05,5301225,335,981075,742050,-6.75,-6.75,239025,-100.25,72075,-408750,YES,260175,YES,86.55,79.5,88.7,79.5,64.37,16-09-2025 10:55,2.35,9991200,336,13373700,11189625,2.35,2.35,2184075,-35.5,149625,377475,YES,-567825,YES,15.35,17.7,17.85,15.1,23.07,16-09-2025 10:55,1758000300,10.46,10.48,10.45,10.48,0
16-09-2025 11:00,-2.7,20850,97,126600,118425,-1.8,-2.1,8175,-740.5,31800,-6150,YES,6450,N,25231.9,25248.2,25245.5,25254.4,25245,16-09-2025 11:00,-2.65,5797950,340,813975,1210275,-2.75,-2.75,-396300,-91.6,78825,66375,Y,118575,N,79.6,76.95,82.65,76,64.64,16-09-2025 11:00,-0.75,9847725,339,10731825,12167025,-0.75,-0.75,-1435200,-35.55,153675,144900,N,463650,Y,17.6,16.85,17.75,15.85,22.9,16-09-2025 11:00,1758000600,10.47,10.49,10.44,10.45,0
