last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,high,low,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_2,close_2,high,low,avg_trade_price,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price,datetime,timestamp,open,high,low,close,volume
12-09-2025 09:15,-11.9,91425,122,141600,59100,-12.5,-11.5,82500,-749.1,23550,5925,N,50700,N,25152.37,25154.8,25142.9,25159.1,25140.7,12-09-2025 09:15,-6.15,10024050,138,945900,387600,-6.4,-6.4,558300,-45.05,37575,92025,N,652350,N,81.45,75.3,83.95,75.15,79.78,12-09-2025 09:15,4.9,7942725,128,475875,312825,5,5.05,163050,-43.85,31950,239100,N,209925,N,84.2,89.1,89.8,81.95,85.21,12-09-2025 09:15,1757648700,10.36,10.36,9.85,10.2,0
12-09-2025 09:20,-0.2,142650,177,190725,98250,-2.1,0.8,92475,-1173.1,33900,41850,Y,43125,N,25150.39,25142.8,25142.6,25153.9,25135.9,12-09-2025 09:20,-4.65,9082875,181,1147425,599925,-4.6,-4.55,547500,-55.25,51300,1050,YES,588975,N,74.9,70.25,77.3,70.2,77.58,12-09-2025 09:20,4.1,8702550,181,645975,668550,4.05,3.95,-22575,-68.9,48675,31950,N,239625,Y,89.5,93.6,94.6,86.1,87.24,12-09-2025 09:20,1757649000,10.2,10.21,10.16,10.2,0
12-09-2025 09:25,10.4,102750,173,93075,78750,13.1,9.7,14325,-1405.9,37350,8625,N,-3450,Y,25149.56,25142.6,25153,25153.7,25132,12-09-2025 09:25,3.45,9843450,180,924150,919950,3.85,3.75,4200,-59.7,53550,302100,Y,323550,N,70.25,73.7,74.45,68.5,76.02,12-09-2025 09:25,-3.65,7724850,180,723000,602250,-4,-4.1,120750,-74.9,46275,28125,N,121275,N,93.25,89.6,98.75,88.1,88.8,12-09-2025 09:25,1757649300,10.19,10.22,10.18,10.19,0
12-09-2025 09:30,-6.1,50250,136,124500,116625,-10.3,-6.9,7875,-1222.6,34425,16800,N,-5625,Y,25148.97,25152.6,25146.5,25153.4,25134,12-09-2025 09:30,-3.6,7982700,180,1707225,838950,-3.5,-3.5,868275,-56.6,60300,-142200,YES,476850,YES,73.9,70.3,74.4,66.8,74.92,12-09-2025 09:30,2,5707650,181,671475,648300,2.1,2.2,23175,-73.1,49950,-76875,Y,144975,Y,89.2,91.2,95.75,88.25,89.4,12-09-2025 09:30,1757649600,10.19,10.21,10.15,10.16,0
12-09-2025 09:35,2.2,53325,172,102975,117000,2.2,2,-14025,-1316.8,31500,1425,YES,16125,YES,25148.63,25146.5,25148.7,25152,25134,12-09-2025 09:35,-0.35,5492700,181,875700,917775,-0.2,-0.15,-42075,-54.65,56625,47100,Y,200700,N,70.6,70.25,72.45,67.25,74.43,12-09-2025 09:35,-1.15,4589325,180,727800,633150,-1.4,-1.35,94650,-72.75,48675,18150,YES,107250,N,90.9,89.75,95.25,88,89.59,12-09-2025 09:35,1757649900,10.16,10.2,10.14,10.19,0
12-09-2025 09:40,-3.6,48150,119,59025,59475,-3.3,-3.5,-450,-972.4,29175,4950,N,-18225,Y,25147.98,25148.6,25145,25148.6,25134.3,12-09-2025 09:40,-1.3,6607350,181,1231500,975225,-0.95,-0.9,256275,-51.7,59475,-92400,YES,139350,N,70,68.7,70.5,65.15,73.6,12-09-2025 09:40,1.35,5532150,181,756675,814125,1.1,1.05,-57450,-69.6,54075,-15000,Y,-30900,YES,89.95,91.3,97.55,89.55,90.09,12-09-2025 09:40,1757650200,10.18,10.29,10.15,10.29,0
12-09-2025 09:45,10,34125,107,60600,153225,9.6,6.9,-92625,-645.6,28275,8925,N,4875,YES,25148,25145,25155,25155,25139.8,12-09-2025 09:45,4.65,6330675,181,968100,1558725,4.55,4.65,-590625,-54,59025,144675,Y,-271725,Y,68.7,73.35,73.4,67.85,73.31,12-09-2025 09:45,-6.4,4979175,181,791925,621075,-6.35,-6.4,170850,-65.5,52800,-125925,Y,135750,Y,91.4,85,92.45,85,89.91,12-09-2025 09:45,1757650500,10.3,10.3,10.13,10.15,0
12-09-2025 09:50,-1,48150,135,119475,246975,2.1,-0.1,-127500,-557,27150,-10050,YES,13875,N,25148.52,25155,25154,25158.9,25150,12-09-2025 09:50,-0.95,7381650,183,859050,1433175,-0.75,-0.7,-574125,-56.45,59625,-60375,YES,66825,YES,73.45,72.5,75.25,71.9,73.36,12-09-2025 09:50,0.5,4089600,183,862575,700125,0.35,0.5,162450,-64.8,53475,258675,YES,95325,N,85,85.5,87.2,82.9,89.52,12-09-2025 09:50,1757650800,10.14,10.18,10.13,10.15,0
12-09-2025 09:55,-4.1,22050,89,110925,66600,-6,-4.1,44325,-711.7,25050,525,N,-600,Y,25148.55,25154,25149.9,25156.4,25141,12-09-2025 09:55,-1.9,5920800,183,1016775,1036125,-2.35,-2.35,-19350,-53.25,54225,114825,Y,201075,YES,72.15,70.25,74.05,67.8,73.14,12-09-2025 09:55,1.35,5107425,183,754875,854025,1.55,1.55,-99150,-65.75,55050,-76650,Y,-17700,YES,85.7,87.05,90.3,84.25,89.34,12-09-2025 09:55,1757651100,10.16,10.19,10.11,10.19,0
12-09-2025 10:00,11.9,85500,140,208650,163050,10,11.3,45600,-529.5,26250,3225,N,11100,N,25150.03,25150,25161.9,25166.8,25148,12-09-2025 10:00,5.95,11795100,181,701175,1397550,5.85,5.85,-696375,-58.6,50475,119400,N,-402525,Y,70,75.95,78.8,69.85,73.53,12-09-2025 10:00,-5.6,6635925,181,1146975,590475,-5.7,-5.6,556500,-56.1,56625,100050,YES,126750,Y,87.1,81.5,87.4,78.6,88.51,12-09-2025 10:00,1757651400,10.18,10.19,10.09,10.14,0
