last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,high,low,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_2,close_2,high,low,avg_trade_price,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price,datetime,timestamp,open,high,low,close,volume
12-08-2025 09:15,-3.9,7125,9,64125,5775,-2,-1.9,58350,-18.1,1950,-1125,N,-900,N,24621.52,24633.9,24630,24633.9,24630,12-08-2025 09:15,-1.5,2823450,54,134475,136200,-0.7,-0.65,-1725,-22.55,13950,1350,N,170700,N,85.45,83.95,88.65,83.75,83.38,12-08-2025 09:15,0.75,1171425,54,132375,114000,0.15,0.25,18375,-23.85,12675,142125,N,55875,N,102.1,102.85,104,99.2,108.64,12-08-2025 09:15,1754970300,12.22,12.3,11.6,12.14,0
12-08-2025 09:20,36.9,201225,196,254175,267600,40.9,38.4,-13425,-1352.7,45600,22950,Y,-33450,Y,24633.7,24631.1,24668,24673.8,24620.6,12-08-2025 09:20,19.55,14772300,231,615750,743775,21,21.05,-128025,-87.7,56700,295875,Y,-152925,Y,84.35,103.9,107.2,81.6,89.37,12-08-2025 09:20,-17.5,6054975,227,547350,560100,-16.3,-16.3,-12750,-83.4,52500,-140850,Y,207075,Y,102.65,85.15,105.2,84.05,101.4,12-08-2025 09:20,1754970600,12.13,12.24,12.11,12.23,0
12-08-2025 09:25,8,202650,241,323700,214725,9.2,12.1,108975,-1326.4,50625,34800,N,41025,YES,24649.99,24668,24676,24690,24666,12-08-2025 09:25,7.15,13587900,219,624975,563250,7.4,7.6,61725,-112.75,60450,117000,N,396900,YES,103.95,111.1,118,102.05,96.68,12-08-2025 09:25,-4.15,9264525,221,584550,814875,-4.3,-4.25,-230325,-74.85,61200,2820300,YES,306300,Y,84.35,80.2,85.3,76.9,92.6,12-08-2025 09:25,1754970900,12.24,12.24,12.18,12.21,0
12-08-2025 09:30,3.5,190800,280,301575,227775,8.3,4.9,73800,-1653.2,55200,13050,N,14850,N,24659.04,24680.1,24683.6,24699,24666.9,12-08-2025 09:30,3.9,10721475,256,617850,708300,4.2,4.25,-90450,-119.65,65700,-77850,YES,160575,N,109.65,113.55,120,103.15,100.37,12-08-2025 09:30,-5.6,6396075,236,645525,829200,-6,-6.1,-183675,-74.75,55800,93825,N,157350,N,80.95,75.35,84.65,71.35,88.99,12-08-2025 09:30,1754971200,12.21,12.24,12.18,12.2,0
12-08-2025 09:35,-7.1,136725,226,286725,423000,-4.4,-5.6,-136275,-2191.5,91500,-4200,YES,38550,YES,24662.3,24685,24677.9,24693,24672.5,12-08-2025 09:35,-2.1,5803275,281,799950,620325,-1.3,-1.25,179625,-118.2,62025,99825,Y,234750,YES,113.05,110.95,116.95,108,101.62,12-08-2025 09:35,0.8,4064625,278,874350,702075,1,1.05,172275,-83.3,65850,41625,N,188025,Y,75.55,76.35,79.35,73.5,87.44,12-08-2025 09:35,1754971500,12.21,12.21,12.1,12.12,0
12-08-2025 09:40,18.6,89775,200,122025,787050,16.1,19,-665025,-1401.1,50325,-6675,YES,-20250,Y,24664.47,24679.4,24698,24699,24674,12-08-2025 09:40,7.9,7124325,269,620925,913725,8.05,8.15,-292800,-117.85,58800,213375,Y,-114300,Y,112.15,120.05,122.8,109.2,103.35,12-08-2025 09:40,-8.95,4616025,246,930450,864075,-8.65,-8.6,66375,-79.2,70125,-119550,Y,167325,N,76.35,67.4,78.45,67.1,85.52,12-08-2025 09:40,1754971800,12.13,12.19,12.11,12.16,0
12-08-2025 09:45,10,136575,246,358725,223125,5.8,10,135600,-1408,46875,22875,Y,22950,YES,24669.86,24700,24710,24713.6,24699.1,12-08-2025 09:45,5.75,9346875,268,541725,738975,5.6,5.5,-197250,-124.9,56475,-46650,YES,-31200,YES,120.5,126.25,130.35,119.75,106.18,12-08-2025 09:45,-1.95,4595325,262,932175,911175,-1.8,-1.8,21000,-67.25,68400,123000,YES,114825,N,67.35,65.4,68.55,63.35,83.34,12-08-2025 09:45,1754972100,12.15,12.19,12.14,12.15,0
12-08-2025 09:50,14.7,66825,200,310275,235650,14,9.5,74625,-1101.3,49050,4200,N,-7350,Y,24672.09,24705.3,24720,24720,24700.5,12-08-2025 09:50,8.65,5803875,224,468525,775950,7.8,7.8,-307425,-115.45,56775,348450,Y,-297525,Y,125.85,134.5,135.5,121.45,107.85,12-08-2025 09:50,-4.7,3363150,234,951225,941175,-4.5,-4.45,10050,-68.05,65475,-54975,Y,93225,N,65.5,60.8,67.5,60.7,81.91,12-08-2025 09:50,1754972400,12.16,12.16,12.12,12.15,0
12-08-2025 09:55,16.9,180000,283,465525,820575,16.8,16.9,-355050,-818.6,50925,375,YES,75225,YES,24681.04,24727.1,24744,24745,24722,12-08-2025 09:55,20,10790850,246,867450,465675,20.35,20.25,401775,-128.25,58125,-546225,YES,-603900,Y,135.15,155.15,155.15,134.7,112.14,12-08-2025 09:55,-5.6,5597625,234,1051425,1015425,-5.75,-5.8,36000,-57.6,61950,-21900,YES,338925,Y,60.25,54.65,60.65,54.5,79.28,12-08-2025 09:55,1754972700,12.15,12.21,12.11,12.19,0
12-08-2025 10:00,10.7,284700,265,204150,1893750,13.4,12.5,-1689600,-839.8,52725,16425,N,5925,N,24692.85,24744.4,24755.1,24764,24736,12-08-2025 10:00,10.6,6960150,274,359700,395475,10.45,10.55,-35775,-157.7,52275,-241650,Y,14625,YES,155.8,166.4,171.75,149.4,115.79,12-08-2025 10:00,-4.45,7870950,278,1331025,1408950,-4.4,-4.35,-77925,-59.5,73125,40125,YES,-176025,YES,54.5,50.05,55.9,49.1,75.61,12-08-2025 10:00,1754973000,12.2,12.26,12.15,12.21,0
