last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,high,low,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_2,close_2,high,low,avg_trade_price,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price,datetime,timestamp,open,high,low,close,volume
08-04-2025 09:15,-17.35,502875,155,145500,214200,-14.85,-15.1,-68700,-1084.95,45075,63225,N,126825,N,22598.83,22607.9,22590.55,22616,22570,08-04-2025 09:15,-31.2,5648250,159,87300,128550,-26.8,-26.95,-41250,-149.25,31725,215325,N,180225,N,229.2,198,230.95,181.45,209.08,08-04-2025 09:15,-19.55,5735925,158,95850,109650,-16.35,-16.3,-13800,-118.25,35700,333975,N,231825,N,178.6,159.05,180.8,157.75,168.85,08-04-2025 09:15,1744083900,22.79,22.79,19.38,20.17,0
08-04-2025 09:20,-7,357525,178,109275,310800,-11.8,-12,-201525,-1072.35,40275,62625,N,-40875,Y,22596.8,22592,22585,22619.95,22557.85,08-04-2025 09:20,-11.55,6158775,180,113850,146700,-13.45,-13.65,-32850,-152.15,36825,34650,N,237150,YES,196.6,185.05,210.95,171.05,200.91,08-04-2025 09:20,-5.9,7413750,180,396900,187050,-3.5,-3.6,209850,-125.7,40500,-967800,Y,170100,N,158.8,152.9,169.3,143.8,163.76,08-04-2025 09:20,1744084200,20.18,20.23,20.04,20.09,0
08-04-2025 09:25,22.2,245925,177,64350,175800,18,19.9,-111450,-909.1,42000,20925,N,-30225,N,22596.18,22582.8,22605,22607,22574.65,08-04-2025 09:25,3.9,4873050,180,137400,160950,4.1,3.95,-23550,-138.35,37500,97950,Y,102900,N,185.5,189.4,197.55,179.85,197.82,08-04-2025 09:25,-11.85,5078100,180,231825,174450,-12.15,-12.25,57375,-110.95,40875,41625,YES,254400,Y,152.2,140.35,157.75,139.2,159.26,08-04-2025 09:25,1744084500,20.08,20.08,19.64,19.67,0
08-04-2025 09:30,-30,149175,171,108300,111300,-26.95,-28.5,-3000,-842.9,37425,-39825,YES,17025,YES,22595.98,22605,22575,22607,22575,08-04-2025 09:30,-25.25,4426950,180,148500,214425,-24.65,-24.8,-65925,-135.5,40425,-163575,YES,158475,YES,190.8,165.55,192.65,165.55,194.42,08-04-2025 09:30,5.7,4627200,180,263250,212625,5.15,5.2,50625,-107,44700,86100,YES,31650,N,138.7,144.4,146.2,128.8,154.89,08-04-2025 09:30,1744084800,19.66,19.68,19.54,19.61,0
08-04-2025 09:35,-36.65,236625,178,196725,118050,-38.3,-38.55,78675,-1076.5,36000,-56925,YES,1500,Y,22589.73,22573.3,22536.65,22585.45,22525.6,08-04-2025 09:35,-12.7,6169275,180,422400,187650,-13.4,-13.45,234750,-122.75,40275,-122475,Y,33600,N,165.95,153.25,172.35,147.55,186.44,08-04-2025 09:35,24.45,10629150,180,203025,200400,24.45,24.55,2625,-130.95,41775,78975,N,-193350,YES,143.45,167.9,176.5,137.15,156.44,08-04-2025 09:35,1744085100,19.62,19.85,19.6,19.79,0
08-04-2025 09:40,8.3,157425,172,117975,159450,7.55,8.3,-41475,-960.5,35325,117000,Y,4275,N,22584.9,22536.65,22544.95,22550,22515,08-04-2025 09:40,-3.4,4116900,179,168825,186375,-2.6,-2.7,-17550,-118.55,38775,69300,Y,144975,YES,154.5,151.1,156.75,140.1,181.76,08-04-2025 09:40,-11.9,5636700,180,165750,175800,-11.8,-11.85,-10050,-136.45,39075,-151575,Y,131475,Y,166.05,154.15,177.15,151.25,157.82,08-04-2025 09:40,1744085400,19.8,19.95,19.77,19.94,0
08-04-2025 09:45,-8.3,149100,170,62025,124200,-8.35,-6.45,-62175,-1176.45,33900,48525,N,12300,N,22582.39,22541.25,22532.95,22580,22522.35,08-04-2025 09:45,-4.55,6767550,181,138600,204675,-5.55,-5.45,-66075,-121.3,42000,-31275,YES,-1125,Y,149.85,145.3,170.8,141.15,177.53,08-04-2025 09:45,8,6335850,179,183375,189150,7.4,7.45,-5775,-123.4,39225,114975,YES,19050,N,151,159,167.5,135.85,157.06,08-04-2025 09:45,1744085700,19.95,20.05,19.87,20.05,0
08-04-2025 09:50,-17.8,165450,166,90525,101700,-18,-18.15,-11175,-1052.95,31800,-35175,YES,21825,N,22577.22,22532.8,22515,22536.75,22496,08-04-2025 09:50,-5.35,4055625,180,183150,157350,-3.4,-3.4,25800,-112.5,40350,34425,Y,133125,YES,145.65,140.3,149.4,134.25,174.07,08-04-2025 09:50,12.45,6350775,181,175425,199875,10.65,10.7,-24450,-136.75,40350,109875,N,-155175,YES,161.75,174.2,182.25,157.9,158.67,08-04-2025 09:50,1744086000,20.05,20.17,20.05,20.14,0
08-04-2025 09:55,-34.55,241125,169,365850,88575,-30.05,-33.2,277275,-869.1,37575,182325,Y,-105750,Y,22567.98,22512.55,22478,22512.55,22456,08-04-2025 09:55,-11.95,4499850,180,239550,223125,-11.85,-11.85,16425,-101.7,39525,-44025,YES,91650,N,139.7,127.75,141.5,122,169.92,08-04-2025 09:55,25.6,7011600,180,190650,191175,25.35,25.6,-525,-158,38775,-54750,Y,-233250,YES,176.05,201.65,216.8,173.8,163.01,08-04-2025 09:55,1744086300,20.15,20.35,20.14,20.32,0
08-04-2025 10:00,-27.9,134925,170,143100,73050,-27.9,-23.3,70050,-1001.8,36825,121725,N,99900,YES,22562.5,22478,22450.1,22494.45,22448.9,08-04-2025 10:00,-12.75,4008375,179,161775,237225,-12.65,-12.7,-75450,-87.15,40725,-23175,Y,113850,YES,127.75,115,133.35,113.9,166.23,08-04-2025 10:00,12.85,4069350,179,203625,144600,13.4,13.45,59025,-152.8,39300,-21825,YES,55725,Y,201.7,214.55,224.25,192.4,166.07,08-04-2025 10:00,1744086600,20.31,20.46,20.24,20.42,0
