last_traded_time,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open,close,high,low,avg_trade_price
2024-11-07 09:30:00,-0.4499999999999993,-0.5,-0.4499999999999993,-99850,-19.499999999999545,36775,116450.0,N,90550.0,N,10.75,10.3,11.6,9.05,-0.8800000000000008
2024-11-07 09:35:00,-1.4499999999999993,-1.3500000000000014,-1.3499999999999996,399950,-24.34999999999991,54625,-116575.0,YES,152300.0,YES,10.35,8.9,10.75,8.4,-0.8999999999999986
2024-11-07 09:40:00,0.3000000000000007,0.40000000000000036,0.40000000000000036,-1123000,-22.300000000000182,61175,79000.0,Y,149200.0,N,8.95,9.25,10.55,8.45,-0.75
2024-11-07 09:45:00,0.9499999999999993,1.1499999999999986,1.1500000000000004,-769075,-23.0,66900,142600.0,Y,-25575.0,Y,9.3,10.25,13.55,8.45,-0.5500000000000007
2024-11-07 09:50:00,-2.4000000000000004,-2.25,-2.25,-1067100,-22.849999999999454,70325,-243475.0,YES,264475.0,YES,10.15,7.75,10.15,7.75,-0.34999999999999964
2024-11-07 09:55:00,-0.9000000000000004,-0.8499999999999996,-0.7999999999999998,328650,-21.75,62000,34775.0,Y,-145325.0,Y,7.5,6.6,7.75,6.6,-0.6100000000000012
2024-11-07 10:00:00,-2.0999999999999996,-2.1499999999999995,-2.1499999999999995,1505950,-20.699999999999818,94475,-652400.0,YES,335975.0,YES,6.6,4.5,6.7,4.4,-0.8899999999999988
2024-11-07 10:05:00,-0.25,-0.25,-0.20000000000000018,1131550,-21.100000000000136,70525,112200.0,Y,193550.0,N,4.5,4.25,4.75,4.2,-0.4399999999999995
2024-11-07 10:10:00,-0.40000000000000036,-0.35000000000000053,-0.3500000000000001,-97525,-19.949999999999818,71375,54375.0,N,-500.0,Y,4.2,3.8,4.35,3.55,-0.4599999999999991
2024-11-07 10:15:00,-0.30000000000000027,-0.30000000000000027,-0.2999999999999998,-21250,-20.34999999999991,76775,-173325.0,YES,251675.0,YES,3.85,3.55,3.95,3.55,-0.2900000000000009
2024-11-07 10:20:00,-0.3500000000000001,-0.3500000000000001,-0.3500000000000001,6367700,-19.75,71750,214475.0,Y,189775.0,N,3.6,3.25,3.95,3.2,-0.23000000000000043
2024-11-07 10:25:00,-1.0499999999999998,-1.1,-1.0999999999999996,2966825,-15.449999999999932,73975,-649375.0,YES,132000.0,N,3.25,2.2,3.45,2.15,-0.5899999999999999
2024-11-07 10:30:00,-0.34999999999999987,-0.34999999999999987,-0.3500000000000001,2523625,-18.250000000000114,65000,-46250.0,Y,169900.0,YES,2.15,1.8,2.3,1.8,-0.46999999999999886
2024-11-07 10:35:00,0.0,-0.050000000000000044,-0.050000000000000044,2258150,-18.79999999999984,71825,42650.0,Y,106225.0,N,1.75,1.75,2.0,1.7,-0.27000000000000135
2024-11-07 10:40:00,0.25,0.19999999999999996,0.19999999999999996,-2061575,-17.59999999999991,77200,228075.0,Y,-515500.0,Y,1.7,1.95,2.0,1.7,-0.1999999999999993
2024-11-07 10:45:00,0.0,0.04999999999999982,0.050000000000000044,6421000,-18.450000000000045,85425,-2139225.0,YES,-172650.0,YES,1.9,1.9,2.2,1.8,-0.17999999999999972
2024-11-07 10:50:00,0.30000000000000027,0.25,0.2500000000000002,6093625,-17.999999999999886,80850,12825.0,Y,-333125.0,Y,1.9,2.2,2.35,1.9,-0.1899999999999995
2024-11-07 10:55:00,0.19999999999999973,0.25,0.25,-2785050,-19.749999999999886,98250,-77375.0,YES,-124875.0,YES,2.2,2.4,3.15,2.2,-0.3000000000000007
2024-11-07 11:00:00,-0.3500000000000001,-0.2999999999999998,-0.30000000000000027,3721925,-18.950000000000273,90900,105575.0,Y,296300.0,YES,2.45,2.1,2.6,1.95,-0.20999999999999996
2024-11-07 11:05:00,-0.3500000000000001,-0.40000000000000013,-0.3999999999999999,4376375,-18.750000000000227,88550,-113600.0,YES,428025.0,YES,2.1,1.75,2.35,1.65,-0.17000000000000082
2024-11-07 11:10:00,-0.050000000000000044,0.0,0.0,4335525,-18.399999999999864,89025,664825.0,Y,242875.0,N,1.75,1.7,1.95,1.7,-0.10999999999999943
2024-11-07 11:15:00,-0.050000000000000044,-0.09999999999999987,-0.10000000000000009,6940375,-18.25,95575,-298525.0,YES,48825.0,N,1.7,1.65,1.8,1.6,-0.11000000000000032
2024-11-07 11:20:00,-0.10000000000000009,-0.15000000000000013,-0.15000000000000013,7200250,-18.40000000000009,90025,-1273600.0,YES,-44750.0,Y,1.55,1.45,1.65,1.35,-0.1899999999999995
2024-11-07 11:25:00,0.10000000000000009,0.050000000000000044,0.050000000000000044,555425,-18.500000000000227,90900,193300.0,Y,-191975.0,Y,1.4,1.5,1.65,1.4,-0.09000000000000075
2024-11-07 11:30:00,0.10000000000000009,0.10000000000000009,0.10000000000000009,117575,-15.799999999999955,79825,150375.0,N,-333525.0,Y,1.5,1.6,1.7,1.45,-0.08999999999999986
2024-11-07 11:35:00,-0.10000000000000009,-0.050000000000000044,-0.050000000000000044,11563325,-18.5,88100,-76850.0,YES,231650.0,YES,1.6,1.5,1.6,1.4,-0.05999999999999961
2024-11-07 11:40:00,-0.20000000000000018,-0.15000000000000013,-0.15000000000000013,-3826800,-17.09999999999991,71175,-520175.0,YES,517800.0,YES,1.6,1.4,1.7,1.4,-0.1200000000000001
2024-11-07 11:45:00,0.0,0.0,0.0,8491200,-17.149999999999864,78050,120125.0,Y,-218225.0,Y,1.45,1.45,1.5,1.35,-0.04999999999999982
2024-11-07 11:50:00,-0.19999999999999996,-0.19999999999999996,-0.19999999999999996,4559500,-16.549999999999955,74100,-638275.0,YES,428675.0,YES,1.45,1.25,1.45,1.2,-0.04999999999999982
2024-11-07 11:55:00,0.050000000000000044,0.0,0.0,18550050,-17.80000000000001,95875,-353375.0,Y,-260625.0,Y,1.2,1.25,1.3,1.15,-0.0600000000000005
2024-11-07 12:00:00,-0.1499999999999999,-0.1499999999999999,-0.1499999999999999,21161300,-16.849999999999966,87100,-669450.0,YES,253300.0,YES,1.25,1.1,1.25,1.05,-0.07000000000000028
2024-11-07 12:05:00,0.050000000000000044,0.050000000000000044,0.04999999999999982,14918425,-17.450000000000045,85125,-129625.0,Y,-573625.0,Y,1.05,1.1,1.15,1.05,-0.04999999999999982
2024-11-07 12:10:00,-0.09999999999999987,-0.10000000000000009,-0.09999999999999987,8851400,-18.099999999999966,104150,-214375.0,YES,555050.0,YES,1.15,1.05,1.2,1.0,-0.0699999999999994
2024-11-07 12:15:00,-0.050000000000000044,0.0,0.0,26153025,-18.349999999999966,92475,213750.0,Y,-235675.0,Y,1.05,1.0,1.1,0.95,-0.05000000000000071
2024-11-07 12:20:00,0.09999999999999987,0.1499999999999999,0.1499999999999999,23660550,-17.09999999999991,89425,374000.0,Y,-654300.0,Y,1.05,1.15,1.25,0.95,-0.05999999999999961
2024-11-07 12:25:00,0.0,0.0,0.0,11881650,-17.75,85700,-391525.0,YES,206925.0,YES,1.2,1.2,1.35,1.1,-0.07000000000000028
2024-11-07 12:30:00,-0.1499999999999999,-0.1499999999999999,-0.1499999999999999,45643625,-16.25,71350,-467350.0,YES,244400.0,YES,1.15,1.0,1.2,1.0,-0.10999999999999943
2024-11-07 12:35:00,0.050000000000000044,0.050000000000000044,0.050000000000000044,11666850,-17.299999999999955,72150,159900.0,Y,-330500.0,Y,1.0,1.05,1.15,1.0,-0.0600000000000005
2024-11-07 12:40:00,0.0,0.0,0.0,14631700,-18.099999999999966,87775,54750.0,N,78550.0,YES,1.1,1.1,1.25,1.05,-0.05999999999999961
2024-11-07 12:45:00,-0.15000000000000013,-0.10000000000000009,-0.10000000000000009,21530600,-17.599999999999966,80575,-415350.0,YES,87100.0,N,1.1,0.95,1.15,0.9,-0.040000000000000036
2024-11-07 12:50:00,-0.15000000000000002,-0.09999999999999998,-0.09999999999999998,7851600,-18.0,87950,-804775.0,YES,428550.0,YES,1.0,0.85,1.1,0.85,-0.040000000000000036
2024-11-07 12:55:00,-0.09999999999999998,-0.15000000000000002,-0.15000000000000002,36624675,-16.799999999999955,93225,978375.0,Y,-214425.0,Y,0.85,0.75,0.85,0.7,-0.0600000000000005
2024-11-07 13:00:00,0.050000000000000044,0.0,0.0,59520750,-17.49999999999997,89225,-142525.0,YES,-12975.0,YES,0.7,0.75,0.8,0.7,-0.02999999999999936
2024-11-07 13:05:00,-0.15000000000000002,-0.09999999999999998,-0.10000000000000009,11807100,-16.700000000000045,93400,-1043375.0,YES,409175.0,YES,0.8,0.65,0.8,0.65,-0.02999999999999936
2024-11-07 13:10:00,-0.04999999999999993,0.0,0.0,38440050,-17.0,87375,154650.0,Y,-108975.0,Y,0.7,0.65,0.7,0.65,-0.020000000000000462
2024-11-07 13:15:00,0.0,-0.050000000000000044,-0.04999999999999993,65866200,-17.69999999999999,96550,-773400.0,YES,247275.0,YES,0.65,0.65,0.7,0.6,-0.0699999999999994
2024-11-07 13:20:00,0.0,-0.04999999999999993,-0.050000000000000044,119517600,-17.55000000000004,93450,-275375.0,Y,201275.0,N,0.6,0.6,0.65,0.55,-0.05000000000000071
2024-11-07 13:25:00,0.09999999999999998,0.09999999999999998,0.09999999999999998,92073150,-17.450000000000074,98950,925450.0,Y,-446750.0,Y,0.55,0.65,0.75,0.55,-0.04999999999999982
2024-11-07 13:30:00,-0.1499999999999999,-0.09999999999999998,-0.09999999999999998,211733450,-18.250000000000057,104275,-827050.0,YES,376700.0,YES,0.7,0.55,0.7,0.55,-0.04999999999999982
2024-11-07 13:35:00,0.0,-0.050000000000000044,-0.04999999999999993,126265925,-17.49999999999997,78200,-214225.0,Y,46750.0,N,0.55,0.55,0.65,0.5,-0.03000000000000025
2024-11-07 13:40:00,0.04999999999999993,0.050000000000000044,0.04999999999999993,67530525,-17.299999999999983,101950,135150.0,Y,-632200.0,Y,0.55,0.6,0.6,0.5,-0.040000000000000036
2024-11-07 13:45:00,-0.04999999999999993,-0.050000000000000044,-0.04999999999999993,65232625,-17.349999999999966,98800,-488300.0,YES,374450.0,YES,0.6,0.55,0.6,0.5,-0.019999999999999574
