last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,last_traded_time,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_2,close_2,high,low,avg_trade_price,last_traded_time,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price
09-07-2025 11:25,6.6,6.5,6.9,-51600,-995.7,23775,-16875,YES,10200,N,0.66,25634.2,25640.8,09-07-2025 11:25,0.9,1.35,1.35,-93375,-128.45,72075,-129600,YES,-51825,Y,103.3,104.2,107.4,101.65,0.37,09-07-2025 11:25,-1.8,-1.95,-1.95,81750,-59.6,105750,29775,N,-46725,YES,43.2,41.4,43.85,40.6,-0.33
09-07-2025 11:30,-5.4,-1.7,-2.9,-51675,-671.4,26100,5025,Y,3225,N,0.68,25640.8,25635.4,09-07-2025 11:30,1.4,1.6,1.6,-150450,-125.1,72000,11100,Y,48150,YES,104.2,105.6,109.1,102.05,0.39,09-07-2025 11:30,-0.5,-0.45,-0.5,131400,-56.7,97575,8175,N,278550,Y,41.5,41,41.75,39.25,-0.38
09-07-2025 11:35,-10,-5.3,-5.6,-55875,-720.1,21225,2925,YES,4575,N,0.35,25638,25628,09-07-2025 11:35,-5.55,-5.4,-5.4,176100,-124.25,69600,-190275,YES,101025,YES,105.8,100.25,106.3,100.15,0.19,09-07-2025 11:35,1.3,1.45,1.4,-1016850,-58.45,105375,107325,YES,-95475,YES,41.1,42.4,42.8,41,-0.22
09-07-2025 11:40,-2.8,-5.4,-5,-70650,-925.1,33000,-6675,YES,12750,N,0.49,25628,25625.2,09-07-2025 11:40,-1.7,-1.5,-1.65,-2850,-118.35,70725,-57000,Y,24300,N,100.35,98.65,102.55,96.4,0.17,09-07-2025 11:40,1.2,1.1,1.2,-506775,-64.8,97575,11025,N,44925,Y,42.45,43.65,44.1,41.8,-0.29
09-07-2025 11:45,-0.2,-3.2,-1.3,18525,-883.4,30300,-2925,N,1350,Y,0.73,25625.2,25625,09-07-2025 11:45,-2.3,-2.35,-2.45,660150,-105.45,75750,242325,Y,103650,YES,98.6,96.3,100.5,95.75,0.12,09-07-2025 11:45,0.45,0.55,0.55,28575,-56.6,95700,-38400,Y,65175,Y,43.55,44,44.8,42.6,-0.25
09-07-2025 11:50,-12.7,-10,-12.8,320475,-1036.3,33975,-675,N,-11475,Y,0.41,25626.7,25614,09-07-2025 11:50,-6.25,-6.35,-6.3,189450,-101.95,73200,-482925,YES,40350,N,96.5,90.25,96.75,85,0.08,09-07-2025 11:50,4.1,4.15,4.15,-777300,-69.5,101025,46500,YES,-441600,YES,44.15,48.25,51,44,-0.52
09-07-2025 11:55,3.3,2.5,3.3,-96600,-963.4,27075,12975,N,9675,YES,0.14,25614,25617.3,09-07-2025 11:55,0.9,1.05,1.1,-227025,-103.8,68925,154950,Y,247275,YES,90.1,91,93.75,89.35,0.06,09-07-2025 11:55,-0.35,-0.4,-0.4,-227325,-63.4,101100,58425,N,192225,Y,48.15,47.8,48.8,45.65,-0.26
09-07-2025 12:00,-4.3,-2.1,-4.2,-86550,-518.3,25050,12375,N,1200,Y,0.15,25617.3,25613,09-07-2025 12:00,1.25,1,1,44175,-98.65,71700,103050,N,-37875,Y,91,92.25,92.5,88,0.03,09-07-2025 12:00,0.15,-0.05,-0.05,-326175,-68.25,99525,35625,N,34350,N,47.85,48,49.45,46.75,-0.18
09-07-2025 12:05,14.4,9.5,14.3,23700,-715.6,43275,-32700,YES,-3300,Y,0.55,25612.9,25627.3,09-07-2025 12:05,5.05,5.6,5.6,-600600,-106.6,73875,213750,Y,-258975,Y,92.2,97.25,98.5,90.4,0.11,09-07-2025 12:05,-4.65,-5,-4.95,-243600,-66.4,97800,-314550,Y,-34575,YES,48.15,43.5,48.7,42.8,-0.29
09-07-2025 12:10,0.7,6.3,1.7,-57000,-844.8,23400,-6975,Y,42300,YES,0.15,25627.3,25628,09-07-2025 12:10,2.2,2.5,2.5,-362475,-112.2,76425,79425,N,60975,YES,97.4,99.6,99.95,96.45,0.19,09-07-2025 12:10,-1.8,-1.95,-1.95,254850,-63.65,109350,192450,YES,177825,Y,43.45,41.65,44.2,41.45,-0.24
09-07-2025 12:15,0,-3.1,-0.8,-14175,-944.6,28200,-1725,N,5775,N,0.28,25629,25629,09-07-2025 12:15,0.3,0.25,0.25,-138450,-114.45,73350,-54675,YES,19725,N,99.25,99.55,100.95,97.2,0.16,09-07-2025 12:15,0.8,0.85,0.85,402225,-59.95,95250,222600,YES,30900,N,41.7,42.5,43.15,40.8,-0.2
09-07-2025 12:20,-1.8,1.1,-1.8,-12225,-613.7,35400,1500,N,-3450,Y,0.26,25629,25627.2,09-07-2025 12:20,-0.6,-0.7,-0.6,-146175,-120.45,88650,-92475,YES,122175,YES,99.55,98.95,100.85,94.95,0.12,09-07-2025 12:20,-0.35,-0.35,-0.35,590325,-61,106800,-77025,Y,71700,Y,42.55,42.2,43.5,41.05,-0.2
09-07-2025 12:25,3.1,3.1,5.5,69225,-915.1,34425,1350,YES,-1200,N,0.21,25627.2,25630.3,09-07-2025 12:25,2.4,2,2,34500,-123.9,79125,44175,Y,-197775,Y,99.1,101.5,102.55,97.55,0.17,09-07-2025 12:25,-0.8,-0.7,-0.7,238575,-55.4,101025,33825,YES,2700,YES,42.1,41.3,42.35,40.65,-0.18
09-07-2025 12:30,-0.1,-3.7,-2.7,38400,-860.4,30525,3900,N,3975,N,0.19,25630.1,25630,09-07-2025 12:30,-2.05,-2.15,-2.3,165825,-111,69525,-124500,YES,142950,YES,101.5,99.45,103.5,97.3,0.14,09-07-2025 12:30,0.9,0.85,0.8,112425,-54.9,108825,70725,YES,33450,Y,41.25,42.15,42.55,40.55,-0.15
09-07-2025 12:35,2,4.8,2,46875,-1131.4,37950,4350,N,-4725,Y,0.15,25630,25632,09-07-2025 12:35,4.45,4.75,4.9,-34350,-116.05,75825,65025,Y,-180525,Y,99.65,104.1,104.75,99.1,0.12,09-07-2025 12:35,-0.4,-0.55,-0.55,-441225,-55.25,99000,-46875,Y,-25875,YES,42.05,41.65,42.3,40.8,-0.1
09-07-2025 12:40,-13.5,-13.3,-8.9,-20625,-1086.9,33150,-7875,YES,-5175,Y,0.24,25632,25618.5,09-07-2025 12:40,-8.65,-8.55,-8.45,-32475,-119.25,76575,-210825,YES,65700,YES,104.55,95.9,106.6,95.65,0.22,09-07-2025 12:40,3.8,3.8,3.9,-816525,-56.4,98925,105300,YES,-460800,YES,41.55,45.35,45.45,40.8,-0.24
09-07-2025 12:45,9.5,4.1,3.9,5625,-864.1,55500,-19125,YES,-1275,N,0.7,25618.5,25628,09-07-2025 12:45,2.3,2.3,2.35,-60600,-108.3,74700,255225,Y,-25575,Y,96.05,98.35,99.35,91.95,0.1,09-07-2025 12:45,-2.3,-2.5,-2.5,-385275,-66.65,105900,-267225,Y,115650,Y,45.35,43.05,47.95,42.2,-0.28
09-07-2025 12:50,-5.9,-0.3,-1.6,-1050,-1497.3,31950,-4050,N,8775,N,0.07,25628,25622.1,09-07-2025 12:50,-0.85,-0.9,-0.95,357300,-113.9,77700,-76950,YES,132000,YES,98.15,97.3,99.45,96,0.07,09-07-2025 12:50,-0.45,-0.3,-0.35,309300,-57.05,109425,134325,YES,58500,N,43.25,42.8,43.7,41.95,-0.13
09-07-2025 12:55,-4.1,-4,-3.6,-21150,-1086.3,31875,-17775,YES,-7650,Y,0.15,25622.1,25618,09-07-2025 12:55,-2.9,-2.65,-2.65,11925,-106.15,76200,54450,Y,116625,N,97.5,94.6,97.5,94.55,0.04,09-07-2025 12:55,1.6,1.6,1.5,-139350,-63,104100,68175,N,26550,N,42.85,44.45,44.7,42.5,-0.1
09-07-2025 13:00,-22,-22,-24.3,168000,-1392.7,35250,-56100,YES,-49575,Y,-0.06,25618,25596,09-07-2025 13:00,-11.9,-11.65,-11.65,173400,-105.45,75975,-776775,YES,21900,N,94.5,82.6,95.9,81.35,0,09-07-2025 13:00,12.6,12.25,12.25,-613350,-68.65,117675,187950,YES,-1139325,YES,44.35,56.95,59.2,44.25,-0.17
09-07-2025 13:05,8.6,7.2,10,-52575,-1458.8,36675,107100,Y,24450,YES,-0.04,25598.4,25607,09-07-2025 13:05,3.55,4.1,4.15,-103575,-107.8,78300,438150,Y,196350,YES,82.9,86.45,89.45,82.1,-0.06,09-07-2025 13:05,-4.7,-4.85,-4.8,-112800,-77.6,100725,-165525,Y,465075,Y,56.85,52.15,57.3,48.8,-0.11
09-07-2025 13:10,8.8,12.8,12.4,-29775,-1264.2,31575,7950,N,-3375,Y,0.12,25607,25615.8,09-07-2025 13:10,6.3,6.75,6.7,-128250,-111,84600,201075,N,-57000,Y,86.7,93,94.4,85.8,0.03,09-07-2025 13:10,-6.85,-7.05,-7,-212400,-69.5,99900,-133125,YES,82875,N,52.25,45.4,52.4,44.7,-0.16
09-07-2025 13:15,5.6,0.5,2,113025,-1286.8,47775,19425,N,-8100,Y,0.14,25614.4,25620,09-07-2025 13:15,0.3,0.2,0.15,-250725,-105.3,73500,-2700,YES,78825,YES,92.95,93.25,94.75,91,0.04,09-07-2025 13:15,-0.05,-0.1,-0.1,96900,-63.35,108750,162375,YES,103575,Y,45.45,45.4,46,43.4,-0.13
09-07-2025 13:20,4.9,10.1,6,-37125,-952.9,37350,5400,N,1800,N,0.86,25620,25624.9,09-07-2025 13:20,2,1.9,1.85,7350,-104.55,79050,-20625,YES,-73800,Y,93.35,95.35,96.85,92.4,0.07,09-07-2025 13:20,-0.9,-0.85,-0.9,120975,-63.9,117375,47850,N,66825,N,45.2,44.3,46,43.05,-0.12
09-07-2025 13:25,-5.3,-5.6,-6,-52875,-707.7,39000,1275,YES,-4500,Y,0.34,25626,25620.7,09-07-2025 13:25,-0.65,-0.75,-0.8,-186075,-104.35,76950,-10425,N,12675,YES,95.4,94.75,96.8,91.35,0.04,09-07-2025 13:25,-0.3,-0.1,-0.2,597600,-58.5,97575,123225,YES,33000,N,44.25,43.95,46.2,43.3,-0.08
09-07-2025 13:30,-2.5,-2.1,0,-11625,-847.2,30375,-5100,YES,5250,N,0.02,25620,25617.5,09-07-2025 13:30,-1.2,-1.15,-1.05,104325,-98.7,74700,68175,Y,90600,YES,94.65,93.45,95.5,92.55,0.02,09-07-2025 13:30,0.6,0.6,0.6,453900,-61.8,103350,-21150,Y,76650,Y,43.95,44.55,45.4,43.7,-0.06
09-07-2025 13:35,1.9,-2.3,-0.6,20850,-1015.1,27075,2550,N,2475,Y,0.02,25617.5,25619.4,09-07-2025 13:35,-2.7,-2.8,-2.75,-164925,-105.55,75150,-92475,YES,71475,N,93.3,90.6,93.65,88.1,0.01,09-07-2025 13:35,1.25,1.3,1.3,-247875,-64.7,114675,-125475,Y,33225,N,44.65,45.9,47.3,44.45,-0.1
09-07-2025 13:40,-5.3,-0.9,-5.1,7200,-804.2,24450,9375,N,-2325,Y,0.03,25619.4,25614.1,09-07-2025 13:40,0.5,0.6,0.65,515325,-95.85,73575,63450,Y,53925,N,90.4,90.9,92.6,88.5,0.01,09-07-2025 13:40,-0.35,-0.65,-0.6,-451950,-57.5,98025,30750,YES,90975,Y,46,45.65,46.9,44.2,-0.07
09-07-2025 13:45,5.2,-0.1,4.1,-11775,-738.8,21825,-1575,YES,28275,YES,0.04,25614.3,25619.5,09-07-2025 13:45,-1.05,-1.05,-1,-157725,-93.55,75150,34650,N,54225,N,90.65,89.6,92.9,89.5,0,09-07-2025 13:45,0.6,0.5,0.5,567150,-60.5,99375,-47550,Y,7125,N,45.75,46.35,46.45,44.5,-0.07
09-07-2025 13:50,0,-1,-1.2,-123675,-793.9,30150,21000,Y,-6450,Y,0.03,25614,25614,09-07-2025 13:50,-0.8,-0.6,-0.65,100350,-99.4,76950,-51825,YES,-31725,Y,89.75,88.95,91.5,88.25,0,09-07-2025 13:50,0.25,0.5,0.45,-225675,-62.15,104775,71250,YES,162825,Y,46.5,46.75,48.4,45,-0.11
09-07-2025 13:55,4.3,5.3,9.9,-59700,-1195.4,26700,-9300,YES,-32250,Y,0.17,25614,25618.3,09-07-2025 13:55,4.5,4.5,4.5,-180675,-101.25,79650,72225,Y,-182025,Y,89.05,93.55,94.9,88.75,0.03,09-07-2025 13:55,-3.05,-3.15,-3.2,383700,-66,103800,-199275,Y,156975,N,46.75,43.7,47.4,42.1,-0.13
09-07-2025 14:00,-1.4,-3.3,-5,1129875,-885.1,26325,6375,N,4800,YES,0.07,25618.3,25616.9,09-07-2025 14:00,-4.05,-3.85,-3.9,172950,-105.1,79725,-35250,YES,32025,YES,93.8,89.75,95.7,88.7,0.02,09-07-2025 14:00,1.8,1.45,1.4,65175,-56.4,113700,72825,YES,-17250,YES,43.45,45.25,45.55,42.5,-0.1
09-07-2025 14:05,-4,-4,-4.6,463125,-585.1,33900,-8100,YES,-35250,Y,0.07,25615,25611,09-07-2025 14:05,-1.95,-1.8,-1.75,42075,-95.05,73575,-100050,YES,31425,N,89.95,88,91,86.95,-0.01,09-07-2025 14:05,1.75,1.6,1.6,-556200,-58.35,94725,-95625,Y,-137400,YES,45.05,46.8,48.15,44.85,-0.09
09-07-2025 14:10,7,7,7.5,115800,-746.2,32625,-7650,N,-1950,YES,0.02,25611,25618,09-07-2025 14:10,3.2,3.05,3.05,167775,-99.15,86925,132825,Y,-39075,Y,88.1,91.3,91.4,87.2,-0.01,09-07-2025 14:10,-1.55,-1.5,-1.55,-260175,-65.2,102450,79125,YES,117525,Y,46.6,45.05,47.75,44.45,-0.07
09-07-2025 14:15,-9.3,-12.3,-11.1,-225,-1311.6,33375,-28200,YES,5100,N,-0.02,25618,25608.7,09-07-2025 14:15,-7.95,-8.05,-8.1,240450,-102.95,78450,-214350,YES,95925,YES,91.4,83.45,95.2,77.8,-0.13,09-07-2025 14:15,4,4,4.05,587175,-74.4,106425,-115425,Y,-469500,YES,45,49,54.65,42.5,-0.14
09-07-2025 14:20,-14.7,-12.7,-16.1,68550,-963.5,44400,-99525,YES,-13425,Y,-0.05,25608.7,25594,09-07-2025 14:20,-8.3,-8.35,-8.3,-34200,-100.8,81300,-521775,YES,158700,YES,83.25,74.95,85.95,74.95,-0.13,09-07-2025 14:20,5.95,6.05,6,42450,-71.1,108150,165675,YES,-426300,Y,49.25,55.2,55.2,47.35,-0.06
09-07-2025 14:25,-7.8,-6.1,-6.1,129000,-1072.1,52725,-13200,Y,-975,N,-0.86,25588,25580.2,09-07-2025 14:25,-4.8,-4.95,-4.85,-146550,-92.2,79650,215550,Y,148575,N,74.35,69.55,79.95,67.4,-0.58,09-07-2025 14:25,6.4,6.45,6.4,179550,-80.85,95850,64125,N,-300750,Y,55.7,62.1,64.5,51.3,0.32
09-07-2025 14:30,-36.9,-35.7,-39.2,-165300,-1142.4,55275,-47025,YES,-6600,Y,-6.63,25577,25540.1,09-07-2025 14:30,-11,-11.85,-11.9,210225,-75.5,79125,-360150,YES,216750,YES,70,59,70,58.05,-1.06,09-07-2025 14:30,22,24.15,24.2,-79725,-89.3,85125,184275,YES,-1526250,YES,61.4,83.4,85.8,61.4,1.34
09-07-2025 14:35,31.2,25,26.1,-377850,-1049,45450,53925,Y,-2475,N,-1.76,25540,25571.2,09-07-2025 14:35,6.7,6.9,6.95,25050,-73,73950,620025,Y,24750,N,59.3,66,69,58.55,-0.79,09-07-2025 14:35,-15.85,-16.55,-16.65,-147750,-89.25,71025,-353325,Y,627225,Y,83.1,67.25,84.35,63.9,0.74
09-07-2025 14:40,-7.9,-6.1,-8.2,-27375,-1039.3,50400,33525,N,12750,N,-0.65,25565,25557.1,09-07-2025 14:40,-3.25,-3,-3,381150,-70.35,65325,-64125,YES,205500,YES,66,62.75,67.9,59.45,-0.54,09-07-2025 14:40,3.2,2.75,2.75,179400,-79.85,67125,36825,YES,121950,N,67.25,70.45,75.6,65.3,0.4
09-07-2025 14:45,-10,-9.8,-11,32775,-1413.2,52425,-10275,YES,12225,N,-1.47,25557,25547,09-07-2025 14:45,-3.65,-3.95,-3.95,187350,-65.75,70125,51225,Y,66750,N,63.2,59.55,63.25,56.4,-0.53,09-07-2025 14:45,4.9,5.55,5.6,-78300,-87.5,59325,-12675,Y,11175,N,70.05,74.95,78.2,69.85,0.47
09-07-2025 14:50,-0.6,-0.6,0.9,-132000,-1094.5,61350,-19125,YES,-34125,Y,-4.11,25545.6,25545,09-07-2025 14:50,-2.05,-2.25,-2.25,-20325,-66.9,73050,-348375,YES,-131400,Y,59.5,57.45,61.95,51.15,-0.79,09-07-2025 14:50,0.65,0.9,0.9,-26475,-94.6,64800,-280725,Y,-538875,YES,75.25,75.9,89.65,71.6,0.89
