last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,last_traded_time,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open,close,high,low,avg_trade_price,last_traded_time,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open,close,high,low,avg_trade_price
21-01-2025 10:20,-77.6,-75.55,-76.4,18125,-958.15,16675,10625,N,87175,YES,-21.99,23265.75,23188.15,21-01-2025 10:20,-11.2,-10.7,-10.65,-33675,-68.6,47325,-138300,YES,-23100,Y,86.2,75,87.75,73.8,-2.67,21-01-2025 10:20,66.35,65.4,65.15,-13575,-253.3,44475,-6675,YES,-56850,Y,249.5,315.85,317.4,246.95,4.68
21-01-2025 10:25,-2.95,-3.65,-1.15,11475,-1092.2,22850,30175,N,147550,YES,-15.45,23190,23187.05,21-01-2025 10:25,0.95,1,0.95,-100200,-63.15,43350,60000,Y,-5250,N,75.45,76.4,80.6,72.9,-1.57,21-01-2025 10:25,5.85,7.1,7.05,39900,-265,41025,-28725,Y,675,Y,314.4,320.25,325,292,2.55
21-01-2025 10:30,23.95,24,25.55,211500,-1084.45,20425,35250,N,17875,N,-7.08,23185.05,23209,21-01-2025 10:30,2.95,2.9,3.05,-53700,-64.15,43950,93000,Y,29250,YES,76.2,79.15,81.4,75.65,-0.93,21-01-2025 10:30,-15.5,-15.95,-15.95,28125,-268.25,47775,-22350,N,39000,Y,321.35,305.85,324.85,295.15,1.36
21-01-2025 10:35,30.75,30,31.85,44300,-1053.85,21300,26975,N,-69975,Y,-3.95,23205.25,23236,21-01-2025 10:35,1.2,1.1,1.1,-21000,-71.4,46800,-11325,YES,69600,YES,78.85,80.05,84.5,77.8,-0.9,21-01-2025 10:35,-33.45,-31.55,-31.7,7800,-251.05,46200,-29550,Y,-4275,YES,305.9,272.45,308.4,269.35,1.34
21-01-2025 10:40,-16.75,-11.55,-15.25,-25975,-975.4,17675,1800,YES,16150,YES,-1.75,23242.1,23225.35,21-01-2025 10:40,0.3,0.3,0.35,12150,-73.2,45675,-25350,YES,-76575,Y,80.35,80.65,85.75,79.4,-0.71,21-01-2025 10:40,14.15,13.05,13.1,-9675,-229.9,41850,25800,YES,-7950,YES,272.15,286.3,291.75,270.8,0.81
21-01-2025 10:45,22.4,18.7,18.6,-43625,-1114.2,19850,3325,N,-750,Y,-3.74,23221.55,23243.95,21-01-2025 10:45,5.7,5.65,5.75,-6450,-75.55,44700,16650,Y,-52050,YES,80.35,86.05,87.4,77.15,-0.66,21-01-2025 10:45,-14.3,-14.55,-14.1,-33375,-226.05,39375,-20700,Y,-225,N,287.25,272.95,297.6,269.9,0.85
21-01-2025 10:50,-11.05,-10.15,-7.8,-4850,-978.75,15425,14125,N,-10900,Y,-1.3,23241.8,23230.75,21-01-2025 10:50,-0.45,-1.7,-1.75,47550,-71.45,44175,4200,N,13275,YES,85.65,85.2,90.95,83.55,-0.56,21-01-2025 10:50,8.6,10.05,10.1,-1575,-209.6,40050,-3750,N,-375,YES,274,282.6,286.1,262.7,0.65
21-01-2025 10:55,-31.3,-19.8,-23.3,-27875,-1202.75,14375,15925,N,93350,YES,-0.99,23235.45,23204.15,21-01-2025 10:55,-8.35,-8,-7.95,7800,-72.8,45300,-91500,YES,59550,YES,84.85,76.5,87.4,76,-0.56,21-01-2025 10:55,17.95,15.55,15.15,-8250,-230.55,42075,9675,N,-15150,YES,282,299.95,300.45,272.8,0.85
21-01-2025 11:00,1.7,2.7,3.5,-10225,-1202.3,15000,48625,Y,2900,Y,-2.23,23204.25,23205.95,21-01-2025 11:00,0.75,0.45,0.4,28425,-66,47850,29775,Y,68925,N,75.8,76.55,78,69.85,-0.93,21-01-2025 11:00,-5,-4.75,-4.95,1875,-240.45,38025,-19800,Y,28575,Y,301.75,296.75,306,287.05,0.87
21-01-2025 11:05,-18.8,-15.05,-19.05,-5375,-1000,12575,-10725,YES,7075,N,-1.92,23210.8,23192,21-01-2025 11:05,-4.95,-4.95,-4.9,-104250,-65.35,47700,6975,N,102150,YES,76.3,71.35,80.6,68.85,-0.72,21-01-2025 11:05,16.65,14.95,15,6975,-233.1,42600,-8250,N,-6450,YES,298,314.65,315.5,283.1,0.8
21-01-2025 11:10,15.25,11.7,12.65,-24325,-932.55,14050,15350,Y,29250,YES,-2.95,23187.75,23203,21-01-2025 11:10,1.3,1.45,1.45,-19725,-61.3,49875,4725,N,-8400,Y,71.7,73,75.3,69,-0.61,21-01-2025 11:10,-10.8,-11.35,-11.2,-5325,-242,38400,-9375,Y,20325,Y,314.05,303.25,325,296.4,0.68
21-01-2025 11:15,5.3,4.6,5,-71625,-953.15,17975,-68775,YES,-2850,Y,-1.26,23202.65,23207.95,21-01-2025 11:15,-0.35,-0.45,-0.35,-23025,-62.1,44325,48075,Y,34050,YES,72.75,72.4,74.9,70.45,-0.47,21-01-2025 11:15,-6.55,-6.05,-6.05,-13275,-244.4,39150,3900,N,-4650,YES,302.6,296.05,312.1,287.9,0.67
21-01-2025 11:20,-4,-7.25,-3.8,-38600,-1052.9,10950,-750,Y,98800,YES,-0.41,23208,23204,21-01-2025 11:20,-0.25,-0.25,-0.3,-6900,-64.2,46050,4950,N,15300,N,71.9,71.65,74.05,70.8,-0.28,21-01-2025 11:20,5.25,3.6,3.9,-1350,-227.75,42000,-4800,Y,-675,N,297.5,302.75,304,293.05,0.33
21-01-2025 11:25,-21.25,-15,-15.15,-6925,-1385.2,12600,18500,N,-7200,Y,-1.19,23204,23182.75,21-01-2025 11:25,-3.25,-3.05,-3,-33000,-59.15,49875,-58425,YES,7125,N,71.35,68.1,75.45,68,-0.51,21-01-2025 11:25,12.8,12.25,12.15,-150,-237,37650,-6450,Y,-5700,YES,302.2,315,315.85,290.1,0.5
21-01-2025 11:30,21,21,18.05,-14000,-1007.45,17300,5850,N,5850,N,-1.5,23184,23205,21-01-2025 11:30,3.2,3.45,3.6,61275,-65.65,49350,59175,Y,-52725,Y,68,71.2,76.75,67.9,-0.51,21-01-2025 11:30,-15.75,-17.15,-17.55,-20400,-246.7,40725,-6000,N,12825,N,314.45,298.7,315.15,281.85,0.58
21-01-2025 11:35,-1.7,-7.2,-7.8,-8850,-163.9,2025,-450,YES,7200,N,-0.75,23204,23202.3,21-01-2025 11:35,-2.25,-1.5,-1.55,-11925,-63,54150,41925,N,16800,YES,71.85,69.6,75.3,69.6,-0.35,21-01-2025 11:35,0.75,-0.3,-0.7,-12225,-91.3,15900,20250,YES,-4275,YES,299.25,300,301.65,291.75,0.28
21-01-2025 11:40,36.7,30.65,30.7,-23550,-1205.6,15625,9750,N,-15800,Y,-1.69,23202.3,23239,21-01-2025 11:40,8.1,6.9,6.95,-41250,-68.65,46950,112725,Y,-41025,Y,69.6,77.7,79.3,68.5,-0.61,21-01-2025 11:40,-31.35,-27.1,-27.1,-2850,-236.25,44925,-24225,Y,17025,Y,300,268.65,301.6,265.2,0.58
21-01-2025 11:45,141.35,137.05,139.35,-132775,-1388.5,17975,-15500,YES,-134625,Y,10.02,23240,23381.35,21-01-2025 11:45,39.95,39.3,39.5,-98400,-104.05,43500,-31425,YES,-754575,Y,78.85,118.8,132.1,77.5,0.87,21-01-2025 11:45,-102.3,-102.15,-102.4,-11100,-193.55,41925,49425,YES,43950,Y,265.9,163.6,270.1,145.85,-0.01
21-01-2025 11:50,15.3,19,17.45,-32550,-1235.5,19925,-16450,YES,5475,YES,6.87,23384.7,23400,21-01-2025 11:50,8.85,8.7,8.75,-8550,-119.95,41250,-23025,N,-233850,YES,120,128.85,148.2,112.15,2.44,21-01-2025 11:50,-9.35,-9.2,-9.25,-99600,-136.25,40575,154275,YES,114675,Y,162.6,153.25,167.5,136.3,-1.83
21-01-2025 11:55,11.25,8.95,10.15,-222150,-1130.35,20025,29900,Y,95400,YES,3.06,23400.35,23411.6,21-01-2025 11:55,4.7,4.15,4,18600,-113.4,42600,109200,Y,-23250,YES,130.85,135.55,141.3,116.35,0.97,21-01-2025 11:55,-0.45,0.45,0.4,-22500,-138.8,38925,3150,N,35775,N,151.2,150.75,167.2,144,-0.9
21-01-2025 12:00,-18,-13.7,-16.6,-11575,-1076.15,19475,32875,N,56975,N,1.44,23416,23398,21-01-2025 12:00,-6.8,-7.55,-7.45,30450,-113.05,41925,-69075,YES,121125,YES,136.65,129.85,140.35,127.45,0.68,21-01-2025 12:00,11.8,11.1,11.05,3150,-137.15,39300,109050,YES,-23025,YES,147.45,159.25,161.5,145.95,-0.61
