last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
11-04-2025 09:15,25.9,29.1,25.7,90675,-646.8,32475,-4875,N,68400,N,-9.52,22824,22849.9,-6.55,-8.8,-8.95,-16125,-129.15,24975,242625,N,112200,N,-9.46,-12.5,-10.25,-10.2,14700,-82.75,21675,360675,N,68400,N,-3.64
11-04-2025 09:20,45.3,39.5,45.2,-164025,-794.9,39300,152625,Y,14625,N,0.76,22849.9,22895.2,21.1,21.25,21.6,32850,-175.45,39300,137475,N,-5550,Y,-1.32,-17.35,-17.55,-17.5,16350,-141.6,37875,17475,N,88350,N,-3.81
11-04-2025 09:25,-49.05,-45.85,-46,-12975,-1118.45,46275,71550,N,69000,YES,1.91,22895.05,22849.85,-24.65,-23.15,-23.5,-14700,-179.4,37050,-105450,YES,210000,YES,0.21,23.25,21.65,21.85,-6150,-154.6,37875,104625,YES,60600,N,-2.9
11-04-2025 09:30,33.75,35.75,32.2,-75600,-993.75,38550,7575,N,11325,N,0.45,22849.8,22883.55,15.65,16.55,16.6,30675,-172.05,36000,82500,Y,-24375,Y,-0.7,-19.55,-20.4,-20.45,1125,-158.4,41475,-66300,Y,112050,Y,-0.79
11-04-2025 09:35,46.75,46.45,47.35,-39975,-1061.9,36900,89400,Y,-1650,Y,9.13,22883.55,22930,39.55,38.4,38.2,-39750,-216.35,40800,375,YES,-171825,Y,9.21,-12.05,-11.35,-11.35,22725,-154.9,40950,60975,YES,96150,N,-4.26
11-04-2025 09:40,3.1,5.5,6.15,-57975,-1031.2,38475,-29175,YES,-16200,Y,6.57,22932.4,22935.5,5.25,5.1,5.2,-21900,-211.85,34275,-34425,YES,-25800,YES,4.65,1.65,2.4,2.45,34575,-138.45,39900,39975,N,94875,N,-2.26
11-04-2025 09:45,29.5,25.65,31,-45375,-880.45,35400,106950,Y,-28425,Y,5.47,22935.5,22965,14.25,15.35,15.35,-17475,-220.85,37875,-4875,Y,-59100,Y,3.3,-6.8,-5.3,-5.4,-82950,-145.9,40050,-50625,Y,19425,N,-2.04
11-04-2025 09:50,-11.55,-11.95,-13.15,59100,-1090.1,34875,40350,N,24750,YES,3.48,22964.45,22952.9,-6.55,-6.7,-6.6,1050,-220.15,40800,-13950,YES,76350,YES,2.63,3.8,4.05,4.05,42525,-146.8,40500,24750,YES,18825,N,-1.3
11-04-2025 09:55,-32.45,-33.45,-32.9,51150,-899.9,38400,2625,YES,21075,N,3.51,22949.45,22920,-20.1,-20.3,-20.2,-9000,-229.35,39000,-72225,YES,24600,N,1.99,8.9,9.8,9.95,34200,-149.3,40575,106125,YES,825,YES,-1.16
11-04-2025 10:00,2.55,6.25,5.2,-6675,-747.15,31725,20925,N,8250,N,1.81,22924.75,22927.3,4.75,4.5,4.6,-53850,-218.25,41700,54600,Y,32925,N,1.32,-1.45,-0.35,-0.5,3900,-148.2,41250,-5700,Y,80775,Y,-0.87
