last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,high,low,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_2,close_2,high,low,avg_trade_price,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price,datetime,timestamp,open,high,low,close,volume
07-01-2025 09:15,-6.75,264325,140,80450,147225,-6.8,-6.45,-66775,-394.9,17025,46625,N,46625,N,23834.3,23841.85,23835.1,23848.95,23828,07-01-2025 09:15,-5.8,3428775,143,142950,147225,-6.5,-6.55,-4275,-87.9,27075,120675,N,155400,N,144.9,139.1,146.75,134.95,141.11,07-01-2025 09:15,-3.6,1514250,145,97500,104925,-1.45,-1.5,-7425,-130.4,30225,221400,N,55500,N,195.75,192.15,197.55,185.1,195.05,07-01-2025 09:15,1736221500,15.65,15.65,14.35,15.15,0
07-01-2025 09:20,26.8,221825,180,101650,61675,24.9,24,39975,-1138.45,16900,51875,N,312825,YES,23835.24,23837.55,23864.35,23867.5,23811.8,07-01-2025 09:20,8.7,4309650,179,197325,161550,7.55,7.55,35775,-116.95,37950,156075,Y,34650,N,140.3,149,149.1,129.25,139.77,07-01-2025 09:20,-15.75,2536575,179,128175,134325,-13.15,-13,-6150,-183.05,37800,-1247925,Y,54675,N,190.75,175,209.05,173.15,194.91,07-01-2025 09:20,1736221800,15.16,15.29,15.12,15.17,0
07-01-2025 09:25,4.15,163975,178,75850,104875,-7.4,-4.85,-29025,-1146.15,23125,17500,N,62500,N,23837.34,23864.85,23869,23869,23816.75,07-01-2025 09:25,-8.35,3849000,178,210225,196575,-9,-9.05,13650,-117.8,39900,12675,N,200850,YES,149.1,140.75,149.3,127.5,139.55,07-01-2025 09:25,-2,2452725,178,146325,133275,-1.25,-1.1,13050,-161.6,40425,58575,YES,74175,N,173.85,171.85,205.6,170.75,192.21,07-01-2025 09:25,1736222100,15.16,15.28,15.06,15.06,0
07-01-2025 09:30,6,173500,179,64250,82150,6.95,4.5,-17900,-1123.35,17600,-17325,YES,167775,YES,23842.68,23869,23875,23884.15,23844.4,07-01-2025 09:30,0.15,4781925,180,187500,171825,-0.7,-0.65,15675,-119.5,38625,103200,Y,166200,N,142.85,143,151.15,132.55,140.58,07-01-2025 09:30,-2.75,2588175,180,146550,150225,-1.95,-2.05,-3675,-147.9,39675,119925,YES,51075,N,168.1,165.35,181.1,158.65,185.64,07-01-2025 09:30,1736222400,15.05,15.05,14.87,14.93,0
07-01-2025 09:35,-5.8,68825,175,57300,55100,-6.95,-8.8,2200,-1248.65,14300,16825,Y,30425,N,23843.92,23873.8,23868,23878.55,23852,07-01-2025 09:35,-2.15,4002450,180,145500,190500,-2.65,-2.5,-45000,-111.85,39825,-3450,YES,163425,N,142.7,140.55,147.95,134.3,140.66,07-01-2025 09:35,-0.25,2269725,180,169500,168150,-0.3,-0.25,1350,-132.9,41400,2325,Y,35175,N,165.25,165,177.9,160.15,182.49,07-01-2025 09:35,1736222700,14.92,15.04,14.91,14.95,0
07-01-2025 09:40,7.05,73250,172,50700,47550,8.1,9.05,3150,-1115.9,13950,-3475,YES,-12425,Y,23845.7,23868,23875.05,23884,23861.75,07-01-2025 09:40,-1.95,3184800,179,145500,211725,-1.95,-1.9,-66225,-106.65,38850,375,N,157350,N,140.55,138.6,144.65,136.7,140.7,07-01-2025 09:40,-5.1,2397450,179,170250,150900,-4.9,-4.75,19350,-132.3,39075,49350,YES,53475,N,163.5,158.4,169.2,151.35,178.67,07-01-2025 09:40,1736223000,14.93,14.97,14.83,14.85,0
07-01-2025 09:45,-91.75,231550,180,86675,63975,-92.95,-94.9,22700,-1428.45,17250,-62525,YES,15050,YES,23841.48,23875.05,23783.3,23879.45,23771.15,07-01-2025 09:45,-36.4,7114950,175,188550,151800,-36.3,-36.3,36750,-99.65,39975,-203100,YES,-92700,Y,138.35,101.95,139.3,100.7,135.85,07-01-2025 09:45,58.35,6910800,180,114375,144825,58.4,58.65,-30450,-166.7,36825,7575,N,-173625,YES,158.7,217.05,223.1,157.05,182.76,07-01-2025 09:45,1736223300,14.84,15.16,14.84,15.15,0
07-01-2025 09:50,5.85,133475,179,48750,41700,9.15,12.65,7050,-1277.4,16050,87600,Y,6050,N,23836.7,23779.6,23785.45,23806.8,23762.4,07-01-2025 09:50,3.25,3647625,179,216375,227250,3.2,3.15,-10875,-89.45,42450,89550,Y,-975,YES,102.1,105.35,111.45,98.4,132.6,07-01-2025 09:50,-6.8,3153975,179,107625,147900,-5.5,-5.5,-40275,-202.35,41175,-43875,Y,41325,Y,217.7,210.9,230.4,199.05,187.21,07-01-2025 09:50,1736223600,15.13,15.23,15.06,15.15,0
07-01-2025 09:55,-6.65,71900,174,48775,39000,-5.15,-4.75,9775,-1038.2,15025,10325,N,17150,N,23834.44,23786.65,23780,23808.5,23761,07-01-2025 09:55,-5.8,2451975,148,206400,202050,-5.35,-5.45,4350,-85.3,38175,3000,N,42825,YES,105.2,99.4,108.8,95.65,130.69,07-01-2025 09:55,3.9,1728900,181,113925,124200,2.1,2.05,-10275,-193.7,38475,-28050,N,5700,N,211.8,215.7,229.05,192.9,188.89,07-01-2025 09:55,1736223900,15.1,15.2,15.05,15.11,0
07-01-2025 10:00,-29.35,77900,169,67725,41325,-28.9,-31.6,26400,-1055.35,14750,59475,Y,-74650,Y,23831.5,23778.85,23749.5,23798,23741,07-01-2025 10:00,-13.75,3241725,180,232275,264225,-13.2,-13.2,-31950,-82.8,40800,-76875,YES,61500,N,98.4,84.65,100.05,83.7,127.71,07-01-2025 10:00,17.35,1800225,180,116250,143175,15.25,15.15,-26925,-201.95,42375,23475,YES,-57600,YES,217.35,234.7,236.8,201.55,190.93,07-01-2025 10:00,1736224200,15.12,15.13,15.01,15.1,0
