last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,high,low,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_2,close_2,high,low,avg_trade_price,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price,datetime,timestamp,open,high,low,close,volume
11-02-2025 09:15,-10.1,156525,147,122250,113775,-10.1,-9.6,8475,-752.35,38400,51300,N,161325,N,23424,23423.65,23413.55,23425.95,23409.1,11-02-2025 09:15,-7.45,2208525,158,339825,290325,-6.95,-6.95,49500,-63.95,40050,238575,N,191400,N,92,84.55,92,82.85,86.83,11-02-2025 09:15,16.35,1101075,156,143850,139725,16.4,16.35,4125,-145.6,33600,44025,N,40950,N,209.3,225.65,227.95,209,214.51,11-02-2025 09:15,1739245500,23383.55,23390.05,23332.45,23347.9,0
11-02-2025 09:20,-31.5,135075,160,99300,92775,-27,-28,6525,-811.2,37950,117825,Y,35475,N,23415.19,23413.55,23382.05,23415.5,23382,11-02-2025 09:20,-7.45,2415000,181,408300,426225,-7.15,-7.15,-17925,-67.7,46425,-2922375,YES,145950,N,84.65,77.2,88.65,77.05,85.48,11-02-2025 09:20,19.8,1101150,181,164400,157725,18.4,18.55,6675,-175.95,45075,-1453875,Y,-2850,YES,225.65,245.45,245.45,223.8,222.4,11-02-2025 09:20,1739245800,23348,23350.35,23312.25,23313.6,0
11-02-2025 09:25,3.75,169050,177,96450,107100,4.9,0.95,-10650,-844.7,36225,27375,N,8625,N,23404.59,23382.05,23385.8,23391,23368.65,11-02-2025 09:25,-3.75,3334950,180,507825,487275,-4,-4,20550,-66.7,45150,-37275,Y,124800,N,76.5,72.75,77.15,67.1,80.51,11-02-2025 09:25,-9.75,975000,180,141375,139125,-8.55,-8.6,2250,-192.95,43200,-22875,YES,134925,Y,246.1,236.35,250.55,232.75,228.25,11-02-2025 09:25,1739246100,23314.05,23319.75,23295.75,23314.2,0
11-02-2025 09:30,-0.8,129675,167,121200,116850,-3.9,-2.4,4350,-831.1,37500,-1950,YES,46500,YES,23401.65,23385.8,23385,23402.95,23375.1,11-02-2025 09:30,-5.35,2499450,180,510000,522675,-5.65,-5.55,-12675,-63,48000,37650,Y,172725,YES,72.5,67.15,74.5,64.95,78.05,11-02-2025 09:30,-2.65,703575,180,116475,114000,-2.3,-2.25,2475,-185.4,39675,550575,YES,43050,N,235.8,233.15,240.7,223.05,229.14,11-02-2025 09:30,1739246400,23314.7,23324.8,23298.9,23310.5,0
11-02-2025 09:35,16.8,103875,161,111900,83850,16,13.85,28050,-662.85,38775,-19725,YES,143025,YES,23401.65,23385,23401.8,23416.5,23382,11-02-2025 09:35,4,2907075,176,478350,511500,4.55,4.55,-33150,-66.35,42150,9300,N,23175,N,67.7,71.7,78.25,66.05,77.09,11-02-2025 09:35,-10,786225,175,109500,109800,-9.95,-10.3,-300,-171.35,38175,113925,N,33900,N,233.1,223.1,235,214,228.1,11-02-2025 09:35,1739246700,23310.65,23346.7,23307.3,23333.05,0
11-02-2025 09:40,8.8,72525,148,125250,71100,5,9.5,54150,-800.35,31800,-61875,YES,25800,N,23402.18,23401.8,23410.6,23420,23390.25,11-02-2025 09:40,0.05,2031300,179,496950,530850,0.65,0.65,-33900,-65.25,47175,103350,Y,61050,YES,71.6,71.65,77.2,69.2,76.58,11-02-2025 09:40,-7.55,708075,179,165075,124050,-8.4,-8.8,41025,-171.35,41775,-18600,Y,7275,N,223.1,215.55,228.35,208.4,226.73,11-02-2025 09:40,1739247000,23335.05,23351.75,23325.2,23339.95,0
11-02-2025 09:45,-31.7,85875,153,125625,78750,-31.75,-33.1,46875,-1257.85,32100,-41025,Y,20025,N,23401.02,23407.5,23375.8,23415.15,23375.05,11-02-2025 09:45,-8.8,2199225,181,612000,564375,-7.95,-7.9,47625,-62.8,44775,-28725,YES,55350,N,71.05,62.25,72.45,60.55,75.25,11-02-2025 09:45,21.7,775050,181,132675,170850,20.4,20.5,-38175,-179.3,40050,27375,YES,-11700,YES,216.95,238.65,238.65,213.75,226.79,11-02-2025 09:45,1739247300,23339.55,23343.35,23310.3,23310.45,0
11-02-2025 09:50,-14.35,143325,157,157875,116925,-14.5,-14.3,40950,-929.2,34200,-43125,YES,10950,N,23396.62,23375.55,23361.2,23385.45,23359,11-02-2025 09:50,-5.7,2514150,180,577425,509550,-5.15,-5.2,67875,-53.45,43800,55125,Y,65925,N,62.1,56.4,65.5,55.25,73.3,11-02-2025 09:50,3.75,793575,180,112425,121275,2.35,2.25,-8850,-206.7,38175,-14925,Y,9900,Y,241.25,245,250.45,233.75,228.74,11-02-2025 09:50,1739247600,23309.85,23318.05,23292.85,23300.7,0
11-02-2025 09:55,4.75,107700,160,105375,84000,2.6,4.7,21375,-1147.5,43950,3975,Y,3600,N,23393.19,23360.5,23365.25,23368.6,23348.65,11-02-2025 09:55,-3.3,2505450,180,672375,661050,-3.25,-3.25,11325,-49.75,50400,37875,N,-22275,Y,56.1,52.8,57.7,50.3,71.13,11-02-2025 09:55,-3.9,625575,179,129225,143475,-4.05,-4.15,-14250,-184.05,37875,-3975,N,5250,N,244.65,240.75,252,237.1,230.1,11-02-2025 09:55,1739247900,23300.25,23307.75,23286.45,23304.1,0
11-02-2025 10:00,-11.65,59025,132,89925,119475,-7.9,-8.5,-29550,-818.85,36900,-64500,YES,23550,N,23391.6,23366.75,23355.1,23372.15,23345.4,11-02-2025 10:00,-2.8,1546875,180,761100,680700,-2.65,-2.8,80400,-48.75,48450,-50775,YES,101250,YES,52.55,49.75,55.2,49.25,69.94,11-02-2025 10:00,10.45,524400,180,116025,122250,9.75,9.7,-6225,-189.5,39075,35250,YES,-5550,YES,240.1,250.55,255.9,235,231.05,11-02-2025 10:00,1739248200,23305.1,23311.25,23287.4,23292,0
