last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price
2025-08-26 09:15:00,22.400000000000006,16402875.0,143,356250,460200,22.299999999999997,22.30000000000001,-103950,-63.099999999998545,40575,-105975.0,N,-106725.0,N,69.1,91.5,92.75,69.05,74.37
2025-08-26 09:20:00,40.650000000000006,19845750.0,246,1332750,451425,41.250000000000014,41.39999999999999,881325,-151.3000000000029,63300,-190200.0,Y,-150975.0,YES,92.5,133.15,146.95,92.5,93.07
2025-08-26 09:25:00,-1.5999999999999943,7286475.0,259,512100,506625,-3.8499999999999943,-3.9000000000000057,5475,-157.89999999999418,58875,-25200.0,YES,218175.0,Y,132.65,131.05,135.0,119.7,97.82
2025-08-26 09:30:00,4.199999999999989,7224300.0,288,422775,686400,3.549999999999983,3.5500000000000114,-263625,-163.4499999999971,64350,-37125.0,Y,39225.0,N,130.55,134.75,143.7,128.35,102.36
2025-08-26 09:35:00,19.450000000000017,6738000.0,243,372975,373425,18.650000000000006,18.650000000000006,-450,-173.59999999999127,62100,-31275.0,N,-227475.0,YES,135.35,154.8,163.0,132.25,107.18
2025-08-26 09:40:00,4.049999999999983,3918075.0,266,494475,414375,3.5999999999999943,3.5500000000000114,80100,-168.3000000000029,70425,-31650.0,Y,-29400.0,Y,154.9,158.95,164.55,143.4,109.7
2025-08-26 09:45:00,-7.349999999999994,2351700.0,322,489375,591900,-6.949999999999989,-7.0,-102525,-172.75,72975,10575.0,YES,95025.0,Y,158.1,150.75,162.5,147.95,111.12
2025-08-26 09:50:00,-1.5,2255400.0,353,469350,418875,-2.450000000000017,-2.4499999999999886,50475,-171.5,67950,-600.0,Y,15750.0,N,150.5,149.0,158.0,144.2,112.25
2025-08-26 09:55:00,-9.400000000000006,1831200.0,358,396225,394350,-9.549999999999983,-9.550000000000011,1875,-157.0500000000029,62850,-101625.0,Y,8100.0,N,148.65,139.25,151.0,137.0,112.95
2025-08-26 10:00:00,-4.799999999999983,2694000.0,360,452325,420000,-4.699999999999989,-4.599999999999994,32325,-164.20000000001164,58800,6150.0,YES,58500.0,Y,138.85,134.05,149.2,132.45,113.89
2025-08-26 10:05:00,-1.0500000000000114,1593525.0,352,494550,452550,-0.19999999999998863,-0.25,42000,-152.59999999999127,63225,29250.0,YES,18450.0,N,134.4,133.35,141.4,129.3,114.28
2025-08-26 10:10:00,3.1499999999999773,1712775.0,317,424425,449775,2.8500000000000227,2.8500000000000227,-25350,-144.5,65175,39525.0,N,24450.0,N,133.55,136.7,141.75,129.75,114.72
2025-08-26 10:15:00,-8.649999999999977,3322950.0,264,477675,479475,-8.5,-8.5,-1800,-153.35000000000582,67425,-50700.0,Y,-4950.0,YES,136.95,128.3,150.45,127.0,115.63
