last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,last_traded_time,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open,close,high,low,avg_trade_price,last_traded_time,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open,close,high,low,avg_trade_price
04-07-2025 12:20,4,5.4,5.4,-199200,-1048.8,36750,7050,N,17850,N,-0.34,25436,25440,04-07-2025 12:20,1.35,1.55,1.6,-86775,-133.65,67275,18750,N,18750,YES,125.85,127.2,129,124.05,-0.33,04-07-2025 12:20,-0.25,-0.65,-0.55,33300,-162.65,63825,141975,N,41325,N,158.3,158.05,160.75,154.1,0.13
04-07-2025 12:25,0,-2.6,-3.7,5700,-1238.7,30900,4800,N,-3525,Y,-0.24,25437,25437,04-07-2025 12:25,-2.1,-2.45,-2.5,-100875,-142.35,69750,6525,N,50325,YES,127.2,125.1,127.45,123.5,-0.28,04-07-2025 12:25,0.3,0.85,0.7,5475,-175.8,63150,16050,N,-16200,YES,158.35,158.65,162.45,156.6,0.14
04-07-2025 12:30,13,13.4,10.8,-26325,-932.5,31350,-12450,YES,-3000,N,-0.37,25437,25450,04-07-2025 12:30,4.85,4.85,4.85,-116550,-138.7,66075,-25800,YES,-139050,Y,124.65,129.5,133,124.65,-0.47,04-07-2025 12:30,-4.5,-4.7,-4.8,119400,-162.45,67200,-72675,Y,17625,Y,158.6,154.1,159.05,149.55,0.13
04-07-2025 12:35,-8.4,-7,-5.7,-15075,-656.5,32400,1725,N,24975,YES,-0.25,25449.4,25441,04-07-2025 12:35,-3.85,-4.15,-4.15,5325,-140.35,68775,675,Y,102225,YES,129.35,125.5,129.35,122.1,-0.48,04-07-2025 12:35,2.45,2.4,2.5,-96525,-179.55,66300,-16050,YES,-6075,YES,154.3,156.75,161.9,154,0.22
04-07-2025 12:40,-1.9,-1.9,-0.2,-37425,-726.2,30000,27600,Y,7050,N,-0.17,25441,25439.1,04-07-2025 12:40,0.45,0.3,0.45,-120000,-146.7,71700,25650,Y,47850,N,125,125.45,128.45,124.25,-0.23,04-07-2025 12:40,-0.3,-0.25,-0.2,33825,-166.65,68100,30825,YES,13050,N,157.45,157.15,158.85,154.2,0.07
04-07-2025 12:45,-1.1,-1,-0.5,-26175,-990.3,25200,6150,N,-11100,Y,-0.27,25439.1,25438,04-07-2025 12:45,-0.8,-0.75,-0.8,-64800,-134,62625,-37425,YES,43125,N,125.4,124.6,129.2,121.4,-0.29,04-07-2025 12:45,-0.35,-0.25,-0.3,87600,-165.9,67650,-13350,Y,23250,N,156.9,156.55,159.7,150.75,0.1
04-07-2025 12:50,-2.5,-2.5,-1.4,414525,-890.3,25800,12300,N,5775,N,-0.16,25438,25435.5,04-07-2025 12:50,-0.2,-0.25,-0.2,-93525,-131.65,67500,42675,Y,-825,Y,124.3,124.1,125.45,122.05,-0.22,04-07-2025 12:50,0.55,0.8,0.8,17400,-175.15,69375,10800,YES,1875,YES,156.8,157.35,160.6,155.95,0.11
04-07-2025 12:55,5.5,5.1,1.4,7425,-995.6,38250,-4875,YES,1275,Y,-0.12,25435.5,25441,04-07-2025 12:55,0.3,0.35,0.35,-128025,-134.15,70125,3525,N,-30600,Y,124.35,124.65,127.95,122.6,-0.21,04-07-2025 12:55,-0.2,-0.2,-0.25,-89025,-165.2,69225,6150,N,50475,Y,157.55,157.35,160.35,153.05,0.08
04-07-2025 13:00,5.5,7.5,6.8,310575,-1356.5,40275,64575,Y,-7500,Y,-0.2,25440.5,25446,04-07-2025 13:00,4.4,4.55,4.6,50175,-128.15,68850,25950,Y,-51675,Y,123.55,127.95,128.65,122,-0.22,04-07-2025 13:00,-4.55,-4.85,-4.8,-202650,-162.5,62925,-30900,Y,73950,Y,158.15,153.6,160.15,152.6,0.07
04-07-2025 13:05,-5.5,-4.6,-2.1,-68175,-905.1,31350,-4500,YES,-150,N,-0.13,25446,25440.5,04-07-2025 13:05,-2.65,-2.9,-3,84600,-137.1,65025,1200,YES,51525,YES,127.7,125.05,130.7,123.35,-0.31,04-07-2025 13:05,1.1,0.8,0.75,-102825,-160,66300,-26925,N,-21150,YES,153.6,154.7,155.9,147.75,0.08
04-07-2025 13:10,11.1,11.5,11.9,-21900,-1180.2,38325,9600,N,-225,Y,-0.14,25440.5,25451.6,04-07-2025 13:10,4.4,4.4,4.4,16875,-132.7,70500,21375,Y,-40500,Y,124.85,129.25,132.05,122.7,-0.35,04-07-2025 13:10,-6,-5.7,-5.9,101700,-153.35,64200,-39300,Y,35625,Y,154.55,148.55,156.95,145,0.06
04-07-2025 13:15,-9.6,-6.8,-10.8,-32550,-1138.5,34500,11925,N,-14025,Y,-0.16,25451.6,25442,04-07-2025 13:15,-5.8,-5.8,-5.95,40950,-137.05,66300,-5250,YES,84375,YES,129.75,123.95,130.8,122.7,-0.32,04-07-2025 13:15,5.4,5.45,5.45,-84300,-147.55,70050,81000,YES,-62550,YES,148.05,153.45,155,147.15,0.06
04-07-2025 13:20,5.6,5.7,5.6,-56250,-936.8,34500,3825,N,-5550,N,-0.13,25444.4,25450,04-07-2025 13:20,3.3,3,3.25,-74850,-130.65,73425,4425,N,-27300,Y,124.05,127.35,128.25,124,-0.19,04-07-2025 13:20,-4.05,-3.55,-3.5,48525,-155.15,67200,-11250,Y,79725,Y,153.85,149.8,154.25,149.1,0.04
04-07-2025 13:25,-3.1,-3,-3.9,-18075,-1013.8,42300,-1650,YES,22725,YES,-0.08,25450.6,25447.5,04-07-2025 13:25,-1.75,-2.1,-2.15,67050,-135.4,69300,13050,N,10500,YES,127,125.25,130.25,125.25,-0.18,04-07-2025 13:25,2.75,2.75,2.85,-135825,-159.45,66750,21225,YES,-57225,YES,149.8,152.55,152.8,147,0.03
04-07-2025 13:30,7.6,4.4,7.5,-100875,-753.4,30825,9975,N,-3900,Y,-0.18,25447,25454.6,04-07-2025 13:30,4.15,4.1,4.2,120975,-140.4,62175,56550,Y,14100,N,125.3,129.45,131.4,124.55,-0.2,04-07-2025 13:30,-4.9,-4.5,-4.5,53025,-156.8,64050,-19275,Y,79200,Y,153,148.1,154.45,146.55,0.03
04-07-2025 13:35,-2.7,-1,-2.7,-416475,-849.9,32025,0,YES,-5175,Y,-0.11,25454.6,25451.9,04-07-2025 13:35,-2.3,-2.35,-2.3,25875,-149.45,71850,-11400,YES,54975,YES,129.7,127.4,132.35,127,-0.26,04-07-2025 13:35,0.65,0.75,0.7,-66750,-155.4,77175,4275,YES,-52425,YES,148.3,148.95,149.1,142.7,0.02
04-07-2025 13:40,2.1,-1.4,2.1,66375,-751,29850,5625,N,525,N,-0.07,25451.9,25454,04-07-2025 13:40,0.65,0.65,0.6,-24075,-133.7,72225,11025,Y,-7650,Y,127.1,127.75,130.3,125.6,-0.2,04-07-2025 13:40,-1.35,-1.3,-1.35,264000,-148.25,64575,7650,N,54450,Y,148.7,147.35,150.35,144.35,0.02
04-07-2025 13:45,-0.6,4,1,13425,-998.9,31425,-8100,YES,-14550,Y,-0.07,25454,25453.4,04-07-2025 13:45,1.25,1.8,1.95,2025,-144.05,65250,-33525,YES,-9900,Y,128.2,129.45,130.45,125,-0.2,04-07-2025 13:45,-1.3,-1.9,-1.8,-81750,-163.75,67350,-41775,Y,36000,N,147.2,145.9,150.65,145.1,0.02
