last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,high,low,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_2,close_2,high,low,avg_trade_price,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price,datetime,timestamp,open,high,low,close,volume
07-08-2025 09:30,-1.5,75,2,2775,3225,-2,-6.3,-450,-22.7,750,-3675,N,-1950,N,24582.79,24591.2,24589.7,24591.2,24589.7,07-08-2025 09:30,2.1,1600275,34,115575,135750,2.1,2.15,-20175,-8.1,7125,213000,N,21675,N,57.85,59.95,63.15,57.4,62.45,07-08-2025 09:30,1.4,271350,7,41850,52950,1.35,1.3,-11100,-1.2,3450,65250,N,-30750,N,33.25,34.65,34.65,33,42.18,07-08-2025 09:30,1754539200,11.77,11.8,11.69,11.76,0
07-08-2025 09:35,-1.5,82575,221,189000,118425,-4,-2.4,70575,-1396.8,49275,44775,Y,23850,YES,24583.01,24589,24587.5,24595.9,24570,07-08-2025 09:35,-6.25,20708400,358,1021650,1158375,-6.1,-6.15,-136725,-77.8,93075,682500,Y,643425,YES,59.85,53.6,61.75,46.2,61.03,07-08-2025 09:35,1.1,30812550,358,2178825,2111775,1.05,1.05,67050,-59.3,110175,384825,YES,369825,Y,34.2,35.3,42.8,32.15,41.23,07-08-2025 09:35,1754539500,11.75,11.81,11.73,11.8,0
07-08-2025 09:40,-6.5,209850,194,232425,116925,-9.2,-8.2,115500,-1203.4,42375,1650,YES,6450,N,24583.36,24587.5,24581,24592.5,24571.9,07-08-2025 09:40,-5.45,15416400,362,1288875,1242225,-5.85,-5.75,46650,-71.2,80700,339675,N,681300,YES,53.9,48.45,57.35,46,59.84,07-08-2025 09:40,1.45,23705175,361,1982925,2055375,1.4,1.45,-72450,-58.45,105900,421425,YES,141975,N,35.2,36.65,41.9,33.1,40.81,07-08-2025 09:40,1754539800,11.79,11.83,11.77,11.8,0
07-08-2025 09:45,-7,63900,181,256050,114825,-4.3,-3.5,141225,-1215.3,41100,18675,N,-7050,Y,24583.17,24581,24574,24591.7,24572.4,07-08-2025 09:45,-0.4,15527250,363,1192875,1166625,-0.55,-0.55,26250,-66.3,86925,556575,Y,239625,N,47.55,47.15,55.8,44.5,58.85,07-08-2025 09:45,0.8,23181600,363,2493450,2380650,0.65,0.55,112800,-54.5,100200,392700,N,592875,Y,36.6,37.4,38.65,29.25,40.07,07-08-2025 09:45,1754540100,11.79,11.83,11.77,11.8,0
07-08-2025 09:50,7,33450,133,198375,158775,4.6,2.5,39600,-1501.6,46125,-8550,YES,3450,N,24582.98,24573,24580,24585.6,24572.4,07-08-2025 09:50,4,10362525,359,1419450,1268250,4.6,4.6,151200,-67.8,87375,530400,N,51225,N,46.5,50.5,51.45,45.4,58.21,07-08-2025 09:50,-3.45,15258300,358,2532075,2446050,-3.7,-3.75,86025,-56.15,102225,406575,N,351375,N,37.55,34.1,38.5,32.2,39.77,07-08-2025 09:50,1754540400,11.81,11.83,11.78,11.8,0
07-08-2025 09:55,-22,79275,196,221775,204975,-20.9,-20.1,16800,-1603.6,56400,-38850,YES,5475,N,24581.79,24580,24558,24583,24555,07-08-2025 09:55,-12.65,20578575,346,1399275,1338825,-12,-12.05,60450,-61.25,91275,-419400,YES,584550,YES,50.4,37.75,50.4,36.4,56.4,07-08-2025 09:55,10.75,35637150,344,1955475,2181600,10.25,10.25,-226125,-59.65,102750,326175,N,-1298850,YES,34.25,45,47.55,34.15,40.08,07-08-2025 09:55,1754540700,11.8,11.92,11.79,11.92,0
07-08-2025 10:00,-2.4,70425,204,414525,152400,-3,-2.9,262125,-1281.8,45900,24750,Y,-6300,Y,24580.33,24558,24555.6,24563.2,24550,07-08-2025 10:00,-6,21043500,333,2149500,1524150,-5.55,-5.55,625350,-52.75,97800,-51375,Y,604950,YES,37.55,31.55,39.8,31.3,54.24,07-08-2025 10:00,0.75,30899025,335,1467075,1516050,0.1,0.05,-48975,-68.65,96525,-34050,Y,-432525,Y,44.9,45.65,49.75,41.15,40.63,07-08-2025 10:00,1754541000,11.92,11.95,11.9,11.91,0
07-08-2025 10:05,-10.2,62400,143,121800,99075,-7.9,-6.1,22725,-1077.3,33000,-9300,YES,8475,N,24578.87,24553.9,24543.7,24558.2,24542.6,07-08-2025 10:05,-1.45,16802025,245,1864050,1726800,-1.4,-1.4,137250,-41.85,80475,109650,Y,412650,N,31.6,30.15,34.05,28.5,52.56,07-08-2025 10:05,0.95,23143725,252,1848000,1620825,0.4,0.4,227175,-61,93975,-12900,YES,67425,Y,45.25,46.2,49.15,40.1,40.95,07-08-2025 10:05,1754541300,11.9,11.97,11.9,11.97,0
07-08-2025 10:10,12.6,63825,148,268800,84450,11.5,8.4,184350,-719.9,45075,8325,N,6225,N,24577.64,24543.7,24556.3,24557.9,24543.7,07-08-2025 10:10,2.4,10838850,244,2366625,2571300,2.4,2.45,-204675,-43.6,92175,596175,Y,286800,N,30.2,32.6,33.45,29.75,51.62,07-08-2025 10:10,-0.55,14512050,247,1527900,1948350,-0.2,-0.15,-420450,-60.8,78825,201450,YES,466875,Y,46.15,45.6,48.25,42.9,41.16,07-08-2025 10:10,1754541600,11.97,11.97,11.92,11.94,0
07-08-2025 10:15,3.3,98025,140,66075,172575,-0.3,2.8,-106500,-787.8,35925,1800,YES,4725,N,24575.98,24556.2,24559.5,24561.6,24546.8,07-08-2025 10:15,-0.35,16831500,235,2327700,1995000,-0.6,-0.6,332700,-42.2,97200,-84375,YES,214500,N,32.45,32.1,34.85,29.45,50.35,07-08-2025 10:15,-7.4,22060125,242,2066550,1685700,-6.75,-6.7,380850,-57.55,97275,-946425,Y,453900,N,46,38.6,47,36.95,41.2,07-08-2025 10:15,1754541900,11.93,11.95,11.86,11.88,0
