last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
04-06-2025 13:35,-9.8,-8.8,-6.8,-45825,-1202.4,26100,4050,N,1275,N,0.12,24730,24719.8,-4.9,-4.9,-4.95,-9225,-100,81600,-77475,YES,163650,YES,-0.03,2.3,2.4,2.4,-221025,-84.15,91800,97500,YES,-29700,YES,-0.24,22,24.8,15.4,9270,-3993.6,18990,1500,N,-660,Y,0.28
04-06-2025 13:40,2.8,2.4,4.2,-82800,-1301.8,24450,-3525,YES,2775,N,0.12,24719.8,24722.6,-0.15,-0.35,-0.3,91800,-94.4,79125,103275,Y,168000,N,-0.07,-0.45,-0.3,-0.3,172575,-82.55,102300,-48075,Y,20775,Y,-0.41,-18.2,-15,-11.4,1980,-3318.6,17070,-2940,YES,900,N,0.08
04-06-2025 13:45,9.9,8.5,7.5,-148650,-1070.1,27150,1050,N,-8550,Y,0.23,24722.6,24735,6.55,6.7,6.75,-176850,-89.15,77925,62175,N,-405300,Y,-0.02,-4.3,-4.15,-4.15,56475,-73.25,86925,42225,YES,162900,Y,-0.29,8.6,14.4,16,-27150,-2662.2,19530,-330,N,-7830,Y,0.06
04-06-2025 13:50,6.3,3.6,6.4,-128925,-890.8,26325,-93600,YES,-6525,N,0.53,24735,24741.3,6.55,6.45,6.5,-113175,-96.4,77700,100425,Y,-601200,Y,0.05,0.5,0.5,0.5,-99075,-67.95,82800,-207525,Y,-35175,YES,-0.44,16.4,22.6,21.8,13860,-1774.8,13320,150,N,-5250,N,0.25
04-06-2025 13:55,4.2,3.6,3.9,87600,-1564,32475,20775,Y,-5475,N,0.64,24741.7,24745.9,3.25,3.3,3.35,-103575,-105.3,78600,138825,Y,141075,YES,0.09,0.8,0.95,0.85,-233475,-74.8,85575,202950,YES,28800,Y,-0.38,-6.6,-9.2,-12,4050,-2967.4,10950,690,N,9630,N,0.18
04-06-2025 14:00,-9.8,-9.3,-6.6,66675,-1406.9,44250,-450,YES,-2325,N,0.48,24744.8,24735.9,-3.9,-3.85,-3.8,-181950,-103.3,75825,-56775,YES,47175,N,0.06,1.85,1.75,1.7,125250,-77.05,87975,-18225,Y,-266550,YES,-0.46,-5,-0.2,-5,5070,-2475.6,11700,960,N,-360,Y,0.26
04-06-2025 14:05,8.2,10.2,8.5,-33075,-1215,37650,-12300,YES,-36525,Y,1.81,24739,24746,8.3,8.85,8.9,-66450,-114.65,74400,-121725,YES,-633825,Y,0.36,-0.5,-0.6,-0.55,-675,-77.1,97500,51525,YES,-26175,Y,-0.59,45.2,46.4,43.6,-130890,-1670.2,22260,-4050,YES,-6120,Y,2.3
04-06-2025 14:10,-7.5,-12.3,-10.4,2925,-959.2,39075,21150,Y,2475,YES,0.41,24746,24738.5,-5.6,-5.55,-5.55,-26700,-106.7,79575,197175,Y,235800,YES,0.13,4.65,4.6,4.6,-37125,-91,82575,-109200,Y,-97200,YES,-0.47,-9.2,-6.4,2.2,14190,-3627.6,15450,3630,N,-8490,Y,0.92
04-06-2025 14:15,3.7,3.2,0.7,166650,-1283.8,33000,-11700,YES,16800,N,0.27,24735.3,24739,0.25,0,-0.2,10200,-102.9,75975,-36600,YES,95175,N,0.08,-0.95,-0.95,-0.95,4125,-87.75,80325,140700,YES,52575,Y,-0.2,-18.2,-3.8,-17.4,-1230,-2703,12240,-3930,YES,750,N,0.66
04-06-2025 14:20,-1.1,1.1,-0.8,-402150,-1318.5,32925,-7350,N,70050,YES,0.18,24740.3,24740,0.4,0.15,0.25,-15375,-99.55,75075,-67350,YES,-675,Y,0.04,-3.6,-3.85,-3.75,-16500,-82.45,80625,-171000,Y,53775,N,-0.31,-13.4,-8.8,-6.2,10350,-2976.2,15870,2280,N,90,Y,0.27
04-06-2025 14:25,-13.5,-12.7,-10.1,-2818950,-670.3,37425,-3975,N,-9675,Y,0.35,24740,24728,-6.4,-7,-7,-37425,-100.6,74925,-199725,YES,278625,YES,0.02,5.95,6.45,6.5,195075,-80.5,82800,217500,YES,-112275,YES,-0.32,-24.2,-24.4,-31.2,44460,-2516.8,20370,-2700,YES,-1320,Y,0.42
04-06-2025 14:30,4.2,9.1,5.3,-762825,-1026.7,46800,4125,N,-1350,N,0.4,24730,24737,4.35,4.05,4.05,-28275,-95.05,80100,120600,Y,-77925,Y,0.02,-2.2,-2.2,-2.2,-198750,-80,81525,52500,N,72750,Y,-0.25,26.6,26.8,27.4,17040,-1964.8,13500,-840,N,2340,N,0.46
04-06-2025 14:35,-3,-4.2,-3.7,-19575,-604.8,30225,-10200,YES,4050,N,0.11,24737,24736,-2.9,-3.15,-3.1,-168675,-94.1,72600,28650,N,150750,YES,0.02,0.95,0.9,0.9,83925,-75.65,75600,-8250,Y,0,YES,-0.15,-5,-7.4,-12.4,-930,-1593.6,9930,-120,N,2370,N,0.19
04-06-2025 14:40,0,1.3,0,-199500,-708.5,38400,10350,Y,22200,N,0.37,24736,24736,2.05,2.2,2.15,-116025,-102.75,82725,32925,N,-163725,Y,0.03,-2.65,-2.5,-2.45,-259425,-79.3,85275,-162075,Y,2400,N,-0.26,19,17.8,14.6,-13470,-1915.6,12300,420,N,-1770,Y,0.61
04-06-2025 14:45,-1.2,-5.1,-1.1,225,-586.4,32175,-8550,YES,17400,N,0.15,24736,24734.9,-3.05,-2.8,-2.85,-120225,-104.65,82275,-95100,YES,148500,YES,0.02,1.7,1.55,1.55,-95025,-79.2,77850,132150,YES,-97050,YES,-0.22,-3.2,-3,-9.4,-24030,-1709.6,12750,1440,N,-600,N,0.25
04-06-2025 14:50,0.4,3.8,2,-18000,-885.9,42675,-750,N,-16725,Y,0.27,24734.9,24735.3,2.4,2.7,2.7,-53250,-97.9,80100,36450,Y,-154050,Y,0.02,-2.15,-2.5,-2.5,6300,-79.1,90300,-120075,Y,112800,Y,-0.23,13,11,11,-72900,-721.6,18660,720,YES,-1050,Y,0.71
04-06-2025 14:55,7.7,5.4,8,-113400,-699.7,39375,-3600,YES,-9075,N,0.4,24735.3,24743,4.2,4.15,4.05,3825,-110.95,69600,-41400,YES,-424350,Y,0.16,-0.45,-0.45,-0.5,40350,-77.8,86550,-61275,YES,-62025,YES,-0.41,50.4,47.6,50.2,-40110,-1705,16230,-6060,YES,-18150,Y,6.23
04-06-2025 15:00,1.1,1,2.5,-567075,-973.2,46350,-1200,N,37725,YES,1.07,24745,24745.5,-0.85,-1.05,-1.05,-35400,-116.25,67575,-153225,YES,87675,YES,0.15,-1.15,-1.1,-1.1,-134625,-74.7,81375,-109800,Y,-80400,YES,-0.4,-27.6,-23,-26.4,5160,-1476,12120,7920,N,10980,YES,3.97
