last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
19-11-2024 09:25,23.9,22.4,25,26850,-429.5,8150,32450,N,3325,N,12.71,23705.9,23729.8,11.95,11,10.95,-3725,-56.35,9050,-32150,N,3700,N,5.24,-8.25,-7.6,-7.65,68000,-25.05,9450,-31325,N,81150,N,-2.8
19-11-2024 09:30,0,1.2,0.5,50975,-1165.95,21825,-29250,YES,26300,YES,10.01,23730,23730,0.8,0.8,0.65,5150,-136.3,25950,6575,Y,95175,YES,5.44,-3.25,-3.15,-3.3,-52850,-73.95,28225,95375,YES,131675,Y,-5.12
19-11-2024 09:35,9.25,9.55,10.25,-14550,-1066.05,17250,2225,Y,3925,N,6.92,23731.3,23740.55,7,8.55,8.6,-23150,-141.2,25125,-49650,YES,-53050,Y,3.9,-7.45,-7.5,-7.5,-39775,-71.95,26525,-7375,Y,125575,N,-3.1
19-11-2024 09:40,24.15,27.05,26,-117050,-959.5,18400,84825,Y,-17350,Y,5.96,23740,23764.15,12.2,11.95,11.85,-3025,-132.45,24650,-24050,Y,-31025,YES,2.41,-9.85,-9.5,-9.5,10125,-63.1,26725,-44850,Y,81025,N,-2.71
19-11-2024 09:45,-35.45,-38.75,-33.8,-35825,-1203.7,21850,26450,N,28150,YES,7.33,23765.45,23730,-21.6,-22.75,-22.9,29250,-141.25,22675,-69750,YES,24375,YES,2.3,8.5,9.7,9.7,-73400,-58.2,29950,219075,YES,9550,N,-3.39
19-11-2024 09:50,16,14.95,16.5,-64475,-1158.9,14900,40500,N,-4850,Y,1.87,23730,23746,6.65,7.05,6.9,-8150,-125.8,25775,57750,Y,-10600,Y,0.98,-8.45,-8.3,-8.45,-66400,-71,26575,-58450,Y,50950,Y,-1.79
19-11-2024 09:55,-15.6,-14.5,-16,25950,-1060.4,15000,175,YES,6875,N,1.01,23749,23733.4,-6.55,-6.95,-7,3650,-126.6,26225,-32450,YES,148975,YES,0.9,5.55,5.8,5.85,36025,-65.55,29950,98075,YES,86300,Y,-1.26
19-11-2024 10:00,11.4,9.1,11.4,38375,-1119.95,17475,-14350,YES,50575,YES,1.36,23737,23748.4,6.3,6,6,42075,-137.75,23125,21725,Y,-14300,Y,0.99,-2.9,-2.3,-2.3,18050,-55.5,31775,55550,N,95375,N,-1.25
19-11-2024 10:05,2.85,2.8,-0.55,-36725,-1326.6,14725,11600,Y,252275,YES,0.9,23745.05,23747.9,1.15,1.25,1.2,-4600,-142.1,26225,-3275,YES,14000,YES,0.63,-0.5,-0.5,-0.55,1175,-59.9,31350,-9600,Y,89525,N,-0.78
19-11-2024 10:10,-5.3,-5.45,-5.05,-40600,-1168.3,16825,-10475,YES,-13800,Y,1.42,23746.7,23741.4,-5.25,-4.85,-4.85,37400,-143.7,26225,-36675,YES,-875,Y,1.01,1.3,1.05,1,41475,-56.9,33350,29425,YES,5075,N,-0.97
19-11-2024 10:15,-1.8,-1.85,-4.2,12500,-1167.85,19900,4425,N,27575,YES,0.93,23742,23740.2,0.95,0.7,0.75,-35700,-136.15,26525,-5425,Y,32500,YES,0.46,-1.5,-1.45,-1.5,41175,-59.55,34100,1300,Y,78950,Y,-0.72
19-11-2024 10:20,21.6,22.25,21,-13100,-868.8,21300,7425,N,-30325,Y,0.97,23742.4,23764,15.2,14.45,14.55,7425,-137.9,26550,59500,Y,-90525,Y,0.65,-7.35,-7.2,-7.15,74075,-55.65,39350,-93350,Y,45000,N,-0.89
19-11-2024 10:25,42.75,42.75,42.75,-183900,-650.2,20125,7250,N,-65750,Y,9.55,23764,23806.75,34.45,34.85,34.9,-15200,-175.5,22525,-54650,YES,-206275,Y,3.67,-7.3,-6.95,-7,-30600,-44.9,32275,-124325,Y,-16800,YES,-2.57
19-11-2024 10:30,-29.7,-29.35,-29.7,-74525,-1048.55,21100,49325,Y,-12950,YES,3.86,23806.75,23777.05,-23.65,-23.95,-24.1,-3050,-164.95,24750,-60725,YES,43525,YES,1.61,3.95,3.95,3.9,-57350,-46.75,29550,144350,YES,-57550,YES,-1.22
19-11-2024 10:35,6.6,9.6,10,8250,-902.95,16500,15375,N,4300,N,1.22,23780,23786.6,7.65,7.4,7.55,-22475,-161.35,23825,-6150,Y,7700,N,0.78,-2.25,-2,-2.05,-94675,-46,30475,6150,N,125400,Y,-0.76
19-11-2024 10:40,-24.3,-20.25,-20.1,-50,-899.5,16775,-11225,YES,925,Y,1.4,23794,23769.7,-14.25,-13.75,-13.75,-17600,-154.7,25625,-38675,YES,-33750,Y,0.78,5.3,4.9,4.9,-67775,-45.75,29925,10750,N,-133000,YES,-0.71
19-11-2024 10:45,-17,-19.95,-17.25,14875,-1083.3,20300,-2225,N,9675,N,1.04,23770,23753,-16,-14.95,-14.95,675,-149.2,24450,-7450,Y,34200,YES,0.45,7.25,6.8,6.8,-118800,-50.3,31150,32650,YES,-39150,Y,-0.7
