last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9
11-11-2024 09:15:00,23.700000000004366,21.25,13.94999999999709,8070.0,-1213.3499999996275,4530.0,9450.0,N,7770.0,N,-1.610000000000582,51536.35,51560.05
11-11-2024 09:20:00,28.5,28.5,34.5,-14760.0,-2918.2999999970198,11655.0,12480.0,N,8025.0,N,5.319999999999709,51560.05,51588.55
11-11-2024 09:25:00,67.94999999999709,75.55000000000291,75.94999999999709,-4785.0,-1959.0999999940395,10005.0,-8235.0,YES,20100.0,N,10.479999999995925,51588.55,51656.5
11-11-2024 09:30:00,95.90000000000146,110.35000000000582,106.65000000000146,20520.0,-2472.25,9675.0,-26895.0,YES,8955.0,N,36.20999999999913,51677.2,51773.1
11-11-2024 09:35:00,-72.04999999999563,-71.14999999999418,-80.09999999999854,7305.0,-2438.199999999255,9360.0,13290.0,Y,8310.0,N,15.440000000002328,51773.1,51701.05
11-11-2024 09:40:00,31.25,31.25,27.0,6240.0,-2517.400000002235,7860.0,3675.0,N,7200.0,N,4.620000000002619,51701.05,51732.3
11-11-2024 09:45:00,72.84999999999854,67.69999999999709,72.75,-9435.0,-2556.85000000149,9060.0,-4140.0,YES,-7170.0,Y,8.75,51734.0,51806.85
11-11-2024 09:50:00,5.049999999995634,5.099999999998545,7.75,-14880.0,-2105.25,6405.0,16275.0,Y,1260.0,N,5.009999999994761,51800.05,51805.1
11-11-2024 09:55:00,17.0,23.0,18.599999999998545,-8985.0,-2044.5,7155.0,1050.0,YES,3645.0,N,13.419999999998254,51812.95,51829.95
11-11-2024 10:00:00,-59.900000000001455,-62.55000000000291,-62.44999999999709,-15.0,-2401.1500000003725,6150.0,28560.0,Y,1965.0,Y,4.400000000001455,51833.65,51773.75
11-11-2024 10:05:00,17.44999999999709,17.69999999999709,28.89999999999418,-1935.0,-2190.0,5490.0,18210.0,N,4950.0,N,2.3000000000029104,51773.75,51791.2
11-11-2024 10:10:00,-21.19999999999709,-29.05000000000291,-33.94999999999709,8310.0,-1689.75,5775.0,-2865.0,YES,4935.0,N,1.3599999999933061,51791.2,51770.0
11-11-2024 10:15:00,-11.599999999998545,-20.0,-14.799999999995634,-7050.0,-2007.75,6030.0,510.0,N,6480.0,N,1.5900000000037835,51770.0,51758.4
11-11-2024 10:20:00,54.299999999995634,55.049999999995634,51.599999999998545,10410.0,-1661.949999999255,5265.0,2415.0,N,0.0,Y,1.2199999999938882,51758.4,51812.7
11-11-2024 10:25:00,187.90000000000146,169.09999999999854,181.70000000000437,-10965.0,-2088.8000000044703,11085.0,-1620.0,YES,-48570.0,Y,27.040000000000873,51805.1,51993.0
11-11-2024 10:30:00,36.099999999998545,32.55000000000291,30.0,2475.0,-2081.60000000149,10470.0,1560.0,N,21555.0,YES,47.39999999999418,51988.85,52024.95
11-11-2024 10:35:00,76.0,89.5,85.94999999999709,-14445.0,-1965.1499999985099,8910.0,20235.0,N,7590.0,N,40.09000000000378,52039.0,52115.0
11-11-2024 10:40:00,-37.25,-39.0,-37.349999999998545,8910.0,-2434.2500000037253,9075.0,990.0,YES,11355.0,N,19.330000000001746,52131.0,52093.75
11-11-2024 10:45:00,7.94999999999709,7.400000000001455,-1.75,18540.0,-2045.0500000044703,8520.0,16260.0,N,-4170.0,Y,9.970000000001164,52083.15,52091.1
11-11-2024 10:50:00,29.5,21.799999999995634,31.900000000001455,2415.0,-1661.1500000022352,6270.0,-5475.0,YES,5040.0,N,4.25,52090.5,52120.0
11-11-2024 10:55:00,109.94999999999709,105.04999999999563,106.15000000000146,-58515.0,-2223.9999999962747,9570.0,1725.0,N,-8670.0,Y,25.49000000000524,52119.05,52229.0
11-11-2024 11:00:00,-25.150000000001455,-26.349999999998545,-29.150000000001455,-29250.0,-2058.10000000149,7215.0,4950.0,N,5955.0,N,10.430000000000291,52225.0,52199.85
11-11-2024 11:05:00,-22.200000000004366,-16.30000000000291,-12.849999999998545,825.0,-1974.449999999255,7905.0,-1605.0,YES,30810.0,YES,4.959999999999127,52195.05,52172.85
11-11-2024 11:10:00,144.09999999999854,125.09999999999854,130.70000000000437,-1965.0,-1885.8500000052154,7920.0,-345.0,N,-8475.0,Y,21.62000000000262,52172.85,52316.95
11-11-2024 11:15:00,10.599999999998545,21.75,19.099999999998545,9180.0,-2524.64999999851,11775.0,-9690.0,YES,10290.0,N,36.37999999999738,52320.0,52330.6
11-11-2024 11:20:00,5.05000000000291,1.8000000000029104,4.400000000001455,11640.0,-1849.75,8790.0,-1575.0,N,2550.0,Y,7.400000000001455,52329.95,52335.0
11-11-2024 11:25:00,-2.0,-5.05000000000291,3.0,-3405.0,-1777.9000000022352,8445.0,1005.0,N,4560.0,N,7.059999999997672,52337.0,52335.0
11-11-2024 11:30:00,7.950000000004366,-0.8000000000029104,5.55000000000291,9720.0,-1596.6500000003725,5760.0,-1320.0,YES,-165.0,Y,6.2299999999959255,52341.6,52349.55
