last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,high,low,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_2,close_2,high,low,avg_trade_price,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price,datetime,timestamp,open,high,low,close,volume
17-07-2025 09:15,15.2,89400,149,129300,106500,13.9,14.9,22800,-776.8,34050,-1575,N,43800,N,25249.23,25238,25253.2,25266.2,25236.1,17-07-2025 09:15,-6.2,26931600,233,526425,384225,-5.5,-5.55,142200,-63.85,50250,7843050,N,839550,N,58.35,52.15,64.05,46.5,55.08,17-07-2025 09:15,1.1,28799925,230,984225,733500,0.65,0.6,250725,-43.7,62925,8815200,N,966000,N,30.3,31.4,39.9,27.9,32.94,17-07-2025 09:15,1752723900,11.24,11.3,10.73,11.2,0
17-07-2025 09:20,4.2,115725,187,69450,170850,4.5,-2,-101400,-763.9,40125,60900,Y,33075,N,25245.95,25242.2,25246.4,25261.3,25229.4,17-07-2025 09:20,-6.25,33350325,262,744450,674850,-5.55,-5.55,69600,-61.6,62175,2114325,N,858825,N,51.5,45.25,59.4,40.55,51.06,17-07-2025 09:20,-1.5,37195275,251,1595925,815325,-1.45,-1.45,780600,-50.3,71625,946725,N,663825,N,31.85,30.35,40.75,25.25,33.76,17-07-2025 09:20,1752724200,11.22,11.25,11.19,11.21,0
17-07-2025 09:25,-1,154050,165,135300,128025,1.7,1.5,7275,-490.7,42600,-29700,YES,-75,Y,25246.58,25246,25245,25258.2,25237.8,17-07-2025 09:25,-1.25,22757175,263,806400,730050,-1.2,-1.25,76350,-57.7,64725,1085025,N,963525,YES,44.8,43.55,52.9,40.25,49.48,17-07-2025 09:25,-1.6,26743500,269,1207650,1052250,-1.75,-1.7,155400,-42.55,73425,59175,N,829125,Y,30.45,28.85,33.55,24.95,32.66,17-07-2025 09:25,1752724500,11.22,11.23,11.15,11.21,0
17-07-2025 09:30,-18.9,146775,160,141900,146025,-20.3,-20,-4125,-1045.1,49875,25875,Y,53250,YES,25244.44,25248.9,25230,25251,25227,17-07-2025 09:30,-7.75,23302950,271,1747500,749400,-7.75,-7.65,998100,-53,74400,667575,N,806325,N,43.95,36.2,46.8,35.25,47.09,17-07-2025 09:30,9.05,33662775,262,1162500,1404525,9.05,9,-242025,-54.7,107475,1042275,YES,-97875,YES,28.85,37.9,39.6,26.85,33.18,17-07-2025 09:30,1752724800,11.2,11.27,11.19,11.25,0
17-07-2025 09:35,1,104550,161,159675,131775,-1,0.2,27900,-1167.3,44100,93225,Y,-31425,Y,25241.8,25225,25226,25233.5,25216.6,17-07-2025 09:35,-2.5,24039150,289,1119900,961800,-2.35,-2.35,158100,-41.25,63975,795750,Y,676725,N,36.1,33.6,36.1,30.95,44.6,17-07-2025 09:35,1.1,33809925,276,1052475,1310250,1.3,1.3,-257775,-50.3,76275,-412500,Y,15450,Y,37.8,38.9,45.6,36.3,34.86,17-07-2025 09:35,1752725100,11.26,11.28,11.24,11.25,0
17-07-2025 09:40,2,43350,173,319800,108975,3,3.5,210825,-786.9,41850,29625,N,11175,YES,25241.03,25226,25228,25236.6,25220,17-07-2025 09:40,1.65,20638275,358,2430525,1569450,1.55,1.5,861075,-50.4,93150,112125,N,362100,N,33.75,35.4,37.5,30.65,43.22,17-07-2025 09:40,-1.5,23664075,357,1663350,1458525,-1.45,-1.45,204825,-59.85,109425,44175,YES,340050,Y,38.6,37.1,44.05,34.75,35.44,17-07-2025 09:40,1752725400,11.25,11.31,11.24,11.29,0
17-07-2025 09:45,-8,61875,146,705075,105900,-7.7,-4.7,599175,-1042,42075,-12675,YES,2025,Y,25240.16,25228,25220,25235.2,25220,17-07-2025 09:45,-6.1,17543400,307,1491300,1975575,-6.15,-6.15,-484275,-46.45,90825,-627375,YES,507375,YES,35.55,29.45,36.05,28.4,42.13,17-07-2025 09:45,3.65,15976950,314,1210125,1425600,4.2,4.15,-215475,-56,92775,376800,YES,-41250,YES,36.95,40.6,43.2,36.6,35.77,17-07-2025 09:45,1752725700,11.28,11.3,11.25,11.26,0
17-07-2025 09:50,12.4,29475,127,234825,103950,10,6.2,130875,-1162.3,36300,5625,N,45000,YES,25239.79,25220.5,25232.9,25240,25220,17-07-2025 09:50,4.1,19949550,255,1512600,1316925,4.45,4.45,195675,-40.05,90525,447450,Y,-48225,Y,29.65,33.75,36.35,28.15,41.12,17-07-2025 09:50,-5.75,21018225,252,1524300,1345950,-5.75,-5.7,178350,-47.3,83250,-239325,Y,675075,Y,40.6,34.85,42.8,31.7,35.81,17-07-2025 09:50,1752726000,11.27,11.27,11.21,11.22,0
17-07-2025 09:55,0.1,81900,116,109950,49500,-0.2,-1,60450,-1146.6,29025,1200,YES,14025,N,25238.96,25229.9,25230,25240.6,25225.5,17-07-2025 09:55,-3.55,15226425,209,1647375,1157700,-3.45,-3.45,489675,-40.05,79425,-375150,YES,534975,YES,34,30.45,36.5,30,40.57,17-07-2025 09:55,1.35,13206225,209,1415325,1484250,1.85,1.85,-68925,-43.3,93075,338175,YES,-94725,YES,34.65,36,38.05,31.7,35.74,17-07-2025 09:55,1752726300,11.23,11.26,11.21,11.24,0
17-07-2025 10:00,-2,14550,89,101400,75825,0,0,25575,-1250,33825,3300,N,11325,N,25238.78,25230,25228,25234.6,25222.7,17-07-2025 10:00,1.4,11927325,264,1661475,1646850,1.4,1.4,14625,-39.15,83400,1193400,Y,347700,N,30.5,31.9,33.45,29.35,40.07,17-07-2025 10:00,-0.7,11542500,256,1452600,1486275,-1,-1.1,-33675,-46.95,86325,13050,N,265500,Y,35.95,35.25,38.05,33.55,35.76,17-07-2025 10:00,1752726600,11.24,11.27,11.23,11.23,0
