last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
24-04-2025 09:15,20,19.1,21,-24450,-953.4,26400,9450,N,28500,N,10.26,24265,24285,12.85,13.15,13.2,-120825,-77.5,29175,4511400,N,88125,N,11.4,-5,-5.15,-5.15,-101025,-25.95,50700,7171725,N,634200,N,-3.24
24-04-2025 09:20,18.5,15.2,11.4,-69975,-1080.2,30225,8700,N,15675,N,10.75,24281.5,24300,11.3,11.2,11.3,66000,-105,43275,1450950,N,97425,N,6.08,-2.4,-2.45,-2.45,483450,-26.7,65550,1625925,N,456975,N,-1.7
24-04-2025 09:25,-37,-32.7,-30.2,-52875,-1076.9,26850,-8850,YES,1725,Y,-3.15,24300,24263,-28.6,-27.75,-27.8,-5850,-87.2,40950,429900,N,214200,YES,-3.41,2.45,2.5,2.55,107250,-29.95,74625,11475,N,35625,N,0.32
24-04-2025 09:30,59.2,61.2,59,-84150,-1163.9,29775,-15150,YES,-27750,Y,2.03,24269.7,24328.9,54.25,53.6,53.65,-54450,-94.6,45075,673875,Y,-368475,Y,2.08,-4.65,-4.9,-4.9,364050,-27.95,77700,-257325,Y,363975,Y,-0.83
24-04-2025 09:35,-20,-20.4,-20,58575,-1232.5,36075,2100,N,42225,YES,12.69,24328,24308,-23.55,-23.3,-23.45,-9975,-133,43950,-957000,YES,238875,YES,9.18,0.9,0.9,0.9,-183000,-23.6,84825,336375,YES,248250,N,-0.72
24-04-2025 09:40,-45,-45,-44,9225,-1000.1,29400,-12075,YES,3000,N,-3.41,24306,24261,-38.2,-38.1,-38.25,-36525,-90.75,37350,140925,Y,362250,YES,-3.05,5.95,6,6.05,-59100,-30.1,80775,200625,N,-203475,YES,0.25
24-04-2025 09:45,-10.2,-11.3,-12.3,19125,-1247.8,39750,3600,N,9825,N,-5.08,24261,24250.8,-12.35,-12.2,-12.1,50550,-73.45,41625,90225,N,259275,N,-4.54,3.5,3.7,3.7,141600,-33.05,86625,529650,YES,-135150,Y,0.87
24-04-2025 09:50,35.3,36,37.4,-3075,-799.9,33900,27300,Y,1425,Y,-2.37,24250.7,24287,30.15,30.75,30.75,50325,-83.75,40500,28125,N,-418650,Y,-2.78,-7.5,-7.5,-7.5,510450,-29.95,91575,-324450,Y,396600,Y,0.02
24-04-2025 09:55,-12.2,-12.8,-13,20850,-821.5,28800,4575,N,-10275,Y,-0.95,24283,24267.6,-11.75,-13.1,-13.1,16725,-90.05,40725,226650,Y,179550,YES,-1.26,0.8,0.85,0.9,251100,-27,83700,154200,YES,189525,N,-0.13
24-04-2025 10:00,-13.6,-15,-13,48525,-804,28125,5850,N,7425,N,-1.51,24267.6,24252.6,-13.7,-13.15,-13.25,1275,-83.9,42000,59400,N,197850,N,-1.17,2.15,1.9,1.85,316875,-29.45,81300,16650,N,40275,N,-0.04
24-04-2025 10:05,7.5,6.3,1.1,-11775,-675.2,25725,-7575,YES,23625,N,-0.94,24252.6,24259.5,-1.05,-0.75,-0.75,22275,-72.85,39300,113550,Y,189525,N,-1.13,-0.8,-0.8,-0.85,309450,-25.7,76950,11100,N,112650,Y,-0.06
24-04-2025 10:10,27.6,28.2,28.2,-72225,-548.8,29250,9150,N,-11700,Y,-0.42,24258,24282.2,22.95,22.5,22.6,-18750,-82.8,43650,37050,N,-259275,Y,-0.62,-2.9,-2.95,-2.95,1278600,-24.45,84675,-128550,Y,221100,Y,-0.16
24-04-2025 10:15,1.5,7,3.3,-115725,-481.8,22575,6000,N,-11250,N,0.11,24286.1,24289.2,2.8,2.85,2.8,23700,-89.1,41925,64275,Y,-54675,YES,-0.07,-1.05,-1,-1,1504650,-23.25,96450,-103725,YES,-75,YES,-0.13
24-04-2025 10:20,4.5,4.9,3.4,-33825,-368.4,21450,11700,N,-13125,Y,-0.01,24289.2,24293.7,3.8,2.7,2.7,-27375,-85.25,38550,60225,N,-26550,YES,-0.19,-1.85,-1.9,-1.9,1560825,-22.65,92025,-299475,Y,92850,Y,-0.22
24-04-2025 10:25,-1.2,2.4,3.2,-82950,-523.2,25650,3075,N,-1875,N,0.53,24293.7,24292.5,-0.1,-0.45,-0.55,21600,-95.95,38250,-103950,YES,-3600,YES,0.33,-1.4,-1.35,-1.35,2166525,-20.15,107475,-63000,YES,218250,Y,-0.28
24-04-2025 10:30,-11.2,-11.2,-12.4,-44025,-852.4,24675,3000,N,7650,N,0.05,24291.3,24281.7,-9.45,-9.45,-9.25,60975,-90.1,40725,-61950,Y,95475,YES,-0.19,0.3,0.2,0.2,1470675,-20.65,90300,53550,YES,148200,N,-0.27
24-04-2025 10:35,-4.7,-3.1,-5.8,2325,-447.6,23400,-675,YES,-7575,Y,-0.26,24281.7,24277,-3.25,-3.2,-3.2,37575,-79.55,39900,14025,Y,70875,N,-0.35,-0.15,-0.2,-0.2,1516725,-20.4,89100,-357150,Y,288525,Y,-0.19
