last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price
2025-07-31 09:15:00,-1.4500000000000028,25599900.0,204,1094925,512025,-2.0999999999999943,-2.1500000000000057,582900,-63.30000000000655,68625,5611650.0,N,759150.0,N,38.75,37.3,56.8,36.05,42.41
2025-07-31 09:20:00,-12.799999999999997,21436425.0,282,1191450,1140450,-12.95,-12.95,51000,-52.599999999998545,80025,447975.0,N,618450.0,N,37.3,24.5,39.6,24.05,37.15
2025-07-31 09:25:00,-0.8500000000000014,15987825.0,233,2357925,2532225,-1.0500000000000007,-1.0500000000000007,-174300,-49.399999999999636,101475,1941000.0,YES,510975.0,N,24.25,23.4,31.7,21.2,34.37
2025-07-31 09:30:00,-4.350000000000001,15010875.0,225,3294450,2859900,-4.350000000000001,-4.399999999999999,434550,-48.04999999999927,110250,-93300.0,Y,559500.0,Y,24.85,20.5,27.9,19.55,32.48
2025-07-31 09:35:00,5.099999999999998,13232625.0,273,3380700,3128100,5.300000000000001,5.349999999999998,252600,-49.54999999999745,111150,1029975.0,YES,66450.0,N,20.6,25.7,27.8,20.4,31.52
2025-07-31 09:40:00,-5.050000000000001,11971575.0,341,4413900,4350300,-5.850000000000001,-5.849999999999998,63600,-47.599999999998545,116850,-252225.0,Y,575025.0,Y,25.7,20.65,26.75,19.25,30.46
2025-07-31 09:45:00,4.150000000000002,11276925.0,298,3700650,3704400,4.300000000000001,4.349999999999998,-3750,-38.850000000000364,97050,-218700.0,YES,-349800.0,YES,20.65,24.8,25.95,19.35,29.7
2025-07-31 09:50:00,-5.800000000000001,11379075.0,348,4794750,4607475,-4.699999999999999,-4.700000000000003,187275,-48.04999999999927,135675,84825.0,YES,553800.0,Y,24.5,18.7,25.7,18.25,28.97
2025-07-31 09:55:00,4.050000000000001,9940275.0,309,4158000,3996750,4.0,4.0,161250,-45.349999999998545,117150,286950.0,YES,-124200.0,YES,18.8,22.85,23.7,18.4,28.39
2025-07-31 10:00:00,7.550000000000001,29470725.0,346,2409600,2131500,7.599999999999998,7.600000000000001,278100,-58.75,99675,-20925.0,Y,-878550.0,YES,22.8,30.35,34.8,22.3,28.69
2025-07-31 10:05:00,-8.05,17542350.0,350,3798450,3548325,-8.0,-8.0,250125,-52.150000000001455,120750,507675.0,YES,410250.0,Y,30.5,22.45,30.65,18.6,28.23
2025-07-31 10:10:00,0.8000000000000007,12076350.0,357,4098000,4067625,0.75,0.8000000000000007,30375,-51.0,120150,214950.0,N,380625.0,N,22.3,23.1,27.2,21.0,27.99
2025-07-31 10:15:00,-1.25,9976500.0,357,5750175,4865475,-1.0,-1.0,884700,-49.100000000000364,143400,420525.0,YES,367050.0,N,23.25,22.0,24.95,19.9,27.7
