last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,high,low,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_2,close_2,high,low,avg_trade_price,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price,datetime,timestamp,open,high,low,close,volume
10-03-2025 09:15,14.85,239625,173,62475,104475,11.05,11.4,-42000,-1166.65,40275,93075,N,63375,N,22610.58,22615,22629.85,22633.95,22582.1,10-03-2025 09:15,13.8,8140875,180,159075,117150,14.15,13.95,41925,-85.8,36825,1314825,N,186075,N,103.6,117.4,119.7,97.5,110.16,10-03-2025 09:15,-12.75,4536375,178,158700,102225,-12.8,-12.95,56475,-114.85,33600,696150,N,151050,N,164.05,151.3,177.4,150,160.52,10-03-2025 09:15,1741578300,13.47,14.21,13.47,14.13,0
10-03-2025 09:20,17.25,174150,170,96375,98325,14.55,10.15,-1950,-1362.2,32550,45975,N,29100,N,22616.82,22622.65,22639.9,22639.95,22604,10-03-2025 09:20,6.55,6993150,181,146400,172875,6,5.95,-26475,-84,39975,-3230850,YES,253125,YES,116.75,123.3,126,108.9,114.41,10-03-2025 09:20,-9.3,3729900,181,118275,116100,-8.45,-8.45,2175,-102,37125,-1875075,Y,295950,Y,152.45,143.15,162.75,143,156.48,10-03-2025 09:20,1741578600,14.11,14.17,14.11,14.12,0
10-03-2025 09:25,-13.55,66750,162,84900,75375,-10.75,-11.35,9525,-1176.8,31425,15225,N,24450,N,22618.79,22639.9,22626.35,22645,22622.5,10-03-2025 09:25,-11,6187500,180,115275,182550,-11.2,-11.2,-67275,-73.9,38475,-79200,Y,287175,YES,123.3,112.3,124.9,110.75,115.25,10-03-2025 09:25,3.15,4256475,180,131550,165075,3.7,3.5,-33525,-92.5,40050,134025,YES,124500,N,143.45,146.6,149.65,137.35,152.4,10-03-2025 09:25,1741578900,14.13,14.13,13.99,13.99,0
10-03-2025 09:30,20.6,49800,141,136425,79275,16.05,16.65,57150,-989.4,27000,10800,N,40800,N,22620.49,22626.35,22646.95,22648,22626.35,10-03-2025 09:30,7.25,5046000,181,237975,188325,7.5,7.55,49650,-71.75,40575,153150,Y,57900,N,113.25,120.5,121.85,112.75,115.61,10-03-2025 09:30,-11.2,3703800,181,147900,132975,-11.05,-11.1,14925,-83,40725,-39375,Y,115950,N,145.85,134.65,145.85,133.25,149.49,10-03-2025 09:30,1741579200,14,14.02,13.95,13.96,0
10-03-2025 09:35,23.05,114000,167,108525,140250,23,25.05,-31725,-1171.05,31500,12150,N,18675,N,22627.18,22646.95,22670,22674.85,22644.45,10-03-2025 09:35,13.35,9044175,181,140700,141300,13.8,13.7,-600,-80.35,39975,74100,N,-145275,Y,120.7,134.05,137.25,120.7,119.23,10-03-2025 09:35,-9.05,4517100,181,170400,157050,-9.45,-9.25,13350,-75.15,40500,81600,YES,152700,Y,133.7,124.65,134.15,122.85,144.83,10-03-2025 09:35,1741579500,13.96,13.99,13.93,13.94,0
10-03-2025 09:40,42.05,146025,175,128250,204075,41.3,37.75,-75825,-1060.05,36825,6300,N,-10050,Y,22637.34,22667.75,22709.8,22709.8,22660.6,10-03-2025 09:40,18.55,8637075,181,238125,167775,17.15,17.35,70350,-104.8,42525,-37575,YES,-179025,Y,133.95,152.5,152.75,128.45,123.77,10-03-2025 09:40,-17.8,5454900,181,200400,210300,-16.5,-16.4,-9900,-74.7,47025,-83100,Y,109575,N,124.4,106.6,128.3,106.6,138.88,10-03-2025 09:40,1741579800,13.94,13.97,13.87,13.9,0
10-03-2025 09:45,-11.45,106500,168,131175,149625,-9.75,-10,-18450,-824.2,32400,7425,N,73350,YES,22644.58,22710,22698.55,22711.1,22687.8,10-03-2025 09:45,-6,5081025,181,156600,164175,-6.3,-6.25,-7575,-99,40500,-21075,N,152700,YES,153.05,147.05,156.4,142.75,126.38,10-03-2025 09:45,5.8,3598425,177,189825,199275,6.05,5.85,-9450,-70.9,40725,124650,YES,163050,Y,106.4,112.2,114,104.8,135.43,10-03-2025 09:45,1741580100,13.89,13.94,13.84,13.93,0
10-03-2025 09:50,14.5,87600,155,70500,161700,14.5,15.25,-91200,-865.85,31500,11850,N,20100,N,22649.34,22695.5,22710,22718.95,22685,10-03-2025 09:50,9.75,5139975,177,139875,236250,8.9,8.9,-96375,-99,40275,-86325,YES,-97800,Y,146.25,156,161.05,140.25,128.64,10-03-2025 09:50,-8,4174575,180,181875,196800,-7.05,-7.2,-14925,-79.4,41475,-7275,Y,131775,N,112.9,104.9,116.5,101.4,132.42,10-03-2025 09:50,1741580400,13.94,13.94,13.87,13.89,0
10-03-2025 09:55,-0.9,135000,168,103350,207525,-3,-4.4,-104175,-928.8,34725,28275,N,5400,N,22656.82,22710.9,22710,22725,22700.7,10-03-2025 09:55,-3.75,5070000,180,180750,123450,-3.9,-3.8,57300,-101.4,40950,-140925,YES,13875,YES,156.75,153,166.5,149,131.19,10-03-2025 09:55,-0.25,3600825,181,216525,166125,-0.05,0.05,50400,-65.8,38475,27750,YES,20925,N,104.75,104.5,107.15,97.85,129.58,10-03-2025 09:55,1741580700,13.88,13.92,13.82,13.87,0
10-03-2025 10:00,-21.95,102900,156,246525,83400,-24.95,-21.05,163125,-1206.8,36150,6825,N,23850,N,22659.96,22709.95,22688,22712.95,22678.9,10-03-2025 10:00,-15.25,3532875,181,186300,163200,-15.35,-15.4,23100,-110.45,43575,3450,Y,61800,YES,154.3,139.05,155.6,135.05,131.92,10-03-2025 10:00,10.8,4471725,181,183375,260850,11.05,10.95,-77475,-85.75,43050,120900,YES,12000,N,103.65,114.45,118.55,102.25,127.67,10-03-2025 10:00,1741581000,13.88,13.92,13.86,13.88,0
