last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
16-12-2024 09:15,16.5,14.5,16.8,-34450,-732.5,16100,73400,N,22450,N,-3.19,24788.5,24805,10.15,10.45,10.45,-3575,-63.85,18150,179800,N,51200,N,1.63,-3.65,-3.8,-3.85,325,-86.45,15000,-20350,N,53575,N,4.35
16-12-2024 09:20,-22.6,-24.45,-26.95,52550,-755.05,20200,-11600,YES,36375,N,-2.9,24802.35,24779.75,-8.55,-8.7,-8.65,66000,-98.15,25025,-1766750,YES,127075,YES,1.03,14.15,14.6,14.7,-40650,-147.75,24050,-702100,Y,66075,N,4.61
16-12-2024 09:25,-18.9,-22.05,-19.45,25475,-776.8,16550,1175,N,-11525,Y,-4.3,24779.2,24760.3,-3.6,-4.65,-4.7,64375,-94.55,30775,31600,Y,112250,N,-0.94,19.15,20.25,20.3,-18725,-156,24025,-14900,YES,-98175,YES,4.12
16-12-2024 09:30,-4.95,-9.05,-11.95,105700,-556,11975,17875,N,22600,YES,-6.77,24756.05,24751.1,4.25,4.05,4.05,73125,-77.2,23375,19400,N,35075,N,-1.3,13.8,15.25,15.5,-1125,-153.1,20250,-12825,N,10500,Y,6.4
16-12-2024 09:35,-2.9,-0.45,0.5,131250,-521.7,17275,-73875,YES,4550,N,-6.42,24749.9,24747,0.95,1.05,0.9,51300,-86.4,27050,-42825,YES,41350,N,-0.09,3.85,3.6,3.85,-2450,-169.2,22925,-38850,Y,-2375,YES,3.79
16-12-2024 09:40,57.8,53.95,56.05,-7650,-890.8,16025,10275,Y,96475,YES,1.83,24750.45,24808.25,21.45,22.65,22.65,-50525,-104.15,24100,124175,Y,-111975,Y,3.58,-36.95,-36.35,-36.45,-800,-164.7,19775,-15775,YES,71100,Y,0.77
16-12-2024 09:45,5.9,10.95,10.3,-26850,-1248.5,14425,185025,Y,15100,N,3.24,24808.65,24814.55,6.55,5.9,5.85,6650,-125.05,24475,-11875,YES,126700,YES,4.44,-8,-7.7,-7.75,-64050,-142.55,21675,13275,YES,13175,N,-1.31
16-12-2024 09:50,-4.8,-4.45,-4.65,11625,-957.2,13125,-4100,YES,11275,N,2.2,24819.3,24814.5,-10.3,-9.85,-9.85,49200,-120.05,23350,-133300,YES,197450,YES,2.42,-2.75,-2.85,-3,-16275,-134.85,22550,178025,YES,15200,N,-1.68
16-12-2024 09:55,-36,-32.8,-30.85,-18650,-911.85,11350,-3900,N,-4225,Y,0.35,24813.9,24777.9,-12.85,-13.45,-13.4,8425,-97.15,27750,-93525,Y,55600,N,0.18,18.15,18.2,18.3,-39300,-134.85,19550,-775,Y,-15875,YES,-0.45
16-12-2024 10:00,-4.75,-5.1,-7.65,-56125,-905.05,18375,17875,Y,58525,YES,-0.83,24777.85,24773.1,-2.15,-2.45,-2.5,-40400,-94.7,25100,21850,Y,48950,N,-0.85,0.6,1.6,1.6,26125,-158.8,23700,155550,YES,38500,Y,0.66
