last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,high,low,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_2,close_2,high,low,avg_trade_price,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price,datetime,open,high,low,close,volume
16-01-2025 10:15,12.4,97200,476,192900,230300,14.4,15.35,-37400,-2432.8,40900,4525,N,1750,N,23389.25,23362,23374.4,23386.25,23357.5,16-01-2025 10:20,0.55,17746575,542,34344825,30337875,0.7,0.7,4006950,-65.25,275550,48300,Y,436275,YES,11.3,11.85,13.2,10.35,15.87,16-01-2025 10:20,-8.8,7887300,537,672600,771975,-9.2,-9.4,-99375,-305.85,130425,-86475,Y,149025,Y,124.8,116,130.15,108.7,103.6,16-01-2025 10:15,23301.25,23320.3,23290.7,23311.55,0
16-01-2025 10:20,22.75,101925,477,215975,174400,19.4,22.6,41575,-2776.75,38800,2575,YES,4750,N,23389.07,23365.2,23387.95,23388.45,23357.5,16-01-2025 10:25,0.85,17700900,546,34790475,32071950,0.65,0.7,2718525,-65.75,283575,-5400,YES,319500,N,11.55,12.4,13.2,10.35,15.75,16-01-2025 10:25,-13.45,6475050,546,636075,723375,-13.35,-13.4,-87300,-298.65,134250,-66975,N,81675,N,122.9,109.45,130.15,108,103.78,16-01-2025 10:20,23303.9,23320.3,23290.7,23316.5,0
16-01-2025 10:25,2.3,96700,475,211975,157225,0.35,5.6,54750,-3198.1,40200,-1225,YES,9200,N,23388.95,23372.7,23375,23388.8,23366.55,16-01-2025 10:30,-1.9,21131025,547,35414100,35132700,-2,-2,281400,-64.95,311250,-368625,YES,475050,YES,11.6,9.7,13.2,9.25,15.43,16-01-2025 10:30,0.6,5552400,547,658650,749550,0.7,0.7,-90900,-288.4,137625,19725,YES,104700,Y,117.85,118.45,121.9,108,104.06,16-01-2025 10:25,23308.2,23320.3,23302.35,23306.25,0
16-01-2025 10:30,-2.7,72200,446,236700,239350,2.5,-2.7,-2650,-2968.2,39950,500,N,5850,N,23388.78,23379.7,23377,23388.8,23369.1,16-01-2025 10:35,-2.55,18780300,548,41243175,41767350,-2.55,-2.55,-524175,-64.3,309750,-396525,YES,237525,N,11.9,9.35,12.75,8.9,15.22,16-01-2025 10:35,0.25,4658550,543,671175,704625,0.6,0.65,-33450,-290.9,132000,-29550,Y,29025,N,115.55,115.8,122.4,108,104.47,16-01-2025 10:30,23311.2,23319.2,23301.4,23308.05,0
16-01-2025 10:35,-2.5,65225,441,211725,230350,-2.5,-4.75,-18625,-2933.35,41700,3275,N,875,Y,23388.65,23385,23382.5,23388.8,23369.1,16-01-2025 10:40,-2.75,18668850,543,44704425,46162275,-2.65,-2.65,-1457850,-62.85,314025,-422250,YES,148725,N,12.5,9.75,12.5,8.9,15.06,16-01-2025 10:40,1.25,4961925,538,651150,690300,1.3,1.15,-39150,-284.25,130875,-83325,Y,-450,YES,109.95,111.2,122.4,109.05,104.67,16-01-2025 10:35,23317.6,23319.1,23301.4,23312.35,0
16-01-2025 10:40,6.5,62875,431,180650,232050,9,5.35,-51400,-2804.65,39375,-250,YES,-15400,Y,23388.62,23378.5,23385,23391.2,23369.1,16-01-2025 10:45,-0.65,15445350,544,46007925,48482175,-0.55,-0.55,-2474250,-61.3,311925,91650,Y,98925,N,9.6,8.95,10.4,8.55,14.86,16-01-2025 10:45,-5.95,4463100,539,652425,716325,-5.8,-5.75,-63900,-280.65,128025,-82650,N,88200,Y,118.9,112.95,122.4,108.3,104.79,16-01-2025 10:40,23306.5,23317.85,23301.4,23312.2,0
16-01-2025 10:45,-11.05,87875,437,230900,320500,-11.05,-9.35,-89600,-2956.5,40675,-5125,YES,4500,N,23388.3,23377.45,23366.4,23391.2,23366.25,16-01-2025 10:50,-2.55,18795075,543,47448900,50774850,-2.55,-2.55,-3325950,-59.95,321075,-135525,YES,199425,YES,9.35,6.8,10.4,6.65,14.5,16-01-2025 10:50,9.15,4668600,543,637875,746475,8.55,8.6,-108600,-273.35,131775,-9000,YES,-82050,YES,115.55,124.7,125.6,108.3,105.18,16-01-2025 10:45,23308.45,23317.85,23296.35,23298.05,0
16-01-2025 10:50,-21.6,144275,440,225625,312275,-19.75,-20.45,-86650,-3087.7,40700,-24800,YES,6075,N,23386.71,23383.2,23361.6,23391.2,23346.4,16-01-2025 10:55,-4,27332100,544,52934775,56423925,-4.05,-4.05,-3489150,-59.8,330825,222225,Y,252600,YES,9.8,5.8,10.4,5.65,13.92,16-01-2025 10:55,22.05,7545525,544,629850,741375,22.6,22.6,-111525,-301.1,127800,52500,YES,-250200,YES,110.65,132.7,148.05,108.3,106.78,16-01-2025 10:50,23312.35,23317.85,23272.05,23287,0
16-01-2025 10:55,-26,150950,448,255400,301600,-21.55,-19.2,-46200,-3261.45,43725,-9375,N,1475,Y,23386.26,23386.45,23360.45,23386.45,23346.4,16-01-2025 11:00,-3.5,28632450,545,63387450,66887700,-3.5,-3.5,-3500250,-59.4,326625,470325,Y,-55575,Y,8.85,5.35,9.1,5.3,13.61,16-01-2025 11:00,16.95,8541825,545,664800,727200,17.4,17.5,-62400,-330.15,129750,-2625,Y,-247950,N,113.35,130.3,148.05,111.3,107.55,16-01-2025 10:55,23311.65,23313.3,23272.05,23289.75,0
16-01-2025 11:00,2.6,137725,453,253075,172650,-2.65,-1,80425,-3119.4,46500,-8350,N,2800,N,23385.86,23366.4,23369,23376.8,23346.4,16-01-2025 11:05,-1.3,24170925,545,72306300,75071400,-1.25,-1.25,-2765100,-57.95,316425,866775,Y,-126075,Y,6.8,5.5,7.05,5.1,13.44,16-01-2025 11:05,1.8,7856025,545,706125,709125,2.25,2.15,-3000,-345.7,129000,-38175,Y,-89700,Y,124.75,126.55,148.05,119.3,107.91,16-01-2025 11:00,23298.7,23304.65,23272.05,23294.4,0
16-01-2025 11:05,-1.6,75000,431,241525,155075,-1.6,2.25,86450,-3142.05,40825,6300,N,6450,N,23385.66,23361.6,23360,23370.5,23355,16-01-2025 11:10,-0.75,15180600,545,80072175,82226250,-0.7,-0.7,-2154075,-56.5,321225,99675,N,9000,YES,5.8,5.05,6,4.95,13.28,16-01-2025 11:10,-0.15,4650750,545,725700,790125,0,0.05,-64425,-335.45,133350,3000,YES,54225,Y,133.25,133.1,139.3,125.35,108.25,16-01-2025 11:05,23288.9,23296.8,23281.15,23288.4,0
16-01-2025 11:10,1.1,63100,397,243575,232250,1.35,-0.75,11325,-2683.65,37600,-14850,YES,12725,N,23385.42,23360.9,23362,23370.5,23358,16-01-2025 11:15,-0.7,11568825,545,98073525,104700000,-0.65,-0.65,-6626475,-55.5,326325,159075,Y,208650,YES,5.35,4.65,5.75,4.65,13.13,16-01-2025 11:15,3.4,3363375,540,653325,839250,2.25,2.3,-185925,-316.8,132525,-50625,Y,21975,N,129.6,133,134.85,125.35,108.51,16-01-2025 11:10,23289.95,23296.8,23285.55,23289.55,0
16-01-2025 11:15,-11.85,57750,379,192225,204200,-10.2,-11.85,-11975,-2614.2,32100,-19650,YES,9100,N,23385.1,23369.1,23357.25,23370.5,23355.4,16-01-2025 11:20,-0.85,11136825,548,117682800,131958225,-0.8,-0.8,-14275425,-55.65,340875,109275,N,40350,N,5.55,4.7,5.55,4.5,12.98,16-01-2025 11:20,10.85,2873850,542,589500,816750,10.6,10.6,-227250,-311.75,132450,39975,YES,-48825,YES,126.15,137,137,125.35,108.76,16-01-2025 11:15,23294.95,23296.8,23284.45,23285.3,0
16-01-2025 11:20,-7,59675,377,188950,221025,-1.8,-4.95,-32075,-2344.3,34175,-12225,N,5875,N,23384.79,23364.95,23357.95,23367.35,23353,16-01-2025 11:25,-0.4,10991625,550,144288150,148830450,-0.45,-0.45,-4542300,-55.45,321525,529125,Y,279150,YES,5.05,4.65,5.05,4.35,12.83,16-01-2025 11:25,2.15,3061050,544,723150,742650,1.8,1.75,-19500,-310.9,131250,-66225,Y,27375,Y,133.65,135.8,138.3,128.55,109.21,16-01-2025 11:20,23288.8,23293.15,23282.4,23286.35,0
16-01-2025 11:25,-3.9,61300,392,178325,174975,-4.55,-1.85,3350,-2412.65,35575,-2300,N,4650,N,23384.5,23363.9,23360,23367.35,23353,16-01-2025 11:30,0.15,9690825,551,152503050,143069025,0.05,0.05,9434025,-55.35,311175,445500,N,-146550,Y,4.6,4.75,4.9,4.35,12.74,16-01-2025 11:30,1.2,2776425,550,724800,664500,1.7,1.55,60300,-314.25,130575,-56850,N,33675,N,133.4,134.6,138.3,129.45,109.4,16-01-2025 11:25,23288.25,23293,23282.4,23287.4,0
16-01-2025 11:30,4.6,48950,368,157300,148350,2.6,2.75,8950,-2271.3,33625,3425,N,6950,N,23384.33,23355.4,23360,23364,23353,16-01-2025 11:35,0,8621625,552,153761475,131982375,0,0,21779100,-55.3,308550,200400,N,224925,YES,4.8,4.8,5,4.35,12.64,16-01-2025 11:35,-2.55,2618400,552,794625,699525,-1.95,-2.05,95100,-307.55,133200,-97875,Y,80475,Y,136.3,133.75,138.3,130.6,109.6,16-01-2025 11:30,23286.45,23292.55,23282.4,23288.5,0
16-01-2025 11:35,11.05,42025,368,160025,200725,11.3,9,-40700,-1979.6,32500,2150,YES,2550,Y,23384.2,23357.95,23369,23370,23353.5,16-01-2025 11:40,0.9,8301975,553,136309650,119146275,0.85,0.85,17163375,-55.2,316500,372150,Y,-510975,Y,4.55,5.45,5.5,4.45,12.52,16-01-2025 11:40,-7.6,2152950,552,687375,763500,-7.7,-7.9,-76125,-305,138300,82125,YES,46575,N,136.2,128.6,137.4,127.3,109.81,16-01-2025 11:35,23285.3,23296.7,23282.8,23294.95,0
16-01-2025 11:40,18.35,57250,409,160125,199575,24,21.75,-39450,-2136.7,34500,7675,N,-5050,Y,23384.05,23361.65,23380,23385.25,23355.3,16-01-2025 11:45,1.95,13394100,550,112761825,102192225,1.9,1.9,10569600,-56,333375,-156825,YES,-443700,YES,4.7,6.65,6.95,4.65,12.31,16-01-2025 11:45,-16.2,3303825,550,782925,799275,-16.25,-16.25,-16350,-296.65,142725,103875,YES,20775,N,133.9,117.7,136.2,114.9,110.06,16-01-2025 11:40,23288.9,23308.8,23284.85,23307,0
16-01-2025 11:45,18.6,73900,457,242325,196625,17.6,18.6,45700,-2509.7,40575,4075,N,-525,N,23383.99,23360,23378.6,23385.25,23359,16-01-2025 11:50,0.9,16464150,543,93607425,89091825,0.9,0.9,4515600,-56.85,335925,-202500,YES,-77400,YES,4.75,5.65,6.95,4.7,12.16,16-01-2025 11:50,-13.75,3504225,546,811650,815250,-14.05,-14.1,-3600,-296.25,149700,163950,YES,23025,N,133.7,119.95,134.65,114.9,110.15,16-01-2025 11:45,23287.55,23308.8,23286.8,23302.95,0
16-01-2025 11:50,2.2,76925,452,221950,150375,0.3,1.2,71575,-2888.45,40375,6225,N,6025,N,23383.89,23368,23370.2,23385.25,23365.15,16-01-2025 11:55,-0.3,18481350,542,92192250,91843725,-0.35,-0.35,348525,-57.95,350700,-541650,YES,220725,YES,5.4,5.1,6.95,4.75,11.99,16-01-2025 11:55,-0.8,3972225,546,871350,897450,-0.7,-0.8,-26100,-289.8,150975,39900,N,-3000,YES,128.15,127.35,129.3,114.9,110.38,16-01-2025 11:50,23295.2,23308.8,23293.15,23295.3,0
16-01-2025 11:55,-1.75,69175,424,199775,169875,-7.7,-5.65,29900,-2862.9,39250,1775,YES,5175,N,23383.74,23380,23378.25,23384,23365.15,16-01-2025 12:00,-1.2,13886175,543,98313150,102145050,-1.25,-1.25,-3831900,-57.75,340350,-127650,Y,228375,N,6.65,5.45,6.75,4.75,11.91,16-01-2025 12:00,5.65,2884050,544,812025,899250,5.7,5.65,-87225,-292.4,150975,96450,YES,26100,Y,117.85,123.5,129.3,117.25,110.5,16-01-2025 11:55,23306.45,23308.4,23293.15,23299.85,0
16-01-2025 12:00,-0.6,56600,393,125975,186225,-3.2,-3.6,-60250,-2983.65,34100,-675,YES,300,Y,23383.69,23375.6,23375,23380.75,23365.15,16-01-2025 12:05,-0.7,11843175,548,102222075,104272875,-0.7,-0.7,-2050800,-56.2,324075,-372675,YES,308775,YES,5.7,5,5.85,4.75,11.81,16-01-2025 12:05,4.45,2789550,547,767775,897150,3.9,3.9,-129375,-287.85,149475,27525,N,29625,N,119.4,123.85,129.3,118.05,110.6,16-01-2025 12:00,23303.85,23306,23293.15,23300.65,0
16-01-2025 12:05,-0.2,53475,385,160550,217125,2.35,1.8,-56575,-2585.1,33950,-2100,YES,-3425,Y,23383.62,23370.2,23370,23380.75,23367.65,16-01-2025 12:10,-0.6,10450800,547,98428425,105255675,-0.55,-0.55,-6827250,-55.25,315675,-191475,Y,-1875,Y,5.05,4.45,5.65,4.25,11.7,16-01-2025 12:10,-2.2,1916250,545,695400,799875,-2.5,-2.6,-104475,-277.35,143400,-3900,Y,19650,N,127.5,125.3,128.05,120.75,110.68,16-01-2025 12:05,23295.2,23303.55,23294.5,23297.5,0
16-01-2025 12:10,-5.2,48450,370,223600,165675,2.2,-1.2,57925,-2048.45,39100,-2750,YES,1000,N,23383.5,23378.2,23373,23380.75,23370,16-01-2025 12:15,-0.5,10627050,547,101804625,107728050,-0.55,-0.55,-5923425,-54.8,327150,-70950,Y,379500,YES,5.45,4.95,5.65,4.25,11.62,16-01-2025 12:15,0.2,1602825,544,702375,789375,-0.4,-0.5,-87000,-269.75,141600,-51150,Y,-11625,YES,123.25,123.45,126.5,120.75,110.73,16-01-2025 12:10,23300.25,23303.55,23294.6,23298.9,0
16-01-2025 12:15,-4,62325,359,256925,168775,-1.05,-3.45,88150,-1570.6,46125,-2400,N,4750,N,23383.4,23375,23371,23381.95,23368.7,16-01-2025 12:20,-0.45,11850375,546,102575850,109905975,-0.4,-0.4,-7330125,-56,359625,144300,Y,1725,Y,5,4.55,5.45,4.25,11.49,16-01-2025 12:20,4.05,1745025,542,692550,789150,4.25,4.1,-96600,-268.85,147225,3975,YES,-90900,YES,123.8,127.85,127.85,119.75,110.87,16-01-2025 12:15,23300.5,23304.55,23293.8,23294.15,0
16-01-2025 12:20,0.3,107875,341,217050,114375,-0.45,-1.7,102675,-1595.75,53975,-1725,N,-1725,Y,23383.03,23370,23370.3,23381.95,23365.9,16-01-2025 12:25,-0.15,10983450,548,104706750,106680600,-0.15,-0.15,-1973850,-55.85,360525,222900,Y,220500,YES,4.4,4.25,5.45,4.1,11.4,16-01-2025 12:25,0.15,2169000,545,713925,742350,0.2,0.25,-28425,-275.1,146175,-26775,Y,-27450,Y,124.95,125.1,130.4,119.75,111.03,16-01-2025 12:20,23297.55,23304.55,23290.3,23299,0
16-01-2025 12:25,0.5,92675,300,152250,102475,-4.9,-1.5,49775,-2059.55,43675,775,N,-2300,Y,23382.98,23375,23375.5,23381.95,23365.9,16-01-2025 12:30,-0.75,11055525,547,105867900,93044175,-0.85,-0.85,12823725,-55.8,350925,-243375,YES,93525,N,4.9,4.15,5.45,3.9,11.31,16-01-2025 12:30,0.75,2277825,545,678150,758400,1.15,1.05,-80250,-275.4,153150,10950,YES,-32175,YES,123.55,124.3,130.4,119.75,111.1,16-01-2025 12:25,23300.05,23304.55,23290.3,23299.45,0
16-01-2025 12:30,19.05,88825,317,92775,84650,17.4,18.45,8125,-2581.8,37375,55275,Y,-34300,Y,23382.98,23371,23390.05,23390.05,23365.9,16-01-2025 12:35,0.55,10429650,546,108029925,93733650,0.55,0.55,14296275,-55.75,349650,360900,Y,-520500,Y,4.5,5.05,5.05,3.9,11.21,16-01-2025 12:35,-16.85,2528400,543,741450,782775,-16.45,-16.6,-41325,-272.05,144450,-129225,Y,93600,Y,128.7,111.85,130.4,111.85,111.2,16-01-2025 12:30,23295.5,23313.9,23290.3,23313.9,0
16-01-2025 12:35,14.1,63725,351,135900,79125,11.55,14.1,56775,-2700.2,30150,7200,N,2200,YES,23383.06,23370.65,23384.75,23391.65,23368.4,16-01-2025 12:40,0.2,12098100,542,111883350,91702575,0.2,0.2,20180775,-55.9,353325,86175,N,-159525,YES,4.25,4.45,5.05,3.9,11.08,16-01-2025 12:40,-10,2657625,539,793050,834825,-10.1,-10.15,-41775,-261.6,150825,48675,YES,73050,N,125.1,115.1,126.6,110.85,111.24,16-01-2025 12:35,23297.9,23313.9,23292.65,23310.15,0
16-01-2025 12:40,11.5,68425,382,144575,130975,12.9,12.05,13600,-2649.1,32250,35425,Y,-2025,Y,23383.07,23375.5,23387,23391.65,23369.55,16-01-2025 12:45,0.4,13710075,543,121665900,110635275,0.45,0.45,11030625,-55.95,362250,724425,Y,-385950,Y,4.15,4.55,5.05,3.75,10.97,16-01-2025 12:45,-12,3044625,541,936825,987600,-11.85,-11.85,-50775,-259.85,154125,8250,N,83025,N,124.7,112.7,125,110.85,111.28,16-01-2025 12:40,23298.3,23313.9,23295.25,23309.65,0
16-01-2025 12:45,1.35,99975,422,188075,163650,-0.05,1.4,24425,-2452,37175,43475,N,6425,N,23383.39,23391.65,23393,23399.45,23380,16-01-2025 12:50,-0.75,16601925,543,120566025,109559550,-0.75,-0.75,11006475,-55.9,362175,240825,N,163800,YES,5,4.25,5.35,3.75,10.8,16-01-2025 12:50,-2.05,3572100,543,977325,1038075,-2.8,-2.75,-60750,-258.85,161250,72600,YES,20775,N,110.85,108.8,118.9,102.4,111.22,16-01-2025 12:45,23313.85,23320.85,23302.1,23314.5,0
16-01-2025 12:50,14,100300,427,152525,199900,14,14,-47375,-2867.65,39425,52875,N,-4375,Y,23383.51,23384,23398,23399.45,23380,16-01-2025 12:55,0.2,16545825,545,123904575,121377375,0.2,0.2,2527200,-55.9,358800,698475,Y,-285450,Y,4.4,4.6,5.35,3.75,10.7,16-01-2025 12:55,-9.55,3561000,544,1010625,1154775,-9.35,-9.3,-144150,-257.85,161325,-1650,Y,9450,N,115.2,105.65,118.9,102.4,111.18,16-01-2025 12:50,23309.3,23320.85,23302.1,23318.25,0
16-01-2025 12:55,12,148975,475,289975,239750,15.2,12,50225,-2801.75,48325,20675,N,-6850,Y,23384.04,23387,23399,23410,23387,16-01-2025 13:00,0.45,23638725,544,113418900,113302650,0.4,0.4,116250,-57.1,371025,-184275,YES,4875,YES,4.55,5,5.8,4,10.48,16-01-2025 13:00,-12.25,5011575,544,942975,1078575,-12.15,-12.15,-135600,-252.95,160425,96000,YES,55125,Y,112.75,100.5,112.75,96.35,110.94,16-01-2025 12:55,23310.75,23328.8,23307.25,23324.15,0
16-01-2025 13:00,7,124850,457,308325,223950,8.25,10.95,84375,-2890.4,47725,9325,N,1925,N,23384.36,23393,23400,23410,23388,16-01-2025 13:05,0.55,22380300,543,114844500,112174275,0.55,0.55,2670225,-57.5,345900,-72450,Y,37275,YES,4.2,4.75,5.8,4.15,10.37,16-01-2025 13:05,-6.75,4358925,542,950850,1122075,-6.85,-6.8,-171225,-255.4,166575,162225,YES,92850,Y,108.2,101.45,109.75,96.35,110.83,16-01-2025 13:00,23315.25,23328.8,23310.1,23322.55,0
16-01-2025 13:05,-3.05,147625,477,344225,224800,-7,-6.2,119425,-3215.5,48925,50,YES,2950,N,23384.49,23395,23391.95,23410,23385,16-01-2025 13:10,-1.2,29188050,542,122823450,110724150,-1.2,-1.2,12099300,-58.2,364350,-207075,YES,267750,YES,4.5,3.3,5.8,3.1,10.12,16-01-2025 13:10,0.5,5394075,542,1019925,1151550,0.6,0.55,-131625,-263.8,180225,118275,N,5850,N,106.2,106.7,110,96.35,110.76,16-01-2025 13:05,23317.45,23328.8,23306.5,23312.4,0
16-01-2025 13:10,-9.75,106425,442,206825,179150,-8.9,-6.9,27675,-3847.25,40600,-9850,YES,12575,N,23384.54,23399.9,23390.15,23409.45,23385,16-01-2025 13:15,-2.2,25597425,544,141943575,122270775,-2.25,-2.25,19672800,-57.6,360675,-570150,YES,862875,YES,5,2.8,5.25,2.75,9.95,16-01-2025 13:15,4.75,4091550,541,1161600,1193475,4.85,5,-31875,-271.15,182550,16575,N,-38550,YES,100.45,105.2,110,98.75,110.71,16-01-2025 13:10,23323.6,23328.2,23303.9,23318,0
16-01-2025 13:15,-4,85975,411,155300,173800,-7.25,-11,-18500,-3880.1,36750,-5750,N,4500,N,23384.61,23400,23396,23401.25,23385,16-01-2025 13:20,-1.6,25242225,546,163511325,128932950,-1.6,-1.6,34578375,-57.3,382875,1390200,Y,75450,N,4.85,3.25,4.9,2.75,9.83,16-01-2025 13:20,1.9,3693975,543,1188000,1187625,2.1,2.2,375,-265.1,171750,-38400,Y,-45675,YES,101.55,103.45,110,101.55,110.66,16-01-2025 13:15,23323.05,23323.05,23303.9,23317.15,0
