last_traded_time,ltp,tot_buy_qty,tot_sell_qty,last_traded_time,ltp,tot_buy_qty,tot_sell_qty,last_traded_time,ltp,tot_buy_qty,tot_sell_qty
13-05-2025 09:16,25035,554250,263475,13-05-2025 09:16,167.35,3819225,318975,13-05-2025 09:16,211.8,3139050,185550
13-05-2025 09:16,25027.4,562500,268425,13-05-2025 09:16,163.35,3842925,366975,13-05-2025 09:16,215.75,3156150,193875
13-05-2025 09:17,25015.9,558750,274050,13-05-2025 09:17,161.7,3835350,451500,13-05-2025 09:17,223.75,3180525,193125
13-05-2025 09:17,25010,544875,279825,13-05-2025 09:17,157.75,3824925,493200,13-05-2025 09:17,226.55,3206025,180525
13-05-2025 09:17,25010.6,550350,286050,13-05-2025 09:17,159.1,3828750,511575,13-05-2025 09:17,228.5,3209700,181575
13-05-2025 09:17,25011.9,557475,287775,13-05-2025 09:17,160.25,3852450,528000,13-05-2025 09:17,227.6,3209400,175275
13-05-2025 09:17,25007.9,544800,293025,13-05-2025 09:17,157.55,3857250,553050,13-05-2025 09:17,228.85,3195600,185400
13-05-2025 09:17,25000,556650,307575,13-05-2025 09:17,153.35,3831525,586950,13-05-2025 09:17,232.45,3195075,197325
13-05-2025 09:18,24975,516525,303225,13-05-2025 09:18,145.15,3729375,617925,13-05-2025 09:18,244.3,3201150,176850
13-05-2025 09:18,24951.4,482925,304800,13-05-2025 09:18,135.85,3599025,636825,13-05-2025 09:18,265.35,3211575,133275
13-05-2025 09:18,24943.7,460950,306450,13-05-2025 09:18,135.1,3584025,633300,13-05-2025 09:18,268.35,3215625,124575
13-05-2025 09:18,24946.2,433275,296025,13-05-2025 09:18,134.55,3622725,634050,13-05-2025 09:18,261.85,3186375,131625
13-05-2025 09:18,24940,415350,301050,13-05-2025 09:18,131.3,3656325,633225,13-05-2025 09:18,269.9,3166575,143325
13-05-2025 09:18,24925,430500,299400,13-05-2025 09:18,127.9,3625050,633150,13-05-2025 09:18,280.1,3180600,153075
13-05-2025 09:19,24927.2,405600,298500,13-05-2025 09:19,126.3,3608625,659325,13-05-2025 09:19,280.1,3187500,130425
13-05-2025 09:19,24930,407850,317325,13-05-2025 09:19,125.55,3624675,683850,13-05-2025 09:19,279.8,3173400,118875
13-05-2025 09:19,24938.9,439725,309525,13-05-2025 09:19,129.4,3702450,672825,13-05-2025 09:19,274,3160575,116925
13-05-2025 09:19,24932,450075,310800,13-05-2025 09:19,128.1,3740550,680775,13-05-2025 09:19,279.9,3166425,128175
13-05-2025 09:19,24932.2,455475,316125,13-05-2025 09:19,128.6,3773925,699300,13-05-2025 09:19,275,3169650,139575
13-05-2025 09:19,24940.6,464775,303450,13-05-2025 09:19,131.45,3776325,727200,13-05-2025 09:19,268.05,3172575,145050
13-05-2025 09:20,24941,460575,312975,13-05-2025 09:20,125.8,3798450,722775,13-05-2025 09:20,271.2,3156975,149775
13-05-2025 09:20,24916,434550,325800,13-05-2025 09:20,120.7,3734550,747375,13-05-2025 09:20,289,3169275,129000
13-05-2025 09:20,24917,453375,316950,13-05-2025 09:20,122.95,3676575,769725,13-05-2025 09:20,282.4,3170625,133275
13-05-2025 09:20,24924.4,451800,317625,13-05-2025 09:20,122.95,3726075,794775,13-05-2025 09:20,283.3,3171675,143925
13-05-2025 09:20,24926.1,481575,319425,13-05-2025 09:20,125.7,3772050,797775,13-05-2025 09:20,280.1,3175725,157650
13-05-2025 09:20,24923,478350,331500,13-05-2025 09:20,119.65,3776850,807525,13-05-2025 09:20,285.95,3173925,160875
13-05-2025 09:21,24915.9,466200,328725,13-05-2025 09:21,119.2,3704475,851025,13-05-2025 09:21,288.25,3167100,146775
13-05-2025 09:21,24893.4,434550,334500,13-05-2025 09:21,111.75,3699375,836175,13-05-2025 09:21,298,3168600,133500
13-05-2025 09:21,24890.7,428025,327225,13-05-2025 09:21,109.35,3635850,788700,13-05-2025 09:21,300.8,3172500,105675
13-05-2025 09:21,24891.3,424125,331050,13-05-2025 09:21,111,3749625,785925,13-05-2025 09:21,303.55,3171450,101925
13-05-2025 09:21,24889.8,433500,331350,13-05-2025 09:21,110.05,3682275,795225,13-05-2025 09:21,308.25,3186075,108375
