last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,high,low,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_2,close_2,high,low,avg_trade_price,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price,datetime,open,high,low,close,volume
11-11-2024 11:55,-59.85,156800,468,253125,127350,-58.05,-57.95,125775,-2222.05,50200,5175,N,33175,YES,24279.88,24428,24368.15,24430,24366.05,11-11-2024 12:00,-45.5,681800,526,195725,210675,-44.6,-44.75,-14950,-655.5,69250,-29450,YES,3300,YES,295.25,249.75,297.4,247.3,172.19,11-11-2024 12:00,12.4,2032950,545,1008625,1129425,12.25,12.2,-120800,-155.35,95225,19250,N,-32400,YES,39.9,52.3,53.3,39.05,101.32,11-11-2024 11:55,24331.9,24333.55,24285.7,24287.95,0
11-11-2024 12:00,-39.3,155625,460,198875,176700,-42.15,-38.5,22175,-2091.85,49075,34975,Y,21525,N,24281.41,24404.95,24365.65,24404.95,24348,11-11-2024 12:05,-27.7,829575,533,205800,183750,-29,-29.25,22050,-626.2,71800,43600,Y,-3050,Y,271.95,244.25,272.05,232,172.81,11-11-2024 12:05,8.85,2414750,544,923175,942825,9.25,9.25,-19650,-162.1,93075,45125,YES,-34175,YES,45.6,54.45,59.5,45.6,100.33,11-11-2024 12:00,24314.25,24314.25,24265.15,24280.75,0
11-11-2024 12:05,-44.95,187750,481,195450,1204050,-44.95,-41.85,-1008600,-2251.35,50575,-8075,YES,18575,N,24283.15,24380.05,24335.1,24390.05,24331.5,11-11-2024 12:10,-35.35,874700,538,232550,208575,-36.3,-36.4,23975,-578.75,70550,-1225,YES,12400,N,259.3,223.95,265.9,221.6,173.26,11-11-2024 12:10,11.3,2492950,545,820350,858425,11.6,11.65,-38075,-165.5,87850,32325,N,-35675,YES,50.15,61.45,62.75,47.85,99.55,11-11-2024 12:05,24299.6,24304.85,24255.4,24257.45,0
11-11-2024 12:10,-30.35,254050,504,220925,1248175,-32.95,-33.2,-1027250,-2713.2,55450,8125,N,21575,N,24284.22,24367.65,24337.3,24382.55,24308.1,11-11-2024 12:15,-28.7,1107275,542,231500,224925,-28,-28.1,6575,-527.4,66900,11100,N,15775,N,249.6,220.9,256.4,204.5,173.73,11-11-2024 12:15,11.15,3745400,543,732800,777525,10.6,10.6,-44725,-174.05,79075,35525,N,-84025,YES,52.4,63.55,73.8,50.15,98.18,11-11-2024 12:10,24288,24294.4,24235,24253.6,0
11-11-2024 12:15,-50,234075,499,266375,1241550,-45.25,-51,-975175,-2683.6,50800,4000,N,24200,N,24284.78,24365.65,24315.65,24366.95,24308.1,11-11-2024 12:20,-33.8,1061750,542,217500,225775,-34.1,-34.1,-8275,-488.95,65125,-52400,YES,26750,N,243.65,209.85,244.05,204.5,174.07,11-11-2024 12:20,15.75,3799875,542,725550,721925,15.6,15.65,3625,-181.8,79325,25075,N,-62575,Y,54.5,70.25,73.8,54.5,97.48,11-11-2024 12:15,24279.9,24280.4,24234.05,24235,0
11-11-2024 12:20,-48.1,283175,497,302875,237675,-48.1,-48.45,65200,-2680.85,52475,-28150,YES,28525,N,24285.19,24335.1,24287,24345,24271.2,11-11-2024 12:25,-29.1,1331525,540,198375,220900,-28.75,-28.75,-22525,-487.2,69575,2625,Y,36675,N,223.1,194,227.2,185.05,174.38,11-11-2024 12:25,17.35,5305525,539,825125,702350,16.9,16.95,122775,-202.65,80975,29475,N,-95900,YES,61.9,79.25,86.55,60,96.53,11-11-2024 12:20,24256.9,24262.15,24202.15,24217.15,0
11-11-2024 12:25,-34.3,233050,485,250725,196450,-32.1,-29.55,54275,-2551.7,49225,-28025,N,18275,N,24285.36,24337.3,24303,24345,24271.2,11-11-2024 12:30,-16.9,1270925,540,226025,254525,-18,-18,-28500,-494.8,72325,15050,N,22050,N,220.45,203.55,227.2,185.05,174.6,11-11-2024 12:30,9.95,4190175,540,852550,709450,10.55,10.6,143100,-213.85,84125,46950,N,-1300,Y,63.7,73.65,86.55,60,96.18,11-11-2024 12:25,24253.7,24262.15,24202.15,24229,0
11-11-2024 12:30,-9.85,240350,492,208375,198225,-12.15,-13.85,10150,-2621.45,56875,-7825,Y,8400,N,24285.68,24311.9,24302.05,24324.75,24271.2,11-11-2024 12:35,-8.55,1290550,541,237450,271900,-10.9,-10.9,-34450,-492.25,70550,12250,N,13450,N,210.2,201.65,216.15,185.05,174.83,11-11-2024 12:35,2.1,3997925,541,846075,691175,3.1,3,154900,-218.2,86700,10100,N,-4825,YES,70,72.1,86.55,66.2,95.78,11-11-2024 12:30,24235.25,24244.8,24202.15,24228.4,0
11-11-2024 12:35,37.15,125250,459,139350,234925,37.9,37.15,-95575,-2509.7,53525,37075,Y,-3550,Y,24285.95,24288.4,24325.55,24330,24281.15,11-11-2024 12:40,18.45,1070200,542,239000,287525,18.95,19.15,-48525,-493,69825,13250,N,9450,N,193.7,212.15,216.5,189.85,175.12,11-11-2024 12:40,-14.4,2329350,542,732900,635775,-14.25,-14.4,97125,-209.2,83225,-21450,Y,61475,Y,79.2,64.8,81.75,62.8,95.41,11-11-2024 12:35,24216.85,24252.5,24211.75,24243.8,0
11-11-2024 12:40,25.15,90850,405,157850,216825,24.7,23.75,-58975,-2185.05,48375,27125,N,94750,YES,24286.11,24303,24328.15,24336,24295.55,11-11-2024 12:45,9.7,991950,539,225625,233150,8.1,8.2,-7525,-500.5,70125,-9075,YES,18075,N,204,213.7,219.65,196,175.4,11-11-2024 12:45,-9.7,1834400,542,743675,627125,-9.05,-9.05,116550,-199.3,78025,12975,YES,13250,N,73.05,63.35,74.9,61.4,95.18,11-11-2024 12:40,24228.3,24253.4,24226.7,24244.45,0
11-11-2024 12:45,12.3,66850,371,145025,207025,7.15,11.75,-62000,-1972.3,41500,4025,N,56900,N,24286.38,24304,24316.3,24339.8,24302,11-11-2024 12:50,3.35,990250,539,221200,220475,4.2,4.15,725,-507.05,74275,1925,N,-5475,Y,201.3,204.65,223.5,198.7,175.7,11-11-2024 12:50,-5.65,1639050,542,767325,671925,-5.75,-5.75,95400,-190.05,78300,1350,Y,26125,N,72.7,67.05,73.6,57,94.79,11-11-2024 12:45,24229.9,24256.95,24229.75,24234.25,0
11-11-2024 12:50,-15.3,54950,354,143100,131600,-13,-15.05,11500,-2005.1,38475,1075,YES,59875,N,24286.49,24325.55,24310.25,24339.8,24302.6,11-11-2024 12:55,-7.4,856825,534,210250,194150,-7.5,-7.6,16100,-490.75,68950,-7325,YES,4450,N,211.25,203.85,223.5,200,175.85,11-11-2024 12:55,3.55,1556075,542,781875,714650,3.65,3.65,67225,-185.55,80325,14450,N,36650,N,64.85,68.4,71.3,57,94.51,11-11-2024 12:50,24243.9,24256.95,24231,24234.35,0
11-11-2024 12:55,-18.05,59725,359,145275,114325,-20.45,-18.05,30950,-2201.25,38350,3650,N,13875,N,24286.58,24328.05,24310,24339.8,24295,11-11-2024 13:00,-10.25,760425,536,193000,206125,-10.1,-9.85,-13125,-482.95,67475,5225,N,18175,N,213.7,203.45,223.5,194.2,175.97,11-11-2024 13:00,4.75,1690700,542,779700,719800,4.75,4.85,59900,-189.8,87450,-8625,Y,50275,N,63.35,68.1,73.4,57,94.27,11-11-2024 12:55,24244.35,24256.95,24224.65,24233.2,0
11-11-2024 13:00,6.95,46050,329,136650,70775,2.25,2.95,65875,-2707.1,35350,4725,N,6100,N,24286.65,24311,24317.95,24320,24295,11-11-2024 13:05,2.55,621350,532,198675,239800,2.8,2.65,-41125,-472.15,69550,36325,Y,8150,N,204.45,207,210.15,194.2,176.09,11-11-2024 13:05,-0.4,1485725,542,754475,687650,-0.4,-0.45,66825,-195.3,86975,11650,YES,35600,N,67.1,66.7,73.4,65.5,94.08,11-11-2024 13:00,24234.2,24241.85,24224.65,24233.9,0
11-11-2024 13:05,-7.55,39225,309,165575,106700,-10,-7.85,58875,-2543.45,32100,37650,Y,4275,N,24286.7,24310,24302.45,24320,24295,11-11-2024 13:10,-7.15,579975,533,220925,217550,-6.7,-6.65,3375,-470.7,75000,21100,N,-2075,Y,203.85,196.7,211.5,194.2,176.19,11-11-2024 13:10,4.05,1345100,546,737025,675150,3.7,3.55,61875,-193.6,90325,16125,N,6650,N,68.95,73,73.5,64.45,93.89,11-11-2024 13:05,24233.85,24239.65,24222.9,24224.25,0
