last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price
2024-11-11 09:15:00,-9.849999999999994,569400.0,76,44575,32075,-12.099999999999994,-11.900000000000006,12500,-64.40000000000146,9500,-22275.0,N,62675.0,N,174.75,164.9,177.35,161.85,177.65
2024-11-11 09:20:00,-9.25,2179325.0,181,95825,108625,-8.5,-8.600000000000023,-12800,-140.25000000000728,22375,209875.0,YES,65550.0,N,164.45,155.2,167.4,140.25,166.05
2024-11-11 09:25:00,-14.449999999999989,1639350.0,181,114850,123050,-15.150000000000006,-15.200000000000017,-8200,-127.70000000000437,23800,-165625.0,Y,56625.0,N,154.7,140.25,158.2,136.4,161.32
2024-11-11 09:30:00,-17.10000000000001,2048500.0,180,134375,120200,-18.700000000000017,-18.799999999999983,14175,-110.40000000000146,23350,-30875.0,YES,61900.0,N,140.05,122.95,141.0,120.6,153.45
2024-11-11 09:35:00,0.8500000000000085,1497800.0,180,121625,129000,2.1000000000000085,2.25,-7375,-102.29999999999563,22175,50450.0,YES,20425.0,N,123.3,124.15,126.6,114.5,148.71
2024-11-11 09:40:00,-9.0,2506700.0,180,162225,125700,-10.600000000000009,-10.599999999999994,36525,-109.79999999999563,24550,-29025.0,Y,28225.0,N,124.2,115.2,137.95,111.0,144.24
2024-11-11 09:45:00,-9.399999999999991,1667450.0,180,114400,149275,-8.950000000000003,-9.049999999999997,-34875,-97.95000000000437,22975,-13375.0,N,41850.0,N,115.3,105.9,122.8,103.8,140.66
2024-11-11 09:50:00,4.75,1010250.0,180,163125,139200,4.700000000000003,4.700000000000003,23925,-91.90000000000146,22150,17025.0,YES,-5800.0,YES,105.6,110.35,116.2,105.5,138.69
2024-11-11 09:55:00,-1.1500000000000057,1335350.0,180,144875,190250,-1.7999999999999972,-1.7999999999999972,-45375,-95.44999999998981,25025,10100.0,N,6000.0,N,109.65,108.5,119.55,101.1,136.27
2024-11-11 10:00:00,10.700000000000003,1172875.0,180,156925,154975,11.0,11.0,1950,-98.89999999999418,27500,33900.0,YES,-2450.0,YES,108.1,118.8,122.55,107.05,134.87
2024-11-11 10:05:00,-7.200000000000003,1238150.0,182,158750,154150,-6.75,-6.849999999999994,4600,-98.0,25325,-14550.0,Y,72625.0,Y,120.2,113.0,120.2,107.9,133.54
2024-11-11 10:10:00,9.299999999999997,1453800.0,180,161975,167075,9.599999999999994,9.649999999999991,-5100,-93.90000000000146,22675,38325.0,YES,-33900.0,YES,112.9,122.2,126.7,112.55,132.64
2024-11-11 10:15:00,2.950000000000003,1649300.0,180,156025,155875,3.3999999999999915,3.25,150,-104.30000000001019,25025,15150.0,N,15375.0,Y,121.7,124.65,126.8,116.25,131.84
2024-11-11 10:20:00,-21.700000000000003,1656250.0,181,129650,190125,-21.599999999999994,-21.5,-60475,-101.35000000000582,24025,-59725.0,Y,48850.0,Y,124.9,103.2,126.15,102.45,130.51
2024-11-11 10:25:00,-28.450000000000003,2799475.0,179,150300,202325,-27.549999999999997,-27.5,-52025,-81.85000000000582,26850,-90925.0,Y,-10350.0,YES,103.95,75.5,106.05,75.5,126.0
2024-11-11 10:30:00,3.549999999999997,1623675.0,181,205875,180800,3.5,3.4499999999999886,25075,-67.20000000000437,22625,65700.0,YES,9175.0,N,75.2,78.75,80.0,72.65,123.11
2024-11-11 10:35:00,-13.5,1769200.0,180,225275,281600,-13.600000000000009,-13.599999999999994,-56325,-66.20000000000437,28775,-32425.0,Y,44850.0,Y,78.6,65.1,79.2,63.65,120.03
2024-11-11 10:40:00,2.6499999999999915,1566725.0,181,245375,260200,3.4000000000000057,3.3499999999999943,-14825,-64.30000000000291,28875,47100.0,YES,-22325.0,YES,64.45,67.1,68.95,58.3,117.16
2024-11-11 10:45:00,2.549999999999997,777475.0,180,196325,232425,2.799999999999997,2.9000000000000057,-36100,-64.75,24300,-9075.0,Y,26825.0,Y,67.15,69.7,71.75,64.7,115.99
2024-11-11 10:50:00,-1.4500000000000028,641900.0,181,223175,223275,-1.7000000000000028,-1.6499999999999915,-100,-63.650000000001455,26225,6800.0,N,-3575.0,YES,69.9,68.45,72.9,67.15,115.1
2024-11-11 10:55:00,-6.500000000000007,767500.0,181,260500,221200,-6.649999999999999,-6.6000000000000085,39300,-62.85000000000218,28175,-18225.0,Y,7925.0,N,68.15,61.65,68.9,61.1,113.96
2024-11-11 11:00:00,-3.25,741650.0,180,196875,240300,-3.1499999999999986,-3.1500000000000057,-43425,-55.70000000000073,25050,16625.0,YES,18625.0,N,61.8,58.55,62.7,58.4,112.8
2024-11-11 11:05:00,-1.3500000000000014,867050.0,180,271475,246975,-1.4499999999999957,-1.5500000000000043,24500,-49.14999999999418,26900,-3775.0,Y,5325.0,N,58.4,57.05,59.9,55.5,111.44
2024-11-11 11:10:00,-7.950000000000003,1196975.0,180,311775,351175,-8.149999999999999,-8.149999999999999,-39400,-53.05000000000291,28550,-72950.0,Y,12975.0,N,57.25,49.3,58.65,48.25,109.54
2024-11-11 11:15:00,-2.3000000000000043,1130575.0,181,268450,375400,-2.549999999999997,-2.549999999999997,-106950,-46.89999999999418,27475,20900.0,YES,-8925.0,YES,49.45,47.15,49.5,45.05,107.65
2024-11-11 11:20:00,-0.5999999999999943,569650.0,180,269025,323100,-0.25,-0.25,-54075,-45.0,23975,14450.0,N,23475.0,Y,46.8,46.2,49.05,45.95,106.76
2024-11-11 11:25:00,2.0,424000.0,182,266775,347475,1.8500000000000014,1.8000000000000043,-80700,-42.80000000000291,29825,8950.0,N,-8775.0,YES,46.2,48.2,49.55,46.0,106.11
2024-11-11 11:30:00,-2.6499999999999986,424300.0,179,367750,369375,-2.75,-2.700000000000003,-1625,-46.700000000004366,36800,-11300.0,Y,10450.0,N,48.0,45.35,48.15,44.3,105.45
2024-11-11 11:35:00,0.9000000000000057,346700.0,182,377200,302425,0.7999999999999972,0.8000000000000043,74775,-47.00000000000364,27400,-1825.0,N,12850.0,N,45.55,46.45,47.65,44.0,104.89
2024-11-11 11:40:00,-6.25,555900.0,180,292325,393875,-6.399999999999999,-6.400000000000006,-101550,-45.79999999999927,22750,-34425.0,Y,24925.0,N,46.2,39.95,46.35,39.4,104.01
2024-11-11 11:45:00,5.700000000000003,529900.0,182,358625,473125,6.0,6.0,-114500,-49.04999999999927,29900,20575.0,YES,-18725.0,YES,39.9,45.6,46.0,39.05,103.21
2024-11-11 11:50:00,4.549999999999997,742925.0,181,336925,352875,4.300000000000004,4.25,-15950,-52.85000000000218,31900,17625.0,N,-22075.0,YES,45.6,50.15,52.0,45.6,102.23
2024-11-11 11:55:00,2.1499999999999986,752575.0,182,313075,303425,2.0,2.0,9650,-53.45000000000073,33425,-19525.0,Y,-1425.0,Y,50.15,52.3,53.3,47.85,101.32
2024-11-11 12:00:00,2.0500000000000043,915125.0,181,273175,286525,2.6999999999999957,2.6999999999999957,-13350,-55.80000000000291,27750,42950.0,YES,-20775.0,YES,52.4,54.45,59.5,50.15,100.33
2024-11-11 12:05:00,6.950000000000003,811250.0,182,234100,268475,7.100000000000001,7.100000000000001,-34375,-56.24999999999636,26675,9725.0,N,-19425.0,N,54.5,61.45,62.75,54.5,99.55
2024-11-11 12:10:00,1.6499999999999986,2002625.0,180,225525,222525,1.1999999999999957,1.2000000000000028,3000,-62.0,24650,-9350.0,Y,-48100.0,YES,61.9,63.55,73.8,61.6,98.18
2024-11-11 12:15:00,6.549999999999997,977025.0,180,265925,230925,6.599999999999994,6.649999999999999,35000,-63.55000000000291,28000,26550.0,YES,2900.0,Y,63.7,70.25,71.55,60.0,97.48
2024-11-11 12:20:00,9.25,2316975.0,179,333675,248900,8.700000000000003,8.700000000000003,84775,-77.10000000000582,28325,17700.0,N,-54275.0,YES,70.0,79.25,86.55,67.5,96.53
2024-11-11 12:25:00,-5.549999999999997,882700.0,181,252950,229625,-5.150000000000006,-5.150000000000006,23325,-73.20000000000073,27800,6750.0,N,47550.0,Y,79.2,73.65,81.75,70.1,96.18
2024-11-11 12:30:00,-0.9500000000000028,789525.0,181,259450,212650,-0.09999999999999432,-0.20000000000000284,46800,-67.9000000000051,30575,-6900.0,Y,-5900.0,YES,73.05,72.1,74.9,66.2,95.78
2024-11-11 12:35:00,-7.900000000000006,647425.0,180,220500,193500,-7.3999999999999915,-7.5,27000,-68.09999999999854,24850,-5600.0,N,15025.0,Y,72.7,64.8,73.6,62.8,95.41
2024-11-11 12:40:00,-1.499999999999993,386500.0,181,263725,220975,-0.7000000000000028,-0.6999999999999886,42750,-63.299999999995634,22600,24225.0,YES,5475.0,N,64.85,63.35,66.7,61.4,95.18
2024-11-11 12:45:00,3.6999999999999957,601750.0,181,283100,257450,3.1499999999999915,3.25,25650,-58.64999999999782,30850,-19800.0,Y,2225.0,YES,63.35,67.05,67.3,57.0,94.79
2024-11-11 12:50:00,1.3000000000000114,562800.0,180,235050,236225,1.2999999999999972,1.2999999999999972,-1175,-63.599999999998545,26875,9975.0,YES,28925.0,Y,67.1,68.4,71.3,65.55,94.51
2024-11-11 12:55:00,-0.8500000000000085,518575.0,181,261550,226125,-0.5,-0.5500000000000114,35425,-67.55000000000291,29725,-4375.0,Y,30825.0,N,68.95,68.1,73.4,67.8,94.27
2024-11-11 13:00:00,-1.3999999999999915,400375.0,181,257875,225300,-1.4500000000000028,-1.4500000000000028,32575,-64.14999999999782,30375,8175.0,N,-17250.0,YES,68.1,66.7,72.25,65.5,94.08
2024-11-11 13:05:00,6.150000000000006,424075.0,184,217600,223725,5.700000000000003,5.549999999999997,-6125,-61.900000000001455,30225,16000.0,N,-9625.0,N,66.85,73.0,73.5,64.45,93.89
2024-11-11 13:10:00,-0.6000000000000085,962450.0,182,226500,289275,-0.8999999999999915,-0.7999999999999972,-62775,-71.55000000000291,34250,-14525.0,Y,-21550.0,YES,73.4,72.8,80.15,69.2,93.56
2024-11-11 13:15:00,15.549999999999997,972575.0,182,247000,253025,14.799999999999997,14.899999999999991,-6025,-70.25000000000364,29975,9450.0,YES,-93800.0,YES,72.45,88.0,90.8,69.8,93.34
2024-11-11 13:20:00,-12.350000000000009,1162125.0,180,212225,214225,-12.399999999999991,-12.5,-2000,-76.10000000000218,25500,16475.0,N,41550.0,Y,89.65,77.3,91.3,73.75,93.11
2024-11-11 13:25:00,1.3499999999999943,695000.0,169,227775,228525,1.0,1.0,-750,-67.70000000000073,28600,-32525.0,Y,55950.0,N,76.95,78.3,78.65,71.6,92.9
2024-11-11 13:30:00,-3.950000000000003,659125.0,182,224350,240700,-3.5999999999999943,-3.6000000000000085,-16350,-70.75,27400,-16200.0,N,43875.0,N,78.55,74.6,80.0,71.0,92.7
