last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,high,low,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_2,close_2,high,low,avg_trade_price,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price,datetime,timestamp,open,high,low,close,volume
08-01-2025 09:15,-9.95,225000,166,60875,91875,-13.8,-19.7,-31000,-1182.6,19875,23425,N,70775,N,23766.66,23766.6,23756.65,23773.2,23752.1,08-01-2025 09:15,-14.45,5637600,177,332550,321675,-14.35,-14.4,10875,-54.85,43125,549150,N,299400,N,64.3,49.85,66.25,49.85,58.19,08-01-2025 09:15,-1.1,1870950,174,162075,149925,-2.4,-2.65,12150,-171,39750,191475,N,135375,N,184.7,183.6,187.95,172.95,180.44,08-01-2025 09:15,1736307900,14.66,14.88,14.1,14.7,0
08-01-2025 09:20,-20.95,144875,178,83325,77550,-23.35,-25.05,5775,-1067.35,16525,23875,N,20100,N,23757.18,23754.95,23734,23757.95,23726.25,08-01-2025 09:20,-8.8,5346525,180,569925,490425,-8.9,-8.85,79500,-47.25,43275,-3107625,YES,249300,N,50.25,41.45,50.7,40.3,52.45,08-01-2025 09:20,13.95,2415000,180,149325,148200,14.3,14.45,1125,-173.15,39300,16500,N,-20250,YES,183,196.95,203.65,183,187.48,08-01-2025 09:20,1736308200,14.71,14.79,14.69,14.76,0
08-01-2025 09:25,-17.1,169250,176,349350,80950,-16.45,-17.05,268400,-1195.95,17100,-12050,YES,316925,YES,23750.06,23734,23716.9,23745,23711.1,08-01-2025 09:25,-6.6,5560350,180,984450,947400,-6.6,-6.65,37050,-43.5,57675,-110400,Y,79350,N,41.65,35.05,42.6,33.7,48.09,08-01-2025 09:25,8.15,2065350,180,180300,167400,8.45,8.6,12900,-170.25,46350,8100,N,-2250,N,196.9,205.05,210.15,188.6,191.34,08-01-2025 09:25,1736308500,14.77,14.78,14.72,14.75,0
08-01-2025 09:30,-9.9,76675,173,40800,49100,-7.05,-4.45,-8300,-1042.7,13825,1550,N,124000,N,23746.55,23716.9,23707,23732.75,23707,08-01-2025 09:30,-3.9,4473375,180,1111275,1074300,-2.9,-2.95,36975,-40.55,58350,81075,Y,168150,YES,35.35,31.45,38.25,31.45,45.39,08-01-2025 09:30,10,1532625,180,179100,171750,7.7,7.75,7350,-176.8,43125,23175,N,-16800,YES,204.75,214.75,214.9,195.05,193.97,08-01-2025 09:30,1736308800,14.76,14.76,14.67,14.71,0
08-01-2025 09:35,46.8,130050,173,53200,31725,45.55,46.8,21475,-1315.85,16900,-9625,YES,60450,N,23746.64,23706,23752.8,23771.55,23705.05,08-01-2025 09:35,9.3,8032125,180,868575,865125,10.1,10.15,3450,-46.05,58875,189375,Y,-99000,Y,31.5,40.8,47,31.5,44.15,08-01-2025 09:35,-36.9,2582475,180,161550,150825,-38.85,-38.9,10725,-178.85,43050,-78900,Y,91050,Y,214.35,177.45,214.35,165.4,191.78,08-01-2025 09:35,1736309100,14.72,14.74,14.64,14.68,0
08-01-2025 09:40,-17.15,94825,171,91600,44975,-15.45,-18.45,46625,-1189.75,16750,8475,N,13300,N,23748.25,23752.8,23735.65,23785,23735,08-01-2025 09:40,-3.3,7829325,180,775275,685425,-3.7,-3.7,89850,-48.05,57975,-32250,YES,46575,YES,41.2,37.9,51.45,36.95,43.96,08-01-2025 09:40,9.9,2159475,180,177150,179100,10.9,11,-1950,-167.7,43500,75675,YES,2700,YES,177.75,187.65,189.55,156.05,188.92,08-01-2025 09:40,1736309400,14.67,14.68,14.56,14.61,0
08-01-2025 09:45,-15.75,92750,176,105925,48275,-15.9,-17.5,57650,-1125.3,20200,2625,YES,-175,Y,23746.45,23735.8,23720.05,23743.85,23711.8,08-01-2025 09:45,-7.7,5279475,180,1041075,1039725,-7.5,-7.5,1350,-40.05,57525,-74925,YES,167775,YES,38.1,30.4,38.35,29.35,42.67,08-01-2025 09:45,16.6,2033325,180,149925,149625,16.3,16.45,300,-186,39075,3450,N,-50925,YES,186.25,202.85,205.8,181.7,189.59,08-01-2025 09:45,1736309700,14.62,14.65,14.55,14.64,0
08-01-2025 09:50,51.4,69425,165,54625,59575,45.95,51,-4950,-1263.5,18125,7150,N,3600,N,23745.93,23716.8,23768.2,23771.95,23715.05,08-01-2025 09:50,11.7,4627500,180,1138200,1017975,12.3,12.35,120225,-41.3,53475,211350,Y,-96375,Y,30.4,42.1,43.95,30.4,42.06,08-01-2025 09:50,-37.6,1640700,180,182325,166875,-38.85,-38.95,15450,-180.15,39525,-54825,Y,122775,Y,204.7,167.1,204.7,163.2,189.36,08-01-2025 09:50,1736310000,14.64,14.66,14.5,14.51,0
08-01-2025 09:55,-4.45,57800,171,44250,89625,-5.95,-5.15,-45375,-1081.7,13625,95400,Y,-3900,Y,23746.97,23766.45,23762,23782.9,23746,08-01-2025 09:55,-1.05,6800700,180,878700,932550,-1.4,-1.35,-53850,-45.8,54900,122325,N,46950,YES,41.6,40.55,47.7,35.9,42.01,08-01-2025 09:55,-2.7,1973550,180,165300,177225,-2.55,-2.6,-11925,-151.2,41475,56775,YES,81150,N,167.65,164.95,179.35,154.4,187.03,08-01-2025 09:55,1736310300,14.53,14.57,14.49,14.53,0
08-01-2025 10:00,5.85,30250,173,38000,46400,5.6,8.7,-8400,-1297.5,13425,-20300,YES,14725,N,23747.41,23762,23767.85,23774.95,23750,08-01-2025 10:00,0.65,4025025,180,1167225,1037100,0.85,0.8,130125,-48.55,61350,-18900,YES,151800,YES,40.65,41.3,42.55,34.35,41.83,08-01-2025 10:00,-3.3,1041600,180,167100,163425,-3.7,-3.8,3675,-158.1,41100,34275,N,23850,N,164.5,161.2,176.4,157.6,185.85,08-01-2025 10:00,1736310600,14.54,14.55,14.49,14.53,0
