last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,high,low,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_2,close_2,high,low,avg_trade_price,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price,timestamp,cur_open,prev_open,prev_close,pre_prev_close,nifty_cur_open,nifty_prev_open,nifty_prev_close,nifty_pre_prev_close,ce_symbol,ce_cur_open,ce_prev_open,ce_prev_close,ce_pre_prev_close,pe_symbol,pe_cur_open,pe_prev_open,pe_prev_close,pe_pre_prev_close
14-08-2025 10:05,1.4,65025,131,86850,230250,1,-0.7,-143400,-1330.4,40050,74400,Y,9150,YES,24715.66,24692,24693.4,24704,24685,14-08-2025 10:05,1.8,11735025,349,991950,949950,1.35,1.3,42000,-94.1,82725,336075,N,283575,YES,62.25,64.05,69.3,59.45,74.67,14-08-2025 10:05,0.45,32101800,348,3429375,2758425,0.85,0.9,670950,-60.95,128250,-17025,Y,-30525,Y,34.2,34.65,38.55,30.35,31.94,14-08-2025 10:05,24626.65,24624.65,24626.65,24624.55,24692,24695.2,24693.4,24696,NIFTY2581424500CE,140.55,141.05,141.65,141.25,NIFTY2581424700PE,92.35,90.7,91.35,90.2
14-08-2025 10:10,0.8,105825,94,79800,135825,1.6,5.4,-56025,-1271.9,36675,-6150,YES,-825,Y,24713.93,24692,24692.8,24700,24689,14-08-2025 10:10,3.5,7570575,301,816525,923475,3.8,3.8,-106950,-90.8,77025,151725,N,-101700,Y,63.4,66.9,68.45,61.45,74.28,14-08-2025 10:10,-4.3,17839575,286,2925675,2941350,-4.3,-4.3,-15675,-58.35,112950,-67725,Y,468900,Y,35.8,31.5,37.85,31.1,32.06,14-08-2025 10:10,24629.4,24625.8,24629.4,24626.65,24692.8,24692,24698,24693.4,NIFTY2581424500CE,145.9,140.55,146.4,141.65,NIFTY2581424700PE,86,92.35,86.1,91.35
14-08-2025 10:15,11.2,48600,106,108225,100725,10.6,5.3,7500,-1189.1,30675,-12300,YES,1575,N,24713.29,24692.8,24704,24705,24687.6,14-08-2025 10:15,3.2,8429775,228,846450,1049025,3.4,3.45,-202575,-92.35,79350,102600,N,-35025,YES,66.85,70.05,72.3,62.85,74,14-08-2025 10:15,-1.85,16599675,221,3181650,3038325,-1.8,-1.8,143325,-53.6,110625,-169725,Y,282675,N,31.3,29.45,34.75,28.2,32.02,14-08-2025 10:15,24636.15,24630.2,24636.15,24629.4,24704,24692.8,24704,24698,NIFTY2581424500CE,151,145.9,151.65,146.4,NIFTY2581424700PE,82.15,86,82.05,86.1
14-08-2025 10:20,13,21300,96,54825,127275,8.9,12,-72450,-1202.2,33450,11250,Y,6150,N,24713.21,24704,24717,24719.8,24696,14-08-2025 10:20,4.35,12080625,249,844875,1077000,4.15,4,-232125,-98.1,76275,-54075,YES,-56100,Y,69.9,74.25,78.9,64.2,73.91,14-08-2025 10:20,-3.95,18394050,249,5655825,6007200,-3.95,-3.95,-351375,-51.55,131025,94725,YES,104700,N,29.3,25.35,32.5,22.8,31.75,14-08-2025 10:20,24649.1,24637.35,24649.1,24636.15,24716.1,24704,24715.1,24704,NIFTY2581424500CE,157.85,151,157.25,151.65,NIFTY2581424700PE,73.8,82.15,75.45,82.05
14-08-2025 10:25,5,23175,107,73050,213750,5.2,7.2,-140700,-1256.5,33375,-3150,YES,19500,N,24713.37,24717,24722,24729,24713,14-08-2025 10:25,6.1,13246125,286,678975,754875,6.75,6.8,-75900,-111.25,72150,-179775,YES,-324525,Y,75.15,81.25,89.45,74.45,74.47,14-08-2025 10:25,-2.85,16902825,290,7175775,7005750,-2.85,-2.85,170025,-46.3,131175,232050,YES,278850,Y,25.05,22.2,25.35,20.7,31.31,14-08-2025 10:25,24657.85,24649.55,24657.85,24649.1,24722,24716.1,24722,24715.1,NIFTY2581424600CE,81.25,75.05,81.8,74.25,NIFTY2581424800PE,148.7,157.55,147.55,159
14-08-2025 10:30,7,55875,104,393450,361575,6.1,5,31875,-789,44625,1200,N,6375,N,24713.9,24722,24729,24730,24722,14-08-2025 10:30,5.5,7059525,356,627150,808425,5.9,5.85,-181275,-108.65,70725,490575,Y,-89025,YES,81.1,86.6,87.95,79.6,74.77,14-08-2025 10:30,-3.1,12377250,357,9043800,8821500,-3.15,-3.2,222300,-45.75,130275,-751125,Y,631050,Y,22.15,19.05,22.8,19.05,30.97,14-08-2025 10:30,24665.8,24657.8,24665.8,24657.85,24728.1,24722,24729,24722,NIFTY2581424600CE,86.65,81.25,86.6,81.8,NIFTY2581424800PE,140.7,148.7,140.7,147.55
14-08-2025 10:35,-15.1,18150,85,98100,366300,-14,-15,-268200,-958.8,34125,2025,N,10500,N,24713.98,24728.1,24713,24730,24713,14-08-2025 10:35,-12.85,9419550,331,906075,785700,-12.8,-12.8,120375,-107.95,70500,-428625,YES,295800,YES,86.1,73.25,88,71.6,74.92,14-08-2025 10:35,3.2,17309250,334,7186425,7261950,3.4,3.35,-75525,-46.95,149175,793275,YES,163275,N,19.25,22.45,22.6,18.4,30.54,14-08-2025 10:35,24655.35,24665.65,24655.35,24665.8,24713,24728.1,24714.3,24729,NIFTY2581424600CE,73.25,86.65,73.55,86.6,NIFTY2581424800PE,155.25,140.7,155.7,140.7
14-08-2025 10:40,-0.4,113325,118,85800,669975,0.5,0.1,-584175,-586,43800,7350,N,-3375,Y,24713.83,24712.9,24712.5,24718,24704.8,14-08-2025 10:40,3.45,7424550,258,781500,834900,2.9,3.05,-53400,-99.75,74025,207000,Y,-31275,Y,73.65,77.1,79.25,67.45,74.89,14-08-2025 10:40,-1.5,15435450,258,7630425,7667625,-1.45,-1.4,-37200,-44.4,148425,-90300,Y,315525,Y,22.3,20.8,25.15,20.05,30.24,14-08-2025 10:40,24656.5,24654.35,24656.5,24655.35,24714,24713,24714,24714.3,NIFTY2581424600CE,77.1,73.25,77.4,73.55,NIFTY2581424800PE,150.95,155.25,150.7,155.7
14-08-2025 10:45,5.4,24300,83,75450,269250,5.1,6,-193800,-719.5,45600,-9300,YES,300,N,24713.85,24712.5,24717.9,24720,24707.2,14-08-2025 10:45,0.95,5920275,208,830925,1126200,1.15,1.15,-295275,-100.45,81525,202275,N,67800,YES,76.9,77.85,80.95,70.1,74.91,14-08-2025 10:45,-0.95,11255400,214,7900875,8647050,-0.85,-0.9,-746175,-42.75,136875,-52500,YES,375225,Y,20.8,19.85,22.65,19.25,29.99,14-08-2025 10:45,24659.3,24656.55,24659.3,24656.5,24717.9,24712.5,24717.9,24714,NIFTY2581424600CE,78.35,77.1,78.15,77.4,NIFTY2581424800PE,149.5,150.95,149,150.7
14-08-2025 10:50,-7.1,9750,64,65475,78225,-11.7,-9.1,-12750,-1151.7,36150,-3450,N,11550,N,24713.84,24717.9,24710.8,24720,24708,14-08-2025 10:50,-10.4,5059800,286,1032600,904500,-9.9,-9.95,128100,-99.25,74325,-222750,YES,266625,YES,78.2,67.8,78.35,67.8,74.87,14-08-2025 10:50,3.35,9360375,287,9220875,9106050,3.05,3.05,114825,-47.3,142650,396225,YES,-277875,YES,19.7,23.05,23.05,19.7,29.81,14-08-2025 10:50,24644.8,24658.55,24644.65,24659.3,24710.8,24717.9,24710.8,24717.9,NIFTY2581424500CE,152.6,164.65,153.05,165.1,NIFTY2581424700PE,74,66.45,73.65,66
14-08-2025 10:55,4.8,55050,110,463800,96525,5,4.9,367275,-966,41625,-4500,YES,-26325,Y,24713.52,24706.2,24711,24718,24693.8,14-08-2025 10:55,4.6,9545250,291,1128150,1691250,4.85,4.85,-563100,-95.4,93375,114450,Y,35400,N,66.8,71.4,74.95,61.65,74.63,14-08-2025 10:55,-2.5,20659875,293,5807550,6472050,-2.2,-2.2,-664500,-46.3,141375,-459225,Y,284700,Y,23.45,20.95,25.6,19.2,29.49,14-08-2025 10:55,24646.45,24644.8,24646.45,24644.65,24714.6,24706.2,24714.6,24710.8,NIFTY2581424500CE,157.4,152.6,157.05,153.05,NIFTY2581424700PE,69.85,74,69.9,73.65
14-08-2025 11:00,11.9,43125,120,151275,98475,12.4,9.4,52800,-1185.4,38325,3075,N,-11625,N,24713.72,24711,24722.9,24723.6,24710.5,14-08-2025 11:00,4.8,7424400,323,856725,990975,4.35,4.4,-134250,-100.7,77700,10575,N,-300150,Y,72,76.8,79.75,70.7,74.69,14-08-2025 11:00,-3.6,17388525,330,7797450,7789875,-3.7,-3.65,7575,-40.7,150675,-93900,YES,479475,Y,20.7,17.1,21.05,16.75,29.07,14-08-2025 11:00,24659.8,24645.75,24659.8,24646.45,24721.9,24711,24721.9,24714.6,NIFTY2581424600CE,76.9,71.4,76.85,71.45,NIFTY2581424800PE,146.65,155.15,146.5,155.7
14-08-2025 11:05,-6,9975,90,91725,90675,-8.9,-5.6,1050,-1413.2,30750,1875,YES,1875,N,24713.73,24722.9,24716.9,24723.5,24711.1,14-08-2025 11:05,-4.05,4945050,310,819300,788025,-3.85,-3.9,31275,-99,77100,3162450,Y,166800,YES,76.9,72.85,77.9,68.7,74.64,14-08-2025 11:05,1.05,9923325,315,9931200,9416100,1.15,1.1,515100,-41.3,152925,3284700,YES,130875,N,17.1,18.15,18.9,16.9,28.85,14-08-2025 11:05,24655.5,24659.7,24655.5,24659.8,24719.4,24722.9,24719.4,24721.9,NIFTY2581424600CE,72.85,76.9,72.9,76.85,NIFTY2581424800PE,151.1,146.65,151.4,146.5
14-08-2025 11:10,-10.9,11400,67,42825,87000,-8.5,-6.9,-44175,-1643.8,29250,2400,N,5550,N,24713.71,24716.9,24706,24720,24705.2,14-08-2025 11:10,-3.1,4140525,293,749700,865875,-3.3,-3.25,-116175,-95.85,72900,224400,N,108450,N,72.95,69.85,75.9,66.95,74.59,14-08-2025 11:10,1.15,10147500,288,11399700,10353450,1.15,1.15,1046250,-42.3,161550,78750,N,-70950,YES,18.15,19.3,20.4,17.7,28.65,14-08-2025 11:10,24646.5,24655.5,24646.5,24655.5,24710,24716.9,24706,24719.4,NIFTY2581424500CE,157.15,160.95,156.6,160.5,NIFTY2581424700PE,68,65.6,68.3,65.65
14-08-2025 11:15,-1,10725,66,60300,116400,3.5,1.8,-56100,-1157.9,24600,3825,N,2925,Y,24713.69,24710,24709,24715.7,24703.9,14-08-2025 11:15,-2.65,4190700,261,784800,770925,-2.25,-2.15,13875,-89.25,75300,75900,N,112125,N,69.9,67.25,71.6,65.9,74.51,14-08-2025 11:15,-0.6,10983225,273,10259625,10023300,-0.65,-0.65,236325,-41.15,146850,165525,YES,82800,Y,19.2,18.6,20,16.95,28.43,14-08-2025 11:15,24650.1,24646.25,24650.1,24646.5,24712.5,24710,24712.5,24706,NIFTY2581424600CE,67.6,69.85,67.75,69.8,NIFTY2581424800PE,155.9,154.35,155.8,155
14-08-2025 11:20,-1.3,12000,74,41475,106725,-7.9,-5.4,-65250,-1301.3,22725,2775,YES,6675,N,24713.65,24709,24707.7,24719.9,24700.2,14-08-2025 11:20,-1.55,6397050,278,748650,662925,-2.4,-2.45,85725,-89.25,77100,-108825,YES,224100,YES,67.05,65.5,74.4,63.05,74.36,14-08-2025 11:20,0.8,13129350,283,8037750,9038700,0.75,0.75,-1000950,-39.85,137775,73200,N,63600,N,18.55,19.35,19.95,15.95,28.17,14-08-2025 11:20,24639.7,24650.7,24639.7,24650.1,24701,24711.8,24707.7,24712.5,NIFTY2581424500CE,152.4,155.1,151.95,155.1,NIFTY2581424700PE,69.55,68.55,70.2,68.45
14-08-2025 11:25,-5,36000,111,91125,91500,-4.2,-8.3,-375,-1464.6,40950,9450,N,-5850,Y,24713.33,24701,24696,24706.3,24691,14-08-2025 11:25,-3.05,10083750,275,1126800,857550,-3.55,-3.5,269250,-83.4,80025,166275,Y,125550,N,64.7,61.65,64.8,56.3,73.87,14-08-2025 11:25,1.2,23261025,285,6239400,6543225,1.35,1.35,-303825,-42.25,161925,140100,YES,-68100,YES,19.45,20.65,23.95,19.35,27.92,14-08-2025 11:25,24635.8,24639.3,24635.95,24639.7,24700,24701,24696,24707.7,NIFTY2581424500CE,146.85,152.4,147,151.95,NIFTY2581424700PE,74.3,69.55,74,70.2
14-08-2025 11:30,-5,9000,68,65250,83775,-1.5,-4.1,-18525,-1117.9,26400,-8775,YES,14100,N,24713.26,24700,24695,24702.5,24693,14-08-2025 11:30,-1.35,5947050,247,859275,1728900,-1.15,-1.15,-869625,-80.8,90000,63975,N,238350,YES,61.9,60.55,63.8,57.05,73.62,14-08-2025 11:30,1.9,14755275,257,8795850,8091300,1.7,1.7,704550,-46.15,147975,287550,YES,-64275,N,20.3,22.2,23.85,19.6,27.75,14-08-2025 11:30,24633.9,24635.8,24633.9,24635.95,24695,24700,24700.2,24696,NIFTY2581424500CE,145.75,146.85,145.7,147,NIFTY2581424700PE,75.95,74.3,76.35,74
14-08-2025 11:35,3,14400,63,43800,106200,2.3,0.2,-62400,-1042.3,21825,-825,N,300,Y,24713.15,24695,24698,24705,24693,14-08-2025 11:35,-0.6,7181700,326,1002525,1187700,-0.15,-0.15,-185175,-82.05,82575,15750,N,-57075,Y,60.8,60.2,64.9,57.05,73.34,14-08-2025 11:35,-2,15698625,324,7983825,8205225,-1.9,-1.9,-221400,-44.3,166275,148800,N,-133650,YES,22.05,20.05,23.15,18.15,27.56,14-08-2025 11:35,24636.4,24634.3,24636.4,24633.9,24696.7,24695,24696.7,24700.2,NIFTY2581424500CE,146.6,145.75,146.15,145.7,NIFTY2581424700PE,73.45,75.95,73.5,76.35
14-08-2025 11:40,-21,96075,113,91275,99675,-18.6,-20,-8400,-1186.5,28725,-29700,YES,150,Y,24711.57,24698,24677,24701.3,24669,14-08-2025 11:40,-13.75,21059850,302,1326000,1280325,-13.9,-13.95,45675,-73.35,91950,-279750,YES,171150,YES,60.35,46.6,62.7,42.65,71.81,14-08-2025 11:40,9.8,47295525,305,5826450,5912925,10.25,10.3,-86475,-49.8,149700,193950,YES,-2053650,YES,20.05,29.85,34.9,19.25,27.62,14-08-2025 11:40,24618.6,24636.4,24618.6,24636.4,24680,24698,24680,24696.7,NIFTY2581424500CE,126.25,146.6,125.05,146.15,NIFTY2581424700PE,94.6,73.45,95.2,73.5
14-08-2025 11:45,-4.2,29550,118,209175,95100,-2,-6.7,114075,-966.3,36300,1125,Y,9525,N,24711.09,24676.3,24672.1,24684.3,24672.1,14-08-2025 11:45,-3.4,12495375,216,1677000,1823550,-3.15,-3.15,-146550,-66.4,93000,200325,Y,225750,YES,46.65,43.25,48.15,41.8,70.83,14-08-2025 11:45,4.3,33219075,229,3637050,3959100,4,4,-322050,-55.3,132225,412050,YES,28650,Y,30.05,34.35,35.95,28.2,27.85,14-08-2025 11:45,24607.15,24619.25,24607.15,24618.6,24672.1,24683.4,24674.4,24680,NIFTY2581424500CE,119.45,126.25,119.9,125.05,NIFTY2581424700PE,101.45,94.6,101.4,95.2
14-08-2025 11:50,18,37425,93,70650,123300,14.9,13.7,-52650,-1500,34200,8550,N,-11550,Y,24710.42,24672,24690,24690,24667.1,14-08-2025 11:50,8.85,15305025,226,1532850,1722000,8.7,8.7,-189150,-68.2,105450,557625,Y,-430575,Y,43.2,52.05,52.15,42.4,69.79,14-08-2025 11:50,-9.6,28582950,224,3965925,3522375,-9.8,-9.8,443550,-54.65,117150,-1280025,Y,710550,Y,34.45,24.85,35.8,24.55,27.97,14-08-2025 11:50,24622.95,24606.2,24622.95,24607.15,24690.1,24672.1,24690,24674.4,NIFTY2581424500CE,134.8,119.45,134.5,119.9,NIFTY2581424700PE,85.85,101.45,86.25,101.4
14-08-2025 11:55,-0.1,15450,101,64125,113400,-2.8,-1.5,-49275,-1576.9,32925,11250,N,-45600,Y,24710.28,24690.1,24690,24696,24682.2,14-08-2025 11:55,-1.15,17591550,232,1357425,1352625,-1.05,-1.05,4800,-75.15,102150,-456600,YES,614025,YES,52.6,51.45,55.75,46.55,68.95,14-08-2025 11:55,-0.6,23609625,232,6080100,6342825,-0.45,-0.45,-262725,-48,144600,1075875,YES,53925,N,24.25,23.65,26.4,22.7,27.85,14-08-2025 11:55,24631.15,24623.7,24631.15,24622.95,24690,24690.1,24686,24690,NIFTY2581424500CE,134.5,134.8,134.8,134.5,NIFTY2581424700PE,84.2,85.85,84,86.25
14-08-2025 12:00,-3,22650,99,64350,116625,-1.8,-0.1,-52275,-1385.8,34200,10875,N,5775,YES,24710.11,24690,24687,24704.8,24684.1,14-08-2025 12:00,-1.7,17628675,319,1335600,1673925,-1.6,-1.6,-338325,-78.85,103275,-7650,Y,103275,N,51.45,49.75,59.8,49.05,68.31,14-08-2025 12:00,-1.05,28544475,319,7433400,7366275,-1,-0.95,67125,-49.6,154350,234075,N,78675,Y,23.55,22.5,23.6,17.75,27.57,14-08-2025 12:00,24630.45,24630.95,24630.45,24631.15,24687,24690,24687,24686,NIFTY2581424500CE,133.75,134.5,133,134.8,NIFTY2581424700PE,83.85,84.2,84.15,84
14-08-2025 12:05,5.6,8025,66,41850,58425,5.6,4.1,-16575,-1338.2,24825,3150,N,-1875,Y,24710.04,24687,24692.6,24698,24685.5,14-08-2025 12:05,4.2,8237775,333,1593675,2006925,4.3,4.35,-413250,-85.65,101700,184950,Y,-109575,Y,50.05,54.25,55.9,49.55,68.01,14-08-2025 12:05,-3.45,14501850,320,10782675,8781450,-3.55,-3.55,2001225,-47.5,160950,155250,N,595800,Y,22.3,18.85,22.55,18.1,27.42,14-08-2025 12:05,24643.15,24631.95,24643.15,24630.45,24692.6,24687,24692.6,24687,NIFTY2581424500CE,140.15,133.75,140.55,133,NIFTY2581424700PE,76.3,83.85,76.7,84.15
14-08-2025 12:10,-11.3,18225,96,54600,83100,-11.5,-7.5,-28500,-747.5,28275,-3075,YES,750,N,24709.87,24692.6,24681.3,24697.1,24680.3,14-08-2025 12:10,-3.55,7666500,359,1676100,1553325,-3.35,-3.35,122775,-81.65,110025,-303150,YES,160875,YES,54.3,50.75,55.4,48.7,67.7,14-08-2025 12:10,3.9,15078975,357,9608850,8558850,3.85,3.9,1050000,-48.45,163350,123300,N,-283050,YES,18.95,22.85,23.9,18.5,27.3,14-08-2025 12:10,24629.7,24643.2,24629.7,24643.15,24681.3,24692.6,24681.3,24692.6,NIFTY2581424500CE,134.4,140.15,134.9,140.55,NIFTY2581424700PE,82.8,76.3,82.5,76.7
14-08-2025 12:15,6.9,9750,69,65250,51525,5.8,4.5,13725,-1032.7,29775,7950,N,5625,N,24709.76,24683.1,24690,24693,24681.8,14-08-2025 12:15,0.35,8447325,353,1666425,1898250,0.35,0.4,-231825,-80.6,102675,235875,Y,-32400,Y,51.15,51.5,54.2,46.35,67.36,14-08-2025 12:15,-1.9,18187950,354,7862625,8231025,-2,-1.95,-368400,-49.7,166125,-332775,Y,402600,Y,22.55,20.65,24,19.65,27.18,14-08-2025 12:15,24632.2,24630.6,24632.2,24629.7,24688.5,24683.1,24690,24681.3,NIFTY2581424500CE,136.55,134.4,136.2,134.9,NIFTY2581424700PE,79.6,82.8,79.65,82.5
