last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
11-06-2025 09:15,37.6,36.1,38,56025,-1418.4,38850,71475,N,94800,N,17.93,25150,25187.6,16.75,15.1,15.2,17175,-88.45,57975,-2064075,N,398250,N,4.54,-22.9,-25.45,-25.55,164775,-87.3,50475,-176025,N,785250,N,-17.5,88.6,84.2,74,-20340,-3900,16830,14310,N,23700,N,46.14
11-06-2025 09:20,-11.7,-7.4,-9.3,-90375,-1214,50400,65175,N,91950,N,8.45,25188.1,25176.4,-9.3,-9.1,-9.2,-29100,-105.25,55200,-78525,Y,578100,YES,4.51,3.05,3,3,193650,-87.7,59925,146400,YES,265350,N,-2.59,-60.6,-60,-65.6,15900,-3758.2,15210,25890,N,22320,N,-0.9
11-06-2025 09:25,20.7,20.2,17.5,-88875,-800,44625,27450,N,-8700,Y,2.51,25176.4,25197.1,11.25,11.25,11.25,-450,-101.3,60375,554925,Y,38925,N,1.15,-7.2,-7.2,-7.15,46200,-85.7,71550,-124125,Y,292425,Y,-0.96,-28,-39,-32.6,16020,-2656.8,14970,15840,N,4140,N,-12.82
11-06-2025 09:30,2.5,2.5,1.8,38475,-659.3,44550,23775,N,20475,YES,4.39,25197,25199.5,0.05,0.3,0.4,78825,-112.8,65925,-23925,YES,281625,YES,0.73,-6.05,-5.85,-5.85,63000,-83.7,63750,-105675,N,329025,Y,-1.76,6.2,1.8,6.6,25020,-2867.2,17310,9390,N,-1620,Y,-9.54
11-06-2025 09:35,-9.1,-9,-9,-29925,-1009.6,42075,19950,N,10125,N,3.65,25199,25189.9,-7.05,-6.9,-7,-44100,-99.65,59325,-280500,YES,91725,N,0.86,-1.7,-1.65,-1.65,36150,-75.35,65325,-109200,Y,266025,N,-2.26,0.4,14.4,17,3540,-3309.4,18510,2940,YES,2070,N,-2
11-06-2025 09:40,1.8,2.2,4.1,-16275,-638.5,30525,16500,N,7275,N,0.12,25189.9,25191.7,-1,-1.5,-1.35,7050,-94.1,62775,95175,Y,369600,YES,-0.5,-3.75,-3.25,-3.2,-103125,-71.85,60375,57975,YES,243675,N,-1.31,-13.2,-14.8,-28.6,8220,-3741,16920,-4260,YES,1230,Y,-3.21
11-06-2025 09:45,2.9,3.3,1.4,164625,-807,33300,5400,N,14625,N,0.33,25194.1,25197,1.5,1.6,1.6,-2175,-5.95,3225,-1200,YES,-155625,Y,-0.02,0.75,0.75,0.85,193800,-62.5,58275,133125,YES,210000,N,-1.16,12,13.8,17,83280,-3002.6,18990,1110,N,2520,N,-21.15
11-06-2025 09:50,5.5,5,6.9,71325,-621.3,35775,-20250,YES,-2100,Y,0.74,25195.1,25200.6,0,0,0,0,0,0,0,N,0,YES,0,-2.8,-2.75,-2.7,300300,-64.95,65850,117525,N,178275,N,-0.88,30,18.4,25,59370,-2989.8,19650,7260,N,1380,Y,0.49
11-06-2025 09:55,9.4,8.3,7.9,76050,-580.9,29325,6525,Y,-1200,N,1.44,25200.6,25210,0,0,0,0,0,0,0,N,0,N,0,-2.95,-2.95,-2.9,214875,-59.75,63975,-165000,Y,91050,N,-0.96,28,34.6,28,230970,-1757.2,26400,-3810,YES,5010,N,3.31
11-06-2025 10:00,3,3.8,3,47925,-741.6,40200,3750,N,10575,N,2.29,25212,25215,0,0,0,0,0,0,0,N,0,N,0,-0.3,-0.2,-0.3,-142350,-57.9,66450,74775,YES,20325,N,-0.82,-18.8,-18.6,-8.2,8610,-2168,22170,8550,N,11610,N,1.84
