last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
13-05-2025 09:15,-91.4,-88.1,-89.5,135000,-698.3,27075,-12600,N,-25125,N,-25.47,25031.2,24940.6,-34.65,-34.75,-34.9,-1800,-84.8,25125,-21225,N,385125,N,-7.61,52.2,55.85,55.95,-31125,-144.35,26550,19800,N,-23175,N,25.28
13-05-2025 09:20,-75.8,-77.1,-78.6,-3600,-757.8,41400,-15375,YES,125475,YES,-38.78,24940.4,24868.1,-33.3,-33.5,-33.6,38025,-113.65,46425,-88350,YES,213000,N,-16.46,53.25,53.45,53.45,-8775,-299.9,42225,5550,N,-47550,YES,21.18
13-05-2025 09:25,-5.5,-6.7,-5.5,24075,-857.8,41925,16425,Y,37050,N,-12.36,24864,24857,-4.2,-3.4,-3.55,43875,-98.05,43575,-102825,YES,234300,YES,-8.89,4.15,5.2,5,-51825,-286.55,39975,-42300,Y,18075,Y,8.6
13-05-2025 09:30,-27.1,-23.4,-26,166125,-1037.5,39975,52725,Y,-61125,Y,-35.96,24854.9,24829,-2.8,-2.95,-2.8,-15975,-85.65,45825,113175,Y,110475,N,-10.02,28.8,30.05,30.2,-26325,-388.1,45900,-37875,N,-24375,YES,17.13
13-05-2025 09:35,89.6,90.4,89,-58125,-1455.4,46050,-14925,YES,45450,YES,-0.76,24832.2,24921.7,31.5,32.1,32.3,-52800,-125.7,50775,33975,N,-257475,Y,-1.07,-66.85,-69.7,-69.65,11250,-336.7,46575,-28875,N,26025,Y,1.44
13-05-2025 09:40,-87.3,-87.1,-87.1,16425,-1424.7,34125,10500,Y,139275,YES,-2.02,24924,24837.8,-35.35,-35.45,-35.3,-4050,-113.55,49275,-185400,YES,389325,YES,-1.78,59.35,58.25,58.3,-35775,-365.45,46425,20475,YES,3975,N,2.8
13-05-2025 09:45,-54.6,-58.1,-54.8,182025,-1009.9,36225,30600,Y,39675,N,-8.23,24835.9,24781.3,-7.75,-8,-8,-68025,-95.3,52275,90150,Y,198450,N,-2.44,57.8,59.1,59.1,-16950,-427.75,50250,-24075,Y,-51825,YES,6.75
13-05-2025 09:50,42.9,45.1,44.3,5175,-1437,40350,105900,Y,22200,N,-4.49,24781.7,24824.6,11.3,11.9,11.85,-49950,-112.35,51825,91500,N,-47850,Y,-1.58,-38.5,-39,-39.1,-17175,-470.95,48375,6525,YES,68775,Y,3.19
13-05-2025 09:55,-26.5,-22.7,-26.9,23925,-1475.3,40725,128100,Y,28350,N,-2.8,24820,24793.5,-13.1,-13.2,-13.15,-18825,-109.1,54600,-74475,YES,241350,YES,-1.14,12.7,12,12.15,-450,-401.15,53400,7800,N,-1800,YES,1.83
13-05-2025 10:00,-21.7,-20.9,-21.1,-15825,-1462.2,45150,19200,N,28425,N,-4.96,24793.5,24771.8,-1.15,-0.9,-0.9,-19575,-99.8,61050,31800,Y,209475,N,-1.23,22.9,22.9,22.8,-47850,-429.05,56250,-5400,Y,-41325,YES,2.29
13-05-2025 10:05,82.6,80.7,82.8,-69150,-1566.4,42150,16200,N,-96600,Y,-2.5,24770,24858.8,29.4,29.4,29.45,-17850,-109.25,58200,93900,Y,-598725,Y,-0.96,-58.85,-57.9,-58.1,-32625,-429.65,50850,10575,N,21000,Y,1.61
13-05-2025 10:10,0.7,-8.6,-4.8,-50475,-1418.5,46125,-12600,YES,113100,YES,-0.48,24860.1,24855,-4.95,-5.35,-5.5,-56175,-124.8,65700,90150,N,168150,YES,-0.03,4.1,4.25,4.35,36375,-401.9,49125,13500,N,22650,N,0.8
13-05-2025 10:15,-31.9,-33.3,-29.6,-46050,-1677.4,41775,51150,N,-31275,N,-0.16,24856.9,24826,-8.3,-7.6,-7.55,-24225,-128.7,56550,-12300,YES,98775,N,-0.08,23.1,21.75,21.6,-12225,-392,52800,-675,Y,-17175,YES,0.49
13-05-2025 10:20,-5.9,-5.6,-0.5,-45825,-1628,40425,12075,N,18750,YES,-0.58,24827.9,24822,-1.1,-0.95,-0.85,-84825,-116.35,62400,75225,Y,108225,N,-0.26,5.6,5.15,4.85,-1500,-380.3,48300,23250,YES,3300,Y,0.58
13-05-2025 10:25,-82.4,-80.8,-82.1,224250,-1356.5,44700,-145200,YES,38025,N,-6.57,24822.5,24740.1,-16.55,-16.3,-16.4,11775,-102.15,58650,-176775,YES,210750,YES,-0.78,80.95,79.4,79.8,-24975,-471,47850,-5475,Y,-43125,YES,2.78
13-05-2025 10:30,11.8,10.1,6.6,-5250,-1447.9,49125,52725,Y,40950,N,-7.64,24731.7,24743.5,-0.6,0.1,0.15,-71175,-93.2,62850,18600,Y,187275,N,-1.24,0.65,0.65,0.7,-21600,-510.2,51600,23025,YES,-75,Y,3.27
13-05-2025 10:35,31.2,26.5,31.5,-31275,-1487.3,47325,4125,N,28500,N,-2.75,24738.8,24770,7.55,7.45,7.4,-119400,-103.7,66525,103200,Y,-49800,Y,-0.51,-29,-27.15,-27.25,-27225,-448.45,41700,-15075,Y,8850,N,1.1
13-05-2025 10:40,11.1,10.7,11,-32775,-1615.5,43425,-19950,YES,47625,N,-1.71,24766.6,24777.7,1.6,0.9,0.9,-32325,-106,60900,11775,N,106950,YES,-0.44,-14.5,-15.45,-15.25,13125,-456.65,52425,5250,YES,14625,N,1.03
13-05-2025 10:45,8,10.2,9,-29775,-1343.9,50325,54000,Y,-9525,Y,-1.2,24777,24785,-1.2,-1.45,-1.35,-11550,-108.4,65250,104475,Y,58125,N,-0.34,-12.45,-12.3,-13.1,59100,-402.7,46125,-47400,Y,6225,N,0.86
13-05-2025 10:50,12.9,12.9,15.4,-90975,-1383.9,47100,-1200,YES,102225,YES,-0.86,24787.7,24800.6,3.15,3.45,3.45,-196125,-117.7,62175,-45525,YES,-258900,Y,-0.24,-12.25,-14.85,-15.25,6600,-395.1,56400,-11175,YES,9300,N,0.73
13-05-2025 10:55,30.5,26.4,30.5,-63150,-1377.9,51375,-6525,YES,-13950,Y,-0.82,24798.5,24829,8.15,8,7.9,48075,-118.7,64575,77925,Y,-35625,YES,-0.26,-20.35,-20.1,-20.2,-6675,-406.6,52275,-8700,N,3375,N,0.81
13-05-2025 11:00,41.3,42.2,40.1,-113625,-1462,49275,27075,Y,-157500,Y,0.82,24824.5,24865.8,12.95,13.45,13.5,-74625,-135.7,66375,-59700,YES,-651750,Y,0.51,-30.4,-30.45,-30.5,34725,-398.5,53475,-36525,Y,20475,N,-0.01
13-05-2025 11:05,-51.1,-52,-52,-31725,-1443.6,46275,46950,N,32625,YES,-0.1,24865.8,24813.8,-19.15,-19.4,-19.3,-83475,-134.45,72600,-6525,Y,262950,YES,-0.02,39.75,39.15,39.45,5100,-422.55,54825,15225,YES,-22500,YES,0.39
13-05-2025 11:10,-26.3,-26.3,-31.8,-25950,-1391.9,48075,9750,N,-7575,Y,-1.53,24811.2,24784.9,-4,-4.1,-4.05,-51975,-114.65,63975,53850,Y,173475,N,-0.38,30.15,29.1,29.05,-9600,-426.6,53100,-9450,Y,-15150,N,1.07
13-05-2025 11:15,57.3,58.8,57.8,-108300,-1577.1,51450,22200,N,-3300,N,-0.93,24784.9,24837.3,14.75,15.35,15.35,-33150,-133.15,64425,54675,N,-76425,Y,-0.12,-43.45,-42.9,-43.1,24900,-401.4,49950,5700,N,15600,Y,0.45
13-05-2025 11:20,-38.6,-35.5,-36.8,3150,-1454.9,41850,7425,N,-6525,Y,-0.15,24834.6,24797.8,-12.5,-14.4,-14.55,-46200,-117.6,61575,15600,N,248175,YES,-0.13,23.5,24.15,24.35,8925,-356.5,45150,2250,Y,-8250,YES,0.37
13-05-2025 11:25,54.2,49.9,53.9,-10050,-1635.6,39450,46800,Y,50250,YES,-0.04,24797.8,24851.8,15.5,15.3,15.45,-87375,-122.95,59850,34500,N,-175725,Y,0,-36.3,-35.7,-35.8,12300,-355.7,39375,-3975,Y,17175,Y,0.2
13-05-2025 11:30,-3,-6.7,-4.2,-24825,-1543.9,39975,12900,N,-7950,Y,0.01,24852.5,24848.1,-0.05,0.15,0.2,-35175,-133.9,62700,1950,YES,-8400,YES,0.07,2.5,2.3,2.05,14025,-351.1,52875,13725,N,3300,N,0.13
13-05-2025 11:35,-43.7,-37.8,-40.9,-21825,-1346.1,37650,13050,N,10650,N,-0.18,24848.1,24804.4,-11.6,-11.95,-11.95,-97425,-123.3,67425,1200,YES,171000,YES,-0.05,28.05,29.95,30.2,2175,-371.25,45750,12900,N,-12300,YES,0.28
13-05-2025 11:40,-13.4,-14,-13.5,-47475,-1351.7,38625,20025,N,-16575,Y,-0.46,24804.4,24791,-3.75,-3.8,-3.85,51075,-119.9,68475,-159825,YES,150300,N,-0.13,9.9,10.8,10.55,-6225,-397.2,51750,-15600,Y,-3750,N,0.37
13-05-2025 11:45,-0.7,-2.4,1.3,300,-1346.9,39450,69825,Y,-6375,N,-0.41,24791,24790.5,-2,-1.95,-2,-46725,-114.4,64800,-13650,Y,117000,N,-0.19,0.85,0.55,0,-1650,-393,42975,-5250,N,-1425,N,0.34
13-05-2025 11:50,0,6.3,6.6,-243375,-1637.6,36450,12150,N,7875,N,-0.4,24790.5,24795,-0.2,-0.15,-0.05,-90675,-109.3,65850,137775,Y,90750,N,-0.19,-7.85,-9.5,-9.45,22350,-402.8,52125,2100,N,11475,N,0.33
13-05-2025 11:55,-8,-1.8,-5.3,-64950,-1473,41925,-11625,YES,4425,N,-0.59,24795,24787.7,-4.45,-4,-4,-1725,-106.9,65400,-92700,YES,133725,YES,-0.26,6.6,5.55,5.5,12150,-430.15,47400,-8775,Y,-10875,YES,0.39
13-05-2025 12:00,3.3,1.3,2.3,39600,-1575.3,44625,13800,Y,17250,N,-0.52,24787.7,24788.7,-4.1,-4,-3.95,142350,-103.25,69075,-89550,N,93900,N,-0.48,-3.75,-4.4,-4.4,-2850,-443.35,51075,1500,N,2925,N,0.59
13-05-2025 12:05,32.6,38.8,37,26400,-1473.3,43575,-2325,YES,-16275,Y,-0.2,24788.7,24819,8.75,8.65,8.65,-55125,-110.3,69000,24600,Y,-167850,Y,-0.29,-30.45,-29.85,-29.65,-26550,-388.6,45450,-2325,Y,6150,N,0.23
13-05-2025 12:10,16.2,16,13.4,149625,-1276.6,51150,78300,Y,1350,N,-0.02,24819,24835.2,1,1.25,1.4,2550,-115.55,68625,52125,Y,-56250,YES,-0.16,-6.2,-6.9,-7.1,-22125,-358.7,49575,32250,YES,16350,N,0.06
13-05-2025 12:15,-15.8,-20.7,-16.1,315750,-1136.1,43800,19950,N,67200,YES,-0.03,24835.8,24820,-10.45,-11.15,-11.25,-22050,-111.85,66525,-118575,YES,145800,YES,-0.23,7.6,6.2,6.25,7275,-358.45,55050,975,Y,16650,N,0.05
13-05-2025 12:20,-20.2,-11.2,-16.4,192225,-1476.5,59625,49200,Y,54075,N,-0.29,24821.3,24802.4,-4.85,-4.55,-4.6,33300,-96.35,66150,27000,Y,105000,N,-0.33,16.45,15.7,15.65,-12300,-373,59700,-17250,Y,-29100,YES,0.27
13-05-2025 12:25,-5.5,-8,-6.4,169725,-1270.5,58200,51150,N,-5325,Y,-0.32,24800.4,24794.9,-5.5,-5.4,-5.55,30300,-88.35,70500,-94200,YES,122100,N,-0.61,-0.7,-1.85,-1.75,-5100,-398.45,50175,-6675,N,7425,Y,0.26
13-05-2025 12:30,-42,-39.1,-40.8,106650,-1394.6,62400,-52050,YES,22350,YES,-1.56,24792,24750,-9.4,-9.5,-9.55,-93825,-83.55,80100,-203325,YES,24975,N,-0.82,36.35,36.85,37.05,1725,-379.95,48150,-2175,N,-23625,YES,0.62
13-05-2025 12:35,-2.4,-7,-2.5,-99750,-1561.7,54225,3225,Y,40200,N,-1.75,24754.2,24751.8,1.35,1.25,1.25,-31725,-78.2,68325,140400,Y,159600,YES,-0.61,4.4,3.6,3.4,18825,-406.15,50700,11400,N,-675,Y,1
13-05-2025 12:40,-21.8,-21.8,-25.2,-2250,-1589.5,45750,-675,YES,20175,N,-1.2,24746.8,24727,-2.65,-2.65,-2.75,-119100,-74.3,67500,64650,N,97725,N,-0.4,16.85,19.4,19.55,143400,-402.25,44025,-4500,Y,-18075,YES,1.11
13-05-2025 12:45,13,10.3,13,167850,-1462.6,61500,6150,N,4950,N,-2.45,24727,24740,1.8,1.8,1.8,-18675,-76.8,63675,48750,N,-7275,Y,-0.32,-9.3,-10.95,-10.9,53550,-417.5,49725,-3000,N,40200,Y,0.44
13-05-2025 12:50,-31,-30,-29,243750,-1741.6,66300,-126975,N,3150,N,-2.59,24740,24700,-5.85,-5.4,-5.35,-34800,-71.95,66525,-231300,YES,86400,YES,-0.46,37,35.75,36,38850,-403.3,42525,6375,N,-7725,YES,0.65
13-05-2025 12:55,-5.9,-9.8,-10.2,73650,-1391.3,56325,22575,Y,11400,N,-3.37,24690.9,24683.4,-3.1,-2.95,-3,114300,-67.75,72450,-103800,Y,7575,N,-0.72,13.95,13.5,13.2,45675,-498.85,49500,-11475,Y,-27900,YES,1.23
13-05-2025 13:00,26.6,25.8,26.8,-30750,-1423.3,53925,71175,Y,13200,N,-2.58,24683.4,24710,1.8,1.95,2,-51075,-68.55,72975,110100,Y,-30900,Y,-0.7,-29.2,-28.15,-28.45,19800,-452.7,46800,-1725,N,19875,Y,0.69
13-05-2025 13:05,-12,-10.5,-11,41775,-1057,44850,-8100,YES,22875,N,-1.27,24710,24698,-3.2,-3.25,-3.3,-17250,-68.15,79350,-43200,YES,43050,YES,-0.51,7.15,6.75,6.85,-3975,-428.8,52425,-19725,Y,-600,YES,0.46
13-05-2025 13:10,16,16.7,16,47775,-1482.2,47025,-65325,YES,8625,N,-1,24698,24711.5,-0.3,-0.35,-0.4,121725,-61.9,88350,61200,Y,10950,N,-0.53,-20.6,-21,-20.95,1425,-447.3,44400,-6900,N,13575,N,0.34
13-05-2025 13:15,-32,-36,-35.5,10650,-1451.2,63075,-126750,YES,34125,YES,-1.99,24711.5,24679.4,-7.3,-7.35,-7.35,130650,-59.35,83925,-160275,YES,114375,YES,-0.79,34.95,34.5,34.9,-16875,-444.4,47325,4350,N,-13875,YES,0.53
13-05-2025 13:20,10.6,10.5,10.4,191775,-1428.2,47700,63150,Y,1050,Y,-1.28,24679.4,24688.1,1.2,1.15,1.2,-102900,-59.05,83700,115125,Y,83925,N,-0.5,-11.35,-12.5,-12.55,17025,-451.25,43275,1350,Y,15450,Y,0.43
13-05-2025 13:25,-20,-23.4,-23,-135000,-1107,50700,-30300,YES,90675,YES,-2.05,24690,24666,-0.5,-0.55,-0.5,-305100,-56.75,83925,19800,N,-27225,Y,-0.54,21.4,21.35,21.4,25350,-418.65,47925,-2775,Y,-7800,YES,0.57
13-05-2025 13:30,6.1,6.7,4.6,-11775,-1386.1,61875,8025,Y,4200,N,-1.28,24666,24672.1,-2.65,-2.5,-2.55,-129375,-53.35,78750,-133500,YES,49350,YES,-0.58,-4.45,-3.2,-3.35,53175,-430.55,45450,-1950,N,9600,N,0.46
13-05-2025 13:35,4.1,3.9,3.9,-3300,-1226.9,49875,150,YES,4350,N,-1.11,24673.1,24675.9,-1.2,-1.25,-1.25,-242250,-51,76650,37050,Y,-24975,Y,-0.49,-5,-5.65,-5.65,54300,-429.4,58800,-6375,Y,2550,YES,0.46
13-05-2025 13:40,17.7,20.2,18.9,41250,-1865.5,52200,33225,Y,-825,Y,-1.24,24675.9,24690.1,2.7,2.7,2.7,124125,-55.15,84900,54750,N,-22875,N,-0.59,-14.75,-15.65,-15.85,32175,-443.85,42075,5400,N,4950,N,0.23
13-05-2025 13:45,-1.6,-1,-1.5,52800,-1368.1,52800,-9150,YES,15225,N,-0.85,24693,24691.4,-1.5,-1.25,-1.35,-40950,-52.2,73875,58500,N,83250,YES,-0.36,-0.7,-1.85,-1.85,18825,-418.8,42000,-675,Y,-150,YES,0.21
13-05-2025 13:50,-7.4,-6.2,-1.6,-26775,-1156.3,51450,3225,N,100200,YES,-0.84,24690.1,24686.1,-2.5,-2.3,-2.3,45900,-47.95,84375,-47250,YES,-11100,Y,-0.53,3.85,5.15,5.3,49800,-406.9,42000,75,N,7125,N,0.23
