last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,high,low,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_2,close_2,high,low,avg_trade_price,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price,timestamp,cur_open,open,close,pre_prev_close,nifty_cur_open,nifty_prev_open,nifty_prev_close,nifty_pre_prev_close,ce_symbol,ce_cur_open,ce_prev_open,ce_prev_close,ce_pre_prev_close,pe_symbol,pe_cur_open,pe_prev_open,pe_prev_close,pe_pre_prev_close
13-08-2025 10:05,-1,42600,154,127125,98325,-3.8,-1.5,28800,-1142.5,38175,2025,YES,22200,YES,24653.93,24689,24688,24693.2,24671,13-08-2025 10:05,-2.1,10758375,289,1061700,1034550,-2.3,-2.4,27150,-98.75,67575,-279975,YES,219750,YES,91.1,89,91.95,80.55,76.6,13-08-2025 10:05,0.55,8657325,290,1173600,1027200,0.9,0.8,146400,-78.4,72525,73500,N,54375,N,60.6,61.15,68.9,60.1,77.87,13-08-2025 10:05,24597.65,24600.05,24597.65,24600.8,24687.9,24688.3,24687.9,24686.3,NIFTY2581424600CE,88.6,91,89,91.05,NIFTY2581424600PE,61.55,60.5,61.15,60.8
13-08-2025 10:10,-21,62700,162,164025,367875,-20.1,-23,-203850,-1177.4,40500,-1725,YES,24525,N,24654.67,24688,24667,24690,24660,13-08-2025 10:10,-11,10740525,298,1199250,1261350,-11.6,-11.65,-62100,-96.5,72600,-294150,YES,574875,YES,88.6,77.6,89.7,74.85,76.82,13-08-2025 10:10,10.45,11070450,283,1123275,1251675,10.85,10.9,-128400,-84.8,80625,354225,YES,-243450,YES,61.55,72,74.15,61,77.18,13-08-2025 10:10,24580.5,24597.7,24580.5,24597.65,24667,24687.9,24664.5,24687.9,NIFTY2581424600CE,77.55,88.6,77.2,89,NIFTY2581424600PE,72.25,61.55,72.55,61.15
13-08-2025 10:15,-5.2,41175,148,147525,217275,-2.7,-3.1,-69750,-1205.5,39825,10125,N,6450,N,24655.1,24667,24661.8,24685,24655.2,13-08-2025 10:15,0.65,11998200,304,1176825,1113300,-0.3,-0.35,63525,-90.45,70725,-84525,Y,-85050,Y,77.3,77.95,86.75,74,77.02,13-08-2025 10:15,-0.85,13180800,299,970875,1313775,0.3,0.35,-342900,-81.75,66675,-122850,Y,-135300,Y,72,71.15,75.3,61.5,76.51,13-08-2025 10:15,24577.65,24580.3,24577.65,24580.5,24661.8,24667,24661.8,24664.5,NIFTY2581424600CE,77,77.55,77.1,77.2,NIFTY2581424600PE,72.65,72.25,72.3,72.55
13-08-2025 10:20,-3,25200,120,127125,190125,1.4,0,-63000,-1276.7,33975,-3525,YES,49200,YES,24655.25,24664,24661,24674.5,24655,13-08-2025 10:20,0,9165900,296,1151100,1212975,-0.45,-0.45,-61875,-92.5,72225,219975,Y,95175,YES,77.95,77.95,81.6,72.6,77.04,13-08-2025 10:20,-0.45,11391000,304,1171950,1212750,0.15,0.1,-40800,-89.55,74025,75300,YES,247650,Y,71.35,70.9,76.65,66,76.19,13-08-2025 10:20,24577,24576.75,24577.55,24577.65,24663.5,24664,24661,24661.8,NIFTY2581424600CE,77.3,77,77.95,77.1,NIFTY2581424600PE,71.5,72.65,70.9,72.3
13-08-2025 10:25,11.7,29325,127,130800,171450,14.2,13.9,-40650,-1185.7,37800,825,N,-5175,Y,24655.56,24663.5,24675.2,24685,24656.5,13-08-2025 10:25,3.6,11271825,286,945300,1191975,4.6,4.6,-246675,-87.15,71850,112575,N,-240450,Y,77.45,81.05,88.7,74.8,77.28,13-08-2025 10:25,-5.95,11789700,282,1154400,1057575,-6.55,-6.4,96825,-79.15,70800,-279300,Y,106575,N,71.5,65.55,74.9,59.9,75.62,13-08-2025 10:25,24592,24577,24592,24577.55,24675.2,24663.5,24675.2,24661,NIFTY2581424600CE,81.05,77.3,81.7,77.95,NIFTY2581424600PE,65.55,71.5,65.2,70.9
13-08-2025 10:30,-7.7,21075,113,125925,87525,-9,-5.7,38400,-1633.1,36450,-2700,YES,6525,N,24655.83,24675.2,24667.5,24682.9,24664.2,13-08-2025 10:30,-3.3,7412700,320,1041150,1145625,-3,-2.95,-104475,-91.45,71550,74250,N,318975,YES,81.65,78.35,85.1,76.25,77.39,13-08-2025 10:30,2.85,6420225,321,1066650,1279500,2.45,2.5,-212850,-76.1,67200,235575,YES,-3450,YES,65.25,68.1,70.15,62.5,75.31,13-08-2025 10:30,24581.4,24591.3,24581.4,24592,24667.5,24675.2,24667,24675.2,NIFTY2581424600CE,78.65,81.05,78.35,81.7,NIFTY2581424600PE,68.05,65.55,68.1,65.2
13-08-2025 10:35,-8.2,19350,103,81000,175875,-6.7,-12.4,-94875,-1555.6,37125,-4200,YES,4425,N,24655.95,24667.5,24659.3,24674.2,24659.3,13-08-2025 10:35,-4.95,5100750,225,1563900,1065375,-4.5,-4.55,498525,-83.65,69825,-141300,YES,226650,N,78.65,73.7,80.7,73.7,77.38,13-08-2025 10:35,4.5,6666225,230,1009725,1058550,4.35,4.35,-48825,-77.1,67275,138300,N,-57375,YES,68.05,72.55,72.55,65.25,75.1,13-08-2025 10:35,24574.5,24582.35,24574.5,24581.4,24659.3,24667.5,24660,24667,NIFTY2581424600CE,73.5,78.65,73.7,78.35,NIFTY2581424600PE,72.85,68.05,72.8,68.1
13-08-2025 10:40,-6.1,30000,124,166725,242025,-5,-3.2,-75300,-857.2,43350,-975,N,47325,YES,24655.99,24659.3,24653.2,24661.5,24653.1,13-08-2025 10:40,-1.3,5947725,224,1384500,1112175,-1.3,-1.25,272325,-77,61425,92325,Y,180450,N,73.4,72.1,76.25,70.6,77.28,13-08-2025 10:40,0.4,7807200,219,928425,1000800,0.4,0.45,-72375,-76.3,65025,302925,YES,58575,Y,72.85,73.25,74.85,69.05,75,13-08-2025 10:40,24572.7,24574.3,24572.7,24574.5,24653.2,24659.3,24654.8,24660,NIFTY2581424600CE,72.35,73.5,72,73.7,NIFTY2581424600PE,73.2,72.85,73.4,72.8
13-08-2025 10:45,0.8,68700,179,156450,101250,-1.4,-2.8,55200,-1336.2,37350,38250,Y,-26400,Y,24655.49,24653.2,24654,24656.7,24635,13-08-2025 10:45,-2.7,13279275,249,1103700,1096275,-2.6,-2.6,7425,-70.6,67275,-29025,YES,-184200,Y,71.8,69.1,72,61.6,76.69,13-08-2025 10:45,0.1,16931925,243,931275,959250,0.25,0.25,-27975,-87.4,60600,-385800,Y,-269025,YES,73.6,73.7,83.9,73.55,75.33,13-08-2025 10:45,24568.25,24572.6,24568.25,24572.7,24654,24653.2,24652,24654.8,NIFTY2581424600CE,69.45,72.35,69.1,72,NIFTY2581424600PE,73.65,73.2,73.7,73.4
13-08-2025 10:50,14.7,23325,109,52575,96075,13.3,13.7,-43500,-1469.5,32250,1725,YES,12600,YES,24655.61,24654,24668.7,24674,24647.5,13-08-2025 10:50,6.4,13958250,260,1097100,1104375,6.2,6.3,-7275,-81.05,77850,-172425,YES,-74625,YES,69.8,76.2,79.1,67.05,76.56,13-08-2025 10:50,-6.8,11035200,258,891900,880200,-6.8,-6.8,11700,-78.3,66225,-675,YES,32700,Y,72.9,66.1,76.2,63.4,75.03,13-08-2025 10:50,24581.95,24569,24581.95,24568.25,24667.3,24654,24667.3,24652,NIFTY2581424600CE,75.8,69.45,76.2,69.1,NIFTY2581424600PE,66.45,73.65,66.1,73.7
13-08-2025 10:55,11.3,20850,104,130350,81825,7.7,11.7,48525,-1358.9,36225,63150,Y,-6150,Y,24655.82,24668.7,24680,24680,24666,13-08-2025 10:55,4,8511825,333,1304850,1493775,3.85,3.85,-188925,-89.2,81375,250425,Y,-50475,YES,75.8,79.8,81,73.5,76.58,13-08-2025 10:55,-4.4,6166425,336,1000875,891450,-4.05,-4.05,109425,-77.75,62325,-26250,Y,218775,Y,66.45,62.05,68.4,61.2,74.77,13-08-2025 10:55,24587.7,24582.15,24587.7,24581.95,24680.5,24668.7,24680,24667.3,NIFTY2581424600CE,79.65,75.8,79.8,76.2,NIFTY2581424600PE,62.4,66.45,62.05,66.1
13-08-2025 11:00,3,63975,164,93000,291600,-2.8,-2.8,-198600,-1229.3,45000,-23625,YES,10200,N,24656.77,24675,24678,24688.9,24671.3,13-08-2025 11:00,-2.1,12751200,303,1088400,1251825,-2.15,-2.15,-163425,-85.6,75000,-161175,YES,185025,YES,79.85,77.75,84.55,75.55,76.76,13-08-2025 11:00,0.1,9607425,304,1097100,1060125,0.35,0.4,36975,-67.95,68625,19500,YES,136950,N,62.4,62.5,64,57.1,74.23,13-08-2025 11:00,24591.3,24588.25,24591.85,24587.7,24678,24680.5,24672.1,24680,NIFTY2581424600CE,77.55,79.65,77.75,79.8,NIFTY2581424600PE,62.8,62.4,62.5,62.05
13-08-2025 11:05,-3,12450,89,104025,80325,2.9,-1,23700,-1069.9,35850,25050,Y,-2100,Y,24656.91,24678,24675,24679.7,24672.4,13-08-2025 11:05,0.2,6126450,244,1165875,1195125,0.15,0.1,-29250,-77.5,63900,-2625,Y,24600,N,77.55,77.75,80.9,74.7,76.79,13-08-2025 11:05,-0.15,5261625,242,1149525,1083150,-0.1,-0.1,66375,-64.1,66000,-15975,Y,86550,N,62.8,62.65,65,60.3,73.99,13-08-2025 11:05,24587,24591.3,24587.2,24591.85,24677,24678,24677,24672.1,NIFTY2581424600CE,77.5,77.55,77.45,77.75,NIFTY2581424600PE,62.8,62.8,62.75,62.5
13-08-2025 11:10,-1.1,33225,118,147600,137625,-4,-3,9975,-840.5,43725,-4500,YES,450,N,24657.11,24675,24673.9,24679,24658,13-08-2025 11:10,-3.1,11791125,232,1143825,1338300,-3.3,-3.25,-194475,-72.7,70350,-134850,YES,105600,YES,77.7,74.6,79.3,66.3,76.64,13-08-2025 11:10,0.3,10826325,240,840825,1131900,0.15,0.1,-291075,-68.05,68550,79050,YES,-211725,YES,62.85,63.15,70.6,60,73.65,13-08-2025 11:10,24583.1,24587,24583.1,24587.2,24673.9,24675,24673.9,24677,NIFTY2581424600CE,74.15,77.5,74.6,77.45,NIFTY2581424600PE,63.25,62.8,63.05,62.75
13-08-2025 11:15,3,22650,101,179850,132150,7,5,47700,-1245,48525,-14625,YES,2025,N,24657.36,24674,24677,24684,24669.3,13-08-2025 11:15,3.8,6431025,231,1312500,1230900,3.85,3.85,81600,-83.05,69150,276375,Y,105750,N,74.15,77.95,80,73.5,76.66,13-08-2025 11:15,-3.3,5231025,241,1715325,1253250,-3.2,-3.2,462075,-67.3,71550,37500,N,296250,Y,63.25,59.95,63.6,58.05,73.39,13-08-2025 11:15,24591.55,24583.85,24591.55,24583.1,24677,24674,24677,24673.9,NIFTY2581424600CE,77.95,74.15,78,74.6,NIFTY2581424600PE,59.95,63.25,60.05,63.05
13-08-2025 11:20,0.3,13200,81,103875,101100,-4.7,-1.7,2775,-1082.4,34725,-2550,N,7950,N,24657.46,24677,24677.3,24679,24666.2,13-08-2025 11:20,-3.95,5844525,245,1059525,1107150,-4,-4.05,-47625,-71.3,58125,178275,N,90600,N,77.95,74,78.15,70.2,76.6,13-08-2025 11:20,2.35,5469450,236,1076550,1078575,2.6,2.6,-2025,-61.9,64500,-90450,Y,-29775,YES,59.95,62.3,65.7,59.85,73.19,13-08-2025 11:20,24583.05,24591.35,24583.05,24591.55,24676.3,24677,24676.3,24677,NIFTY2581424600CE,74.4,77.95,74,78,NIFTY2581424600PE,62.15,59.95,62.3,60.05
13-08-2025 11:25,-16.8,67800,183,90000,104250,-11.3,-13.7,-14250,-1294,46575,-1275,N,-2400,Y,24657.76,24677.4,24660.6,24677.7,24658.5,13-08-2025 11:25,-5.2,5685975,243,1291425,1113675,-5.25,-5.25,177750,-68.9,69375,-14775,YES,227100,YES,74.3,69.1,74.8,68.65,76.5,13-08-2025 11:25,4.9,6395550,231,1018725,1109700,4.85,4.85,-90975,-63.5,70275,75825,YES,-75225,YES,62.2,67.1,67.3,61.9,73.02,13-08-2025 11:25,24572.6,24582.6,24572.6,24583.05,24660.2,24677.3,24660.6,24676.3,NIFTY2581424600CE,69.15,74.4,69.1,74,NIFTY2581424600PE,66.9,62.15,67.1,62.3
13-08-2025 11:30,1.8,12000,77,63750,72750,1.7,3.6,-9000,-1632.5,31425,-6600,YES,31650,YES,24657.79,24660.2,24662,24669,24660,13-08-2025 11:30,0.45,4625175,228,1350225,994575,0.65,0.55,355650,-66,63450,-76875,YES,161400,N,69.15,69.6,72,67.15,76.41,13-08-2025 11:30,-0.9,4787775,228,1002675,1164975,-1.4,-1.4,-162300,-64.05,67875,-4650,Y,-67425,N,66.9,66,68.25,63.65,72.9,13-08-2025 11:30,24578.05,24572.5,24578.25,24572.6,24662,24660.2,24662,24660.6,NIFTY2581424600CE,69.6,69.15,69.8,69.1,NIFTY2581424600PE,66,66.9,65.7,67.1
13-08-2025 11:35,-9.4,17625,83,119175,131850,-8.6,-14.1,-12675,-1301.7,41250,-2325,N,4425,N,24657.82,24662,24652.6,24676.6,24652.6,13-08-2025 11:35,-4.15,8110650,302,1349250,1182150,-4.25,-4.3,167100,-73.4,72300,-353100,YES,56775,N,69.8,65.65,74.95,65,76.26,13-08-2025 11:35,3.35,7019475,298,1097025,1318200,3.5,3.5,-221175,-69.35,71475,76875,YES,-143925,YES,65.95,69.3,69.8,60.3,72.71,13-08-2025 11:35,24574.05,24578.05,24574.05,24578.25,24652.6,24662,24653,24662,NIFTY2581424600CE,65.5,69.6,65.65,69.8,NIFTY2581424600PE,69.4,66,69.3,65.7
13-08-2025 11:40,-0.6,46125,116,572100,125100,-2.9,-1,447000,-950.1,38475,5400,N,-2550,Y,24657.68,24652.6,24652,24659.9,24646.3,13-08-2025 11:40,-2.65,7429125,307,1378200,1163250,-2.85,-2.9,214950,-64.3,69225,100800,Y,144450,YES,65.5,62.85,67.25,61.2,76,13-08-2025 11:40,3.1,8191800,301,1055925,969675,3.35,3.3,86250,-74.7,69150,-40050,Y,-109800,Y,69.35,72.45,73.6,67.7,72.67,13-08-2025 11:40,24567.1,24574,24567.1,24574.05,24650,24652.6,24652,24653,NIFTY2581424600CE,62.85,65.5,62.65,65.65,NIFTY2581424600PE,72.4,69.4,72.7,69.3
13-08-2025 11:45,4.2,16950,80,284925,114600,2,1.9,170325,-848.8,33150,-1425,YES,3375,N,24657.63,24650,24654.2,24662.4,24646,13-08-2025 11:45,0.5,6844200,252,1121550,1442250,0.55,0.55,-320700,-63.35,71325,178725,Y,11025,N,62.85,63.35,66.6,61.1,75.77,13-08-2025 11:45,-0.45,7475400,256,974025,1095900,-0.1,-0.05,-121875,-75,62775,-132750,Y,23250,Y,72.5,72.05,75.2,67.15,72.64,13-08-2025 11:45,24568.85,24567.7,24569.25,24567.1,24655,24650,24655,24652,NIFTY2581424600CE,63.35,62.85,63.4,62.65,NIFTY2581424600PE,72.55,72.4,72.4,72.7
13-08-2025 11:50,5.9,13125,76,85200,72825,3.8,4,12375,-1171,32700,-1425,N,13875,N,24657.61,24654.8,24660.7,24665,24646.3,13-08-2025 11:50,2.75,6383550,222,984750,1246125,2.55,2.6,-261375,-60.2,63900,179775,N,-85875,Y,63.1,65.85,68.6,62.2,75.6,13-08-2025 11:50,-4.6,6649950,223,954900,970200,-4.5,-4.5,-15300,-69.5,63975,-166275,Y,29400,N,72.15,67.55,74.75,64.55,72.58,13-08-2025 11:50,24579,24568.85,24579,24569.25,24660.7,24654.2,24660.7,24655,NIFTY2581424600CE,65.7,63.35,65.75,63.4,NIFTY2581424600PE,67.5,72.55,67.65,72.4
13-08-2025 11:55,-23,45600,93,78600,85650,-23.5,-24,-7050,-1036.3,26175,30675,Y,150,Y,24657.2,24658,24635,24659.7,24633.4,13-08-2025 11:55,-9.05,10380750,220,1304325,1290300,-9.35,-9.35,14025,-59.45,68550,-549600,YES,216975,YES,65.7,56.65,66.4,55.6,75.16,13-08-2025 11:55,11.85,10413300,228,934425,911175,12.05,11.95,23250,-72.9,61650,209550,YES,-322725,YES,67.55,79.4,79.85,67,72.67,13-08-2025 11:55,24552.35,24579.4,24552.35,24579,24633.4,24658,24633.4,24660.7,NIFTY2581424600CE,56.6,65.7,56.5,65.75,NIFTY2581424600PE,79.6,67.5,79.4,67.65
13-08-2025 12:00,4,95100,152,162225,238500,5.5,4,-76275,-981.3,53100,-15375,YES,7200,N,24656.18,24635,24639,24642,24625,13-08-2025 12:00,-0.25,13267425,250,1255275,1624725,-0.35,-0.25,-369450,-59.45,76575,204375,Y,-32100,Y,56.6,56.35,58.5,51.15,74.47,13-08-2025 12:00,1.2,14312400,249,643425,788700,1,1,-145275,-82.9,56400,-26175,Y,20700,Y,79.3,80.5,87.4,76.85,73.08,13-08-2025 12:00,24556.75,24552.7,24556.85,24552.35,24639,24635,24639,24633.4,NIFTY2581424600CE,56.05,56.6,56.35,56.5,NIFTY2581424600PE,80.6,79.6,80.3,79.4
13-08-2025 12:05,8,17700,102,47700,90900,8.5,10.5,-43200,-956.5,27675,21150,Y,-525,Y,24656.11,24639,24647,24654.3,24639,13-08-2025 12:05,4.2,9179400,231,1422150,1657650,3.85,3.8,-235500,-64.65,79350,-75225,YES,-10575,YES,56.05,60.25,61.7,55.85,74.13,13-08-2025 12:05,-6.55,7036800,232,910200,868650,-6.15,-6.15,41550,-75.9,58500,71550,YES,180975,Y,80.8,74.25,81.25,71.35,73.11,13-08-2025 12:05,24567.05,24556.75,24567.05,24556.85,24646.9,24639,24646.9,24639,NIFTY2581424600CE,60.5,56.05,60.5,56.35,NIFTY2581424600PE,73.95,80.6,73.95,80.3
13-08-2025 12:10,14.8,16050,90,212325,78000,15,13.5,134325,-1053,34725,-6525,YES,-975,Y,24656.11,24647,24661.8,24662.9,24642,13-08-2025 12:10,4.6,9153300,282,1236900,1306725,4.3,4.25,-69825,-68.4,77475,157050,Y,-201975,Y,60.5,65.1,65.55,57.25,73.87,13-08-2025 12:10,-7.95,7192200,290,1100100,994425,-7.45,-7.4,105675,-78.75,69675,-28350,Y,116850,N,73.95,66,77.6,66,73.05,13-08-2025 12:10,24578.2,24567.05,24578.2,24567.05,24662.9,24647,24662.9,24646.9,NIFTY2581424600CE,65.1,60.5,65.05,60.5,NIFTY2581424600PE,66,73.95,66.25,73.95
13-08-2025 12:15,1.4,59625,113,124650,110400,1.5,0.5,14250,-863.7,41550,6525,N,37500,YES,24656.28,24661.8,24663.2,24665.9,24652.7,13-08-2025 12:15,0.15,8976000,301,1076775,1137300,0,0.05,-60525,-75.35,79800,-13200,YES,13575,YES,65.65,65.8,68.05,63.5,73.7,13-08-2025 12:15,1.7,6622800,301,1193475,949950,1.6,1.75,243525,-73.5,79050,42375,YES,118875,N,65.5,67.2,69.9,65,72.95,13-08-2025 12:15,24576.9,24578.15,24576.9,24578.2,24663.3,24662.9,24662,24662.9,NIFTY2581424600CE,65.95,65.1,65.75,65.05,NIFTY2581424600PE,67,66,67.15,66.25
13-08-2025 12:20,11.8,66750,131,136950,173025,14,13.7,-36075,-1088.6,34125,-3750,YES,-2175,Y,24656.87,24663.2,24675,24689.7,24654,13-08-2025 12:20,7.7,19111200,315,1087800,1706925,7.5,7.6,-619125,-82.55,77625,8850,Y,-637725,Y,65.8,73.5,80.5,63.75,73.68,13-08-2025 12:20,-6.95,14052300,316,1165800,1183500,-7.05,-7,-17700,-72.45,82425,-1575,Y,96900,N,66.95,60,69.2,52.65,72.44,13-08-2025 12:20,24592.7,24577.2,24592.7,24576.9,24675,24663.3,24675,24662,NIFTY2581424600CE,73.35,65.95,73.5,65.75,NIFTY2581424600PE,59.9,67,60,67.15
