last_traded_time,ltp,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,last_traded_time,ltp,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,last_traded_time,ltp,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
09-12-2024 10:05,24665,83675,-1.1,15850,-35275,Y,-8350,Y,-4.27,24670.5,24665,09-12-2024 10:05,80.4,-250725,0,35675,-7475,Y,-35775,Y,-2.18,09-12-2024 10:05,300.25,11400,-0.1,26275,-7550,Y,14725,Y,2.3
09-12-2024 10:10,24653.25,6175,2.7,17750,50,Y,-3475,N,-3.06,24665,24653.25,09-12-2024 10:10,78.05,-125000,-0.05,34225,53325,Y,85050,YES,-1.22,09-12-2024 10:10,304.1,18825,0.05,20475,-6025,N,-7750,YES,1.22
09-12-2024 10:15,24674.1,4550,2.25,18025,12775,N,8400,N,-1.47,24652.6,24674.1,09-12-2024 10:15,82.2,-205725,0.1,35925,31675,N,9000,N,-1.21,09-12-2024 10:15,292.35,5525,0.2,21700,-13500,Y,16550,Y,0.91
09-12-2024 10:20,24683.8,62175,-0.7,15275,11075,N,3800,N,-1.32,24675,24683.8,09-12-2024 10:20,84.95,26675,0,33700,-3500,YES,125,Y,-0.75,09-12-2024 10:20,287.3,-9775,0.05,27000,2850,N,-4750,YES,0.97
09-12-2024 10:25,24696.85,89725,-4.65,13300,15775,N,-3150,Y,-0.72,24683.8,24696.85,09-12-2024 10:25,87.2,21650,0.05,33850,49550,Y,13575,N,-0.56,09-12-2024 10:25,278,2425,-0.25,26250,-11675,Y,19625,Y,0.36
09-12-2024 10:30,24675.1,417050,1.7,14850,-8450,YES,9050,N,-0.45,24697.95,24675.1,09-12-2024 10:30,80.8,1875,-0.05,32750,-8125,YES,42675,YES,-0.48,09-12-2024 10:30,293.05,-3075,-0.05,22325,7225,N,-19550,YES,0.46
09-12-2024 10:35,24682.15,33475,0.9,13750,26175,Y,1225,Y,-0.39,24675.15,24682.15,09-12-2024 10:35,82.55,-12125,-0.05,31800,16325,Y,6925,N,-0.4,09-12-2024 10:35,287,-19825,0.2,25775,-5350,Y,3100,Y,0.38
09-12-2024 10:40,24690.85,26625,0.6,13100,-5500,YES,5300,N,-0.19,24682.15,24690.85,09-12-2024 10:40,86.35,25,0,31625,-12025,YES,23875,N,-0.36,09-12-2024 10:40,280.25,1425,0.05,24350,23300,YES,7675,N,0.25
09-12-2024 10:45,24716.55,9375,-1.85,18350,13600,N,-6325,Y,0.64,24690.85,24716.55,09-12-2024 10:45,93.9,-95075,-0.05,32250,-23425,YES,-122650,Y,-0.14,09-12-2024 10:45,260.4,-3275,-0.05,29350,-41275,Y,-3225,YES,-0.18
09-12-2024 10:50,24715.6,20100,-2.25,15975,-5150,YES,3550,N,0.24,24716.75,24715.6,09-12-2024 10:50,95.05,38725,0,33650,28125,Y,108975,YES,-0.07,09-12-2024 10:50,258.2,-8250,0.05,24150,2100,YES,2350,N,-0.29
09-12-2024 10:55,24702,20000,0.45,9925,-5700,YES,4675,N,0,24716.4,24702,09-12-2024 10:55,89.15,1400,0.05,33300,-32275,YES,53175,N,-0.19,09-12-2024 10:55,268.3,-18975,-0.1,22100,3950,N,-8325,YES,-0.08
09-12-2024 11:00,24705.05,2100,1.25,11825,-1025,N,6650,N,-0.04,24702,24705.05,09-12-2024 11:00,87.8,-9950,-0.05,37675,3850,Y,26175,N,-0.22,09-12-2024 11:00,264.7,-3275,-0.05,24200,-2875,Y,-350,N,-0.02
09-12-2024 11:05,24711,1950,1.3,12025,3275,N,45175,YES,0.07,24706,24711,09-12-2024 11:05,88.85,58725,0,35250,18575,N,36825,N,-0.13,09-12-2024 11:05,263.05,8900,0.25,19025,-1650,N,10075,N,-0.09
09-12-2024 11:10,24720,1325,2.3,12850,2675,YES,-5100,Y,0.14,24711,24720,09-12-2024 11:10,93.25,26400,1.42E-14,34900,20700,N,-64400,Y,-0.08,09-12-2024 11:10,252.65,10100,-0.05,25575,-9400,Y,-175,YES,-0.17
09-12-2024 11:15,24731.65,-51450,2.5,13400,12025,N,-1950,N,0.38,24721.15,24731.65,09-12-2024 11:15,97.4,18125,-0.05,34150,-1475,YES,3750,YES,0.02,09-12-2024 11:15,246.05,-300,-0.15,23025,5225,N,9575,N,-0.46
09-12-2024 11:20,24739.05,52550,1.2,13975,-5700,YES,-325,N,1.21,24731.4,24739.05,09-12-2024 11:20,98.35,-7300,-0.05,29500,32600,Y,30150,YES,0.22,09-12-2024 11:20,244.35,4975,0.2,28050,16825,N,500,YES,-0.73
09-12-2024 11:25,24766,639775,0.45,16300,7475,N,-37550,Y,4.51,24740,24766,09-12-2024 11:25,105,-114825,0.1,31900,21900,N,-84150,Y,0.43,09-12-2024 11:25,230.45,-24125,0.25,26400,-12050,Y,14375,N,-1.26
09-12-2024 11:30,24756.15,138200,5.35,13675,-3675,YES,26925,YES,1.18,24766,24756.15,09-12-2024 11:30,103.3,69500,0.1,30975,-26900,YES,39825,YES,0.29,09-12-2024 11:30,232.3,-26875,0.1,29250,37200,YES,18700,N,-1.03
09-12-2024 11:35,24759.95,-60300,-0.2,19900,6500,N,-2525,Y,0.62,24753,24759.95,09-12-2024 11:35,103.5,114850,0,32575,53075,Y,7350,N,0.13,09-12-2024 11:35,230.2,-3450,0.1,25975,-16350,Y,20000,N,-0.55
09-12-2024 11:40,24776.4,-79175,3,13325,-17050,YES,-6500,Y,1.16,24759.95,24776.4,09-12-2024 11:40,107.7,-13625,-0.1,32900,-64225,YES,-102525,Y,0.31,09-12-2024 11:40,220,-3650,0,27200,-10250,N,-1600,YES,-1.08
09-12-2024 11:45,24761.5,11475,-0.8,10750,2125,N,20950,YES,0.63,24775,24761.5,09-12-2024 11:45,104.05,-48975,0.05,35600,47925,Y,87800,YES,0.27,09-12-2024 11:45,227.5,9625,-0.15,27200,63775,YES,525,N,-1.13
09-12-2024 11:50,24758.7,-52375,1.5,12500,7775,N,-725,Y,0.51,24761.5,24758.7,09-12-2024 11:50,102.65,37350,0.05,32850,-3375,YES,36150,N,0.14,09-12-2024 11:50,227.3,6775,0,24975,1000,Y,-5625,YES,-0.74
09-12-2024 11:55,24764,-16075,3.45,12275,-11625,YES,2800,N,0.43,24760,24764,09-12-2024 11:55,103.2,58950,0,34525,22200,Y,59825,YES,0.16,09-12-2024 11:55,226.05,-2250,0.05,28275,13625,N,2050,N,-0.64
09-12-2024 12:00,24752.2,-55975,0.2,11375,45200,Y,1000,Y,0.37,24761,24752.2,09-12-2024 12:00,98,15475,0.05,32075,-95000,YES,46275,N,0.1,09-12-2024 12:00,231.6,9900,-0.15,27100,12675,N,-6150,YES,-0.62
09-12-2024 12:05,24742,-18175,-2.3,13100,5350,N,-450,Y,0.29,24752.2,24742,09-12-2024 12:05,93.55,-4925,-0.05,35475,-74925,Y,-40725,Y,-0.02,09-12-2024 12:05,237.9,-40375,0,25825,-13150,Y,-29425,YES,-0.8
09-12-2024 12:10,24746.85,20000,-0.75,17150,93575,Y,-1875,Y,0.31,24742,24746.85,09-12-2024 12:10,94.2,-43775,0.05,30375,-30150,Y,33025,YES,-0.1,09-12-2024 12:10,236.1,2125,-0.05,29925,4825,N,7925,Y,-0.56
09-12-2024 12:15,24745.15,2650,-1.65,12575,5450,N,-1350,N,0.24,24746.85,24745.15,09-12-2024 12:15,92.8,1125,0.05,34350,5650,Y,35375,N,-0.01,09-12-2024 12:15,238.2,28750,0,26675,22625,N,-10525,YES,-0.48
09-12-2024 12:20,24737.65,-575,-1.5,13175,-5375,YES,1425,N,0.09,24745.15,24737.65,09-12-2024 12:20,91.9,29950,-0.05,32575,19150,N,35900,N,-0.06,09-12-2024 12:20,239.5,-12250,-0.1,24225,-11825,Y,2500,N,-0.29
09-12-2024 12:25,24744.3,-7200,-0.4,9150,-5000,N,-525,Y,0.13,24736.95,24744.3,09-12-2024 12:25,90.3,150,0.05,36125,5525,N,19750,N,-0.09,09-12-2024 12:25,240,23925,-0.2,24000,-3800,N,-5100,YES,-0.26
09-12-2024 12:30,24715,21525,0,17325,-17575,YES,-10700,Y,0.26,24742.7,24715,09-12-2024 12:30,81.3,-62600,-0.05,31200,-6125,YES,-20925,Y,-0.51,09-12-2024 12:30,260.5,-13575,-2.84E-14,25925,4275,N,-44325,YES,-0.21
09-12-2024 12:35,24713.8,39100,-2.95,14850,7875,Y,775,N,-0.2,24711.95,24713.8,09-12-2024 12:35,80.65,-86050,0,36575,-4775,N,-33825,Y,-0.35,09-12-2024 12:35,258.9,10575,-2.84E-14,26775,-4775,Y,13675,Y,0.08
09-12-2024 12:40,24715.05,1975,-0.3,15550,-1875,YES,1050,N,-0.08,24713.3,24715.05,09-12-2024 12:40,81.7,-74375,0.05,33175,45350,Y,8900,YES,-0.24,09-12-2024 12:40,258.1,23550,-0.1,23975,-6625,Y,25675,N,0.03
09-12-2024 12:45,24720,50550,0.2,10200,8600,N,6350,N,-0.01,24714.85,24720,09-12-2024 12:45,84.85,-32525,-0.05,35950,9950,N,-8800,Y,-0.17,09-12-2024 12:45,252,15350,0.05,30300,-575,N,7675,N,-0.06
09-12-2024 12:50,24724.5,24775,0.2,14075,-1750,YES,4675,N,0.09,24720,24724.5,09-12-2024 12:50,84.7,79900,-0.05,34600,-2750,YES,62525,YES,-0.17,09-12-2024 12:50,252.75,4450,0.15,30700,3625,N,-300,YES,-0.09
09-12-2024 12:55,24733.95,4200,-0.05,10175,-2125,YES,-1150,Y,0.11,24724,24733.95,09-12-2024 12:55,86.3,26725,0,39950,34725,Y,4950,N,-0.12,09-12-2024 12:55,245.2,10975,-0.1,28350,7500,N,1625,N,-0.11
09-12-2024 13:00,24710,5225,-1,15025,-8550,YES,-2975,Y,-0.13,24734,24710,09-12-2024 13:00,81.4,9575,-0.05,33100,-80125,YES,9950,N,-0.23,09-12-2024 13:00,256,6100,0.05,26475,-4650,Y,-5750,YES,-0.12
09-12-2024 13:05,24735,-23500,3,9950,3800,N,2075,N,0.02,24710.05,24735,09-12-2024 13:05,86,-250375,0.1,41625,36950,Y,-21400,Y,-0.18,09-12-2024 13:05,245.3,-3800,0.05,26800,-4050,N,15625,Y,-0.07
09-12-2024 13:10,24740.05,5900,0.8,9725,5050,N,-5525,Y,0.11,24735,24740.05,09-12-2024 13:10,88.95,-193100,0,36750,-16000,YES,-20050,N,-0.13,09-12-2024 13:10,237.5,150,-0.1,28525,-8600,Y,3800,N,-0.21
09-12-2024 13:15,24744,-49700,0.6,13950,-4325,YES,1675,N,0.3,24741,24744,09-12-2024 13:15,88.7,-63200,0,34300,-30425,YES,30875,YES,-0.1,09-12-2024 13:15,236.35,-24850,-0.1,28800,30600,YES,1725,YES,-0.32
09-12-2024 13:20,24735,-36125,1.25,11500,4800,N,-1150,Y,0.09,24744,24735,09-12-2024 13:20,84.95,19875,-0.05,42075,-25775,N,72300,YES,-0.1,09-12-2024 13:20,242.8,3625,2.84E-14,25650,4400,N,-500,YES,-0.21
09-12-2024 13:25,24722.2,13450,1.4,12275,-3600,YES,3475,N,0.05,24735,24722.2,09-12-2024 13:25,82.05,-400,0.05,39925,76975,Y,-1675,Y,-0.15,09-12-2024 13:25,249.45,4950,-0.2,29825,3400,N,450,N,-0.15
09-12-2024 13:30,24734.15,13225,3.05,9125,-4500,YES,725,Y,0.03,24722.3,24734.15,09-12-2024 13:30,83.95,17275,0.15,32975,84200,N,28675,YES,-0.08,09-12-2024 13:30,244.6,18650,-0.25,27000,-6025,Y,4125,N,-0.09
09-12-2024 13:35,24720,9050,0.45,11900,-16625,YES,2425,N,0.01,24734.15,24720,09-12-2024 13:35,81.9,5600,0.05,36425,-5375,YES,14575,N,-0.15,09-12-2024 13:35,252.35,-25,2.84E-14,31775,-5475,N,-14250,YES,-0.08
09-12-2024 13:40,24732,36675,3.7,13000,2250,N,-475,Y,0.04,24720,24732,09-12-2024 13:40,84.7,-97550,0,35850,11750,N,-26350,Y,-0.11,09-12-2024 13:40,244.4,12450,-0.15,26250,2150,N,-300,N,-0.08
09-12-2024 13:45,24724,89725,-0.15,12525,-6375,YES,-650,Y,0.1,24732,24724,09-12-2024 13:45,81.35,-112400,0.05,37000,-66550,YES,24925,YES,-0.09,09-12-2024 13:45,254.5,-27250,0.1,27225,1125,Y,-6050,YES,-0.1
09-12-2024 13:50,24720,-20275,3.95,11175,-700,N,3400,N,-0.01,24723,24720,09-12-2024 13:50,82.15,78600,0.05,33075,8350,Y,-18350,Y,-0.19,09-12-2024 13:50,253.2,8550,2.84E-14,26700,3375,N,-5500,N,0
09-12-2024 13:55,24718.85,-13875,0.55,7425,-625,N,5350,N,0,24720,24718.85,09-12-2024 13:55,80.25,1175,0.05,37675,-59650,YES,35950,YES,-0.11,09-12-2024 13:55,258,33500,0,24750,-6300,Y,-5350,N,-0.02
09-12-2024 14:00,24710,1875,-2.65,8325,-7925,YES,300,Y,-0.04,24719,24710,09-12-2024 14:00,77.8,25075,0,48500,-41650,N,29250,N,-0.24,09-12-2024 14:00,261.95,14550,-0.2,27875,-6950,Y,-6025,YES,0.05
09-12-2024 14:05,24716,26600,-0.95,16650,-13750,YES,-7025,Y,-0.45,24706.85,24716,09-12-2024 14:05,80.75,-57350,0.05,42725,1375,Y,-62050,Y,-0.43,09-12-2024 14:05,257.4,9450,-0.05,24100,7500,N,-9700,YES,0.31
09-12-2024 14:10,24696.85,5500,0.85,9750,-7050,N,12575,N,-0.04,24718,24696.85,09-12-2024 14:10,76.15,76550,-0.05,36775,53250,Y,28400,YES,-0.21,09-12-2024 14:10,269.65,-24825,-0.1,28575,2575,Y,-14575,YES,0.11
09-12-2024 14:15,24700.45,-74225,2.15,13175,-6900,N,-150,Y,-0.1,24697.3,24700.45,09-12-2024 14:15,77,96100,-0.05,40375,-26625,YES,-2525,Y,-0.15,09-12-2024 14:15,266.55,-4275,-0.15,22550,-4450,Y,15075,Y,0.07
09-12-2024 14:20,24692,46900,2,11575,-925,N,-1950,Y,-0.18,24700.45,24692,09-12-2024 14:20,73.85,-153400,0,42650,-29675,YES,45450,YES,-0.31,09-12-2024 14:20,274.55,-1800,5.68E-14,22750,975,N,-8300,YES,0.18
09-12-2024 14:25,24683,67425,-2.4,17875,4600,N,-1850,N,-0.44,24690,24683,09-12-2024 14:25,71.45,-165225,0,41425,-53750,YES,-69800,Y,-0.38,09-12-2024 14:25,277.65,-2650,-0.25,23150,6775,N,-10775,YES,0.29
09-12-2024 14:30,24697.9,23550,-0.65,22550,-3725,YES,5000,N,-0.52,24681.7,24697.9,09-12-2024 14:30,75.9,-116575,0,35925,86550,Y,-89250,Y,-0.25,09-12-2024 14:30,265.7,-34075,0.2,27675,-6850,Y,9000,N,0.25
09-12-2024 14:35,24704.95,5975,-3.35,15575,1625,N,-2575,Y,-0.39,24702.8,24704.95,09-12-2024 14:35,75.65,13325,0.05,45850,200,YES,13775,YES,-0.21,09-12-2024 14:35,264.25,6025,-0.25,22850,-3675,N,24075,N,0.08
09-12-2024 14:40,24708.05,-44625,-0.1,13150,-7325,YES,-51350,Y,-0.09,24704.95,24708.05,09-12-2024 14:40,75.45,-56025,0,46575,-66025,YES,70325,YES,-0.19,09-12-2024 14:40,261.45,-9675,0.05,25425,8325,N,-12500,YES,0.03
09-12-2024 14:45,24720,205800,-1.5,17550,-725,N,-5825,YES,0.1,24708.05,24720,09-12-2024 14:45,79.05,-5900,0.05,39950,66300,Y,-71350,Y,-0.22,09-12-2024 14:45,252.7,36975,0,25525,-11000,Y,11500,Y,-0.07
09-12-2024 14:50,24709.95,25150,-2.95,14375,-6800,YES,-1225,N,-0.13,24718,24709.95,09-12-2024 14:50,76.4,-108625,-0.05,42750,7325,N,23950,YES,-0.2,09-12-2024 14:50,257.05,-14525,0.25,25875,150,N,-1475,YES,-0.01
09-12-2024 14:55,24709.5,3650,0.75,10750,9875,N,-375,N,-0.07,24706.1,24709.5,09-12-2024 14:55,75.8,-27475,-0.1,39475,-80750,YES,5825,N,-0.14,09-12-2024 14:55,256.75,7750,-0.2,29475,-3500,Y,8425,N,-0.01
09-12-2024 15:00,24693.1,13225,1.6,13875,-7600,YES,16450,N,-0.41,24709.5,24693.1,09-12-2024 15:00,70.5,-106225,0,34450,7725,Y,19500,N,-0.42,09-12-2024 15:00,269.25,700,0.1,30600,-3175,N,-27575,YES,0.16
09-12-2024 15:05,24702.3,-5200,0.9,13075,1250,N,-15550,Y,-0.23,24689.9,24702.3,09-12-2024 15:05,71.9,-51825,0,45725,-2975,YES,-68450,Y,-0.22,09-12-2024 15:05,261,1575,-0.05,22225,-5800,Y,2650,Y,0.08
09-12-2024 15:10,24687,56375,-1.5,15825,-292550,YES,-1000,N,-0.4,24702.3,24687,09-12-2024 15:10,70.95,13200,-0.05,40675,17250,Y,39450,YES,-0.22,09-12-2024 15:10,272.55,-10275,0,25950,-4900,N,-18550,YES,0.12
09-12-2024 15:15,24698.05,125400,-0.25,16300,-14350,Y,-9725,Y,-0.26,24687,24698.05,09-12-2024 15:15,73.8,-131925,1.42E-14,40500,-46025,YES,-48525,Y,-0.19,09-12-2024 15:15,264.55,11750,-0.05,22575,225,N,10250,Y,0.07
09-12-2024 15:20,24693.3,207050,-4.15,15550,-78350,YES,-9850,Y,-0.3,24698,24693.3,09-12-2024 15:20,74.55,-41575,0.05,35050,-44700,N,-123000,Y,-0.21,09-12-2024 15:20,265.65,-17300,0.1,23725,-18200,Y,-19175,YES,0.03
09-12-2024 15:25,24698.6,-69075,1.1,15825,-75500,N,-62975,Y,-0.33,24695.9,24698.6,09-12-2024 15:25,72.65,61175,0.25,27350,-603875,YES,-116200,N,-0.2,09-12-2024 15:25,262,-17100,-0.05,29700,-105150,Y,-38575,YES,0.04
