last_traded_time,ltp,vol_traded_today,non_zero_vol,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,high,low,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_2,close_2,high,low,avg_trade_price,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price,datetime,open,high,low,close
03-04-2025 12:35,2.5,21750,96,2.65,4.55,-64650,-486.15,25125,-1050,YES,7200,N,23345.93,23363,23365.5,23370,23361.55,03-04-2025 12:35,3.1,3759600,182,3.25,3.25,-87825,-54.55,54000,57825,Y,61500,N,65.65,68.75,70.15,63.9,73.04,03-04-2025 12:35,-0.3,8382150,182,-0.35,-0.35,2641500,-18.4,120150,324825,YES,27450,N,3.95,3.65,4.35,3.45,20.7,03-04-2025 12:35,23267.65,23275.35,23264.75,23272.25
03-04-2025 12:40,-12.85,20325,84,-13.35,-15.1,17850,-352.4,22650,-7575,YES,6450,N,23346.03,23365.5,23352.65,23369.55,23352.65,03-04-2025 12:40,-9,4303200,183,-9,-9,24225,-58.1,57450,-314550,YES,65775,N,68.85,59.85,68.85,59.65,72.93,03-04-2025 12:40,1.25,8463900,183,1.25,1.25,-594675,-19,129900,717750,YES,-773400,YES,3.6,4.85,4.9,3.5,20.45,03-04-2025 12:40,23272.15,23274.95,23258.35,23258.35
03-04-2025 12:45,-7.6,45825,127,-4.45,-1.5,-3450,-638.65,28725,12525,Y,2400,Y,23346.08,23352.65,23345.05,23355,23345,03-04-2025 12:45,-0.55,5331375,182,-0.5,-0.5,192750,-50.2,64350,346875,Y,-6000,Y,59.85,59.3,60.85,56.8,72.71,03-04-2025 12:45,0.45,13805250,182,0.45,0.45,1508100,-19.3,132600,-325200,Y,91125,Y,4.8,5.25,5.95,4.65,20.09,03-04-2025 12:45,23259.35,23260.3,23250.6,23255.2
03-04-2025 12:50,-1.95,57000,145,2,-0.05,-51450,-965.2,32400,675,YES,10800,N,23346.14,23352.95,23351,23355.5,23345.35,03-04-2025 12:50,2.5,4088250,181,2.4,2.35,-210975,-52.45,72375,166800,N,28275,YES,59.4,61.9,62.7,59.4,72.57,03-04-2025 12:50,-0.85,9071325,181,-0.85,-0.85,-2436150,-19.05,127650,-38475,YES,695700,Y,5.2,4.35,5.2,4.05,19.86,03-04-2025 12:50,23255.8,23263.15,23255.45,23259.5
03-04-2025 12:55,8,18675,97,8,10.85,-55575,-540.55,28200,900,N,5325,N,23346.21,23351,23359,23363.95,23349.9,03-04-2025 12:55,1.45,4164450,183,1.65,1.7,-11025,-55.55,65175,-17325,YES,-51150,Y,61.85,63.3,65.5,61.15,72.47,03-04-2025 12:55,-0.6,7637175,183,-0.6,-0.6,6155925,-18.8,120375,76425,YES,253125,N,4.35,3.75,4.45,3.6,19.66,03-04-2025 12:55,23259.95,23272.85,23259,23270.25
03-04-2025 13:00,-1.6,22950,97,-5.25,-6,600,-584.75,23175,-18075,YES,1725,Y,23346.26,23357.25,23355.65,23362.25,23351.1,03-04-2025 13:00,-3.3,3891150,182,-3.2,-3.2,57375,-49.65,59850,122250,Y,38775,YES,63.2,59.9,64.2,58,72.33,03-04-2025 13:00,0.45,6751725,182,0.35,0.35,6252375,-18.45,145500,117600,YES,20700,N,3.75,4.2,4.55,3.7,19.49,03-04-2025 13:00,23269.85,23271.9,23259,23262.6
03-04-2025 13:05,-7.65,21075,98,-4,-7.55,76575,-566.2,24675,-4050,N,-3525,Y,23346.29,23355.65,23348,23356.7,23348,03-04-2025 13:05,-0.85,3159450,182,-0.7,-0.75,108900,-52.2,73575,235350,Y,15675,N,59.85,59,62.55,58,72.22,03-04-2025 13:05,0.35,6228225,178,0.35,0.35,3379050,-18.35,116925,645150,YES,-283125,YES,4.25,4.6,4.6,3.7,19.34,03-04-2025 13:05,23262.45,23270.6,23259.7,23263.8
03-04-2025 13:10,-0.5,19500,104,-0.3,1.55,18000,-378.1,21525,-5250,YES,-300,N,23346.3,23348.2,23347.7,23351.85,23345,03-04-2025 13:10,1.2,2758950,184,1.3,1.3,31875,-48.75,61725,209700,N,-35700,Y,58.9,60.1,60.45,57.9,72.12,03-04-2025 13:10,0,8082225,184,0,0,3742650,-19.35,134025,-657225,Y,366375,Y,4.6,4.6,5.25,4.35,19.15,03-04-2025 13:10,23262.5,23265.45,23254.05,23258.95
03-04-2025 13:15,2.3,12900,83,2.25,1.2,13650,-394.7,18975,300,N,2325,N,23346.32,23347.7,23350,23355.9,23346.25,03-04-2025 13:15,-1.5,3216600,182,-1.5,-1.5,-208425,-51.8,77850,-38850,YES,68325,YES,60.15,58.65,61.25,58,72.01,03-04-2025 13:15,-0.25,6889650,182,-0.3,-0.3,-1110375,-19.2,114225,445500,YES,77400,N,4.55,4.3,5.05,3.9,18.99,03-04-2025 13:15,23260.35,23266.95,23257.95,23260.5
03-04-2025 13:20,-2.9,26925,110,-2.9,-3.25,-6450,-428.65,22425,-1200,YES,1425,Y,23346.32,23350,23347.1,23353.15,23343.55,03-04-2025 13:20,-1.35,2971875,181,-1.3,-1.4,10725,-47.35,63825,-86175,YES,11325,N,58.25,56.9,58.55,56.6,71.89,03-04-2025 13:20,0,5578050,181,-0.1,-0.1,5044650,-18.65,132075,-73500,Y,176850,Y,4.3,4.3,4.6,4.05,18.86,03-04-2025 13:20,23259.9,23261.5,23255.8,23257.8
03-04-2025 13:25,12.9,30000,125,11.9,12.8,17250,-436.95,24975,1800,N,-1350,Y,23346.36,23347.1,23360,23360,23343.7,03-04-2025 13:25,4.55,4697025,183,4.7,4.8,-218400,-53.4,68925,-32925,Y,-194850,Y,56.9,61.45,62.2,55.7,71.73,03-04-2025 13:25,-1.2,8540175,183,-1.15,-1.15,3687900,-18.9,129675,-1104225,Y,518850,Y,4.3,3.1,4.45,3.1,18.67,03-04-2025 13:25,23257.65,23270.35,23254.95,23268.35
03-04-2025 13:30,4.95,22200,123,4.05,3.8,20925,-313.65,22200,900,YES,-2400,Y,23346.43,23358.95,23363.9,23364.05,23353.15,03-04-2025 13:30,6.3,5722425,182,6.7,6.8,-66900,-57.9,65100,117300,Y,-233400,Y,60.9,67.2,68,59.35,71.6,03-04-2025 13:30,-0.9,13135425,182,-0.9,-0.9,18963150,-19.1,132375,217650,YES,43275,N,3.2,2.3,3.45,2.25,18.35,03-04-2025 13:30,23268.8,23276.45,23264,23276.45
03-04-2025 13:35,-3.8,65475,139,-2.8,-3,43875,-321.1,30975,-750,YES,15075,N,23346.76,23365,23361.2,23367,23360,03-04-2025 13:35,-3.05,4834800,183,-2.55,-2.6,87375,-59,60300,-218925,YES,147825,YES,67.3,64.25,67.65,63.2,71.51,03-04-2025 13:35,0.2,10120950,183,0.15,0.15,12736200,-19.25,130125,1394925,YES,-1222200,YES,2.3,2.5,2.5,2.1,18.11,03-04-2025 13:35,23276.3,23278.4,23272.2,23273.05
03-04-2025 13:40,-6.1,34575,132,-9.15,-7,179475,-331.55,26400,-3450,YES,-2550,Y,23346.88,23360.1,23354,23364.3,23350.1,03-04-2025 13:40,-6.3,5251650,182,-6.2,-6.15,90300,-52.4,58575,-284475,YES,87525,N,64,57.7,65.35,57.25,71.37,03-04-2025 13:40,0.5,8334675,182,0.45,0.45,2691900,-18.5,114150,388950,N,49500,Y,2.5,3,3,2.3,17.92,03-04-2025 13:40,23272.95,23275.95,23262.25,23264.65
03-04-2025 13:45,8.75,49650,120,11.65,8.7,91425,-133.75,26475,4800,N,-3525,Y,23347.05,23354,23362.75,23362.95,23351,03-04-2025 13:45,4.3,4352550,181,3.9,3.9,111300,-52.8,64875,50100,Y,-31950,Y,57.85,62.15,62.7,56.8,71.25,03-04-2025 13:45,-0.75,8591625,181,-0.8,-0.8,6197175,-18.9,126150,-1024275,Y,676275,Y,2.95,2.2,3.1,2.1,17.73,03-04-2025 13:45,23264.05,23274.85,23262.15,23273.55
03-04-2025 13:50,-5.05,31050,107,-6.85,-4.9,13500,-291.9,20625,5625,N,600,N,23347.16,23362.55,23357.5,23363.5,23354.25,03-04-2025 13:50,-1.85,3178425,182,-1.85,-1.85,169125,-51.95,63000,22875,N,46875,YES,61.7,59.85,62.55,58.65,71.16,03-04-2025 13:50,0.2,5337675,182,0.2,0.2,8860125,-18.15,123675,398850,YES,-281850,YES,2.2,2.4,2.65,2.15,17.61,03-04-2025 13:50,23273.15,23274.15,23262.8,23264.8
03-04-2025 13:55,-0.8,14475,90,-2.7,-1.9,-5100,-269.35,20250,-3825,YES,-6600,Y,23347.19,23355.8,23355,23356.9,23350.9,03-04-2025 13:55,0.5,2541375,183,-0.35,-0.3,39150,-51.9,68925,19950,N,675,Y,59.7,60.2,61.35,59,71.09,03-04-2025 13:55,-0.25,5225550,183,-0.2,-0.2,14127975,-19.45,131925,-567000,Y,437775,Y,2.45,2.2,2.7,2.2,17.5,03-04-2025 13:55,23264.05,23267.35,23257.7,23259.4
03-04-2025 14:00,10.15,25575,112,6,8,33225,-475.8,22950,5475,N,-2550,N,23347.28,23353,23363.15,23365.9,23350.9,03-04-2025 14:00,0.35,4345425,179,0.35,0.3,65700,-57,66225,74775,Y,-22200,Y,60.05,60.4,63.9,58.55,70.98,03-04-2025 14:00,-0.1,9505275,179,-0.1,-0.1,13816725,-19.8,139950,296850,YES,-774900,YES,2.2,2.1,2.3,1.8,17.29,03-04-2025 14:00,23260.1,23272.8,23258.55,23263.2
03-04-2025 14:05,1.05,20925,95,1,-2.3,-150,-569.9,23325,-1050,YES,-150,N,23347.35,23359,23360.05,23365.65,23356.65,03-04-2025 14:05,-0.25,2689200,185,0,-0.05,-48000,-51.85,70200,-248025,YES,14250,YES,60.75,60.5,62.9,59.35,70.91,03-04-2025 14:05,-0.3,5973150,185,-0.25,-0.25,7961700,-19,134625,-927225,Y,707100,Y,2.05,1.75,2.15,1.7,17.16,03-04-2025 14:05,23262.1,23270.8,23258.55,23267.05
03-04-2025 14:10,-7.85,24975,99,-7.8,-6.5,19200,-795.3,22050,-8325,YES,2925,N,23347.42,23360.05,23352.2,23361.2,23352.15,03-04-2025 14:10,-2,3155850,185,-1.85,-1.85,126975,-48.7,64800,-169275,Y,36750,YES,60.85,58.85,61.05,58.25,70.83,03-04-2025 14:10,0.3,6622650,185,0.3,0.3,29315175,-19,131475,1023075,YES,-1194900,YES,1.75,2.05,2.1,1.75,17.02,03-04-2025 14:10,23266.5,23266.6,23253.95,23255.3
03-04-2025 14:15,7.8,26625,117,5.95,4.2,-6225,-511.1,26250,3600,N,-1800,Y,23347.46,23352.2,23360,23360,23351.1,03-04-2025 14:15,0.7,4561650,183,0.45,0.45,18750,-48.35,71700,183900,Y,-29100,Y,58.85,59.55,60.1,55.7,70.68,03-04-2025 14:15,-0.5,9374775,183,-0.5,-0.5,2639925,-17.9,131175,-1326900,Y,1136175,Y,2.05,1.55,2.1,1.55,16.83,03-04-2025 14:15,23254.8,23268.9,23253.55,23267.35
03-04-2025 14:20,2.5,57975,126,2.5,2.35,88050,-71.05,30375,2025,YES,525,N,23347.66,23360,23362.5,23362.8,23355.1,03-04-2025 14:20,-1.35,3018825,183,-1.45,-1.4,224250,-48.4,71850,94950,N,77475,YES,59.35,58,59.65,57,70.59,03-04-2025 14:20,-0.5,15595275,182,-0.55,-0.55,15590175,-19.15,132750,-2306850,Y,-269775,YES,1.55,1.05,1.6,0.95,16.51,03-04-2025 14:20,23267.7,23271.55,23261,23265.45
03-04-2025 14:25,-3.5,81300,117,-3.5,-3.55,-50100,-311.5,35175,-3525,YES,-1650,Y,23347.88,23362.5,23359,23362.6,23352.05,03-04-2025 14:25,-1.5,3476550,183,-1.5,-1.5,-159375,-46.75,72300,-298275,YES,44025,N,58.2,56.7,58.2,55.65,70.47,03-04-2025 14:25,0.3,8753925,184,0.35,0.35,14502075,-18.8,153075,1540575,YES,-903975,YES,1.05,1.35,1.5,1,16.33,03-04-2025 14:25,23266,23269.05,23253.85,23258.45
03-04-2025 14:30,-6.65,102300,157,-6.65,-6.05,2400,-419.95,33975,-9450,YES,-3900,Y,23347.99,23359,23352.35,23359.05,23342.5,03-04-2025 14:30,-5.35,11819625,183,-4.8,-4.75,-238275,-51.4,75600,-332325,YES,-118875,Y,56.55,51.2,56.8,47.05,69.96,03-04-2025 14:30,0.3,26388075,183,0.25,0.25,5372175,-19.8,130200,383475,N,-113400,Y,1.35,1.65,2.45,1.3,15.84,03-04-2025 14:30,23258.75,23263.4,23244.45,23254.85
03-04-2025 14:35,-3.35,75525,135,-3.35,-3.65,126750,-223.65,33000,-4575,N,-4650,Y,23348.02,23352.35,23349,23353.25,23344,03-04-2025 14:35,-2.1,4039725,180,-1.35,-1.35,248100,-44.7,80400,-101400,Y,142050,YES,51.15,49.05,51.75,49.05,69.77,03-04-2025 14:35,0.15,13457475,180,0.15,0.15,11679150,-18.95,142650,240525,N,-63225,Y,1.65,1.8,2,1.4,15.61,03-04-2025 14:35,23254.05,23257.85,23247.65,23248.75
03-04-2025 14:40,-7.85,86700,136,-7.8,-4.15,58500,-432.5,39225,22800,Y,-2025,N,23348,23349,23341.15,23350,23340.2,03-04-2025 14:40,0.55,5151975,184,0.45,0.45,-170850,-40.55,73800,-8925,Y,-76650,Y,49.05,49.6,50.75,47.9,69.53,03-04-2025 14:40,-0.2,17462175,184,-0.2,-0.2,10169175,-18.45,128775,1820100,YES,764250,Y,1.85,1.65,2.05,1.35,15.31,03-04-2025 14:40,23247.8,23256.7,23245.9,23254.35
03-04-2025 14:45,-0.15,62175,136,-0.1,0.1,44025,-382.3,42900,-31125,YES,0,N,23347.87,23341.15,23341,23346,23336,03-04-2025 14:45,0.25,5895750,183,0.25,0.25,-114075,-41.3,83100,-952500,YES,-112500,Y,49.5,49.75,51.05,47.05,69.25,03-04-2025 14:45,-0.25,21228000,183,-0.3,-0.3,9641325,-18.4,140700,-872025,Y,-180975,YES,1.6,1.35,1.9,1,14.96,03-04-2025 14:45,23254.65,23258.55,23243,23251.85
03-04-2025 14:50,-0.8,37950,121,-0.45,-2.2,-1800,-689.45,26925,5775,Y,3825,N,23347.81,23341,23340.2,23346.15,23336.55,03-04-2025 14:50,-0.5,4496100,182,-0.65,-0.6,-138300,-43.95,81675,-544500,Y,-18375,YES,50,49.5,50.5,47.55,69.05,03-04-2025 14:50,-0.5,20003550,182,-0.45,-0.45,42128100,-19.35,157950,-2995275,Y,890925,Y,1.3,0.8,1.35,0.8,14.63,03-04-2025 14:50,23253.85,23257.35,23244.85,23250.95
03-04-2025 14:55,-2.2,53850,124,-2,-4.75,-52800,-446.35,25350,-6300,YES,1425,Y,23347.71,23340.2,23338,23347,23335.6,03-04-2025 14:55,0.15,5119650,185,0.2,0.2,-11025,-39.7,87600,-1786050,YES,-105300,Y,49.65,49.8,51.65,48.8,68.83,03-04-2025 14:55,-0.1,20957400,179,-0.05,-0.05,57159150,-18,126525,413025,YES,-1146525,YES,0.85,0.75,0.85,0.6,14.3,03-04-2025 14:55,23250.55,23257.85,23247,23249.25
03-04-2025 15:00,-1,67650,152,-1,-1.05,-101400,-345.85,27375,-2400,N,1875,N,23347.56,23338,23337,23344.2,23335,03-04-2025 15:00,1.05,10852350,183,1.15,1.15,-138675,-44.3,85500,-2346375,YES,-98850,N,49.85,50.9,53.15,47.3,68.39,03-04-2025 15:00,-0.4,35829900,183,-0.4,-0.4,95850750,-19.4,136425,-772500,Y,-850350,Y,0.75,0.35,0.85,0.25,13.76,03-04-2025 15:00,23251.5,23259.5,23240.8,23252.1
03-04-2025 15:05,1.05,88050,174,1.15,2,-52575,-270.15,28875,-5100,YES,-11400,Y,23347.3,23337.05,23338.1,23339.95,23330.35,03-04-2025 15:05,2.1,5788575,186,2.1,2.15,13275,-42.8,76500,-6249825,YES,-239925,Y,51.2,53.3,53.4,50.1,68.18,03-04-2025 15:05,-0.1,14542200,186,-0.15,-0.15,476886000,-19,146550,-6863925,Y,2038275,Y,0.3,0.2,0.4,0.15,13.55,03-04-2025 15:05,23252.95,23256.6,23247.4,23256.2
03-04-2025 15:10,-7,84300,168,-7.05,-7.95,26775,-338.65,30975,-11400,YES,-6975,N,23347.05,23338.1,23331.1,23338.1,23330.3,03-04-2025 15:10,-0.45,5250825,182,-0.65,-0.6,-5775,-43,80775,-6051225,Y,7425,YES,53.4,52.95,53.95,51.85,68.01,03-04-2025 15:10,-0.05,12361650,183,-0.05,-0.05,1962226800,-18.7,124950,-11561400,Y,1210200,N,0.2,0.15,0.2,0.1,13.38,03-04-2025 15:10,23256,23259.4,23246.55,23253.05
03-04-2025 15:15,-18.95,166350,173,-19.05,-19,-127725,-165.65,36675,-36750,YES,15750,YES,23346.19,23331.05,23312.1,23331.4,23311,03-04-2025 15:15,-3.4,6119100,182,-3.4,-3.5,97200,-39.2,89175,-3698400,Y,-45000,Y,52.85,49.45,52.9,49.2,67.8,03-04-2025 15:15,-0.05,12605925,182,0,0,1338753225,-17.15,97650,-4551075,YES,-3495900,YES,0.15,0.1,0.15,0.05,13.2,03-04-2025 15:15,23253.75,23253.75,23241.25,23243.6
03-04-2025 15:20,10.65,152025,179,10.85,12.95,-80700,-286.8,38625,8100,Y,-25050,Y,23345.28,23312.1,23322.75,23326.1,23309.3,03-04-2025 15:20,1.1,4419600,181,1.05,1.1,-645600,-30.4,81750,-1825500,Y,-238500,Y,49.45,50.55,50.65,49.2,67.63,03-04-2025 15:20,-0.05,13045275,181,-0.05,-0.05,2076459075,-18.4,152175,-6721050,Y,1307775,Y,0.1,0.05,0.2,0.05,13.02,03-04-2025 15:20,23243.55,23254.9,23240.4,23254.1
03-04-2025 15:25,0.9,126900,179,2.8,3.15,93075,-443.55,34275,-77625,YES,-51150,Y,23344.79,23325,23325.9,23328.8,23322,03-04-2025 15:25,-0.5,3050625,182,-0.5,-0.5,-107025,-35.05,95325,-20846325,YES,-248025,Y,50.65,50.15,50.8,49.95,67.52,03-04-2025 15:25,-0.05,7041375,181,0,0,3089993775,-18.4,149100,-12057075,Y,-5471700,YES,0.1,0.05,0.1,0.05,12.93,03-04-2025 15:25,23254.4,23255.75,23236.4,23241.6
