last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_2,close_2,high,low,avg_trade_price
11-11-2024 09:30:00,13.050000000000011,5749950.0,442,280775.0,315050.0,14.550000000000011,14.649999999999991,-34275.0,-262.55000000001746,55850.0,147800.0,N,113700.0,N,119.1,132.15,143.55,114.95,125.05
11-11-2024 09:35:00,35.60000000000001,8759625.0,542,312100.0,388450.0,37.2,37.099999999999994,-76350.0,-347.8999999999651,66525.0,193975.0,Y,92575.0,N,120.8,156.4,159.15,116.2,132.94
11-11-2024 09:40:00,28.299999999999997,8424225.0,541,311725.0,358325.0,26.299999999999983,26.44999999999999,-46600.0,-368.8500000000058,69700.0,18775.0,N,49800.0,N,123.7,152.0,168.9,116.2,137.31
11-11-2024 09:45:00,29.05000000000001,8159100.0,540,278175.0,349250.0,31.200000000000017,31.30000000000001,-71075.0,-387.0,67550.0,39175.0,Y,7675.0,N,131.95,161.0,168.9,131.95,139.22
11-11-2024 09:50:00,16.44999999999999,7079625.0,540,310775.0,346325.0,15.299999999999983,15.300000000000011,-35550.0,-391.8500000000349,70350.0,-5400.0,YES,5275.0,N,155.65,172.1,176.0,135.05,142.81
11-11-2024 09:55:00,13.449999999999989,6227225.0,540,335700.0,398000.0,13.300000000000011,13.349999999999994,-62300.0,-404.4000000000233,69875.0,37550.0,Y,35900.0,YES,151.5,164.95,176.0,135.05,144.35
11-11-2024 10:00:00,2.8000000000000114,5703825.0,540,395425.0,429350.0,3.9000000000000057,3.9000000000000057,-33925.0,-431.1000000000349,69575.0,-29375.0,YES,43800.0,N,161.25,164.05,179.05,149.8,146.31
11-11-2024 10:05:00,-23.19999999999999,4371875.0,540,387000.0,436800.0,-23.19999999999999,-23.25,-49800.0,-428.95000000001164,69350.0,-180750.0,YES,99250.0,YES,171.6,148.4,179.05,145.0,146.71
11-11-2024 10:10:00,-9.25,4021975.0,542,362725.0,395550.0,-9.650000000000006,-9.699999999999989,-32825.0,-417.8999999999651,69250.0,-17875.0,Y,58900.0,N,165.5,156.25,179.05,145.0,147.11
11-11-2024 10:15:00,-20.349999999999994,3365100.0,542,322300.0,375375.0,-20.55000000000001,-20.899999999999977,-53075.0,-379.29999999998836,71000.0,40325.0,Y,72650.0,N,163.7,143.35,164.35,139.3,147.08
11-11-2024 10:20:00,-9.650000000000006,3140425.0,542,323925.0,387300.0,-9.349999999999994,-9.349999999999994,-63375.0,-358.3499999999767,68650.0,153825.0,Y,88000.0,N,148.25,138.6,164.35,138.05,146.92
11-11-2024 10:25:00,3.5999999999999943,3672200.0,541,383750.0,417650.0,3.6500000000000057,3.5999999999999943,-33900.0,-346.8500000000058,70475.0,51025.0,N,43775.0,N,156.4,160.0,161.45,137.4,147.18
11-11-2024 10:30:00,75.5,5972625.0,540,399125.0,388775.0,73.75,73.85,10350.0,-389.3500000000349,70500.0,-4375.0,YES,-237400.0,Y,143.5,219.0,219.0,137.4,151.69
11-11-2024 10:35:00,74.85,6898850.0,541,343850.0,337625.0,74.19999999999999,74.69999999999999,6225.0,-458.6000000000349,70375.0,-141950.0,YES,-280975.0,Y,138.9,213.75,233.7,137.4,155.77
11-11-2024 10:40:00,74.70000000000002,6684750.0,540,281350.0,278800.0,74.95000000000002,75.05000000000001,2550.0,-528.6500000000233,66150.0,-193275.0,YES,-259425.0,YES,159.85,234.55,240.3,158.0,158.5
11-11-2024 10:45:00,3.9000000000000057,3970325.0,542,222475.0,237675.0,1.0,1.0500000000000114,-15200.0,-568.2499999999418,61425.0,-159575.0,Y,36575.0,YES,219.7,223.6,244.45,210.0,160.26
11-11-2024 10:50:00,3.0999999999999943,2553575.0,541,232600.0,210475.0,3.1500000000000057,3.25,22125.0,-559.25,60000.0,-6975.0,Y,6025.0,N,214.75,217.85,244.45,212.0,161.04
11-11-2024 10:55:00,-15.350000000000023,1497425.0,541,204575.0,197975.0,-15.599999999999994,-15.300000000000011,6600.0,-542.0999999999767,60025.0,1025.0,N,42925.0,YES,237.05,221.7,244.45,212.0,161.47
11-11-2024 11:00:00,13.099999999999994,1216750.0,541,213600.0,230475.0,13.150000000000006,13.0,-16875.0,-515.75,63475.0,26300.0,Y,-11950.0,Y,222.9,236.0,236.6,212.0,162.43
11-11-2024 11:05:00,21.25,1261400.0,541,201775.0,239850.0,21.650000000000006,21.69999999999999,-38075.0,-520.2000000000116,65325.0,-5800.0,YES,-20425.0,Y,217.85,239.1,240.95,212.0,163.42
11-11-2024 11:10:00,23.599999999999994,1489825.0,541,185300.0,239575.0,24.75,25.0,-54275.0,-532.75,64825.0,-10600.0,YES,-34150.0,Y,222.0,245.6,249.85,221.5,164.5
11-11-2024 11:15:00,37.349999999999994,1616550.0,540,251375.0,231750.0,37.150000000000006,37.20000000000002,19625.0,-571.0,63250.0,12400.0,Y,-44150.0,Y,235.6,272.95,276.3,230.9,166.13
11-11-2024 11:20:00,37.94999999999999,1586475.0,541,267450.0,232050.0,38.69999999999999,38.80000000000001,35400.0,-627.5999999999767,64450.0,-48650.0,YES,-45425.0,Y,240.25,278.2,289.05,236.65,167.53
11-11-2024 11:25:00,31.650000000000006,1395750.0,541,282125.0,219725.0,31.799999999999983,32.00000000000003,62400.0,-657.9000000000233,65250.0,-45100.0,N,-26100.0,N,245.85,277.5,289.05,243.0,168.36
11-11-2024 11:30:00,-4.0499999999999545,947675.0,538,215700.0,217325.0,-3.8000000000000114,-3.75,-1625.0,-651.4499999999534,66575.0,-96000.0,YES,37675.0,YES,272.15,268.1,289.05,264.4,168.86
11-11-2024 11:35:00,-1.75,663600.0,529,217150.0,227225.0,-1.5,-1.5,-10075.0,-638.5000000000582,68225.0,-11275.0,Y,37800.0,N,278.95,277.2,282.15,264.4,169.35
11-11-2024 11:40:00,-5.399999999999977,520500.0,521,246725.0,217700.0,-4.5,-4.449999999999989,29025.0,-638.5499999999884,71900.0,-23000.0,YES,20475.0,N,277.5,272.1,282.15,264.4,169.79
11-11-2024 11:45:00,26.399999999999977,571250.0,511,239350.0,213250.0,26.399999999999977,26.30000000000001,26100.0,-648.3500000000349,71325.0,5750.0,Y,-35250.0,Y,268.85,295.25,298.25,268.05,170.51
11-11-2024 11:50:00,-5.149999999999977,601975.0,512,232850.0,216975.0,-5.350000000000023,-4.849999999999966,15875.0,-660.7999999999884,69200.0,-10975.0,YES,-10100.0,YES,277.15,272.0,298.25,268.4,171.12
11-11-2024 11:55:00,-13.649999999999977,707225.0,517,198025.0,222800.0,-12.800000000000011,-12.850000000000023,-24775.0,-662.2000000000116,67250.0,-12775.0,YES,-38025.0,Y,272.65,259.0,298.25,254.7,171.73
11-11-2024 12:00:00,-45.5,681800.0,526,195725.0,210675.0,-44.60000000000002,-44.75,-14950.0,-655.5,69250.0,-29450.0,YES,3300.0,YES,295.25,249.75,297.4,247.3,172.19
11-11-2024 12:05:00,-27.69999999999999,829575.0,533,205800.0,183750.0,-29.0,-29.24999999999997,22050.0,-626.2000000000116,71800.0,43600.0,Y,-3050.0,Y,271.95,244.25,272.05,232.0,172.81
11-11-2024 12:10:00,-35.35000000000002,874700.0,538,232550.0,208575.0,-36.29999999999998,-36.400000000000034,23975.0,-578.7500000000582,70550.0,-1225.0,YES,12400.0,N,259.3,223.95,265.9,221.6,173.26
11-11-2024 12:15:00,-28.69999999999999,1107275.0,542,231500.0,224925.0,-28.0,-28.099999999999994,6575.0,-527.4000000000233,66900.0,11100.0,N,15775.0,N,249.6,220.9,256.4,204.5,173.73
11-11-2024 12:20:00,-33.80000000000001,1061750.0,542,217500.0,225775.0,-34.099999999999994,-34.099999999999994,-8275.0,-488.95000000001164,65125.0,-52400.0,YES,26750.0,N,243.65,209.85,244.05,204.5,174.07
11-11-2024 12:25:00,-29.099999999999994,1331525.0,540,198375.0,220900.0,-28.75,-28.75,-22525.0,-487.19999999998254,69575.0,2625.0,Y,36675.0,N,223.1,194.0,227.2,185.05,174.38
11-11-2024 12:30:00,-16.899999999999977,1270925.0,540,226025.0,254525.0,-18.0,-18.0,-28500.0,-494.80000000004657,72325.0,15050.0,N,22050.0,N,220.45,203.55,227.2,185.05,174.6
11-11-2024 12:35:00,-8.549999999999983,1290550.0,541,237450.0,271900.0,-10.899999999999977,-10.900000000000006,-34450.0,-492.25,70550.0,12250.0,N,13450.0,N,210.2,201.65,216.15,185.05,174.83
