last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
06-05-2025 09:15,-8.2,-4.9,-6.8,32850,-1227.7,46350,62400,N,155925,N,-5.74,24548.6,24540.8,-1.15,-0.95,-1,94650,-86.85,46950,2755350,N,611775,N,-0.32,3.15,3.15,3.1,-51600,-119.75,48825,2435400,N,277425,N,3.74,38.8,56,67.6,3480,-5026.2,15720,10830,N,240,N,-5.14
06-05-2025 09:20,-15,-11.9,-15,1725,-1085.2,37125,11775,N,24450,N,-6.82,24540,24522.4,-10.8,-10.45,-10.5,-39975,-82.2,58725,-6160725,YES,461100,N,-4.26,1.6,1.8,1.9,-40950,-145.95,54600,-3084525,Y,279225,N,3.12,-100,-102.6,-119.4,1830,-4085.6,16320,6270,N,19710,N,-41.62
06-05-2025 09:25,-1.1,-5.8,-3.7,38925,-1355.4,38100,57975,Y,15375,N,-6.37,24522.2,24517.5,-4.15,-4.35,-4.4,-73725,-69.65,62475,220650,Y,397425,N,-3.67,2.8,2.55,2.5,63900,-142.3,51600,143250,YES,221025,N,1.32,-67.6,-67.4,-63.4,16440,-3919.2,19410,3060,N,4530,N,-40.67
06-05-2025 09:30,37.2,33.7,33.4,27975,-1700.8,36825,39975,N,33750,N,-0.53,24517.5,24549.4,9.1,9.05,9.1,-35175,-72.75,64650,204225,N,-56025,Y,-1.79,-22.75,-23.55,-23.6,-6375,-131.85,54075,-231900,Y,265050,Y,-2.37,75.6,81,72.4,-222720,-3612.8,19770,20700,N,-6480,Y,-26.42
06-05-2025 09:35,-9.9,-11.2,-12.3,10125,-1332.4,37575,-14025,YES,23025,N,1.27,24549.4,24537,-7.95,-7.95,-7.95,7800,-75.45,63750,-99600,YES,349650,YES,-0.68,3.75,4.5,4.5,-3450,-106.4,48375,238275,YES,156300,N,-2.32,-81.6,-97.6,-92.6,-178200,-3744.2,22110,-11550,YES,9570,N,-24.88
06-05-2025 09:40,-0.8,-0.8,-1.9,33450,-1485.1,35325,13425,Y,-75975,Y,-0.24,24540.8,24538.5,-0.65,-1.3,-1.35,143325,-68.55,72300,-59025,Y,124275,N,-1.58,-2.9,-2.1,-2.05,6900,-118.8,50100,-1650,Y,63450,N,-1.23,-12.4,-2.2,-4,64380,-3871.8,16710,24540,Y,-3450,Y,-9.08
06-05-2025 09:45,-13.6,-14.4,-13.4,-300,-1138.2,36900,-37275,YES,123675,YES,-0.24,24544.9,24529.4,-4.3,-4.4,-4.45,248550,-65.7,68775,152925,Y,175650,YES,-0.84,3.85,4.2,4.25,-30825,-112.1,59475,58350,YES,51825,N,-0.8,25.8,23.6,17,-24870,-3426.2,17370,-1440,YES,-3750,Y,-15.16
06-05-2025 09:50,-27.5,-26.6,-28.7,55875,-1675.2,40350,-21375,N,16725,N,-4.87,24529.4,24496.6,-10.1,-9.8,-9.8,-89775,-55.3,74025,-269550,YES,144375,N,-1.78,22.7,22.7,22.75,-37725,-132.65,53100,68475,N,-482250,YES,0.88,-57,-61,-48.4,-3330,-3219.4,14520,-4830,YES,17880,YES,-4.57
06-05-2025 09:55,-17.3,-16.9,-19.8,-53625,-1232.9,42225,25425,Y,-6075,Y,-6.33,24497.3,24480.2,-6,-5.95,-5.9,77475,-50.75,78225,-220725,Y,138300,N,-1.98,10.75,10.25,10.2,-118575,-138.95,53850,-44175,Y,-152250,Y,2.03,-24.2,-11,-15.4,-9780,-3431,21810,-1740,N,-480,Y,-7.64
06-05-2025 10:00,11.4,7.8,7,102225,-1281.3,39300,17325,N,-2400,N,-5.56,24480,24491.4,0.45,0.35,0.3,-19425,-46.05,68025,288300,Y,39000,N,-1.99,-6.75,-6,-6,-68700,-141.9,52275,-51225,Y,100350,Y,1.81,10.8,1.6,3.4,-48450,-3615.4,18120,-990,N,-810,Y,-7.49
