last_traded_time,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open,close,high,low,avg_trade_price
2025-06-24 10:05:00,0.04999999999999716,0.25,0.25,-45450,-124.64999999999418,64425,61500.0,N,156750.0,Y,106.2,106.25,114.35,104.4,-0.44999999999998863
2025-06-24 10:10:00,-11.299999999999997,-11.200000000000003,-11.149999999999991,24825,-119.75,65100,-42225.0,Y,130275.0,N,106.3,95.0,107.1,90.65,-1.2900000000000063
2025-06-24 10:15:00,-0.75,-0.7000000000000028,-0.7000000000000028,78000,-114.69999999999709,71025,-41850.0,N,118425.0,N,94.9,94.15,95.75,86.1,-1.0999999999999943
2025-06-24 10:20:00,3.8500000000000085,3.25,3.25,-23025,-117.59999999999854,61575,99900.0,YES,84600.0,N,93.85,97.7,108.2,93.65,-0.8100000000000023
2025-06-24 10:25:00,-3.3499999999999943,-3.1499999999999915,-3.200000000000003,7350,-128.25,63600,51600.0,N,110025.0,Y,97.05,93.7,104.0,93.1,-0.46999999999999886
2025-06-24 10:30:00,8.049999999999997,8.599999999999994,8.449999999999989,-1125,-106.70000000000437,65325,84750.0,YES,-29475.0,YES,93.95,102.0,102.0,90.9,-0.539999999999992
2025-06-24 10:35:00,4.650000000000006,4.3999999999999915,4.449999999999989,-96825,-129.59999999999127,70650,41850.0,N,-119550.0,YES,100.8,105.45,105.95,99.5,-0.37000000000000455
2025-06-24 10:40:00,-1.1500000000000057,-0.7999999999999972,-0.75,-123300,-135.15000000000146,66600,-145800.0,Y,-217800.0,YES,104.45,103.3,120.4,98.8,-0.15000000000000568
2025-06-24 10:45:00,5.349999999999994,5.150000000000006,5.099999999999994,-57150,-132.15000000000873,64500,153600.0,YES,27450.0,Y,103.2,108.55,109.6,98.85,-0.2599999999999909
2025-06-24 10:50:00,-4.700000000000003,-5.1000000000000085,-5.1000000000000085,-51150,-142.5500000000029,65250,-104925.0,Y,-154725.0,YES,108.65,103.95,132.85,101.8,0.25
2025-06-24 10:55:00,-6.6499999999999915,-7.049999999999997,-7.099999999999994,-1125,-134.34999999999854,69825,80400.0,YES,160050.0,Y,104.55,97.9,108.1,96.25,-0.28000000000000114
2025-06-24 11:00:00,-3.3500000000000085,-3.950000000000003,-3.950000000000003,230250,-114.14999999999418,77025,10350.0,N,108300.0,N,97.9,94.55,99.3,92.7,-0.35999999999999943
2025-06-24 11:05:00,-7.450000000000003,-7.300000000000011,-7.349999999999994,156075,-111.0,67350,-195525.0,Y,242550.0,Y,94.5,87.05,94.5,83.85,-0.8800000000000097
2025-06-24 11:10:00,-0.25,-0.3499999999999943,-0.29999999999999716,-8325,-104.75,72600,36975.0,YES,184500.0,N,87.15,86.9,89.9,83.2,-0.519999999999996
2025-06-24 11:15:00,0.19999999999998863,0.3499999999999943,0.3999999999999915,-7950,-106.30000000000291,73800,-81375.0,Y,62625.0,N,87.15,87.35,91.85,81.85,-0.5799999999999983
2025-06-24 11:20:00,-1.7999999999999972,-2.049999999999997,-1.9000000000000057,-64425,-113.5,74775,55950.0,YES,112725.0,Y,87.55,85.75,90.55,83.2,-0.3200000000000074
2025-06-24 11:25:00,-4.5,-4.5,-4.349999999999994,-237525,-96.89999999999418,75000,-206550.0,Y,87150.0,N,85.8,81.3,87.85,79.75,-0.35999999999999943
2025-06-24 11:30:00,-2.4000000000000057,-2.549999999999997,-2.549999999999997,183300,-104.15000000000146,70050,-77250.0,YES,5175.0,N,81.4,79.0,84.9,75.3,-0.5699999999999932
2025-06-24 11:35:00,3.0,3.700000000000003,3.8000000000000114,-12525,-102.09999999999854,72075,91950.0,YES,28800.0,Y,79.2,82.2,83.85,76.6,-0.3499999999999943
2025-06-24 11:40:00,-1.9500000000000028,-2.0,-2.0,-168750,-97.19999999999709,71925,-75.0,Y,35775.0,N,81.9,79.95,84.0,79.0,-0.2600000000000051
2025-06-24 11:45:00,1.7000000000000028,1.6500000000000057,1.6500000000000057,-30675,-101.05000000001019,75150,23325.0,YES,67050.0,Y,80.0,81.7,83.75,79.15,-0.23000000000000398
2025-06-24 11:50:00,-1.2999999999999972,-1.2000000000000028,-1.2000000000000028,-90375,-103.70000000000437,70500,62850.0,YES,80250.0,N,82.2,80.9,83.95,80.1,-0.20000000000000284
2025-06-24 11:55:00,-3.950000000000003,-3.8500000000000085,-3.9000000000000057,104400,-100.85000000000582,65850,-66225.0,Y,-2925.0,YES,80.9,76.95,81.4,76.15,-0.38999999999998636
2025-06-24 12:00:00,-4.200000000000003,-3.75,-3.8500000000000085,103650,-99.65000000000146,81600,-53475.0,N,56625.0,Y,77.2,73.0,77.65,72.3,-0.44000000000001194
2025-06-24 12:05:00,-4.5,-4.400000000000006,-4.400000000000006,-79725,-88.09999999999127,77175,-83175.0,Y,40800.0,N,73.0,68.5,73.1,66.75,-0.6800000000000068
2025-06-24 12:10:00,0.6000000000000085,0.6000000000000085,0.5999999999999943,19950,-40.0,38025,101625.0,YES,33225.0,N,68.35,68.95,70.9,68.0,-0.1799999999999926
2025-06-24 12:15:00,0.0,0.0,0.0,0,0.0,0,0.0,Y,0.0,YES,0.0,0.0,,,0.0
2025-06-24 12:20:00,-1.25,-1.0,-0.9499999999999886,-142875,-60.35000000000218,53475,32925.0,YES,-16575.0,YES,70.35,69.1,73.8,68.15,-0.23000000000000398
2025-06-24 12:25:00,0.75,0.8999999999999915,0.9000000000000057,-28050,-92.49999999999272,66750,20700.0,N,20625.0,Y,69.45,70.2,76.75,69.3,-0.45000000000000284
2025-06-24 12:30:00,0.75,0.5499999999999972,0.5,-111450,-95.30000000000291,69675,59775.0,YES,72600.0,Y,70.65,71.4,74.3,69.0,-0.2599999999999909
2025-06-24 12:35:00,10.650000000000006,11.399999999999991,11.399999999999991,-80400,-102.0,67950,-11625.0,Y,-421575.0,YES,71.5,82.15,89.4,71.3,-0.75
2025-06-24 12:40:00,33.849999999999994,33.150000000000006,33.3,-56100,-146.99999999999272,65475,-42675.0,Y,-1073100.0,YES,82.5,116.35,137.1,82.5,0.519999999999996
2025-06-24 12:45:00,-33.0,-32.8,-32.900000000000006,67200,-133.45000000001164,64875,-21375.0,YES,130275.0,Y,115.95,82.95,127.0,82.4,-0.060000000000002274
2025-06-24 12:50:00,-10.700000000000003,-11.450000000000003,-11.399999999999991,104250,-107.85000000000582,72600,33150.0,YES,203325.0,Y,81.65,70.95,85.5,68.9,-0.6999999999999886
2025-06-24 12:55:00,2.9000000000000057,4.200000000000003,4.099999999999994,1200,-96.14999999999418,70200,115425.0,YES,72900.0,N,70.85,73.75,77.6,67.45,-0.4900000000000091
2025-06-24 13:00:00,13.25,13.100000000000009,13.150000000000006,9075,-123.70000000000437,63675,-54450.0,Y,-104325.0,YES,73.9,87.15,99.05,73.9,-0.539999999999992
2025-06-24 13:05:00,-9.700000000000003,-9.200000000000003,-9.099999999999994,36000,-118.50000000000728,65250,-16800.0,YES,136050.0,Y,88.4,78.7,92.3,77.0,-0.3100000000000023
2025-06-24 13:10:00,27.599999999999994,27.549999999999997,27.650000000000006,61125,-120.44999999999709,68100,121350.0,YES,-298050.0,YES,78.95,106.55,106.55,76.55,-0.28000000000000114
2025-06-24 13:15:00,3.25,2.6500000000000057,2.700000000000003,2700,-148.89999999999418,59700,-78150.0,Y,-8100.0,Y,105.55,108.8,119.85,97.95,0.20000000000000284
2025-06-24 13:20:00,35.95000000000002,36.05000000000001,36.05000000000001,-10050,-161.89999999999418,63675,-18600.0,YES,-359550.0,YES,108.85,144.8,145.35,101.9,0.7800000000000011
2025-06-24 13:25:00,-12.200000000000017,-13.599999999999994,-13.800000000000011,-3675,-172.8000000000029,60900,-81975.0,Y,114600.0,Y,143.8,131.6,146.75,120.85,0.519999999999996
2025-06-24 13:30:00,21.0,20.600000000000023,20.69999999999999,-13875,-180.70000000001164,59475,-15075.0,YES,-238575.0,YES,132.0,153.0,159.95,116.65,0.9200000000000017
2025-06-24 13:35:00,33.29999999999998,32.64999999999998,32.650000000000006,-23775,-232.4499999999971,56400,-98400.0,Y,-372525.0,YES,152.9,186.2,199.5,152.45,1.769999999999996
2025-06-24 13:40:00,0.6999999999999886,0.09999999999999432,0.15000000000000568,-24525,-232.10000000000582,62550,-51975.0,YES,-16500.0,Y,186.65,187.35,193.55,155.4,0.8400000000000034
2025-06-24 13:45:00,5.25,5.400000000000006,5.349999999999994,-28800,-246.79999999998836,60600,-21675.0,YES,-91725.0,YES,185.3,190.55,211.7,182.6,1.0
2025-06-24 13:50:00,-38.599999999999994,-39.75,-39.94999999999999,-19350,-223.39999999999418,57675,-35400.0,Y,10275.0,Y,190.45,151.85,193.95,150.4,0.4099999999999966
2025-06-24 13:55:00,-2.6999999999999886,-2.5500000000000114,-2.6500000000000057,-6825,-203.39999999999418,57900,-7275.0,YES,17475.0,N,153.0,150.3,173.45,146.7,0.29999999999999716
2025-06-24 14:00:00,38.05000000000001,38.44999999999999,38.55000000000001,32250,-191.5,60750,51600.0,YES,-37800.0,YES,150.2,188.25,188.55,139.4,0.4099999999999966
2025-06-24 14:05:00,-2.0,-0.9000000000000057,-0.950000000000017,16200,-254.35000000000582,60900,-46350.0,Y,17475.0,Y,187.0,185.0,216.2,182.05,0.8599999999999994
2025-06-24 14:10:00,-7.800000000000011,-7.949999999999989,-7.900000000000006,-15450,-241.75,55875,-26025.0,YES,-8850.0,YES,186.05,178.25,202.75,174.0,0.37000000000000455
2025-06-24 14:15:00,-4.75,-5.449999999999989,-5.399999999999977,12600,-223.59999999997672,58725,-9450.0,N,16950.0,Y,178.85,174.1,188.2,167.0,0.25
2025-06-24 14:20:00,6.450000000000017,6.199999999999989,6.200000000000017,-141525,-229.3000000000029,60900,-8850.0,N,15975.0,N,173.45,179.9,193.45,167.85,0.3399999999999892
2025-06-24 14:25:00,1.6500000000000057,2.25,2.25,11625,-226.10000000000582,60675,-600.0,N,1950.0,YES,179.6,181.25,192.95,173.9,0.3100000000000023
2025-06-24 14:30:00,-11.75,-11.0,-10.900000000000006,-5325,-213.30000000001746,57750,3150.0,N,18375.0,N,181.8,170.05,184.5,159.65,0.269999999999996
2025-06-24 14:35:00,-5.200000000000017,-4.900000000000006,-4.900000000000006,-34125,-203.60000000000582,63150,-8025.0,Y,10950.0,N,169.9,164.7,179.25,162.7,0.1700000000000017
2025-06-24 14:40:00,9.800000000000011,9.400000000000006,9.400000000000006,-15450,-193.9499999999971,54375,9150.0,N,-17325.0,YES,164.7,174.5,175.0,158.4,0.15000000000000568
2025-06-24 14:45:00,12.550000000000011,12.399999999999977,12.350000000000023,11025,-222.49999999998545,58125,25425.0,N,-18375.0,YES,173.7,186.25,188.0,173.65,0.2599999999999909
2025-06-24 14:50:00,-4.900000000000006,-4.599999999999994,-4.549999999999983,4650,-226.49999999998545,56550,14025.0,N,-41925.0,YES,186.15,181.25,195.65,180.45,0.29000000000000625
2025-06-24 14:55:00,10.950000000000017,13.300000000000011,13.199999999999989,93600,-237.39999999999418,64275,27000.0,N,-30750.0,N,181.45,192.4,210.4,178.95,0.39000000000000057
2025-06-24 15:00:00,7.300000000000011,6.949999999999989,6.900000000000006,107850,-237.35000000000582,61725,-25800.0,Y,1875.0,Y,191.2,198.5,206.1,179.25,0.4300000000000068
2025-06-24 15:05:00,-4.349999999999994,-4.350000000000023,-4.099999999999994,15975,-236.84999999999127,63750,-54600.0,Y,-450.0,YES,199.95,195.6,206.95,191.25,0.3299999999999983
2025-06-24 15:10:00,0.44999999999998863,1.3000000000000114,1.3499999999999943,-2025,-181.29999999998836,56475,-127275.0,Y,-3300.0,YES,195.5,195.95,202.4,193.05,0.21000000000000796
2025-06-24 15:15:00,-28.55000000000001,-28.0,-27.950000000000017,-33000,-199.5500000000029,63150,-75525.0,YES,21225.0,Y,195.65,167.1,196.7,164.55,0.25
2025-06-24 15:20:00,1.0,1.299999999999983,1.450000000000017,-37125,-166.0500000000029,54975,1800.0,YES,1575.0,YES,167.55,168.55,173.65,164.4,0.10999999999999943
2025-06-24 15:25:00,0.0,0.0,0.0,150,-1.900000000000034,150,0.0,Y,0.0,YES,167.3,167.3,167.3,167.3,0.0
