last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,high,low
31-07-2025 11:50:00,-36.29999999999927,169650.0,643,430050.0,355275.0,-30.600000000002183,-33.0,74775.0,-3402.7000000029802,115050.0,-10050.0,YES,32100.0,YES,24710.85,24810.2,24773.9,24819.9,24769.4
31-07-2025 11:55:00,-46.400000000001455,175575.0,612,428700.0,585375.0,-46.5,-46.5,-156675.0,-3905.8000000044703,143625.0,-5325.0,N,23550.0,N,24712.13,24806.5,24760.1,24813.8,24757.0
31-07-2025 12:00:00,21.0,187350.0,607,374025.0,614250.0,19.200000000000728,16.599999999998545,-240225.0,-3935.5000000074506,148650.0,-23400.0,YES,-12750.0,Y,24713.72,24802.0,24823.0,24823.0,24757.0
31-07-2025 12:05:00,70.29999999999927,259200.0,623,419775.0,551100.0,67.40000000000146,66.40000000000146,-131325.0,-3980.7000000029802,152250.0,14850.0,Y,-32550.0,Y,24718.25,24773.9,24844.2,24846.0,24757.0
31-07-2025 12:10:00,84.59999999999854,294075.0,605,1203600.0,354000.0,84.69999999999709,87.80000000000291,849600.0,-3368.7999999970198,126300.0,9225.0,N,-25800.0,N,24721.89,24760.0,24844.6,24850.0,24760.0
31-07-2025 12:15:00,5.700000000000728,291450.0,576,1285200.0,462525.0,1.9000000000014552,5.0,822675.0,-3435.0,123450.0,16650.0,N,9825.0,YES,24723.65,24822.7,24828.4,24850.0,24816.8
31-07-2025 12:20:00,15.0,246600.0,535,1184775.0,460200.0,14.099999999998545,13.69999999999709,724575.0,-3337.1999999955297,114225.0,14175.0,N,-34425.0,Y,24726.44,24845.0,24860.0,24863.9,24816.8
31-07-2025 12:25:00,20.400000000001455,221475.0,560,415950.0,442275.0,16.799999999999272,16.599999999998545,-26325.0,-3458.89999999851,116025.0,-23475.0,YES,5250.0,YES,24729.33,24844.6,24865.0,24875.0,24816.8
31-07-2025 12:30:00,22.400000000001455,222075.0,536,388950.0,376800.0,19.700000000000728,20.299999999999272,12150.0,-3633.699999999255,120450.0,3600.0,Y,-75.0,Y,24731.15,24830.0,24852.4,24875.0,24821.4
31-07-2025 12:35:00,13.900000000001455,169875.0,476,451425.0,396675.0,16.0,15.0,54750.0,-3795.5,127500.0,7950.0,N,25350.0,YES,24732.32,24863.0,24876.9,24876.9,24837.1
31-07-2025 12:40:00,14.5,143775.0,406,463425.0,412125.0,14.19999999999709,16.700000000000728,51300.0,-4011.7999999970198,127725.0,13575.0,N,14250.0,N,24734.21,24861.9,24876.4,24886.9,24837.1
31-07-2025 12:45:00,54.70000000000073,216900.0,449,519600.0,379725.0,54.79999999999927,57.70000000000073,139875.0,-3775.599999997765,137475.0,6675.0,N,-24975.0,Y,24739.69,24850.3,24905.0,24919.9,24838.7
31-07-2025 12:50:00,18.5,252450.0,516,597900.0,426600.0,20.899999999997817,21.0,171300.0,-3897.0,144075.0,27825.0,Y,14775.0,YES,24742.54,24876.9,24895.4,24919.9,24869.7
31-07-2025 12:55:00,24.900000000001455,274275.0,539,582525.0,445050.0,25.5,25.0,137475.0,-3859.89999999851,153675.0,16275.0,N,-19500.0,Y,24745.28,24876.1,24901.0,24919.9,24870.0
31-07-2025 13:00:00,0.9000000000014552,263100.0,578,524100.0,512325.0,4.799999999999272,2.099999999998545,11775.0,-4388.300000000745,146775.0,-11700.0,YES,-14550.0,N,24750.16,24905.0,24905.9,24935.0,24892.5
31-07-2025 13:05:00,18.5,275100.0,557,463275.0,429075.0,20.19999999999709,17.200000000000728,34200.0,-4683.5,137325.0,-16800.0,YES,-17025.0,Y,24753.26,24896.5,24915.0,24935.0,24893.0
31-07-2025 13:10:00,3.099999999998545,252450.0,550,375675.0,408225.0,4.0,2.0,-32550.0,-4839.89999999851,120075.0,15075.0,Y,-32100.0,Y,24755.01,24901.0,24904.1,24935.0,24899.0
31-07-2025 13:15:00,23.900000000001455,183750.0,511,300450.0,440400.0,26.599999999998545,25.0,-139950.0,-4502.599999997765,115050.0,-4425.0,YES,38850.0,YES,24756.97,24912.3,24936.2,24937.4,24894.2
31-07-2025 13:20:00,27.799999999999272,168525.0,506,268575.0,553350.0,30.799999999999272,29.099999999998545,-284775.0,-4286.0,119850.0,-675.0,N,79200.0,YES,24759.62,24912.5,24940.3,24948.9,24894.2
31-07-2025 13:25:00,54.0,216675.0,532,373650.0,1267950.0,53.80000000000291,52.400000000001455,-894300.0,-4012.0,145275.0,-14925.0,YES,87075.0,N,24763.72,24904.1,24958.1,24970.0,24894.2
31-07-2025 13:30:00,-6.799999999999272,219675.0,502,396750.0,1211100.0,-0.2000000000007276,-2.7999999999992724,-814350.0,-4022.800000000745,148500.0,900.0,N,32700.0,N,24765.85,24938.1,24931.3,24970.0,24920.0
31-07-2025 13:35:00,-14.400000000001455,194850.0,462,365100.0,1115025.0,-10.899999999997817,-14.0,-749925.0,-3933.099999997765,141525.0,2475.0,N,27150.0,N,24767.3,24944.0,24929.6,24970.0,24924.3
31-07-2025 13:40:00,-42.89999999999782,180600.0,408,280950.0,398100.0,-41.60000000000218,-43.099999999998545,-117150.0,-4111.60000000149,121500.0,18750.0,N,5025.0,N,24769.98,24958.1,24915.2,24961.6,24910.8
31-07-2025 13:45:00,-23.0,162900.0,356,248175.0,426150.0,-22.099999999998545,-23.0,-177975.0,-4250.20000000298,112125.0,-22425.0,YES,20025.0,N,24771.18,24935.0,24912.0,24948.9,24905.1
31-07-2025 13:50:00,-5.0,160650.0,346,344550.0,427275.0,-2.2999999999992724,-1.0,-82725.0,-4078.099999997765,114000.0,3750.0,Y,9900.0,N,24772.42,24929.6,24924.6,24944.9,24905.1
31-07-2025 13:55:00,31.5,135075.0,376,518175.0,539850.0,28.19999999999709,26.5,-21675.0,-3930.39999999851,114525.0,-13950.0,YES,3300.0,N,24774.4,24916.0,24947.5,24959.0,24905.1
31-07-2025 14:00:00,21.299999999999272,139650.0,419,616125.0,517575.0,17.700000000000728,18.200000000000728,98550.0,-4003.699999999255,118650.0,-3000.0,N,1350.0,Y,24775.92,24912.0,24933.3,24959.0,24906.1
31-07-2025 14:05:00,-13.0,288525.0,467,662325.0,4953600.0,-12.0,-13.900000000001455,-4291275.0,-3801.0999999940395,113925.0,-21525.0,YES,-113625.0,Y,24781.14,24929.0,24916.0,24959.0,24912.1
31-07-2025 14:10:00,-34.79999999999927,297300.0,468,624450.0,5078925.0,-33.70000000000073,-34.79999999999927,-4454475.0,-4015.699999999255,120450.0,1425.0,Y,-121950.0,Y,24782.75,24945.0,24910.2,24954.0,24900.2
31-07-2025 14:15:00,-70.5,330075.0,494,760875.0,5000025.0,-65.09999999999854,-67.0,-4239150.0,-3986.9999999962747,122700.0,-42375.0,YES,-113250.0,N,24784.26,24930.2,24859.7,24931.0,24859.7
31-07-2025 14:20:00,-45.099999999998545,230925.0,511,719700.0,575250.0,-45.0,-43.79999999999927,144450.0,-4996.099999997765,127125.0,-38325.0,N,10200.0,YES,24785.41,24916.0,24870.9,24920.0,24832.0
31-07-2025 14:25:00,-19.799999999999272,219450.0,475,656850.0,336525.0,-20.099999999998545,-23.299999999999272,320325.0,-4882.79999999702,115200.0,-45750.0,YES,1275.0,Y,24786.27,24908.0,24888.2,24910.7,24832.0
31-07-2025 14:30:00,29.0,180150.0,430,400800.0,350625.0,29.0,22.700000000000728,50175.0,-4536.39999999851,105150.0,-7275.0,Y,5250.0,N,24786.94,24852.0,24881.0,24894.9,24832.0
31-07-2025 14:35:00,-18.400000000001455,119250.0,346,275775.0,329550.0,-12.099999999998545,-16.599999999998545,-53775.0,-3657.800000000745,101250.0,1275.0,N,2925.0,Y,24787.28,24870.9,24852.5,24894.9,24848.7
31-07-2025 14:40:00,-63.20000000000073,109800.0,369,865650.0,293925.0,-65.0,-61.39999999999782,571725.0,-3548.60000000149,110925.0,-27600.0,YES,450.0,Y,24787.74,24888.2,24825.0,24892.8,24825.0
31-07-2025 14:45:00,-33.20000000000073,111150.0,372,1094025.0,322350.0,-32.29999999999927,-31.0,771675.0,-3729.0,120075.0,-7650.0,N,-17025.0,Y,24788.17,24880.8,24847.6,24880.8,24822.0
31-07-2025 14:50:00,-60.5,148650.0,451,1119075.0,396150.0,-60.79999999999927,-60.400000000001455,722925.0,-3949.2999999970198,129750.0,-43200.0,YES,7425.0,YES,24788.33,24852.5,24792.0,24865.4,24790.1
31-07-2025 14:55:00,-66.0,175425.0,468,453825.0,462300.0,-63.900000000001455,-67.09999999999854,-8475.0,-3700.199999999255,122700.0,10500.0,Y,-13575.0,Y,24788.16,24822.0,24756.0,24865.4,24754.6
31-07-2025 15:00:00,-79.89999999999782,220950.0,488,327075.0,464700.0,-76.70000000000073,-79.59999999999854,-137625.0,-3211.10000000149,121575.0,-7650.0,YES,-600.0,N,24787.81,24847.6,24767.7,24847.6,24750.3
31-07-2025 15:05:00,-26.5,240225.0,478,384150.0,510975.0,-25.200000000000728,-29.299999999999272,-126825.0,-2415.10000000149,121800.0,5250.0,N,-19200.0,Y,24787.5,24791.0,24764.5,24792.0,24750.3
31-07-2025 15:10:00,10.400000000001455,257400.0,506,411525.0,756300.0,10.799999999999272,7.0,-344775.0,-1787.3999999985099,136650.0,-75.0,YES,-54600.0,Y,24787.19,24756.3,24766.7,24779.8,24750.3
31-07-2025 15:15:00,-1.1000000000021828,262125.0,554,467025.0,1035450.0,-0.9000000000014552,-1.0,-568425.0,-1195.5,146025.0,-17475.0,YES,-69300.0,Y,24786.87,24767.9,24766.8,24771.0,24759.3
31-07-2025 15:20:00,1.7999999999992724,182475.0,390,320625.0,819975.0,2.0,3.0,-499350.0,-625.6999999992549,100125.0,-21450.0,YES,-63825.0,N,24786.87,24765.0,24766.8,24769.5,24764.0
31-07-2025 15:25:00,0.09999999999854481,93600.0,199,215025.0,423675.0,0.2000000000007276,1.0,-208650.0,-246.80000000074506,48825.0,-21375.0,N,-31875.0,YES,24786.87,24766.7,24766.8,24768.0,24766.1
