last_traded_time,ltp,tot_buy_qty,tot_sell_qty,last_traded_time,ltp,tot_buy_qty,tot_sell_qty,last_traded_time,ltp,tot_buy_qty,tot_sell_qty
26-05-2025 09:25,25043.8,232800,213225,26-05-2025 09:25,226.95,2707800,813675,26-05-2025 09:25,185.6,3518175,528225
26-05-2025 09:25,25038.3,227550,206550,26-05-2025 09:25,230.45,2758275,817350,26-05-2025 09:25,186.5,3517500,496500
26-05-2025 09:25,25044.1,241500,212025,26-05-2025 09:25,239.95,2815650,795825,26-05-2025 09:25,184.55,3519525,526725
26-05-2025 09:25,25057.9,262500,191325,26-05-2025 09:25,240.35,2831100,720900,26-05-2025 09:25,179.2,3500250,540450
26-05-2025 09:25,25062.1,250425,191025,26-05-2025 09:25,240.2,2810850,734175,26-05-2025 09:25,179.7,3449625,559725
26-05-2025 09:25,25059.7,243075,192900,26-05-2025 09:26,240.4,2825250,764475,26-05-2025 09:25,180.65,3456750,562425
26-05-2025 09:26,25057.4,245550,191925,26-05-2025 09:26,240.05,2816025,774600,26-05-2025 09:26,179.5,3470250,588825
26-05-2025 09:26,25060,254775,191850,26-05-2025 09:26,244.1,2849625,772875,26-05-2025 09:26,179.85,3460575,591150
26-05-2025 09:26,25063.6,253350,190800,26-05-2025 09:26,249.55,2860725,715575,26-05-2025 09:26,178.6,3456375,606450
26-05-2025 09:26,25073.9,268350,177600,26-05-2025 09:26,249.35,2872500,561600,26-05-2025 09:26,175.8,3466875,622350
26-05-2025 09:26,25076.8,253275,178125,26-05-2025 09:26,246,2858325,594150,26-05-2025 09:26,173.25,3376575,630900
26-05-2025 09:26,25076.9,240450,186525,26-05-2025 09:27,247,2856300,639375,26-05-2025 09:26,175.4,3387375,637500
26-05-2025 09:27,25071,243975,197250,26-05-2025 09:27,248.05,2860950,661800,26-05-2025 09:27,174.85,3408525,623025
26-05-2025 09:27,25074.3,247425,182700,26-05-2025 09:27,247.05,2862675,678750,26-05-2025 09:27,174.05,3408300,632775
26-05-2025 09:27,25070,245175,191925,26-05-2025 09:27,245.9,2880000,697875,26-05-2025 09:27,175.7,3423600,641100
26-05-2025 09:27,25068.5,248925,187725,26-05-2025 09:27,240.95,2850975,721050,26-05-2025 09:27,177,3442875,648900
26-05-2025 09:27,25060,235275,190875,26-05-2025 09:27,243.85,2845875,725400,26-05-2025 09:27,178.35,3481500,630300
26-05-2025 09:27,25066.2,264000,196050,26-05-2025 09:28,245.3,2839200,724500,26-05-2025 09:27,175.6,3473700,653250
26-05-2025 09:28,25070,264750,184800,26-05-2025 09:28,245.85,2854050,751275,26-05-2025 09:28,175.3,3461250,657900
26-05-2025 09:28,25071,260850,194250,26-05-2025 09:28,246.65,2852850,753900,26-05-2025 09:28,174,3455625,686925
26-05-2025 09:28,25071.6,262800,198375,26-05-2025 09:28,248.25,2858325,754950,26-05-2025 09:28,173.3,3444450,694275
26-05-2025 09:28,25072.8,263325,190800,26-05-2025 09:28,248.4,2877900,757575,26-05-2025 09:28,172.05,3456150,694650
26-05-2025 09:28,25074,255525,190500,26-05-2025 09:28,253.85,2907150,751875,26-05-2025 09:28,171.8,3469350,706875
26-05-2025 09:28,25085,263250,190425,26-05-2025 09:29,249.75,2904675,660000,26-05-2025 09:28,167.95,3466275,712650
26-05-2025 09:29,25079.6,237525,194175,26-05-2025 09:29,249.2,2886975,689325,26-05-2025 09:29,169.05,3364050,710250
26-05-2025 09:29,25083.8,242475,199725,26-05-2025 09:29,248.8,2892525,717675,26-05-2025 09:29,169.9,3383925,716250
26-05-2025 09:29,25078,239325,196800,26-05-2025 09:29,242.85,2904075,731400,26-05-2025 09:29,169.65,3408600,718425
26-05-2025 09:29,25074.2,249825,205200,26-05-2025 09:29,245.45,2847525,735450,26-05-2025 09:29,171.75,3405600,725250
26-05-2025 09:29,25078.9,256800,193725,26-05-2025 09:29,247.1,2858850,752025,26-05-2025 09:29,169.15,3413250,736425
26-05-2025 09:29,25074.1,258375,198150,26-05-2025 09:30,242.9,2825250,756225,26-05-2025 09:29,169.25,3422175,757800
26-05-2025 09:30,25073.1,252900,195675,26-05-2025 09:30,246,2811675,759300,26-05-2025 09:30,170.6,3414375,753825
26-05-2025 09:30,25073.1,251850,194850,26-05-2025 09:30,244.1,2822625,784800,26-05-2025 09:30,166.9,3417600,770325
26-05-2025 09:30,0,0,0,26-05-2025 09:30,244.95,2812950,794700,26-05-2025 09:30,168.5,3426525,785850
