last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,high,low,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_2,close_2,high,low,avg_trade_price,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price,timestamp,cur_open,open,close,pre_prev_close,nifty_cur_open,nifty_prev_open,nifty_prev_close,nifty_pre_prev_close,ce_symbol,ce_cur_open,ce_prev_open,ce_prev_close,ce_pre_prev_close,pe_symbol,pe_cur_open,pe_prev_open,pe_prev_close,pe_pre_prev_close
05-08-2025 10:10,-13.5,99825,167,171825,97575,-18.4,-14.1,74250,-1508.1,48225,-23325,YES,20700,YES,24709.68,24695,24681.5,24697.5,24672.3,05-08-2025 10:10,-5.25,3356175,363,1241850,1050675,-5.25,-5.25,191175,-96.4,75300,8550,N,258750,YES,79.9,74.65,80.25,72,88.15,05-08-2025 10:10,8.35,2609100,363,573300,567300,8.25,8.3,6000,-175.2,65775,55650,YES,48225,N,143.5,151.85,157.15,143.25,129.59,05-08-2025 10:10,24618.5,24633.85,24618.75,24633.65,24681.5,24697,24683.9,24696,NIFTY2580724600CE,121.7,129.25,122.2,129.8,NIFTY2580724600PE,98.55,92.55,98.55,92.55
05-08-2025 10:15,13.7,51825,140,142050,94800,21.7,19.3,47250,-1511.2,38175,10575,Y,-1200,Y,24709,24681.5,24695.2,24703,24671.9,05-08-2025 10:15,5.6,2949900,359,1220325,1092825,5.8,5.8,127500,-93.7,73575,78375,Y,1425,Y,74.55,80.15,81.85,72.95,87.74,05-08-2025 10:15,-11.7,2123400,359,544350,508425,-11.9,-11.95,35925,-168.3,64950,-62925,Y,76650,Y,151.95,140.25,155.4,138.2,130.04,05-08-2025 10:15,24634.15,24618.5,24634.8,24618.75,24700.5,24681.5,24701,24683.9,NIFTY2580724600CE,129.25,121.7,130.05,122.2,NIFTY2580724600PE,90.85,98.55,90.2,98.55
05-08-2025 10:20,12.1,47475,144,123900,76500,8.5,7.2,47400,-1471.7,40350,2925,YES,17700,N,24708.77,24695.2,24707.3,24709,24688.7,05-08-2025 10:20,1.65,3630675,361,963000,1242825,1.6,1.65,-279825,-103.3,76575,77775,N,103050,YES,79.75,81.4,82.65,76.9,87.39,05-08-2025 10:20,-5.65,2036925,361,588075,667050,-5.75,-5.8,-78975,-163.1,66900,-10500,YES,49350,N,141,135.35,144.95,133.4,130.28,05-08-2025 10:20,24642.45,24634.15,24642.6,24634.8,24707.2,24700.5,24707.3,24701,NIFTY2580724600CE,132.15,129.25,132.3,130.05,NIFTY2580724600PE,85.95,90.85,85.75,90.2
05-08-2025 10:25,-23.9,43125,128,142800,90600,-17.3,-20.2,52200,-1380,37725,-2175,YES,2550,Y,24708.39,24707.2,24683.3,24707.3,24683.1,05-08-2025 10:25,-7.25,3852675,356,1158825,1117200,-7.2,-7.2,41625,-96.75,67125,10575,N,304650,YES,81.6,74.35,81.85,72.45,86.88,05-08-2025 10:25,11.95,2546925,357,650250,559350,11.9,11.9,90900,-160.75,64500,71325,YES,11775,N,134.7,146.65,149.3,134.2,130.69,05-08-2025 10:25,24624.95,24642.45,24625.8,24642.6,24684,24707.2,24684.5,24707.3,NIFTY2580724600CE,122.25,132.15,121.95,132.3,NIFTY2580724600PE,94.6,85.95,94.6,85.75
05-08-2025 10:30,-7.8,51525,131,148950,119325,-8.7,-7,29625,-1335.9,38100,-4125,YES,2550,N,24707.38,24683.3,24675.5,24689.5,24666.3,05-08-2025 10:30,-4.2,5261775,358,1487625,868125,-4.05,-4,619500,-83.7,78900,-138600,YES,54225,N,74.45,70.25,74.8,67.3,85.85,05-08-2025 10:30,2.85,2916675,358,465600,550875,2.95,2.95,-85275,-177.9,60450,-82800,Y,-28650,YES,147,149.85,157.2,145.9,131.47,05-08-2025 10:30,24613.4,24624.95,24613.4,24625.8,24680,24684,24675.5,24684.5,NIFTY2580724600CE,116.3,122.25,116.8,121.95,NIFTY2580724600PE,96.05,94.6,95.95,94.6
05-08-2025 10:35,15,32700,101,86625,62550,19.3,15.3,24075,-1280.2,29550,6750,N,11475,N,24706.99,24680,24695,24695.3,24672.6,05-08-2025 10:35,4.6,3437175,352,1029300,1144275,4.8,4.8,-114975,-86.85,76500,8400,Y,97800,YES,70.05,74.65,76,68.8,85.34,05-08-2025 10:35,-9.15,2077425,360,506550,464475,-9.05,-9.05,42075,-164.1,58200,-9150,YES,14550,Y,150.1,140.95,153,137.85,131.81,05-08-2025 10:35,24629.9,24613.25,24630.45,24613.4,24695,24680,24695,24675.5,NIFTY2580724600CE,123.25,116.3,123.7,116.8,NIFTY2580724600PE,89.35,96.05,89.2,95.95
05-08-2025 10:40,-19.7,45675,108,134625,82800,-18,-15.3,51825,-1688.7,38100,-1950,YES,2475,Y,24706.48,24695,24675.3,24698.6,24670,05-08-2025 10:40,-5.5,3389400,362,1131825,1039425,-5.25,-5.4,92400,-87.45,72150,3900,N,95400,N,74.95,69.45,75.9,65.7,84.77,05-08-2025 10:40,7.85,2823975,354,442050,476325,7.8,7.65,-34275,-158.05,60450,7800,N,44925,Y,140.75,148.6,155.65,138.2,132.36,05-08-2025 10:40,24615.85,24629.9,24615.85,24630.45,24677,24695,24682,24695,NIFTY2580724600CE,115.85,123.25,115.95,123.7,NIFTY2580724600PE,94.95,89.35,95.05,89.2
05-08-2025 10:45,-3.4,27975,103,85950,62925,-1.5,-1,23025,-1418,35775,27150,Y,-150,Y,24706.01,24675.3,24671.9,24683.1,24669.6,05-08-2025 10:45,-0.85,1708800,360,1170975,1012200,-0.9,-0.85,158775,-82.4,72825,78675,Y,126825,YES,69.45,68.6,70.2,66.1,84.47,05-08-2025 10:45,2.2,1511100,360,474150,652950,2.5,2.5,-178800,-177.7,63600,41625,YES,-33675,YES,148.4,150.6,155.7,147,132.69,05-08-2025 10:45,24612.25,24616.35,24611,24615.85,24676.9,24677,24671.9,24682,NIFTY2580724600CE,114.5,115.85,114.95,115.95,NIFTY2580724600PE,97.5,94.95,96.9,95.05
05-08-2025 10:50,13.2,19875,99,42225,81750,16.6,12,-39525,-1120.2,36675,-42375,YES,10050,N,24705.81,24676.9,24690.1,24692,24676.1,05-08-2025 10:50,5.95,2307300,235,1149450,1020150,5.75,5.75,129300,-83.55,72150,-16050,YES,-138675,Y,68.6,74.55,75,68.6,84.18,05-08-2025 10:50,-8.85,1323750,238,438375,489150,-8.55,-8.5,-50775,-158.4,63750,-10200,Y,58800,Y,151,142.15,151.35,141.25,132.87,05-08-2025 10:50,24627.2,24612.25,24626.9,24611,24690.1,24676.9,24690.1,24671.9,NIFTY2580724600CE,122.8,114.5,123.2,114.95,NIFTY2580724600PE,91,97.5,90.8,96.9
05-08-2025 10:55,-2.5,22500,90,121275,95700,-9.1,-6,25575,-1408.6,36600,7950,Y,5325,N,24705.56,24690.1,24687.6,24692.5,24680,05-08-2025 10:55,-2.95,1346400,234,943200,1002225,-3.25,-3.25,-59025,-81.15,72075,-1425,N,124425,YES,74.25,71.3,74.4,69.9,84.01,05-08-2025 10:55,3.55,956475,226,452400,399900,3.05,3.05,52500,-150.65,57900,15375,YES,65925,N,141.95,145.5,147.7,141.95,132.99,05-08-2025 10:55,24620.2,24627.2,24620.2,24626.9,24686,24690.1,24686.9,24690.1,NIFTY2580724600CE,118.1,122.8,118.4,123.2,NIFTY2580724600PE,92.65,91,92.65,90.8
05-08-2025 11:00,-2.9,14475,73,95625,67575,0,0.1,28050,-1167.2,36750,5175,N,3150,N,24705.4,24687.9,24685,24690,24676.1,05-08-2025 11:00,0.5,1468350,251,1068075,1054575,0.65,0.75,13500,-79.85,76875,6225,N,46500,N,71.55,72.05,73.35,68.7,83.82,05-08-2025 11:00,-3.2,1088400,238,451125,483525,-3.6,-3.6,-32400,-153.45,56100,-50700,Y,6600,N,145.05,141.85,149,140,133.12,05-08-2025 11:00,24624.05,24620.5,24624.05,24620.2,24686,24686,24686,24686.9,NIFTY2580724600CE,119.6,118.1,120.1,118.4,NIFTY2580724600PE,89.7,92.65,89.3,92.65
05-08-2025 11:05,-19,22425,93,171375,70950,-19,-21,100425,-949.9,33525,-8475,YES,-5175,Y,24705.05,24685,24666,24688,24665.5,05-08-2025 11:05,-7.15,2533050,341,1268175,1095825,-7.1,-7.05,172350,-82.9,78075,-228000,YES,95100,YES,71.8,64.65,72.2,63.85,83.41,05-08-2025 11:05,14.4,1666425,336,483225,481050,14.5,14.55,2175,-160.9,63975,11550,YES,-205125,YES,141.9,156.3,156.75,141,133.41,05-08-2025 11:05,24607.45,24624,24607.45,24624.05,24667,24685,24666,24686,NIFTY2580724600CE,108.65,119.6,108.9,120.1,NIFTY2580724600PE,100.8,89.7,100.95,89.3
05-08-2025 11:10,25.6,21300,95,93525,78225,25.3,25.1,15300,-842,28425,12750,Y,-15150,Y,24704.76,24666,24691.6,24695.5,24662.7,05-08-2025 11:10,10.45,3392550,362,1418925,1617300,10.2,10.15,-198375,-85.5,82800,120075,Y,-229125,Y,64.7,75.15,75.15,64.15,82.99,05-08-2025 11:10,-19.35,2617875,362,479625,534375,-19.15,-19.1,-54750,-166.9,61200,-82650,Y,78225,Y,156.5,137.15,159,136.5,133.77,05-08-2025 11:10,24633.9,24607.35,24635,24607.45,24693,24667,24690.8,24666,NIFTY2580724600CE,124.1,108.65,124.2,108.9,NIFTY2580724600PE,86.5,100.8,86.5,100.95
05-08-2025 11:15,5.2,29775,100,108300,135300,9.8,9.2,-27000,-936.4,26850,12675,N,4425,N,24704.63,24694.8,24700,24704.8,24686.3,05-08-2025 11:15,2,3085425,360,948225,1273500,1.9,1.95,-325275,-91.8,73500,113025,N,-89025,YES,74.9,76.9,77.05,71.5,82.76,05-08-2025 11:15,-4.75,1785975,362,620475,511725,-4.8,-4.65,108750,-157.65,65475,-28875,YES,86250,N,137.45,132.7,142.6,132,133.83,05-08-2025 11:15,24640.55,24633.9,24640.55,24635,24700,24693,24704.8,24690.8,NIFTY2580724600CE,126.9,124.1,127.25,124.2,NIFTY2580724600PE,83.1,86.5,82.8,86.5
05-08-2025 11:20,4.5,25950,104,396750,87825,3.1,0.9,308925,-870.9,37950,47850,Y,-19575,Y,24704.59,24700,24704.5,24705.2,24694.2,05-08-2025 11:20,1.5,2734950,326,947175,1162350,1.5,1.45,-215175,-85.1,74550,59700,N,-135300,Y,76.6,78.1,78.3,73.15,82.59,05-08-2025 11:20,-2.6,1661025,323,599250,560175,-2.6,-2.6,39075,-143,66525,-29100,Y,44025,N,133,130.4,137.5,130.15,133.83,05-08-2025 11:20,24645.15,24640.5,24645.15,24640.55,24704.5,24700,24704.5,24704.8,NIFTY2580724600CE,129.15,126.9,128.9,127.25,NIFTY2580724600PE,81.55,83.1,81.55,82.8
05-08-2025 11:25,-6,25650,99,143025,226050,-4.6,-4.4,-83025,-1062.9,34650,975,YES,11325,YES,24704.59,24704.5,24698.5,24709,24695.2,05-08-2025 11:25,-3.2,2542350,286,991125,1049100,-3.1,-3.15,-57975,-91.5,74175,-36525,YES,134100,YES,78.15,74.95,79.35,74.4,82.46,05-08-2025 11:25,4.15,1328475,271,605700,503925,3.85,3.9,101775,-134.6,66150,87375,YES,-3975,YES,130.85,135,135.45,129.25,133.82,05-08-2025 11:25,24637.1,24644,24637.1,24645.15,24693.3,24704.5,24698.5,24704.5,NIFTY2580724600CE,123.75,129.15,124.6,128.9,NIFTY2580724600PE,84.4,81.55,84.05,81.55
05-08-2025 11:30,-12.3,16800,94,117750,101775,-14,-19.1,15975,-1289,37725,37275,Y,4950,N,24704.43,24693.3,24681,24698.5,24680,05-08-2025 11:30,-6.8,2993250,324,1430175,1227225,-6.85,-6.9,202950,-82,71175,-7200,Y,79575,N,74.5,67.7,74.75,67,82.14,05-08-2025 11:30,8.1,2435850,321,635925,714000,7.9,7.9,-78075,-148.25,62850,17250,N,-46500,YES,134.9,143,144.6,134.9,133.98,05-08-2025 11:30,24619.35,24637.35,24619.35,24637.1,24681,24693.3,24681,24698.5,NIFTY2580724600CE,114.35,123.75,114.5,124.6,NIFTY2580724600PE,89.95,84.4,89.9,84.05
05-08-2025 11:35,11.7,9000,70,99225,79875,8.6,11.9,19350,-1564.6,36150,4125,N,60000,YES,24704.34,24681,24692.7,24699,24680,05-08-2025 11:35,4.35,1837650,348,1242300,1392525,4.1,4.05,-150225,-84.25,71175,29925,Y,-93375,Y,67.6,71.95,73.95,67.6,81.97,05-08-2025 11:35,-6.65,1469625,347,502200,552900,-7,-7,-50700,-143.4,62175,-11850,Y,42825,Y,143,136.35,143,132.2,134.02,05-08-2025 11:35,24629.2,24619.5,24629.15,24619.35,24696.5,24681,24692.7,24681,NIFTY2580724600CE,120.75,114.35,120.75,114.5,NIFTY2580724600PE,84.9,89.95,84.9,89.9
05-08-2025 11:40,-1.2,15525,98,102225,123075,6.8,2.6,-20850,-1593,34800,1875,YES,10500,N,24704.28,24696.5,24695.3,24700,24688.3,05-08-2025 11:40,1.4,1489350,337,1017600,1026375,1.2,1.25,-8775,-80.75,73500,-8175,YES,30000,YES,71.9,73.3,74.15,69,81.85,05-08-2025 11:40,-4.35,919275,335,526350,461175,-4.15,-3.95,65175,-136.55,57900,-7125,N,36900,N,136.4,132.05,138.9,131,134.03,05-08-2025 11:40,24632.9,24629.2,24632.9,24629.15,24696.8,24696.5,24695.3,24692.7,NIFTY2580724600CE,122.55,120.75,122.9,120.75,NIFTY2580724600PE,81.75,84.9,81.65,84.9
05-08-2025 11:45,-1.8,13125,83,139800,363900,0.3,1.5,-224100,-1402.5,39525,9675,N,7950,N,24704.23,24696.8,24695,24700,24690,05-08-2025 11:45,-2.05,1032975,354,1056600,997650,-2.2,-2.2,58950,-80.65,67275,25575,Y,70950,YES,73.3,71.25,73.3,69.3,81.77,05-08-2025 11:45,2.7,663525,341,523875,517800,2.95,3,6075,-142.7,62700,47475,YES,1275,YES,132.3,135,138.6,132.2,134.03,05-08-2025 11:45,24632.35,24633.85,24632.35,24632.9,24696.9,24696.8,24696.9,24695.3,NIFTY2580724600CE,120.1,122.55,119.55,122.9,NIFTY2580724600PE,83.55,81.75,83.8,81.65
05-08-2025 11:50,-5.7,6675,51,66450,395100,-7.1,-4.9,-328650,-1288.6,27375,-10875,YES,1650,Y,24704.21,24695,24689.3,24700,24688.7,05-08-2025 11:50,-2.05,1139925,341,1104675,944250,-1.85,-1.9,160425,-78.05,64800,26100,N,189900,YES,71.3,69.25,73,68.85,81.66,05-08-2025 11:50,2.25,700875,337,484200,527850,1.65,1.65,-43650,-143.05,59100,-13575,Y,825,YES,134.7,136.95,137.7,132.5,134.04,05-08-2025 11:50,24628.5,24632.85,24628.5,24632.35,24689.3,24696.9,24689.3,24696.9,NIFTY2580724600CE,117.1,120.1,117.15,119.55,NIFTY2580724600PE,84.7,83.55,84.95,83.8
05-08-2025 11:55,0.6,9150,71,64125,127275,1.1,-3.5,-63150,-1338.4,31125,3375,N,-8325,Y,24704.13,24689.3,24689.9,24690.1,24680.1,05-08-2025 11:55,-1.7,2377650,302,1443075,965775,-1.6,-1.6,477300,-73.6,70125,7875,N,-72300,Y,69.15,67.45,69.4,64.55,81.38,05-08-2025 11:55,1.55,1696500,301,390750,518775,2.2,2.1,-128025,-136,56475,-23025,Y,-54300,YES,136.95,138.5,143.8,136.65,134.14,05-08-2025 11:55,24624.7,24628.45,24624.7,24628.5,24689,24689.3,24689.9,24689.3,NIFTY2580724600CE,114.75,117.1,115,117.15,NIFTY2580724600PE,86.4,84.7,86.3,84.95
05-08-2025 12:00,1.6,22950,67,76500,154650,-1,1,-78150,-1357,33525,825,YES,-6975,N,24703.97,24689,24690.6,24691.3,24683,05-08-2025 12:00,-0.45,1369650,214,1167975,874200,-0.35,-0.35,293775,-61.1,66300,9750,N,55575,YES,67.3,66.85,68.25,65.25,81.22,05-08-2025 12:00,-0.5,947550,210,311475,434700,-0.7,-0.8,-123225,-119.65,50550,678450,YES,28800,Y,138.5,138,141.5,135.2,134.18,05-08-2025 12:00,24624.9,24625.35,24624.9,24624.7,24686,24689,24690.6,24689.9,NIFTY2580724600CE,114.3,114.75,114.4,115,NIFTY2580724600PE,84.9,86.4,85,86.3
05-08-2025 12:05,9.5,11625,48,73425,157350,6.7,6,-83925,-1067.6,35250,675,YES,1800,N,24703.91,24686,24695.5,24696.2,24685,05-08-2025 12:05,2.25,1237125,219,1210125,1121775,2.2,2.15,88350,-67.7,66750,-2850,YES,-65175,Y,66.95,69.2,69.6,65.7,81.1,05-08-2025 12:05,-4.7,838275,226,360675,394875,-4.75,-4.7,-34200,-118.95,50100,-21975,Y,24450,N,138,133.3,140.25,132.25,134.18,05-08-2025 12:05,24629.7,24625.3,24629.7,24624.9,24695.5,24686,24696,24690.6,NIFTY2580724600CE,118.2,114.3,117.85,114.4,NIFTY2580724600PE,81.75,84.9,81.9,85
05-08-2025 12:10,31.2,101025,162,130275,280425,32.1,31,-150150,-1235.6,36825,2100,N,-3900,Y,24704.72,24696,24727.2,24734,24694.1,05-08-2025 12:10,11.35,8111025,229,786375,1118100,11.5,11.6,-331725,-81.55,60450,26775,Y,-679425,Y,69.35,80.7,85.6,68.95,81.05,05-08-2025 12:10,-19.05,4081650,234,457875,444075,-19.2,-19.15,13800,-116.05,55725,-765975,Y,16425,N,133.2,114.15,134.2,108.15,133.6,05-08-2025 12:10,24658.9,24629.85,24658.1,24629.7,24724.8,24695.5,24727.2,24696,NIFTY2580724700CE,80.7,69.35,80.9,69.2,NIFTY2580724700PE,114.15,133.2,114,133.3
05-08-2025 12:15,0.2,46575,134,120600,112650,6.9,1.1,7950,-1163.2,38175,91125,Y,21075,YES,24705.24,24724.8,24725,24730,24716.2,05-08-2025 12:15,4.2,4507200,247,912375,1020375,4.45,4.5,-108000,-82.95,61275,165750,Y,52500,YES,77.9,82.1,84.7,77.45,81.05,05-08-2025 12:15,-3.25,2472900,249,542775,520350,-2.85,-2.9,22425,-115.5,57450,54375,YES,97875,Y,117.15,113.9,119,110.95,133.22,05-08-2025 12:15,24659.45,24658.9,24659.45,24658.1,24725,24724.8,24725,24727.2,NIFTY2580724700CE,82.3,80.7,82.25,80.9,NIFTY2580724700PE,113.75,114.15,114.1,114
05-08-2025 12:20,4.4,27675,117,99000,126900,5.1,5.8,-27900,-846.5,33000,825,YES,-150,Y,24705.51,24725,24729.4,24733.4,24719.6,05-08-2025 12:20,1.25,3787875,236,839400,1011975,1.3,1.4,-172575,-87.55,63675,71400,N,5250,N,82.3,83.55,85,79.65,81.09,05-08-2025 12:20,-0.3,1417200,221,514275,529200,-0.2,-0.2,-14925,-104.65,57525,66000,N,10950,N,114.15,113.85,117.6,111.55,133,05-08-2025 12:20,24661.7,24660.4,24662,24659.45,24729.4,24725,24730,24725,NIFTY2580724700CE,83.25,82.3,83.5,82.25,NIFTY2580724700PE,114.15,113.75,113.95,114.1
05-08-2025 12:25,-10.5,24975,104,82575,90075,-14.4,-11.9,-7500,-1133.5,31500,-8775,YES,-13650,Y,24705.66,24729.4,24718.9,24730.2,24713.4,05-08-2025 12:25,-5.75,3366900,237,904200,791100,-5.95,-6,113100,-78.35,59925,-71550,YES,126150,YES,83.2,77.45,83.3,76.2,81.05,05-08-2025 12:25,5.4,2123100,234,554925,610275,5.5,5.5,-55350,-105.7,59775,43275,N,3000,N,114.2,119.6,121.85,114,132.75,05-08-2025 12:25,24657.1,24661.7,24657.1,24662,24717,24729.4,24715.1,24730,NIFTY2580724700CE,77.3,83.25,77.25,83.5,NIFTY2580724700PE,119.6,114.15,119.65,113.95
