last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,high,low,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_2,close_2,high,low,avg_trade_price,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price
09-04-2025 10:35,1.5,98325,142,75000,122250,4.85,4.65,-47250,-1308.7,39900,11850,N,4350,N,22471.54,22438.6,22440.1,22443.75,22425.6,09-04-2025 10:35,0.6,7906275,175,6958350,6726900,0.6,0.6,231450,-23.8,91350,63075,Y,6825,N,8.95,9.55,9.7,8.2,38.21,09-04-2025 10:35,-7.35,3021225,176,185775,169575,-7.7,-7.7,16200,-122.9,42825,-518400,Y,-57375,N,136.35,129,146.45,128.85,144.97
09-04-2025 10:40,3.1,49125,130,87675,61650,1.9,0.6,26025,-963.75,30450,-13500,YES,-75,Y,22471.04,22440.1,22443.2,22455,22430.6,09-04-2025 10:40,-1.8,9252450,181,6057750,6292350,-1.6,-1.6,-234600,-23.75,99600,-298275,YES,279600,YES,9.4,7.6,10.8,7.6,37.07,09-04-2025 10:40,1.05,2556750,181,204900,186975,-1.5,-1.5,17925,-114.05,41550,43800,YES,66000,Y,129.55,130.6,137.65,117.25,144.47
09-04-2025 10:45,16.95,31800,111,77850,50250,16.35,16.6,27600,-832.8,24600,133500,Y,-6675,Y,22470.75,22442,22458.95,22458.95,22435.05,09-04-2025 10:45,1.45,7316625,180,9824325,8802600,1.6,1.6,1021725,-23.8,105525,526875,Y,-193275,Y,7.5,8.95,9.1,7.2,36.19,09-04-2025 10:45,-12.5,2131425,180,176475,191025,-12.75,-12.9,-14550,-105.55,42825,-11775,Y,43725,N,129.6,117.1,131.75,116.5,144.03
09-04-2025 10:50,-13.45,60600,117,66975,61800,-5.4,-8.55,5175,-952.3,28875,53550,N,-12375,Y,22470.44,22458.55,22445.1,22463,22445.1,09-04-2025 10:50,-1.3,7506600,182,9554925,7617000,-1.25,-1.25,1937925,-23.45,96075,-339675,YES,288225,YES,9,7.7,9.9,7.65,35.37,09-04-2025 10:50,6.65,2066325,182,205200,224475,6.9,7.05,-19275,-100,43725,131100,YES,9000,N,117,123.65,124.25,113.2,143.49
09-04-2025 10:55,-3.8,28350,108,49275,69900,-3.6,-6,-20625,-869.55,29100,-3000,YES,14475,YES,22470.24,22445.8,22442,22455.6,22441.6,09-04-2025 10:55,-1.7,7106475,181,10174500,10895100,-1.6,-1.6,-720600,-21.85,113100,-9000,Y,743625,YES,7.7,6,8,6,34.6,09-04-2025 10:55,2.2,2057850,181,210000,239175,2.25,2.3,-29175,-110,49350,-17550,Y,-18225,YES,123.6,125.8,128.55,116.45,143.07
09-04-2025 11:00,-17,68625,119,97500,70125,-17,-15.25,27375,-796.45,32925,-12450,YES,-61950,Y,22469.35,22442,22425,22443.65,22420,09-04-2025 11:00,-0.45,8940450,181,14428575,14205075,-0.5,-0.5,223500,-22,113925,33075,Y,32925,N,6.1,5.65,6.2,5.4,33.63,09-04-2025 11:00,19.05,3219300,180,176775,180975,19.1,19.05,-4200,-120.3,46575,-63225,Y,-160275,YES,125.45,144.5,148.05,123.25,142.79
09-04-2025 11:05,-13.95,127275,150,81675,88800,-12,-12,-7125,-1070.1,39600,-20625,YES,16500,YES,22467.19,22425,22411.05,22430.25,22406.7,09-04-2025 11:05,-0.3,9183525,179,14101500,14879400,-0.35,-0.35,-777900,-19.15,114225,12975,N,-406950,Y,5.6,5.3,5.95,4.95,32.7,09-04-2025 11:05,4.5,3543150,181,186075,190275,4.4,4.35,-4200,-130.95,48450,-53325,N,18225,Y,142.8,147.3,155.9,137.8,142.87
09-04-2025 11:10,21.85,75300,144,70650,83100,19.8,17.95,-12450,-895,36600,6675,Y,-5700,Y,22466.09,22411.05,22432.9,22432.95,22410,09-04-2025 11:10,0.15,3538275,181,10572450,11966100,0.2,0.2,-1393650,-18.5,105825,202725,Y,363675,YES,5.4,5.55,5.55,5.1,32.35,09-04-2025 11:10,-11.4,1876875,181,184950,185850,-11.6,-11.6,-900,-123.6,45600,-86175,Y,69225,Y,147.2,135.8,149.9,134.3,142.87
09-04-2025 11:15,14.8,43050,117,84900,70575,18.25,14.6,14325,-844.05,31500,7650,N,-1200,N,22465.7,22431,22445.8,22449.75,22422.8,09-04-2025 11:15,0.45,4826850,182,9804000,9427200,0.4,0.4,376800,-19.75,100350,-96900,YES,133350,N,5.6,6.05,6.25,5.1,31.89,09-04-2025 11:15,-13.65,2128725,182,190125,178650,-13.1,-13.15,11475,-104.8,45075,60000,YES,24675,N,135.9,122.25,138.95,121.3,142.62
09-04-2025 11:20,-1,57075,141,94275,132225,1.1,1.15,-37950,-854.75,30975,5550,N,3975,N,22465.46,22448,22447,22458.75,22442.15,09-04-2025 11:20,0,6148275,180,7752525,8292750,-0.05,-0.05,-540225,-21.25,98850,-9525,Y,-825,Y,6.05,6.05,6.95,5.45,31.35,09-04-2025 11:20,0,2658450,180,292425,203850,0.1,0.2,88575,-101.5,47250,76050,N,73050,Y,122.2,122.2,126,116,142.12
09-04-2025 11:25,19.65,30600,107,65100,55950,19.75,15.05,9150,-833.25,26475,11400,N,-14100,Y,22465.36,22444.35,22464,22464.85,22442,09-04-2025 11:25,2.3,6296475,182,6727650,8776950,2,2,-2049300,-21.15,97500,-48900,YES,-74625,Y,6.1,8.4,8.45,5.4,30.83,09-04-2025 11:25,-10.95,2346075,182,293100,214500,-9.7,-9.75,78600,-102.4,49575,-176175,Y,53475,N,122.15,111.2,124.9,110.15,141.64
09-04-2025 11:30,9.5,74325,146,97275,124575,9.5,11.6,-27300,-665.85,32775,3900,N,-7800,N,22465.54,22464,22473.5,22480.45,22459.75,09-04-2025 11:30,0.8,11246700,181,6047700,4875900,0.75,0.75,1171800,-24.95,103875,85350,Y,218175,YES,8.5,9.3,10.25,7.6,30.04,09-04-2025 11:30,-7.05,3422400,181,369225,287025,-6.8,-6.8,82200,-85.2,47475,157575,YES,20925,N,110.5,103.45,113.6,102.55,140.66
09-04-2025 11:35,9.25,63975,134,100050,96525,7.7,6.9,3525,-922.9,32625,7350,N,450,N,22465.69,22473.5,22482.75,22485,22465,09-04-2025 11:35,0.8,8851575,181,5280525,5552700,0.65,0.65,-272175,-23.35,103350,364275,Y,-89700,Y,9.3,10.1,10.2,6.8,29.44,09-04-2025 11:35,-3.7,3225600,181,329250,313650,-3.4,-3.4,15600,-88.9,48375,303150,YES,99600,Y,103.4,99.7,112,99.7,139.77
09-04-2025 11:40,12.25,100275,139,99225,100050,13.65,12.25,-825,-698.3,32325,10575,N,-20700,Y,22466.24,22482.75,22495,22495,22480,09-04-2025 11:40,3.4,15850875,181,3578400,3580125,3.15,3.2,-1725,-27.15,96600,453375,Y,-455850,Y,9.7,13.1,14.25,8.6,28.6,09-04-2025 11:40,-6.3,3659475,181,219975,223275,-5.7,-5.8,-3300,-83.15,43950,42075,N,94500,N,101.2,94.9,105,94.1,138.59
09-04-2025 11:45,-16.45,55350,111,83625,68250,-16.2,-17,15375,-804.65,37875,-11250,YES,20250,YES,22466.52,22496.35,22479.9,22496.35,22475.25,09-04-2025 11:45,-4.95,10754850,182,4985025,4496700,-4.9,-4.9,488325,-25.9,106875,-390750,YES,465675,YES,13,8.05,13,7.85,28.01,09-04-2025 11:45,8.7,2472150,182,341025,254850,8.45,8.4,86175,-84.55,47700,220125,YES,1350,YES,95,103.7,104.75,95,137.86
09-04-2025 11:50,1.35,21600,95,100050,77850,3.25,5.05,22200,-785.95,28050,45525,Y,-3075,Y,22466.59,22479.9,22481.25,22485,22474,09-04-2025 11:50,0.45,6404250,182,6041775,5301000,0.3,0.3,740775,-23.5,102300,107100,Y,74925,N,8.1,8.55,8.8,6.9,27.65,09-04-2025 11:50,-2.75,2376375,182,371100,282150,-2.3,-2.35,88950,-85.65,50850,-54675,Y,2700,N,103.75,101,106.65,99.6,137.25
09-04-2025 11:55,-7.55,20625,99,66150,65475,-6.55,-7.5,675,-856.45,28425,22275,N,450,N,22466.65,22481.25,22473.7,22485.15,22473.7,09-04-2025 11:55,-2.75,6381450,180,5545200,5159625,-2.7,-2.7,385575,-21.75,98925,-1455525,YES,403800,YES,8.75,6,8.75,5.95,27.28,09-04-2025 11:55,6.85,2056125,181,283950,309600,6.55,6.55,-25650,-88.05,52350,-740400,Y,126225,Y,100.15,107,107.95,100.15,136.76
09-04-2025 12:00,10.85,28950,98,61500,69675,7,6.8,-8175,-769.65,30300,15075,N,-9150,Y,22466.71,22473.7,22484.55,22485,22468.5,09-04-2025 12:00,0.65,7152075,181,8664750,9236625,0.55,0.55,-571875,-20.85,116400,1110750,Y,-12525,Y,6,6.65,6.65,5.1,26.86,09-04-2025 12:00,-5.55,2664600,181,230400,211950,-5.4,-5.5,18450,-84,44475,719775,YES,-3825,YES,106.95,101.4,110.8,100.6,136.18
09-04-2025 12:05,4.25,27975,95,72000,67275,2.3,3,4725,-492.3,24300,-4125,YES,-5625,N,22466.87,22483.45,22487.7,22492,22480.8,09-04-2025 12:05,0.9,7317975,182,7547550,7807800,0.8,0.8,-260250,-21.3,140325,-23700,YES,220800,YES,6.65,7.55,7.85,6.55,26.47,09-04-2025 12:05,-3.45,2293275,182,369225,229800,-3.3,-3.35,139425,-77.5,51900,-30675,Y,76425,Y,101.1,97.65,101.9,95.5,135.57
09-04-2025 12:10,4.7,17475,72,40200,98550,4.9,3.2,-58350,-550.05,26850,2175,N,2025,N,22466.97,22487.7,22492.4,22492.75,22480.45,09-04-2025 12:10,-0.05,6420000,183,6795450,6931575,-0.05,-0.05,-136125,-22,119700,198075,Y,-14550,Y,7.6,7.55,7.65,5.9,26.14,09-04-2025 12:10,-3.6,1874400,183,313800,258450,-3.3,-3.35,55350,-76.05,50250,-93000,Y,-2475,YES,97.2,93.6,101.1,93.35,135.07
09-04-2025 12:15,-16.65,66375,136,63225,110025,-15.25,-13.05,-46800,-728.05,30675,-3900,YES,4200,N,22467.31,22492.2,22475.55,22493.55,22475.55,09-04-2025 12:15,-0.9,7772925,181,7318500,6657450,-0.85,-0.8,661050,-22.1,120150,-239850,YES,174225,YES,7.5,6.6,8.6,6.6,25.77,09-04-2025 12:15,3.9,2332500,181,337950,264075,4.25,4.35,73875,-78.2,55350,256425,YES,-253275,YES,93.8,97.7,98.5,91.4,134.4
09-04-2025 12:20,0.45,52425,98,68400,98775,0.45,-0.85,-30375,-400.35,33300,-5025,YES,-2250,Y,22467.45,22475.55,22476,22483.6,22474.45,09-04-2025 12:20,-0.8,7231350,181,8819025,8491350,-0.75,-0.8,327675,-20.5,143475,285750,Y,-7200,Y,6.6,5.8,7.4,5.45,25.41,09-04-2025 12:20,0.9,1713075,181,329475,412500,0.65,0.7,-83025,-80.8,54150,-57225,Y,46650,Y,97.8,98.7,100.85,96,133.98
09-04-2025 12:25,-0.15,33900,80,67800,47250,4.05,5.05,20550,-489.85,28875,4050,N,525,N,22467.59,22478.1,22477.95,22487,22476.05,09-04-2025 12:25,-0.35,6403500,182,10191675,11062275,-0.3,-0.25,-870600,-20.3,132450,-63300,YES,225150,YES,5.7,5.35,6.5,5.35,25.1,09-04-2025 12:25,-0.55,1462350,182,382425,283350,-0.7,-0.7,99075,-79.6,53700,-4950,YES,27000,N,99,98.45,99.3,94.6,133.61
09-04-2025 12:30,40.5,207225,149,126375,81375,36.45,35.35,45000,-818.3,40125,10725,N,-38400,Y,22469.52,22477.55,22518.05,22525,22475,09-04-2025 12:30,5.75,22106700,180,9942375,10080150,5.75,5.8,-137775,-23.45,143475,88800,Y,-1170450,Y,5.25,11,12.55,4.75,24.23,09-04-2025 12:30,-14.2,4573500,180,267750,257250,-13.6,-13.6,10500,-79.85,53700,-85875,Y,-8325,YES,99,84.8,101.8,82.75,132.33
09-04-2025 12:35,-13.9,174900,160,140925,88275,-10.95,-13.85,52650,-994.5,44550,22800,N,-18600,N,22471.52,22519.9,22506,22533.25,22502.3,09-04-2025 12:35,-3,21019950,180,4494600,4391250,-3.1,-3.1,103350,-24,117900,2626500,Y,346425,YES,11,8,13.75,7,23.56,09-04-2025 12:35,6.95,4385025,180,224775,291600,6.95,7,-66825,-73.6,52650,-487350,Y,-3600,N,85,91.95,93.4,80.75,131.08
09-04-2025 12:40,12.05,74775,139,121125,70500,6.35,8.85,50625,-803.25,45975,11925,N,-1350,N,22472.14,22505,22517.05,22517.05,22498.9,09-04-2025 12:40,1.25,9340650,180,5404650,5434875,1.25,1.25,-30225,-22.6,131700,-1622175,YES,-136425,Y,7.9,9.15,9.3,6.55,23.24,09-04-2025 12:40,-5.15,2019825,179,287325,389550,-4.8,-4.8,-102225,-76.5,55050,63600,YES,48975,Y,92,86.85,95,86.85,130.57
09-04-2025 12:45,-3.05,152325,140,140850,62025,2.05,-0.8,78825,-723.05,47325,-4650,YES,13050,N,22473.66,22517.05,22514,22521.95,22511,09-04-2025 12:45,0.55,9401625,180,5146050,4864200,0.4,0.35,281850,-23.85,126075,108675,Y,150225,YES,9.15,9.7,10.15,8.6,22.96,09-04-2025 12:45,2,1794300,180,270375,256125,2.35,2.4,14250,-75.25,53025,26250,N,-45525,YES,86.5,88.5,90.15,85.35,130.09
09-04-2025 12:50,-9.1,48750,123,67800,78075,-10.05,-10,-10275,-635.3,29850,3900,N,9375,N,22473.99,22514,22504.9,22514,22499.15,09-04-2025 12:50,-2.8,9357300,181,6838200,6820650,-2.75,-2.8,17550,-21.2,128475,-160575,YES,256125,YES,9.7,6.9,9.7,6.45,22.65,09-04-2025 12:50,4.2,1991025,181,308625,344550,4.25,4.2,-35925,-74.2,44100,-61125,Y,-6000,Y,88.8,93,94.85,88.8,129.63
09-04-2025 12:55,-7.55,71025,115,85350,116475,-8.05,-7.55,-31125,-784.45,49875,-3450,YES,5175,N,22474.37,22504.95,22497.4,22506,22490.1,09-04-2025 12:55,-0.9,8256825,181,8877975,8232075,-0.9,-0.9,645900,-19.9,120000,11550,Y,165750,N,6.85,5.95,7.15,5.5,22.36,09-04-2025 12:55,1.45,2367900,181,284325,298275,1.1,1.05,-13950,-78.5,45825,42300,YES,-114900,YES,92.95,94.4,98.85,91.55,129.13
09-04-2025 13:00,-0.4,51150,122,94725,70875,-2.05,-0.4,23850,-723.5,32625,7725,N,150,Y,22474.55,22497.4,22497,22498.65,22485.5,09-04-2025 13:00,-0.7,10030425,182,19488375,19089225,-0.65,-0.65,399150,-20.25,136275,91575,Y,-312000,Y,6,5.3,6,4.6,22.01,09-04-2025 13:00,1.25,2299875,183,292800,294450,1.35,1.35,-1650,-82.25,49050,-22950,Y,70650,Y,94,95.25,99.45,93.65,128.68
09-04-2025 13:05,8,49500,107,122700,72375,11.75,8.5,50325,-913.85,29100,9150,N,-9900,Y,22474.73,22497,22505,22505.6,22488.1,09-04-2025 13:05,0.65,6587100,182,12237675,11623875,0.65,0.6,613800,-19.75,146775,49125,N,135300,YES,5.3,5.95,6.1,4.75,21.79,09-04-2025 13:05,-5.4,1979550,182,398775,320325,-5.05,-5,78450,-81.55,56025,-57375,Y,57600,N,95.45,90.05,97.9,89.7,128.28
09-04-2025 13:10,-2.3,74175,141,63675,93900,0,0.45,-30225,-702.85,37050,-1275,YES,8700,N,22475.24,22507.7,22505.4,22515.7,22500,09-04-2025 13:10,-0.85,9651225,183,9840675,10187100,-0.95,-0.95,-346425,-20.05,145875,463200,Y,308325,YES,6,5.15,6.85,4.85,21.48,09-04-2025 13:10,1.8,2274375,183,330975,383775,1.7,1.9,-52800,-78.9,55950,140550,YES,-42675,YES,89.35,91.15,92.55,86.25,127.75
09-04-2025 13:15,-10.4,51075,119,57525,81525,-7.9,-8.85,-24000,-859,36825,-8400,YES,-5400,Y,22475.53,22505.4,22495,22509.6,22495,09-04-2025 13:15,-0.75,7008975,181,15367650,13883700,-0.75,-0.75,1483950,-18.8,121275,-230475,YES,427950,YES,5.1,4.35,5.6,4.35,21.25,09-04-2025 13:15,2.2,1466475,181,268650,248850,1.9,1.85,19800,-76.8,48375,19425,N,-4425,Y,91,93.2,93.6,88.6,127.45
09-04-2025 13:20,-11,58275,116,85575,78675,-11,-10.25,6900,-743.15,29925,3750,N,-6600,Y,22475.73,22495,22484,22498,22483.55,09-04-2025 13:20,-0.95,9086175,181,28775550,28822275,-1,-1,-46725,-19.3,121200,-34725,Y,-102600,Y,4.5,3.55,4.5,3.35,20.94,09-04-2025 13:20,5,2220750,181,278400,732900,5.35,5.35,-454500,-79.75,48450,-67800,Y,-131850,YES,92.7,97.7,98,92.4,127.05
09-04-2025 13:25,6.45,35325,109,119625,65400,4.2,2.3,54225,-792.05,32475,-1800,YES,-3225,N,22475.85,22484,22490.45,22500,22484,09-04-2025 13:25,-0.25,5424675,182,29524800,27696450,-0.15,-0.15,1828350,-20.05,135975,-197325,YES,139575,YES,3.55,3.3,4.2,3.3,20.77,09-04-2025 13:25,-2.1,1825200,182,339750,359925,-2.2,-2.25,-20175,-80.2,63075,-9375,YES,26475,Y,97.5,95.4,97.6,91.6,126.71
09-04-2025 13:30,-13.45,48600,101,86100,65625,-13.3,-16.9,20475,-875.7,33525,-15450,YES,13200,N,22475.96,22490.45,22477,22499.85,22476.05,09-04-2025 13:30,-1,8693100,180,36009225,35753850,-1,-1,255375,-18.3,134025,541800,Y,563700,YES,3.45,2.45,3.75,2.4,20.48,09-04-2025 13:30,7.15,2611275,180,293025,304650,7.15,7.2,-11625,-79.45,55650,33225,YES,-150150,YES,94.6,101.75,104.9,91.75,126.29
09-04-2025 13:35,-8,145350,160,109650,210375,-9.6,-8,-100725,-578.2,39150,-22350,YES,-1125,Y,22475.8,22477,22469,22477.2,22464,09-04-2025 13:35,-0.4,9192000,180,95095350,87077850,-0.4,-0.4,8017500,-19.05,119925,632025,Y,-330450,Y,2.4,2,2.5,2,20.17,09-04-2025 13:35,1.35,2741775,181,322425,379725,1.45,1.3,-57300,-90.45,55800,4200,N,48450,Y,101.65,103,106.95,100.4,125.93
09-04-2025 13:40,5.7,44175,116,46350,106500,3.75,1.1,-60150,-815.25,27450,10650,Y,-2250,Y,22475.74,22467.5,22473.2,22475,22465,09-04-2025 13:40,-0.1,5979675,181,106357200,90807600,-0.05,-0.05,15549600,-19.3,121125,-331050,YES,-560325,Y,2.05,1.95,2.1,1.9,19.98,09-04-2025 13:40,-0.6,1843725,180,352350,353250,-0.55,-0.55,-900,-87.85,55950,-81975,Y,9225,N,102.9,102.3,104.8,99.4,125.7
