last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,high,low,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_2,close_2,high,low,avg_trade_price,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price
29-08-2025 10:05,6.4,104175,152,398250,76800,5,3.9,321450,-816.2,38475,18675,Y,-2550,Y,24653.52,24615,24621.4,24623.4,24606.6,29-08-2025 10:05,1.5,4605375,239,878550,666750,0.9,0.95,211800,-109.6,61650,483375,Y,70425,N,106.1,107.6,111.4,102.45,132.88,29-08-2025 10:05,-2.4,9860700,235,825900,1019775,-2.4,-2.35,-193875,-112.1,63450,52050,N,259500,Y,98.35,95.95,102,93.8,88.25
29-08-2025 10:10,-7.9,39075,125,98925,79875,-7.8,-4,19050,-930.2,36525,11025,N,16200,N,24652.65,24621.4,24613.5,24627.5,24611.3,29-08-2025 10:10,-0.95,4570275,250,876600,806475,-1.55,-1.55,70125,-121.85,68925,-2625,YES,100725,YES,107.3,106.35,111,103.65,131.63,29-08-2025 10:10,2.75,7271925,251,972975,912300,3.1,3.1,60675,-117,71325,34050,N,-102825,YES,96.2,98.95,101,92.5,88.67
29-08-2025 10:15,26.6,49725,152,127200,80700,28,26.6,46500,-1160.1,36150,62400,Y,-5250,Y,24652.01,24617.4,24644,24644,24610.2,29-08-2025 10:15,13.1,6990450,253,764625,1007250,12.5,12.45,-242625,-119.55,67350,-449850,YES,-123450,Y,104.85,117.95,118.45,103,130.26,29-08-2025 10:15,-15.95,9702825,256,1282500,1005825,-14.95,-14.95,276675,-107.3,70875,-421875,Y,372450,Y,100.2,84.25,101.95,84.25,88.86
29-08-2025 10:20,17,65400,144,76650,127725,20,19.1,-51075,-944.9,37050,9825,N,-31575,Y,24652,24644,24661,24663.7,24637.6,29-08-2025 10:20,9.85,9131550,220,626700,787800,9.55,9.6,-161100,-135.6,64875,353850,Y,-107775,N,117.45,127.3,128.5,116.5,129.64,29-08-2025 10:20,-8.8,9235350,227,1182150,1133250,-8.9,-8.95,48900,-96.45,70050,-69000,YES,100500,N,84.6,75.8,86,74.5,88.38
29-08-2025 10:25,-8.9,42900,131,77100,129150,-10.1,-4.9,-52050,-1303.5,34200,-11475,YES,-6225,YES,24652.08,24662.9,24654,24664.3,24645.1,29-08-2025 10:25,-3.1,7220025,235,628200,1088100,-3.15,-3.2,-459900,-142.95,70125,-211275,YES,-15300,YES,127.75,124.65,131.1,116.85,129.35,29-08-2025 10:25,2.4,8598150,238,1209600,1561875,2.9,2.9,-352275,-97.35,78900,124875,YES,102525,N,75.75,78.15,84.1,74.45,87.94
29-08-2025 10:30,19.2,87300,155,133200,146700,17.9,17.2,-13500,-1476.9,42825,6525,N,-1875,N,24652.95,24653.3,24672.5,24676.8,24653.3,29-08-2025 10:30,7.65,7595775,287,891900,985500,7.85,7.95,-93600,-153.6,71475,160500,Y,58425,YES,125.5,133.15,134.05,123,129.42,29-08-2025 10:30,-8.35,7775025,285,1694250,1318800,-8.65,-8.65,375450,-94.55,82725,-157725,Y,141600,Y,77.55,69.2,79.55,68.8,87.34
29-08-2025 10:35,15,63525,182,132075,154575,12,12,-22500,-1295.4,48525,19875,N,375,N,24653.87,24673,24688,24689,24668.1,29-08-2025 10:35,6.95,6712125,344,767250,1642125,6.9,6.75,-874875,-157.75,70500,576750,Y,-260700,Y,133.3,140.25,140.35,130.6,129.73,29-08-2025 10:35,-5.95,6861150,341,1863675,1439550,-5.85,-5.75,424125,-84.4,87375,-182175,Y,107400,N,69.3,63.35,71.15,63.35,86.64
29-08-2025 10:40,2.7,86850,195,160575,166275,9.1,6.8,-5700,-1214.3,39750,6750,N,46800,YES,24655.85,24691,24693.7,24701.8,24680.2,29-08-2025 10:40,2.85,8516400,306,472200,1044975,3.05,3.35,-572775,-157.15,66600,-153825,YES,-94950,YES,142,144.85,149.7,136,130.67,29-08-2025 10:40,-2.4,8847075,304,2131125,1564725,-2.6,-2.75,566400,-75.85,85875,289050,YES,105375,N,62.6,60.2,65.9,59.25,85.56
29-08-2025 10:45,-13.1,52650,138,68700,149925,-11.1,-12.8,-81225,-1056.7,29475,2025,YES,6900,N,24656.77,24698.1,24685,24700,24680,29-08-2025 10:45,-3.75,4529700,205,586725,1032225,-4.4,-4.4,-445500,-160.15,62250,-25125,Y,25050,YES,145,141.25,147,136.85,131.04,29-08-2025 10:45,3.7,6874800,205,1903575,1373775,4,4,529800,-81.35,83475,223725,N,134025,Y,60.25,63.95,66,59.75,84.84
29-08-2025 10:50,-3,39900,126,80250,210000,-2.4,-0.1,-129750,-940,26625,3300,N,8700,N,24657.36,24685,24682,24691.9,24680.1,29-08-2025 10:50,-1.65,3348825,226,664575,733050,-3.15,-3.15,-68475,-162.6,65400,7050,Y,81525,YES,140.9,139.25,144.95,136.95,131.26,29-08-2025 10:50,0.85,5327325,230,1610025,1509900,1.8,1.85,100125,-79.95,85650,105225,N,27225,N,64.05,64.9,66.3,61.6,84.34
29-08-2025 10:55,-13.6,49125,123,71325,237975,-14,-14.8,-166650,-1208.5,32175,4125,N,5400,N,24657.76,24682,24668.4,24685,24667,29-08-2025 10:55,-11.25,5591175,247,747225,813450,-11.2,-11.25,-66225,-151.4,76875,-24300,YES,8100,N,138.4,127.15,138.4,126.05,131.25,29-08-2025 10:55,5.05,10090200,254,1566675,1693500,5.25,5.25,-126825,-94.45,91050,-84375,Y,-128850,YES,65.75,70.8,71.95,65.6,83.68
29-08-2025 11:00,30.6,37125,151,130425,324825,28.8,27.1,-194400,-1137.2,37275,13125,N,-18525,Y,24658.2,24668.4,24699,24699,24667.1,29-08-2025 11:00,19.3,6734100,326,840900,775800,19.15,19.35,65100,-160.65,79275,197175,Y,-201600,Y,126.95,146.25,148,125.7,131.58,29-08-2025 11:00,-11.7,8961975,323,1447425,1814475,-12.15,-12.1,-367050,-86.65,90150,-348675,Y,279975,Y,70.85,59.15,71.8,58,82.94
29-08-2025 11:05,-19,27525,121,126150,273975,-17.2,-14.1,-147825,-1181.3,45450,2175,YES,13725,YES,24658.58,24699,24680,24699,24676.5,29-08-2025 11:05,-9.7,3716850,347,745275,793800,-9.7,-9.7,-48525,-164.05,73050,-353550,YES,212025,YES,146.1,136.4,146.45,132.75,131.76,29-08-2025 11:05,4.95,5595150,342,1864200,1966350,5.05,5.1,-102150,-83.1,85200,310875,YES,97275,N,58.85,63.8,66.45,58.75,82.49
29-08-2025 11:10,19,65025,163,120975,317475,16.5,14.1,-196500,-1614.6,52125,4275,N,-6375,Y,24659.78,24680,24699,24708,24680,29-08-2025 11:10,9.5,6820800,348,713775,698100,9.55,9.65,15675,-173.5,69600,-1195650,YES,-281250,Y,136.5,146,154.35,136.25,132.37,29-08-2025 11:10,-6,7180125,349,2258700,1969350,-6.05,-6,289350,-79.25,89700,-271725,Y,32100,N,63.9,57.9,64.2,54.4,81.8
29-08-2025 11:15,-9,25425,114,72150,221850,-6.3,-7,-149700,-1161.4,40350,12300,N,50925,YES,24660.17,24699,24690,24702,24686.2,29-08-2025 11:15,-2.85,3613575,350,573300,701175,-2.8,-2.75,-127875,-168,68025,420825,Y,138750,YES,146.1,143.25,148.6,138.65,132.61,29-08-2025 11:15,1.3,4477800,348,1933875,2333700,1.5,1.6,-399825,-80.8,91200,151200,YES,100050,Y,58.15,59.45,62.2,56.8,81.41
29-08-2025 11:20,-5,25950,96,70725,184200,-4.1,-5.1,-113475,-1446.5,38550,975,YES,7650,N,24660.47,24690,24685,24692,24679.2,29-08-2025 11:20,-7.8,2827875,361,626625,720150,-7.8,-8,-93525,-160.2,69825,-39975,YES,70500,N,143.3,135.5,143.8,133.35,132.68,29-08-2025 11:20,4.55,5554425,360,1878900,1815750,4.55,4.55,63150,-83.8,93975,88050,N,-214950,YES,59.5,64.05,64.95,59.25,81.02
29-08-2025 11:25,11.9,21600,79,82050,222225,11.1,10.3,-140175,-941.4,36375,2400,N,-6825,Y,24660.78,24685,24696.9,24698,24682,29-08-2025 11:25,9.7,3010800,329,720150,786300,9.3,9.3,-66150,-166.4,71100,39825,Y,-600,Y,136.2,145.9,145.9,134.55,132.83,29-08-2025 11:25,-6.25,4213575,325,2146575,1947675,-6.4,-6.4,198900,-79.45,93900,135825,YES,229725,Y,63.3,57.05,64.7,56.95,80.69
29-08-2025 11:30,5,28050,113,82950,215100,3.6,4,-132150,-873.7,33450,5625,N,16050,YES,24661.28,24697,24702,24706,24693.3,29-08-2025 11:30,2.5,3924225,272,598125,567600,2.25,2.3,30525,-168.65,68850,-23025,YES,-40200,Y,146.1,148.6,150.85,142.55,133.15,29-08-2025 11:30,-2,4712625,279,2269950,2208075,-2.1,-2.15,61875,-73.75,104700,375,Y,118500,N,57,55,57.95,54.2,80.25
29-08-2025 11:35,0,47400,125,67800,190350,0.1,2.7,-122550,-1182.3,35925,-9300,YES,8700,N,24662.11,24702,24702,24708.1,24691.5,29-08-2025 11:35,-2.15,3247275,251,482475,650400,-2.25,-2.25,-167925,-163.55,70500,-17325,N,46200,YES,148.65,146.5,150,141.2,133.39,29-08-2025 11:35,0.55,3475725,251,2392950,1701750,1,0.9,691200,-72.2,101625,73425,YES,46125,N,55.1,55.65,58.6,54.3,79.94
29-08-2025 11:40,3.2,53475,105,92925,276000,5.2,5.5,-183075,-1108.9,41025,64200,Y,-3825,Y,24663.05,24702,24705.2,24709.9,24693.9,29-08-2025 11:40,2.55,2763150,301,650325,748125,2,1.95,-97800,-168.35,67875,48900,Y,-72825,Y,145.5,148.05,151.85,142,133.6,29-08-2025 11:40,-1.9,3979125,299,2324550,1862100,-1.55,-1.65,462450,-73.8,97725,-163275,Y,100350,Y,56.1,54.2,58.1,52.7,79.58
29-08-2025 11:45,0.3,41775,134,132300,327225,0.3,-2.3,-194925,-843.3,33450,27900,N,18900,YES,24663.79,24705.2,24705.5,24710,24702,29-08-2025 11:45,1.4,2453025,328,616200,636450,1.55,1.55,-20250,-163.95,78375,-39000,YES,-87300,Y,148.9,150.3,152.5,145,133.79,29-08-2025 11:45,-1.15,2879400,324,2460675,2270550,-1.3,-1.25,190125,-75.4,94125,31575,YES,84900,N,53.8,52.65,55.4,52.4,79.32
29-08-2025 11:50,-12,41175,150,151800,325725,-12.5,-13.9,-173925,-1161.9,41400,-2400,YES,16725,N,24664.39,24705.5,24693.5,24709.9,24688.3,29-08-2025 11:50,-8.45,2771550,349,756300,624600,-8.5,-8.45,131700,-169.35,70950,-103575,YES,106275,YES,149.25,140.8,151.5,138.45,133.94,29-08-2025 11:50,3.65,4647525,347,2150475,2563200,3.55,3.6,-412725,-77.6,97425,-9375,Y,-284250,YES,53.05,56.7,58.55,52,78.93
29-08-2025 11:55,-10.5,83100,166,153375,838500,-12.7,-12.3,-685125,-1704.4,50325,-67800,YES,7275,N,24665.11,24693.5,24683,24700,24674.1,29-08-2025 11:55,-8.15,3690225,341,663975,788925,-8.25,-8.45,-124950,-167.95,73050,-200100,YES,46350,N,141.2,133.05,142.75,128.35,133.99,29-08-2025 11:55,5.4,7055325,341,2084025,2094075,5.5,5.5,-10050,-85.35,91875,99975,YES,-195825,Y,56.3,61.7,64.3,55.35,78.46
29-08-2025 12:00,-2.8,80925,185,93375,290250,-4.5,-2.8,-196875,-1487.2,37275,-900,Y,975,Y,24665.39,24682.8,24680,24683,24666.1,29-08-2025 12:00,0,3445125,344,822150,723900,-0.7,-0.7,98250,-151.1,72750,169350,Y,30975,N,131.6,131.6,133.55,125,133.91,29-08-2025 12:00,0.5,9174825,344,1993500,1691925,0.5,0.55,301575,-87.5,99450,10800,N,140700,Y,62.5,63,66.8,61.45,78.01
29-08-2025 12:05,-7.5,28050,152,88800,87900,-2.9,-5.1,900,-1997.2,33750,12450,N,-3525,Y,24665.54,24680,24672.5,24689.9,24671,29-08-2025 12:05,-2.35,3596175,326,872700,818625,-2.4,-2.4,54075,-159.05,76800,20100,N,11625,N,131.5,129.15,137.25,127.1,133.89,29-08-2025 12:05,0.5,6585825,331,1795875,1625250,0.85,0.8,170625,-85.55,96075,-70050,Y,-27675,YES,63.2,63.7,64.95,57.95,77.67
29-08-2025 12:10,8.8,22725,100,52125,72075,11,10.3,-19950,-1728.3,30600,-4200,YES,8400,N,24665.69,24676.2,24685,24690,24672.3,29-08-2025 12:10,5.95,2494725,326,736350,1274250,6.65,6.55,-537900,-156.85,73275,54225,Y,-13350,Y,129.55,135.5,138.2,127.55,133.89,29-08-2025 12:10,-5.6,4907475,318,2076825,1749675,-5.4,-5.4,327150,-81.6,92025,-15600,YES,221175,Y,63.95,58.35,64.75,56.75,77.4
29-08-2025 12:15,-4,11775,68,62925,89925,-4,-3.3,-27000,-1190.4,33300,-2325,N,3300,N,24665.78,24685,24681,24691.9,24680,29-08-2025 12:15,-3.4,1852500,258,872850,737550,-3.25,-3.2,135300,-155.35,72900,263550,Y,61950,YES,135.75,132.35,137.6,130,133.89,29-08-2025 12:15,2.05,3157200,254,1898025,1635675,2,2,262350,-81.85,88350,94425,YES,-16350,YES,58.45,60.5,61.9,57.7,77.22
29-08-2025 12:20,-2.9,16275,92,65850,73500,-6,-6.1,-7650,-1196.4,26175,7575,N,-12225,Y,24665.83,24681,24678.1,24685.7,24667.5,29-08-2025 12:20,-1.95,2827275,195,836775,673950,-2.4,-2.3,162825,-136.6,65925,-3375,YES,12000,N,132.3,130.35,133.2,123.7,133.81,29-08-2025 12:20,2.05,7017900,193,1977000,2449200,2.5,2.45,-472200,-84.2,95025,1200,Y,-142275,YES,60.7,62.75,66.4,60.05,76.93
29-08-2025 12:25,-13,39675,93,78150,128925,-9.9,-9.5,-50775,-990.1,23700,-9450,YES,10050,YES,24665.88,24678.1,24665.1,24685,24664.6,29-08-2025 12:25,-6.15,2373150,199,720525,602700,-6.05,-6.05,117825,-134.3,66075,-63000,YES,39300,YES,130,123.85,134.2,121.75,133.73,29-08-2025 12:25,3.35,6771300,204,1782375,1601100,3.2,3.2,181275,-83.05,100725,44250,YES,-64875,Y,62.65,66,67.55,60,76.68
29-08-2025 12:30,0.9,43425,108,111600,121800,-3.4,-3.6,-10200,-1285.6,36375,-2475,N,2625,Y,24665.86,24665.1,24666,24675,24658.1,29-08-2025 12:30,-2.95,2966850,257,862500,806325,-3,-2.9,56175,-139.3,69900,-474075,YES,44025,N,123.9,120.95,127.75,117.45,133.57,29-08-2025 12:30,0.95,7798500,253,1944225,2146725,1.05,1,-202500,-86.6,90675,53925,N,62250,Y,66.15,67.1,69.7,63.05,76.45
29-08-2025 12:35,3.5,40875,82,42975,122250,6.8,3.5,-79275,-1577.5,31050,-2775,YES,7800,N,24665.86,24666,24669.5,24676.1,24660.5,29-08-2025 12:35,1.25,3058800,243,881850,640425,0.75,0.8,241425,-141.75,74100,51075,Y,78525,YES,121.2,122.45,128,118.8,133.44,29-08-2025 12:35,-1.05,6713775,256,1909125,1675350,-1.05,-1.05,233775,-87.65,90975,-9000,Y,9750,N,67,65.95,68.05,61.6,76.22
29-08-2025 12:40,12.5,22875,80,44025,65625,13,16.1,-21600,-1080,26400,7050,N,-11100,Y,24665.99,24669.5,24682,24687,24668.4,29-08-2025 12:40,7.7,3288825,227,735600,890325,7.7,7.7,-154725,-145.2,73800,-198525,YES,-146925,Y,122.05,129.75,132.5,122,133.37,29-08-2025 12:40,-7.35,6347250,226,1739025,1873650,-7.55,-7.6,-134625,-80.85,92550,-152100,Y,126975,Y,66.05,58.7,66.05,56.3,75.93
29-08-2025 12:45,6,19800,83,51825,120225,3.3,2.5,-68400,-1030.6,27750,525,YES,2025,N,24666.1,24682,24688,24689.3,24676.1,29-08-2025 12:45,2.5,3146325,223,695550,870375,2.75,2.8,-174825,-147.9,68250,6075,Y,-11250,YES,130.1,132.6,135.7,127,133.35,29-08-2025 12:45,-1.8,4827225,226,2185350,1655625,-1.7,-1.7,529725,-75.95,87300,-8175,YES,130950,N,58.7,56.9,60.45,55.65,75.69
29-08-2025 12:50,-15.2,17925,109,85725,61950,-12.3,-10.1,23775,-1124.1,26400,1500,N,6450,N,24666.19,24688,24672.8,24688,24671.4,29-08-2025 12:50,-6.85,2024325,250,687450,786075,-6.5,-6.65,-98625,-149.15,66525,435975,Y,90600,YES,132.35,125.5,133.6,124.75,133.31,29-08-2025 12:50,4.95,3475575,253,1957200,1950000,4.9,4.9,7200,-76.4,104625,177225,YES,-180825,YES,57.1,62.05,62.5,56.9,75.53
29-08-2025 12:55,-12.7,57375,145,104925,118875,-13.4,-14.4,-13950,-1525.1,30450,-10650,YES,-22500,Y,24666.2,24672.2,24659.5,24684.6,24655.6,29-08-2025 12:55,-8.4,3665550,251,800850,769950,-8.75,-8.75,30900,-138.15,64950,111825,N,75750,N,125.9,117.5,129.25,114.6,133.12,29-08-2025 12:55,4.2,8055150,266,1844925,2455500,4.25,4.3,-610575,-84.55,95625,-113250,Y,-163425,N,61.85,66.05,68.6,59.15,75.28
29-08-2025 13:00,-2.5,44100,127,128850,99825,-5.4,-3.3,29025,-1504,33000,-3600,N,8700,YES,24666.05,24659.6,24657.1,24665,24651.2,29-08-2025 13:00,-3.85,3216825,230,823575,813375,-2.75,-2.7,10200,-128.25,73875,293700,Y,53850,N,117.05,113.2,118.85,111.5,132.87,29-08-2025 13:00,1.8,8036250,229,1629150,1827000,1.1,1.15,-197850,-88.65,88200,162450,YES,13950,Y,66.3,68.1,70,65.55,75.13
29-08-2025 13:05,-11,46125,122,404550,95550,-6.1,-5.7,309000,-1496.6,34350,-2325,N,-2025,Y,24665.84,24657.1,24646.1,24664.9,24645,29-08-2025 13:05,-1.75,3873900,229,1048575,873450,-2.35,-2.35,175125,-130.8,73125,-30375,YES,99000,YES,113.35,111.6,118.45,109.15,132.55,29-08-2025 13:05,2.45,8594025,231,1557675,2238975,2.9,2.95,-681300,-85.3,87225,138675,N,-201825,YES,68.1,70.55,71.85,64.25,74.99
29-08-2025 13:10,-10.1,45000,147,108000,76575,-8.9,-12.4,31425,-1373,33675,13425,N,0,N,24665.53,24646.1,24636,24654,24636,29-08-2025 13:10,-8.75,4851900,321,1014075,852975,-8.6,-8.45,161100,-131.15,81375,-147225,YES,120600,YES,110.25,101.5,113.55,101.35,132.06,29-08-2025 13:10,7.05,11902650,318,1642725,1996500,6.9,7.05,-353775,-98.05,84525,-20550,Y,-497850,YES,71.7,78.75,79.95,69.05,74.95
29-08-2025 13:15,14,32250,123,131625,94200,11.7,12.3,37425,-1359.3,36750,23475,N,-3225,Y,24665.28,24636,24650,24652,24634.4,29-08-2025 13:15,9.2,5215200,354,923775,882450,8.85,8.9,41325,-130.7,76425,16200,Y,-89175,Y,101.55,110.75,110.75,101,131.52,29-08-2025 13:15,-9.3,9483450,351,1482150,1656225,-8.85,-8.85,-174075,-99.35,93375,-433200,Y,438075,Y,79.05,69.75,79.45,69.75,74.94
29-08-2025 13:20,4.2,27300,91,69825,87825,3.1,4,-18000,-1137.6,26850,-28650,YES,2550,N,24665.16,24650,24654.2,24658.9,24646.2,29-08-2025 13:20,1.35,4418175,260,947550,1090650,1.1,1.1,-143100,-123.75,73875,-41925,YES,111300,YES,110.9,112.25,113.2,105.9,131.15,29-08-2025 13:20,-1.65,7144125,263,1742400,1597125,-1.1,-1.1,145275,-91.05,95850,17025,YES,143400,N,69.6,67.95,73.3,67.25,74.86
29-08-2025 13:25,0.8,10125,60,64950,104625,3.8,3,-39675,-1001.2,36150,-225,Y,-825,Y,24665.12,24654.2,24655,24660,24648.4,29-08-2025 13:25,0.05,3148275,352,714750,982275,-0.15,-0.15,-267525,-123.2,67275,-5625,Y,-33750,Y,112.05,112.1,114.3,108.65,130.91,29-08-2025 13:25,-0.75,5308350,349,1748850,1497000,-0.75,-0.75,251850,-85.8,87525,33075,N,127425,N,68.3,67.55,71.75,65.9,74.79
29-08-2025 13:30,-11,39375,70,120225,610350,-10,-11.1,-490125,-805.9,43500,-6750,YES,600,N,24664.96,24656,24645,24658.1,24645,29-08-2025 13:30,-4.2,2903850,352,729825,973875,-4.25,-4.25,-244050,-121.1,72225,-97350,YES,123750,YES,112.05,107.85,113.1,106.8,130.68,29-08-2025 13:30,3.4,4993875,352,1683525,1780125,3.2,3.25,-96600,-85.35,96975,191250,YES,-113250,YES,67.55,70.95,71.45,66.2,74.72
29-08-2025 13:35,-3,15225,83,62550,168675,-3,-2.2,-106125,-994.7,39825,-4425,N,-2325,Y,24664.87,24645,24642,24649.9,24642,29-08-2025 13:35,-1.05,2011275,361,786450,950850,-1.25,-1.25,-164400,-125.15,76050,-15750,Y,-5775,Y,107.5,106.45,111.3,105.5,130.51,29-08-2025 13:35,1.65,4798650,361,1717650,1784025,2.3,2.25,-66375,-91.2,88875,92625,N,-160050,YES,71.25,72.9,73.1,68.5,74.68
29-08-2025 13:40,-0.5,17550,81,257925,96975,-1.3,-3.1,160950,-709.5,30150,600,N,7050,N,24664.75,24642,24641.5,24650,24640,29-08-2025 13:40,-1.25,1988700,358,891975,1045650,-1.45,-1.5,-153675,-118.5,73650,306975,Y,61800,YES,106.55,105.3,110.7,104.15,130.34,29-08-2025 13:40,1.95,5588100,358,1894425,2042625,1.9,1.95,-148200,-90.9,89550,-36225,Y,-58800,Y,73,74.95,75.6,69.65,74.65
29-08-2025 13:45,-4.1,35100,100,128175,222150,-5.7,-4.1,-93975,-788.5,32100,-6600,YES,2775,Y,24664.45,24641.5,24637.4,24644.9,24632.8,29-08-2025 13:45,-2,2600400,331,846075,935475,-2.15,-2.15,-89400,-113.65,73425,59400,N,67650,N,105.2,103.2,106.4,101.5,130.08,29-08-2025 13:45,0.35,5621175,333,1591950,1751700,0.35,0.4,-159750,-94.8,85800,-9825,YES,155550,Y,74.55,74.9,77,72.4,74.65
