last_traded_time,ltp,tot_buy_qty,tot_sell_qty,last_traded_time,ltp,tot_buy_qty,tot_sell_qty,last_traded_time,ltp,tot_buy_qty,tot_sell_qty
02-05-2025 10:40,24630,541650,449700,02-05-2025 10:40,209.2,2497200,793950,02-05-2025 10:40,164.6,1411500,734475
02-05-2025 10:40,24627.7,540975,458850,02-05-2025 10:40,208.35,2499000,829875,02-05-2025 10:40,165.35,1411950,740475
02-05-2025 10:40,24632.7,543000,456075,02-05-2025 10:40,213.75,2518650,826575,02-05-2025 10:40,160.7,1409550,749925
02-05-2025 10:41,24633.4,535125,450225,02-05-2025 10:41,211.95,2542500,816750,02-05-2025 10:41,161.85,1414725,750300
02-05-2025 10:41,24642.5,541725,430125,02-05-2025 10:41,217.15,2556000,824325,02-05-2025 10:41,155.9,1419525,754350
02-05-2025 10:41,24647.1,543150,433200,02-05-2025 10:41,217.95,2571675,719175,02-05-2025 10:41,154,1377075,755550
02-05-2025 10:41,24644.8,543225,437025,02-05-2025 10:41,217.8,2581725,743700,02-05-2025 10:41,155.45,1397250,755925
02-05-2025 10:41,24645,543075,440475,02-05-2025 10:41,217.4,2582100,750300,02-05-2025 10:41,151.25,1411800,751800
02-05-2025 10:41,24637.2,536475,440700,02-05-2025 10:41,212.95,2571600,780900,02-05-2025 10:41,155.35,1384875,757650
02-05-2025 10:42,24635,540075,440625,02-05-2025 10:42,211.9,2523900,794325,02-05-2025 10:42,157.6,1426950,743925
02-05-2025 10:42,24633,542250,444750,02-05-2025 10:42,211.5,2534250,794475,02-05-2025 10:42,158.4,1442700,756750
02-05-2025 10:42,24635.4,541575,445050,02-05-2025 10:42,210.5,2508375,803175,02-05-2025 10:42,158.95,1453275,763725
02-05-2025 10:42,24635,543675,446250,02-05-2025 10:42,212,2519325,812475,02-05-2025 10:42,158.5,1452525,773775
02-05-2025 10:42,24639.9,546000,438900,02-05-2025 10:42,215.25,2531175,808575,02-05-2025 10:42,156,1450575,794100
02-05-2025 10:42,24640.4,544575,442725,02-05-2025 10:42,215.05,2539200,804600,02-05-2025 10:42,156.3,1446750,802350
02-05-2025 10:43,24635.8,544350,449775,02-05-2025 10:43,213.05,2540175,825525,02-05-2025 10:43,155.85,1454025,802725
02-05-2025 10:43,24637.4,544350,451875,02-05-2025 10:43,211,2549025,833850,02-05-2025 10:43,157.1,1463850,805725
02-05-2025 10:43,24632.9,542400,458850,02-05-2025 10:43,210.45,2531175,839850,02-05-2025 10:43,157.65,1472325,803325
02-05-2025 10:43,24626.5,543075,455250,02-05-2025 10:43,208.7,2513700,845400,02-05-2025 10:43,158.75,1487175,795225
02-05-2025 10:43,24637.8,546675,451050,02-05-2025 10:43,211.2,2510625,845475,02-05-2025 10:43,157.35,1489050,786825
02-05-2025 10:43,24632,544875,455475,02-05-2025 10:43,209.15,2525925,850125,02-05-2025 10:43,159,1488750,782925
02-05-2025 10:44,24634.8,547275,447525,02-05-2025 10:44,210.6,2539350,845025,02-05-2025 10:44,158.3,1488825,789675
02-05-2025 10:44,24620,542850,455700,02-05-2025 10:44,203.9,2543850,876075,02-05-2025 10:44,163.7,1498125,792675
02-05-2025 10:44,24622.1,541275,455100,02-05-2025 10:44,206.15,2481300,869400,02-05-2025 10:44,163.35,1500000,756075
02-05-2025 10:44,24613,540900,452925,02-05-2025 10:44,199.75,2477925,888900,02-05-2025 10:44,166.45,1496100,745350
02-05-2025 10:44,24615.9,540975,463200,02-05-2025 10:44,199.05,2418900,884250,02-05-2025 10:44,167.1,1513800,740700
02-05-2025 10:44,24619.5,548475,460800,02-05-2025 10:44,203.2,2451825,881550,02-05-2025 10:44,164.45,1493625,763200
02-05-2025 10:45,24619.2,545625,451275,02-05-2025 10:45,203.7,2466525,884925,02-05-2025 10:45,164.95,1468050,773625
02-05-2025 10:45,24617,543900,455925,02-05-2025 10:45,206,2469300,896100,02-05-2025 10:45,162,1472250,789750
02-05-2025 10:45,24615,542325,455475,02-05-2025 10:45,199.85,2472525,905550,02-05-2025 10:45,168.7,1474725,796125
02-05-2025 10:45,24618.9,550800,451650,02-05-2025 10:45,202.9,2482425,900075,02-05-2025 10:45,164,1463250,755925
02-05-2025 10:45,24622.3,552525,452025,02-05-2025 10:45,206.8,2500425,898800,02-05-2025 10:45,160.7,1467375,769350
02-05-2025 10:45,24628,544350,454275,02-05-2025 10:45,206.1,2508525,879825,02-05-2025 10:45,160.7,1459350,768450
02-05-2025 10:46,24618.7,553950,457125,02-05-2025 10:46,200.5,2511150,890250,02-05-2025 10:46,164.25,1479000,782400
02-05-2025 10:46,24616.8,551625,458400,02-05-2025 10:46,198.55,2480025,906150,02-05-2025 10:46,165.25,1485900,775650
02-05-2025 10:46,24611,549225,459000,02-05-2025 10:46,197.35,2469375,908025,02-05-2025 10:46,168.1,1504200,783675
02-05-2025 10:46,24611.5,546150,459000,02-05-2025 10:46,197.25,2479500,913950,02-05-2025 10:46,168.75,1520325,777675
02-05-2025 10:46,24603.4,544125,466575,02-05-2025 10:46,194.25,2482500,920325,02-05-2025 10:46,169.2,1537425,778350
02-05-2025 10:46,24603.6,548625,454575,02-05-2025 10:46,193.95,2448975,912450,02-05-2025 10:46,169.45,1515975,733875
02-05-2025 10:47,24605,548850,462375,02-05-2025 10:47,192,2454300,947250,02-05-2025 10:47,170.1,1531725,753450
02-05-2025 10:47,24607.7,550875,457950,02-05-2025 10:47,195.55,2472525,951750,02-05-2025 10:47,166.85,1532925,777750
02-05-2025 10:47,24609.5,554175,453375,02-05-2025 10:47,195.75,2489550,938775,02-05-2025 10:47,168.55,1514475,781200
02-05-2025 10:47,24610,554925,458025,02-05-2025 10:47,196.5,2505225,933750,02-05-2025 10:47,168.6,1520850,793125
02-05-2025 10:47,24607.7,553875,460125,02-05-2025 10:47,193.9,2505675,937800,02-05-2025 10:47,169.5,1502700,800700
02-05-2025 10:47,24608,554775,458175,02-05-2025 10:47,195.15,2512200,940725,02-05-2025 10:47,168.7,1509675,807900
02-05-2025 10:48,24613.3,555525,458925,02-05-2025 10:48,197.05,2518125,952650,02-05-2025 10:48,166.6,1516500,819300
02-05-2025 10:48,24606.7,549600,460275,02-05-2025 10:48,193.45,2518800,951150,02-05-2025 10:48,170.2,1520250,827850
02-05-2025 10:48,24600,548550,460725,02-05-2025 10:48,191.8,2498175,957375,02-05-2025 10:48,171,1530975,792375
02-05-2025 10:48,24605.1,546825,456225,02-05-2025 10:48,192.35,2469825,956550,02-05-2025 10:48,171,1529400,791325
02-05-2025 10:48,24602.2,543075,451950,02-05-2025 10:48,196.3,2481750,959325,02-05-2025 10:48,167.3,1529550,801750
02-05-2025 10:48,24610,550350,456075,02-05-2025 10:48,194.55,2495100,932550,02-05-2025 10:48,166.5,1523325,815250
02-05-2025 10:49,24607.4,549975,457575,02-05-2025 10:49,195.55,2497425,945150,02-05-2025 10:49,167.9,1510725,824925
02-05-2025 10:49,24609.5,553050,456150,02-05-2025 10:49,196.45,2512200,958950,02-05-2025 10:49,166.45,1520550,833700
02-05-2025 10:49,24604,547500,463200,02-05-2025 10:49,191.4,2513625,967725,02-05-2025 10:49,171.6,1536525,829350
02-05-2025 10:49,24604,553875,453825,02-05-2025 10:49,191.7,2490975,970725,02-05-2025 10:49,170.7,1534275,810450
02-05-2025 10:49,24597.5,549375,460125,02-05-2025 10:49,189.5,2496975,978225,02-05-2025 10:49,171.3,1548150,818025
02-05-2025 10:49,24601.2,548925,458250,02-05-2025 10:49,191.8,2501700,974475,02-05-2025 10:49,169.85,1549575,823500
02-05-2025 10:50,24596,552975,459675,02-05-2025 10:50,192.45,2528700,970500,02-05-2025 10:50,170.6,1527150,835500
02-05-2025 10:50,24598,554325,456825,02-05-2025 10:50,192.8,2534850,974925,02-05-2025 10:50,169.8,1523175,828525
02-05-2025 10:50,24599.7,553050,454650,02-05-2025 10:50,193.25,2544750,978975,02-05-2025 10:50,170,1524225,839625
02-05-2025 10:50,24603.8,552150,456225,02-05-2025 10:50,196.15,2569575,965325,02-05-2025 10:50,168.2,1528050,845250
02-05-2025 10:50,24600,555075,455850,02-05-2025 10:50,195.55,2578575,965250,02-05-2025 10:50,168.9,1519725,847875
02-05-2025 10:50,24597.9,547725,457275,02-05-2025 10:50,189.6,2568900,978075,02-05-2025 10:50,172.6,1527750,840225
02-05-2025 10:51,24604.7,555375,452550,02-05-2025 10:51,195.75,2566500,971925,02-05-2025 10:51,166.15,1527600,828825
02-05-2025 10:51,24607.8,552375,458700,02-05-2025 10:51,194,2573925,971325,02-05-2025 10:51,167.25,1521525,835650
02-05-2025 10:51,24606,554400,458025,02-05-2025 10:51,195.35,2564175,993975,02-05-2025 10:51,166,1528125,834225
