last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,high,low,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_2,close_2,high,low,avg_trade_price,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price,datetime,timestamp,open,high,low,close,volume
21-07-2025 09:15,-14.7,24225,44,27600,17475,-9.1,-8.9,10125,-163.1,8625,-3525,N,-1275,N,25002.58,25005.1,24990.4,25012.9,24990.4,21-07-2025 09:15,-2.7,1251825,49,104025,112575,-2.25,-2.35,-8550,-22.55,12600,2250,N,94725,N,101.7,99,106.15,98.6,103.03,21-07-2025 09:15,3.15,1321800,46,137550,114450,3.25,3.35,23100,-25.2,12750,100050,N,27675,N,119.5,122.65,123.45,114.9,122.15,21-07-2025 09:15,1753069500,11.39,11.94,11.39,11.56,0
21-07-2025 09:20,-35.7,210900,310,142275,297000,-30.3,-34.1,-154725,-1484,50625,34650,Y,23775,YES,24989.59,24996,24960.3,24999.3,24951,21-07-2025 09:20,-14.75,6748725,293,748725,676350,-14.7,-14.7,72375,-91.55,64800,2527575,Y,288300,YES,98,83.25,99,80,96.64,21-07-2025 09:20,20.2,10690050,291,393225,404475,20.9,20.9,-11250,-152.75,56550,158175,YES,0,YES,123.5,143.7,150,121.65,130.51,21-07-2025 09:20,1753069800,11.55,11.65,11.52,11.62,0
21-07-2025 09:25,-20.7,275775,296,162750,150075,-22.9,-22.7,12675,-1273.7,46950,-6900,YES,2775,Y,24973.95,24960.3,24939.6,24964,24931.5,21-07-2025 09:25,-10.5,7791600,307,535800,994650,-10.2,-10.1,-458850,-75.6,66075,60525,N,284325,N,83.8,73.3,83.8,72.4,90.03,21-07-2025 09:25,13.05,6761700,316,421500,375300,12.35,12.45,46200,-166,57525,13275,N,37275,Y,142.35,155.4,161.8,142.35,136.66,21-07-2025 09:25,1753070100,11.63,11.72,11.59,11.61,0
21-07-2025 09:30,-11.5,156975,267,352350,159600,-10.8,-9,192750,-1418.9,50475,18975,Y,-2325,Y,24968,24939,24927.5,24953.8,24920.7,21-07-2025 09:30,-3.15,4968300,257,605175,659625,-3.25,-3.25,-54450,-69.25,59400,92400,Y,150525,N,73,69.85,76.95,67.4,86.97,21-07-2025 09:30,6.55,5761275,248,354150,602400,6.8,6.8,-248250,-160.4,54600,15750,N,1650,YES,155.65,162.2,168,147.75,140.71,21-07-2025 09:30,1753070400,11.6,11.66,11.52,11.64,0
21-07-2025 09:35,19.9,129300,308,210675,172575,23.9,23,38100,-1854.7,63750,44250,Y,8025,N,24965.17,24926.4,24946.3,24956.5,24926.4,21-07-2025 09:35,6.7,4138500,297,810900,871950,6.9,6.95,-61050,-87.65,68250,175275,Y,-51900,Y,69.7,76.4,77.1,69.25,85.38,21-07-2025 09:35,-11.6,3382875,295,451425,415500,-12.4,-12.4,35925,-176.45,57825,-90300,Y,118200,Y,162.15,150.55,163.1,148.1,141.96,21-07-2025 09:35,1753070700,11.65,11.65,11.55,11.58,0
21-07-2025 09:40,30,143475,254,190350,135525,34.1,28.6,54825,-1395.7,48000,-7725,YES,24675,N,24966.12,24950,24980,24986.4,24946.1,21-07-2025 09:40,12.25,7682475,312,755625,1026675,11.9,11.95,-271050,-98.95,69300,-675,YES,-115425,Y,76.15,88.4,90.4,75.7,85.33,21-07-2025 09:40,-18.65,4398075,310,453450,399975,-18.15,-18.2,53475,-148.85,59925,-101925,Y,35550,N,150,131.35,152.5,129.5,141.54,21-07-2025 09:40,1753071000,11.57,11.61,11.54,11.55,0
21-07-2025 09:45,65,169500,250,157350,315750,60.3,64,-158400,-1338.5,52875,-15675,YES,-3900,Y,24971.84,24980,25045,25045.9,24970.2,21-07-2025 09:45,37.15,17130150,354,688275,832950,37.45,37.5,-144675,-124.65,62100,206175,Y,-509550,Y,88.1,125.25,126.35,85.4,92.11,21-07-2025 09:45,-31.2,8297100,353,478950,606000,-31.05,-31.05,-127050,-133.3,67725,-162225,Y,277500,Y,131.7,100.5,135.85,100.25,136.53,21-07-2025 09:45,1753071300,11.56,11.63,11.51,11.62,0
21-07-2025 09:50,33.6,164325,201,162000,151050,36.4,34.2,10950,-1346.8,48750,96750,Y,-17700,Y,24980.67,25044.8,25078.4,25078.9,25041,21-07-2025 09:50,21.45,12102075,355,543075,573675,21.15,21.15,-30600,-149.7,69150,230025,Y,-321150,YES,124.75,146.2,146.55,121.5,98.69,21-07-2025 09:50,-16.9,9143175,357,525675,940125,-16.65,-16.6,-414450,-108.6,67650,-52725,YES,30450,N,101.4,84.5,102,84.5,129.77,21-07-2025 09:50,1753071600,11.6,11.63,11.53,11.62,0
21-07-2025 09:55,4.4,172950,203,187875,165375,2.8,6.4,22500,-1390,46200,-61725,YES,88200,YES,24991.76,25079.9,25084.3,25103.7,25079.9,21-07-2025 09:55,-4.65,12315975,356,1356600,496875,-3.05,-3.1,859725,-164.2,63600,-368475,YES,309075,YES,147.5,142.85,158.2,142.35,106.51,21-07-2025 09:55,-3.5,7047000,354,674475,950700,-4.15,-4.15,-276225,-93.95,68100,2967525,YES,138525,Y,84.05,80.55,84.05,75.7,124.27,21-07-2025 09:55,1753071900,11.61,11.69,11.58,11.62,0
21-07-2025 10:00,2.8,109275,157,132900,133275,4.7,3,-375,-1092.2,36075,13950,Y,57600,N,24997.3,25088.2,25091,25094,25073,21-07-2025 10:00,7.75,4809675,357,435975,464625,7.85,7.9,-28650,-167.45,69000,90675,Y,66450,N,141.65,149.4,150.25,137.65,108.63,21-07-2025 10:00,-3.1,4281150,359,836175,867825,-3.3,-3.25,-31650,-94.6,71100,-7500,Y,246150,Y,81.35,78.25,84.25,77.5,121.55,21-07-2025 10:00,1753072200,11.61,11.62,11.54,11.57,0
