last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,high,low,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_2,close_2,high,low,avg_trade_price,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price,datetime,open,high,low,close,volume
16-01-2025 10:30,-1.5,16450,139,74650,132075,3.4,-1.65,-57425,-832.8,12525,350,YES,-2350,Y,23388.78,23378.5,23377,23379.35,23369.1,16-01-2025 10:30,-0.25,5175675,182,16921875,16445925,-0.2,-0.2,475950,-21.15,98850,36150,Y,-31800,Y,9.6,9.35,9.85,8.9,15.22,16-01-2025 10:30,-3.1,1778400,177,213900,226800,-2.75,-2.7,-12900,-100.25,39525,-69375,Y,35550,Y,118.9,115.8,122.4,115.3,104.47,16-01-2025 10:30,23306.5,23310.75,23301.4,23308.05,0
16-01-2025 10:35,5.05,23150,150,72800,57400,5.05,5.7,15400,-944.9,14950,3600,N,-2225,N,23388.65,23377.45,23382.5,23387,23375,16-01-2025 10:35,0.4,4418775,180,14992875,16567050,0.5,0.5,-1574175,-20.35,104100,300900,Y,-239025,Y,9.35,9.75,10,9,15.06,16-01-2025 10:35,-4.35,1493250,180,201225,219150,-4.55,-4.7,-17925,-91.25,45675,-46050,YES,7425,N,115.55,111.2,118.45,109.75,104.67,16-01-2025 10:35,23308.45,23316.1,23305.45,23312.35,0
16-01-2025 10:40,1.8,22125,142,33200,42575,0.25,0.8,-9375,-1026.95,11900,-4375,YES,-11175,Y,23388.62,23383.2,23385,23391.2,23378.6,16-01-2025 10:40,-0.85,5795100,182,14093175,15469200,-0.8,-0.8,-1376025,-19.8,108975,-171975,YES,297525,YES,9.8,8.95,10.4,8.55,14.86,16-01-2025 10:40,2.3,1180575,182,237300,270375,2.15,2.2,-33075,-89.15,42825,35700,YES,37950,Y,110.65,112.95,115.1,108.3,104.79,16-01-2025 10:40,23312.35,23317.85,23308.6,23312.2,0
16-01-2025 10:45,-20.05,42225,145,124900,220525,-15.6,-16.85,-95625,-984.65,13825,-4025,N,5275,N,23388.3,23386.45,23366.4,23386.45,23366.25,16-01-2025 10:45,-2.05,8518650,181,18362850,18738600,-2.1,-2.1,-375750,-19.8,108000,-188550,YES,84600,N,8.85,6.8,9.1,6.65,14.5,16-01-2025 10:45,11.35,1986600,181,199350,256950,11,11.05,-57600,-92.95,43275,10575,N,-121875,YES,113.35,124.7,125.6,111.3,105.18,16-01-2025 10:45,23311.65,23313.3,23296.35,23298.05,0
16-01-2025 10:50,-4.8,79675,153,67525,49175,-6,-7.25,18350,-1076.1,14975,-17775,YES,675,Y,23386.71,23366.4,23361.6,23376.8,23346.4,16-01-2025 10:50,-1,12908250,181,20478750,22216125,-1,-1,-1737375,-20.2,113850,549375,Y,-105150,Y,6.8,5.8,7.05,5.65,13.92,16-01-2025 10:50,7.95,4366650,181,193200,214050,9.1,9,-20850,-119,41700,11475,N,-159900,YES,124.75,132.7,148.05,119.3,106.78,16-01-2025 10:50,23298.7,23304.65,23272.05,23287,0
16-01-2025 10:55,-1.15,28925,150,62975,31900,-1.15,3.05,31075,-1200.7,14925,10525,Y,-1650,Y,23386.26,23361.6,23360.45,23368.65,23355,16-01-2025 10:55,-0.45,7094550,183,24545850,25932975,-0.4,-0.4,-1387125,-19.4,104775,-15825,YES,81525,YES,5.8,5.35,6,5.3,13.61,16-01-2025 10:55,-2.95,2158200,183,272250,256200,-2.45,-2.4,16050,-118.2,44775,-26325,Y,39075,Y,133.25,130.3,139.3,128.45,107.55,16-01-2025 10:55,23288.9,23291.1,23281.15,23289.75,0
16-01-2025 11:00,8.1,28950,150,122575,91575,4.7,3.2,31000,-842.6,16600,-1300,YES,6125,N,23385.86,23360.9,23369,23370,23358,16-01-2025 11:00,0.15,4088775,181,27281700,26922300,0.2,0.2,359400,-18.35,97800,375375,Y,-99150,Y,5.35,5.5,5.75,5.1,13.44,16-01-2025 11:00,-3.05,1304850,181,240675,238875,-3.15,-3.2,1800,-108.5,42525,-25500,N,28650,N,129.6,126.55,133.1,126.1,107.91,16-01-2025 11:00,23289.95,23296.4,23286.9,23294.4,0
16-01-2025 11:05,-9.1,16950,131,55975,31600,-5.6,-4.1,24375,-1098.75,9300,-3650,YES,3625,N,23385.66,23369.1,23360,23370.5,23360,16-01-2025 11:05,-0.5,3942375,181,28244625,29370975,-0.45,-0.45,-1126350,-18.75,118650,-167625,YES,34650,YES,5.55,5.05,5.55,4.95,13.28,16-01-2025 11:05,6.95,1170225,181,212775,295050,7.1,7.15,-82275,-108.75,46050,64425,YES,-16350,YES,126.15,133.1,133.85,125.35,108.25,16-01-2025 11:05,23294.95,23296.8,23286.25,23288.4,0
16-01-2025 11:10,-2.95,17050,116,65025,109075,2.25,0.1,-44050,-742.3,11700,-9975,YES,3975,N,23385.42,23364.95,23362,23366,23359.15,16-01-2025 11:10,-0.4,3507450,183,42547200,48406725,-0.4,-0.4,-5859525,-18.4,109875,38625,Y,279825,YES,5.05,4.65,5.05,4.65,13.13,16-01-2025 11:10,-0.65,873225,178,199875,305325,-1.75,-1.75,-105450,-99.55,43950,-85200,Y,24300,Y,133.65,133,134.85,128.55,108.51,16-01-2025 11:10,23288.8,23293.15,23285.55,23289.55,0
16-01-2025 11:15,-6.65,23600,132,71225,63525,-5.6,-6.65,7700,-773.15,11100,-5375,N,550,Y,23385.1,23363.9,23357.25,23367.35,23355.4,16-01-2025 11:15,0.1,3598800,184,46890975,54180525,0.1,0.1,-7289550,-18.5,112350,271800,Y,-372900,Y,4.6,4.7,4.9,4.5,12.98,16-01-2025 11:15,3.6,797100,183,176850,216375,3.55,3.55,-39525,-103.45,42450,48825,YES,-35025,YES,133.4,137,137,129.45,108.76,16-01-2025 11:15,23288.25,23293,23284.45,23285.3,0
16-01-2025 11:20,2.55,18850,129,52700,48425,2.55,2.75,4275,-828.85,11375,-475,N,1700,N,23384.79,23355.4,23357.95,23362.5,23353,16-01-2025 11:20,-0.15,3772650,183,54849975,46243200,-0.15,-0.15,8606775,-18.55,99300,191400,N,289950,YES,4.8,4.65,4.9,4.35,12.83,16-01-2025 11:20,-0.5,1335975,183,346425,220950,-0.45,-0.55,125475,-107.9,44850,-35325,Y,47025,Y,136.3,135.8,138.3,132.45,109.21,16-01-2025 11:20,23286.45,23290.9,23282.4,23286.35,0
16-01-2025 11:25,2.05,18700,131,54400,63025,0.05,2.05,-8625,-810.65,13100,250,N,3300,N,23384.5,23357.95,23360,23363.65,23353.5,16-01-2025 11:25,0.2,2207550,184,50762100,42645300,0.1,0.1,8116800,-18.3,99525,194400,N,-197625,Y,4.55,4.75,4.75,4.45,12.74,16-01-2025 11:25,-1.6,616200,184,201525,227175,-1.5,-1.65,-25650,-102.9,43275,-69825,Y,28350,N,136.2,134.6,137.4,132.75,109.4,16-01-2025 11:25,23285.3,23290.65,23282.8,23287.4,0
16-01-2025 11:30,-1.65,9075,108,50200,36900,2,-1.65,13300,-631.8,9150,3375,N,800,Y,23384.33,23361.65,23360,23364,23355.3,16-01-2025 11:30,0.1,2562525,185,48149400,43093875,0.05,0.05,5055525,-18.45,109725,-44700,YES,-3900,YES,4.7,4.8,5,4.65,12.64,16-01-2025 11:30,-0.15,658725,185,246675,251400,0.15,0.15,-4725,-96.75,45075,9375,YES,7425,N,133.9,133.75,136.2,130.6,109.6,16-01-2025 11:30,23288.9,23292.55,23284.85,23288.5,0
16-01-2025 11:35,9,11875,129,55425,100800,9.7,9,-45375,-537.15,10250,-2200,YES,-2350,Y,23384.2,23360,23369,23370,23359,16-01-2025 11:35,0.7,3483300,184,37398150,33407100,0.65,0.65,3991050,-18.45,107250,99750,Y,-312450,Y,4.75,5.45,5.5,4.7,12.52,16-01-2025 11:35,-5.1,867450,183,239175,284925,-5.25,-5.45,-45750,-105.35,49950,145725,YES,1950,YES,133.7,128.6,134.65,127.3,109.81,16-01-2025 11:35,23287.55,23296.7,23286.8,23294.95,0
16-01-2025 11:40,12,36125,172,54500,61875,12.3,14.4,-7375,-967.75,15100,5600,N,-2650,Y,23384.05,23368,23380,23385.25,23368,16-01-2025 11:40,1.25,7295775,181,27214275,25691250,1.2,1.2,1523025,-19.1,116400,-268875,YES,-112125,YES,5.4,6.65,6.95,5.4,12.31,16-01-2025 11:40,-10.45,1770225,182,297075,262950,-10.55,-10.6,34125,-94.55,47700,-49275,Y,7125,N,128.15,117.7,128.45,114.9,110.06,16-01-2025 11:40,23295.2,23308.8,23293.8,23307,0
16-01-2025 11:45,-1.4,25625,156,132400,33950,-4.9,-5.3,98450,-1004.8,15225,825,YES,4425,N,23383.99,23380,23378.6,23384,23374.4,16-01-2025 11:45,-1,5650500,178,28995000,29993475,-1,-1,-998475,-19.3,112275,-28650,Y,315300,YES,6.65,5.65,6.75,5.1,12.16,16-01-2025 11:45,2.1,855525,181,275400,267375,1.75,1.7,8025,-96.35,52050,69225,YES,10575,N,117.85,119.95,121.95,117.25,110.15,16-01-2025 11:45,23306.45,23308.4,23300.7,23302.95,0
16-01-2025 11:50,-5.4,14900,124,35050,54550,-7.6,-8.4,-19500,-915.9,10050,400,YES,3275,N,23383.89,23375.6,23370.2,23380,23365.15,16-01-2025 11:50,-0.6,5494425,183,35982975,36159000,-0.65,-0.65,-176025,-19.55,122025,-272475,YES,39150,N,5.7,5.1,5.85,4.75,11.99,16-01-2025 11:50,7.95,1334250,183,298875,367125,8.05,7.95,-68250,-98.9,51225,15450,N,-23475,YES,119.4,127.35,129.3,118.05,110.38,16-01-2025 11:50,23303.85,23306,23293.15,23295.3,0
16-01-2025 11:55,8.05,28525,144,32325,81375,5.15,8.05,-49050,-942.2,13975,800,N,-3150,Y,23383.74,23370.2,23378.25,23379.5,23367.65,16-01-2025 11:55,0.4,2701800,182,33335175,35992575,0.4,0.4,-2657400,-18.9,106050,211950,Y,-143325,Y,5.05,5.45,5.5,4.95,11.91,16-01-2025 11:55,-4,685200,180,237750,264750,-3.95,-4,-27000,-97.15,47700,8025,N,38025,Y,127.5,123.5,128.05,122.8,110.5,16-01-2025 11:55,23295.2,23301.9,23294.5,23299.85,0
16-01-2025 12:00,-3.2,13075,125,58600,50300,-0.4,-3.2,8300,-1125.55,10075,-1050,YES,50,N,23383.69,23378.2,23375,23380.75,23370,16-01-2025 12:00,-0.45,3609300,183,32903925,32121300,-0.4,-0.4,782625,-17.75,96000,-225675,YES,319950,YES,5.45,5,5.65,4.85,11.81,16-01-2025 12:00,0.6,762750,184,231150,265275,0.05,0.05,-34125,-91.8,50550,-1275,Y,13050,N,123.25,123.85,125.9,120.75,110.6,16-01-2025 12:00,23300.25,23303.55,23295,23300.65,0
16-01-2025 12:05,-5,11800,116,69625,85450,-2.05,-3,-15825,-517.35,9900,-925,N,-300,Y,23383.62,23375,23370,23375,23370,16-01-2025 12:05,-0.55,4121325,182,32189325,37141800,-0.55,-0.55,-4952475,-18.6,113625,-140550,Y,-200475,Y,5,4.45,5.2,4.25,11.7,16-01-2025 12:05,1.5,464775,181,226500,269850,1.55,1.45,-43350,-88.4,45150,-16125,Y,-34575,YES,123.8,125.3,126.3,123.15,110.68,16-01-2025 12:05,23300.5,23301.25,23294.6,23297.5,0
16-01-2025 12:10,3,23525,129,95375,29925,5,5,65450,-405.55,19125,-475,N,825,N,23383.5,23370,23373,23377.35,23370,16-01-2025 12:10,0.55,2880975,182,36711375,38464950,0.45,0.45,-1753575,-18.45,117525,410100,Y,136350,YES,4.4,4.95,5,4.4,11.62,16-01-2025 12:10,-1.5,373800,179,244725,254250,-2.1,-2.15,-9525,-89.55,45900,-34275,Y,10500,Y,124.95,123.45,126.5,122.6,110.73,16-01-2025 12:10,23297.55,23301.2,23295.6,23298.9,0
16-01-2025 12:15,-4,26725,114,91925,53400,-4,-5.45,38525,-647.7,17100,-2675,YES,3400,N,23383.4,23375,23371,23381.95,23368.7,16-01-2025 12:15,-0.35,4827225,182,33675150,34299225,-0.3,-0.3,-624075,-18.95,128475,-216750,YES,59175,N,4.9,4.55,5.45,4.3,11.49,16-01-2025 12:15,4.3,893700,182,221325,265050,4.45,4.3,-43725,-90.9,56175,47850,YES,-62325,YES,123.55,127.85,127.85,119.75,110.87,16-01-2025 12:15,23300.05,23304.55,23293.8,23294.15,0
16-01-2025 12:20,-0.7,56900,98,29750,31050,-1.45,-1.15,-1300,-542.5,17750,45550,Y,-6700,Y,23383.03,23371,23370.3,23374,23365.9,16-01-2025 12:20,-0.25,3219300,184,34320225,33916425,-0.25,-0.25,403800,-18.45,114525,72600,Y,49575,N,4.5,4.25,4.5,4.1,11.4,16-01-2025 12:20,-3.6,875625,184,247875,223050,-3.4,-3.35,24825,-94.65,44100,-58800,Y,40425,Y,128.7,125.1,130.4,124.5,111.03,16-01-2025 12:20,23295.5,23299.15,23290.3,23299,0
16-01-2025 12:25,4.85,8425,88,30575,18025,0.65,4.85,12550,-869.35,8825,4175,N,1250,N,23382.98,23370.65,23375.5,23376.2,23368.4,16-01-2025 12:25,-0.1,2939025,181,37872525,24828525,-0.15,-0.15,13044000,-18.4,107925,120900,Y,-118950,Y,4.25,4.15,4.35,3.9,11.31,16-01-2025 12:25,-0.8,494550,179,208950,270300,-0.55,-0.55,-61350,-89.85,52875,14250,YES,-2325,YES,125.1,124.3,126.6,122.9,111.1,16-01-2025 12:25,23297.9,23301.15,23292.65,23299.45,0
16-01-2025 12:30,14.55,23325,131,32450,35575,18.3,14.95,-3125,-1169.95,10800,6225,N,-28350,Y,23382.98,23375.5,23390.05,23390.05,23369.55,16-01-2025 12:30,0.9,4172700,181,35837175,34988700,0.95,0.95,848475,-18.9,127200,165900,Y,-452550,Y,4.15,5.05,5.05,4,11.21,16-01-2025 12:30,-12.85,1156275,180,284625,289425,-12.35,-12.5,-4800,-87.55,47475,-79275,Y,53325,Y,124.7,111.85,125,111.85,111.2,16-01-2025 12:30,23298.3,23313.9,23295.25,23313.9,0
16-01-2025 12:35,-6.9,24025,132,72875,25525,-9.05,-6.85,47350,-660.9,10525,-300,YES,13400,YES,23383.06,23391.65,23384.75,23391.65,23381.9,16-01-2025 12:35,-0.55,4689675,180,38173650,31885350,-0.55,-0.55,6288300,-18.6,118200,-13950,YES,188550,YES,5,4.45,5,4.2,11.08,16-01-2025 12:35,4.25,965250,180,299475,275100,3.55,3.5,24375,-84.2,50475,123000,YES,30075,N,110.85,115.1,116.65,110.85,111.24,16-01-2025 12:35,23313.85,23313.85,23304.25,23310.15,0
16-01-2025 12:40,3,13050,119,39250,69875,2,3,-30625,-818.25,10925,32600,Y,-3175,Y,23383.07,23384,23387,23387,23380,16-01-2025 12:40,0.15,4617000,182,47655075,43761225,0.2,0.2,3893850,-18.45,116850,891075,Y,-437475,Y,4.4,4.55,4.6,3.75,10.97,16-01-2025 12:40,-2.5,878175,181,352725,423075,-2.45,-2.35,-70350,-88.1,56175,-33525,Y,11850,N,115.2,112.7,118.9,112.35,111.28,16-01-2025 12:40,23309.3,23311.45,23302.1,23309.65,0
16-01-2025 12:45,6,61525,171,75950,68250,7,6,7700,-972.85,15725,10650,N,-1500,N,23383.39,23387,23393,23399.45,23387,16-01-2025 12:45,-0.3,7225500,181,34737300,33912975,-0.35,-0.35,824325,-18.85,127125,-248625,YES,82725,YES,4.55,4.25,5.35,4,10.8,16-01-2025 12:45,-3.95,1720650,182,325125,339900,-4.25,-4.25,-14775,-86.55,54600,-25800,N,-7950,YES,112.75,108.8,112.75,102.4,111.22,16-01-2025 12:45,23310.75,23320.85,23307.25,23314.5,0
16-01-2025 12:50,5,24400,137,37325,61775,5,5,-24450,-1076.55,12775,8950,N,3200,N,23383.51,23393,23398,23398.25,23388,16-01-2025 12:50,0.4,4620225,182,41512200,43703175,0.35,0.35,-2190975,-18.6,114825,355125,Y,-234825,Y,4.2,4.6,4.6,4.15,10.7,16-01-2025 12:50,-2.55,956700,181,332775,391800,-2.55,-2.55,-59025,-83.2,50550,54600,YES,12450,Y,108.2,105.65,109.75,105.1,111.18,16-01-2025 12:50,23315.25,23319.35,23310.1,23318.25,0
16-01-2025 12:55,4,62925,167,176700,109725,3.2,0.8,66975,-752.35,19825,1750,YES,-8325,Y,23384.04,23395,23399,23410,23393.2,16-01-2025 12:55,0.5,11729025,181,37169400,35686500,0.5,0.5,1482900,-19.65,129075,-32850,YES,-126975,YES,4.5,5,5.8,4.4,10.48,16-01-2025 12:55,-5.7,2310300,181,285075,346875,-5.35,-5.35,-61800,-83.2,55275,65550,N,56775,Y,106.2,100.5,106.25,96.35,110.94,16-01-2025 12:55,23317.45,23328.8,23316.15,23324.15,0
16-01-2025 13:00,0.1,37125,153,94300,52450,-0.75,4.05,41850,-1061.5,15125,-1200,YES,6150,N,23384.36,23399.9,23400,23409.45,23397.3,16-01-2025 13:00,-0.25,5958600,180,36162900,32784600,-0.25,-0.25,3378300,-19.25,102000,-346200,YES,283650,YES,5,4.75,5.25,4.5,10.37,16-01-2025 13:00,1,1061175,180,333000,383400,1.2,1.3,-50400,-89,60750,46650,N,19050,N,100.45,101.45,102.8,98.75,110.83,16-01-2025 13:00,23323.6,23328.2,23318.25,23322.55,0
16-01-2025 13:05,-8.05,47200,157,73225,62625,-11.3,-12,10600,-1401.65,13975,-600,N,3275,N,23384.49,23400,23391.95,23401.25,23385,16-01-2025 13:05,-1.55,11401950,181,49491150,42253050,-1.55,-1.55,7238100,-19.3,133275,-84600,Y,257850,N,4.85,3.3,4.9,3.1,10.12,16-01-2025 13:05,5.15,2000250,181,401850,421275,5.15,5.15,-19425,-91.6,64200,9900,N,-82575,YES,101.55,106.7,110,101.55,110.76,16-01-2025 13:05,23323.05,23323.05,23306.5,23312.4,0
16-01-2025 13:10,-1.85,22025,132,39300,64075,2.1,1,-24775,-1384.1,11500,-7850,YES,2000,Y,23384.54,23392,23390.15,23395,23385,16-01-2025 13:10,-0.5,8127075,183,56289525,47233125,-0.55,-0.55,9056400,-19.05,125400,-284100,YES,407700,YES,3.3,2.8,3.5,2.75,9.95,16-01-2025 13:10,-1.5,1013625,180,426750,388800,-1.3,-1.3,37950,-90.55,57600,-33075,Y,25275,Y,106.7,105.2,109.5,102.65,110.71,16-01-2025 13:10,23313.25,23320.85,23303.9,23318,0
