last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,high,low,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_2,close_2,high,low,avg_trade_price,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price,timestamp,cur_open,open,close,pre_prev_close,nifty_cur_open,nifty_prev_open,nifty_prev_close,nifty_pre_prev_close,ce_symbol,ce_cur_open,ce_prev_open,ce_prev_close,ce_pre_prev_close,pe_symbol,pe_cur_open,pe_prev_open,pe_prev_close,pe_pre_prev_close
19-08-2025 10:05,0,29925,102,103425,85875,1,0.1,17550,-1139.9,45525,3675,N,-18675,Y,24954.18,24952.1,24952.1,24958.5,24944.6,19-08-2025 10:05,-0.05,2598525,216,751725,668100,0.35,0.35,83625,-104.5,65100,64050,Y,37875,N,96.5,96.45,98.5,92.05,103.73,19-08-2025 10:05,1.15,3172200,220,1106400,1039125,1,1,67275,-92.2,75300,127575,YES,107775,N,75.85,77,79.2,74.5,81.75,19-08-2025 10:05,24902.4,24902.2,24902.4,24901.9,24952.1,24952.1,24952.1,24953.1,NIFTY2582124800CE,160,161.55,160.5,161.3,NIFTY2582125000PE,132.55,130.5,132.2,130.85
19-08-2025 10:10,25,51525,156,99750,174675,22.1,22,-74925,-1216.3,34200,-1950,YES,-8550,N,24955.26,24952.2,24977.2,24978.3,24952.2,19-08-2025 10:10,13.95,6684675,243,650475,920700,14.1,14.15,-270225,-113.05,66900,132750,Y,-240150,Y,96.05,110,112.05,96,103.96,19-08-2025 10:10,-10.35,7696650,244,1344525,1192275,-10.65,-10.7,152250,-82.25,72450,-448200,Y,194850,Y,77.15,66.8,77.15,65.5,80.66,19-08-2025 10:10,24921.9,24902.35,24921.9,24902.4,24977.2,24955.1,24976.7,24952.1,NIFTY2582124800CE,178.8,160,178.7,160.5,NIFTY2582124900PE,66.95,77,66.45,76.85
19-08-2025 10:15,0.7,31200,116,96975,157125,0.8,-0.1,-60150,-1143,36450,600,N,25725,YES,24955.98,24977.2,24977.9,24979.1,24965.1,19-08-2025 10:15,-1.85,5116950,257,737400,766950,-1.55,-1.5,-29550,-122.35,62100,-23475,YES,124650,YES,109.85,108,112.15,102,104.19,19-08-2025 10:15,0.85,4334850,250,927600,1117875,0.9,0.85,-190275,-75.05,70275,231075,YES,20475,N,67.1,67.95,70.5,65.5,80.04,19-08-2025 10:15,24922.4,24921.2,24922.6,24921.9,24976.8,24977.2,24976.8,24976.7,NIFTY2582124800CE,176.1,178.8,176.5,178.7,NIFTY2582125000PE,119.15,117.75,119.2,117.05
19-08-2025 10:20,1,36975,122,66600,144675,1,-0.9,-78075,-981.4,35025,525,YES,3675,N,24956.96,24975,24976,24982.7,24972,19-08-2025 10:20,-0.15,4151400,232,674250,681075,-0.05,0.05,-6825,-118.35,64725,13500,Y,21600,N,108,107.85,112.8,104.5,104.47,19-08-2025 10:20,-1.95,3201075,234,1048200,1043175,-1.85,-1.8,5025,-72.7,66750,-43950,Y,177375,Y,68.05,66.1,68.25,64.7,79.55,19-08-2025 10:20,24920.45,24922.4,24920.45,24922.6,24976,24975,24976,24976.8,NIFTY2582124800CE,175.9,176.1,176.5,176.5,NIFTY2582125000PE,117.1,119.15,117.05,119.2
19-08-2025 10:25,-7.9,23700,74,98925,114075,-11.7,-9.3,-15150,-1075.6,31950,11175,N,-7200,Y,24957.39,24976,24968.1,24980,24964,19-08-2025 10:25,-5.55,2846250,243,697125,726150,-5.95,-5.85,-29025,-119,63000,-61275,YES,100350,YES,107.9,102.35,110.8,101.7,104.53,19-08-2025 10:25,3.25,3036000,239,1489650,1529475,3.7,3.75,-39825,-79.05,74325,63375,YES,1425,YES,66.2,69.45,70,65,79.16,19-08-2025 10:25,24911.55,24920.85,24912.3,24920.45,24968.1,24976,24964.3,24976,NIFTY2582124800CE,168.65,175.9,168.5,176.5,NIFTY2582125000PE,122.85,117.1,123.15,117.05
19-08-2025 10:30,9.9,14550,67,319950,96525,13.7,9.5,223425,-1085.3,38700,-3675,YES,5025,N,24957.62,24968.1,24978,24979.7,24960.6,19-08-2025 10:30,5.55,3014700,252,684225,754425,6,5.95,-70200,-112.45,65775,125250,Y,35325,N,102.05,107.6,109.7,101.1,104.57,19-08-2025 10:30,-3.55,3058950,252,1417125,1376925,-3.4,-3.4,40200,-75.75,73800,8475,N,264975,Y,69.75,66.2,70.25,65,78.79,19-08-2025 10:30,24922.1,24911.55,24921.4,24912.3,24978,24968.1,24979,24964.3,NIFTY2582124800CE,176.5,168.65,176.45,168.5,NIFTY2582125000PE,117.6,122.85,117.55,123.15
19-08-2025 10:35,-12,35400,82,234900,173250,-13,-12.7,61650,-1369.8,44325,750,N,-2325,Y,24958,24978,24966,24978,24956.8,19-08-2025 10:35,-8.6,4254525,252,892650,664125,-8.65,-8.5,228525,-111.6,66075,-18900,YES,91125,YES,107.95,99.35,108.25,96.2,104.36,19-08-2025 10:35,3.4,4405500,261,1450275,2183925,3.2,3.3,-733650,-82.45,80025,-45000,Y,-244050,YES,66.25,69.65,72,66.15,78.41,19-08-2025 10:35,24911.15,24922.1,24911.15,24921.4,24966,24978,24966,24979,NIFTY2582124800CE,165.85,176.5,165.95,176.45,NIFTY2582125000PE,123.3,117.6,123.3,117.55
19-08-2025 10:40,11,11925,69,130650,107850,10.4,10,22800,-868.1,38925,1950,N,8850,N,24958.12,24965,24976,24976,24960.4,19-08-2025 10:40,7.3,2794650,272,813750,1076700,7.35,7.4,-262950,-116.35,75000,43200,Y,-106200,Y,99.45,106.75,107,97.35,104.28,19-08-2025 10:40,-5.4,2848200,278,1571100,1448550,-5.45,-5.45,122550,-82.2,81225,-180450,Y,100875,Y,69.35,63.95,70.75,63.95,78.1,19-08-2025 10:40,24922.95,24911.3,24922.95,24911.15,24977,24966,24976,24966,NIFTY2582124800CE,175.25,165.85,175.8,165.95,NIFTY2582125000PE,115.5,123.3,115.15,123.3
19-08-2025 10:45,3.3,60450,148,124125,146400,4.8,4,-22275,-916.6,40725,975,YES,-8400,Y,24959.53,24977,24980.3,24985.2,24970,19-08-2025 10:45,1.7,4674675,266,700500,707175,2,2,-6675,-119.55,64200,-900,YES,40650,YES,106.3,108,110.95,102.35,104.41,19-08-2025 10:45,-1.4,5489325,266,1414875,1306650,-1.4,-1.45,108225,-73.1,74850,173550,YES,161250,Y,64.4,63,66.85,61.4,77.37,19-08-2025 10:45,24928.35,24923.05,24928.35,24922.95,24980.3,24977,24980.3,24976,NIFTY2582124800CE,177.9,175.25,177.9,175.8,NIFTY2582125000PE,113.45,115.5,113.55,115.15
19-08-2025 10:50,-6,62550,121,89325,2071800,-6,-3.6,-1982475,-1163.8,49725,7125,N,-1200,N,24960.57,24980.3,24974.3,24985,24970.3,19-08-2025 10:50,-1.6,2085225,282,789225,900900,-1.7,-1.75,-111675,-129.15,70800,22950,Y,22800,N,108.2,106.6,110.15,104.55,104.48,19-08-2025 10:50,1.15,1805325,288,1507050,1428600,0.95,0.95,78450,-80.4,75525,149400,N,75300,N,63,64.15,65.2,62.2,77.15,19-08-2025 10:50,24922.55,24929.35,24922.55,24928.35,24974.3,24980.3,24971.7,24980.3,NIFTY2582124800CE,175.25,177.9,175.45,177.9,NIFTY2582125000PE,115.2,113.45,115.15,113.55
19-08-2025 10:55,5.7,13950,64,85125,115500,4.5,1.9,-30375,-1170,38250,675,YES,-3375,Y,24960.77,24974.3,24980,24982,24970.1,19-08-2025 10:55,1,1961700,357,674325,760725,1.25,1.3,-86400,-125.9,66975,54900,Y,-50025,Y,106.5,107.5,110.9,104.2,104.54,19-08-2025 10:55,-1.8,1934700,358,1492275,1396050,-1.8,-1.8,96225,-82,84900,-93300,Y,69450,N,64.15,62.35,65.1,61.7,76.91,19-08-2025 10:55,24925.1,24922.9,24924.8,24922.55,24980,24974.3,24980,24971.7,NIFTY2582124800CE,177.2,175.25,177.7,175.45,NIFTY2582125000PE,113.3,115.2,112.8,115.15
19-08-2025 11:00,4.5,23700,90,76575,83775,2.1,3.5,-7200,-1014.5,36900,3675,N,11550,N,24961.28,24980,24984.5,24988,24977.7,19-08-2025 11:00,1.2,2540475,350,763575,822150,1.1,1.3,-58575,-126.2,67725,7275,N,-7500,YES,107.45,108.65,111.5,106.15,104.66,19-08-2025 11:00,-2.15,3118800,349,1492875,1458375,-2.2,-2.2,34500,-73.95,81975,-179700,Y,127950,Y,62.3,60.15,63.3,58.85,76.46,19-08-2025 11:00,24928.4,24925.1,24928.4,24924.8,24984.5,24980,24986.1,24980,NIFTY2582124800CE,179.6,177.2,179.6,177.7,NIFTY2582125000PE,109.85,113.3,109.95,112.8
19-08-2025 11:05,6.1,44550,134,129075,278550,10.1,9.8,-149475,-1290.6,33675,-2025,YES,3450,N,24962.39,24984.5,24990.6,24995,24980.3,19-08-2025 11:05,7.75,5708250,357,656625,1256625,7.15,7.3,-600000,-132.1,69075,63450,Y,-362250,Y,108.7,116.45,119.95,107.45,105.17,19-08-2025 11:05,-1.8,2722725,356,1616700,1792425,-1.65,-1.65,-175725,-74.8,80325,28800,YES,41475,N,60.15,58.35,60.6,57.15,76.06,19-08-2025 11:05,24939.25,24928.2,24939.15,24928.4,24991.3,24984.5,24990,24986.1,NIFTY2582124800CE,188,179.6,187.8,179.6,NIFTY2582125000PE,106.65,109.85,107,109.95
19-08-2025 11:10,0,27675,104,98775,175425,1.2,0,-76650,-1067.9,39975,375,N,4800,N,24963.1,24994,24994,24995,24986.5,19-08-2025 11:10,-0.5,3459375,356,736275,803325,-0.75,-0.75,-67050,-137.7,70275,-113925,YES,158700,YES,116,115.5,119.3,112.1,105.49,19-08-2025 11:10,-0.55,2214825,360,1684275,1481550,-0.4,-0.45,202725,-72.45,85200,79800,YES,-6825,YES,58.45,57.9,59.8,56.8,75.73,19-08-2025 11:10,24935.25,24939.25,24935.25,24939.15,24994,24991.3,24994,24990,NIFTY2582124800CE,187.35,188,187,187.8,NIFTY2582125000PE,106.5,106.65,106.1,107
19-08-2025 11:15,-1,17550,77,99300,131925,0.7,-1,-32625,-1341.9,32100,4350,N,-1875,Y,24963.48,24994,24993,24995,24980.7,19-08-2025 11:15,0.5,2502900,351,625650,834000,-0.05,-0.05,-208350,-129.1,65850,-4050,Y,675,Y,115.15,115.65,115.65,109.6,105.65,19-08-2025 11:15,-1.15,2079600,346,1704750,1677675,-0.75,-0.75,27075,-75.05,81825,-76875,Y,-65700,YES,58.25,57.1,60.3,57.1,75.45,19-08-2025 11:15,24936.6,24935.5,24936.1,24935.25,24993,24994,24989.5,24994,NIFTY2582124800CE,187.8,187.35,187.25,187,NIFTY2582125000PE,105.1,106.5,105.15,106.1
19-08-2025 11:20,-2,15150,85,124425,226275,-1.9,-0.9,-101850,-1348.2,32400,-1425,YES,26250,YES,24963.84,24993,24991,24995,24987.3,19-08-2025 11:20,-2.5,2055300,348,724275,833775,-2.3,-2.2,-109500,-133.1,68850,1425,N,112950,YES,115.45,112.95,116.6,111.45,105.8,19-08-2025 11:20,1,1674300,351,1816125,1710150,0.85,0.85,105975,-71.85,79425,153675,YES,-78000,YES,57.05,58.05,59,56.45,75.2,19-08-2025 11:20,24934.65,24936.6,24934.65,24936.1,24991,24993,24990,24989.5,NIFTY2582124800CE,184.45,187.8,184.7,187.25,NIFTY2582125000PE,106.5,105.1,106.6,105.15
19-08-2025 11:25,-1,24450,90,106575,173625,-3.3,0.7,-67050,-1691,34575,5625,N,-1950,Y,24964.26,24991,24990,24992.7,24977.6,19-08-2025 11:25,-1.65,2698200,358,693900,943200,-1.65,-1.7,-249300,-129.75,66375,-91275,YES,84675,N,112.95,111.3,113.8,106.5,105.89,19-08-2025 11:25,-0.1,2234850,360,1881225,1876425,0,0.05,4800,-75.75,85950,-24900,Y,2700,Y,57.9,57.8,60.8,57.2,74.92,19-08-2025 11:25,24935.25,24935.1,24934.75,24934.65,24993,24991,24990,24990,NIFTY2582124800CE,183.15,184.45,183,184.7,NIFTY2582125000PE,106.95,106.5,107.15,106.6
19-08-2025 11:30,2,40350,118,180300,122400,3.1,2,57900,-1281.2,39225,2325,YES,-8025,Y,24965.27,24993,24995,24998.1,24987.5,19-08-2025 11:30,2.6,3155400,366,671925,851625,3.05,3,-179700,-134,68775,49800,Y,-63075,Y,111.65,114.25,118.8,111.4,106.13,19-08-2025 11:30,-1,2878500,366,2103375,1816875,-1.15,-1.15,286500,-69.5,82275,-59925,Y,133050,Y,57.75,56.75,57.85,54.4,74.5,19-08-2025 11:30,24939.35,24935.25,24938.95,24934.75,24989.8,24993,24989.8,24990,NIFTY2582124800CE,186.25,183.15,186.35,183,NIFTY2582125000PE,104.65,106.95,104.75,107.15
19-08-2025 11:35,9.7,69000,135,69150,698100,10.2,9.3,-628950,-1115.3,51675,525,YES,1350,N,24967.08,24995,25004.7,25007.4,24990,19-08-2025 11:35,5.5,4125900,361,615900,906900,5.3,5.25,-291000,-132.8,69450,49350,N,-305250,Y,114.2,119.7,123,113.4,106.52,19-08-2025 11:35,-2.9,2808675,362,1912425,1660950,-3,-3.05,251475,-71.35,78900,-182550,Y,71850,N,56.6,53.7,57.3,52.55,74.08,19-08-2025 11:35,24956.6,24939.35,24956.6,24938.95,25004,24995,25004.7,24989.8,NIFTY2582124900CE,119.3,114.25,119.7,114.7,NIFTY2582125100PE,167.85,173.1,167.05,173.05
19-08-2025 11:40,-0.5,44175,126,114450,86550,1.8,-0.8,27900,-1329.4,33900,-2025,YES,-8700,Y,24968.28,25004,25003.5,25011.8,24995,19-08-2025 11:40,2.65,4383825,364,591750,833250,2.45,2.45,-241500,-139,67200,-21975,YES,-92175,YES,119.3,121.95,127.55,116.25,107.04,19-08-2025 11:40,-0.65,3125175,363,1764075,1681275,-0.75,-0.7,82800,-68.55,78675,82200,YES,80850,N,53.7,53.05,54.75,50.65,73.59,19-08-2025 11:40,24947.7,24956.4,24947.55,24956.6,25003.5,25004,25002.8,25004.7,NIFTY2582124800CE,195.3,192.7,195.7,193.15,NIFTY2582125000PE,99.15,100.2,99.2,100.1
19-08-2025 11:45,7.4,42300,121,97725,109200,3.2,6.5,-11475,-1380.2,31500,12000,N,40950,YES,24969.48,25003.5,25010.9,25014.8,25001.3,19-08-2025 11:45,4.9,3383550,362,613650,786300,4.7,4.7,-172650,-145.2,65625,16350,Y,-148875,Y,121.75,126.65,130,121.7,107.53,19-08-2025 11:45,-0.9,3110700,363,1977675,1371150,-0.8,-0.85,606525,-63.2,84525,88425,N,-150,YES,52.95,52.05,53.3,51,73.11,19-08-2025 11:45,24953.4,24947.7,24953.55,24947.55,25010.9,25003.5,25010.9,25002.8,NIFTY2582124900CE,126.6,121.95,126.75,121.5,NIFTY2582125100PE,161.7,165.75,161.75,165.6
19-08-2025 11:50,4.7,56550,144,71250,273975,2.7,4.7,-202725,-1057.9,31575,4125,N,-1875,Y,24970.99,25006.2,25010.9,25016,25003,19-08-2025 11:50,3.15,3322800,363,655500,1007550,3.2,3.2,-352050,-145.95,64725,-41400,YES,52800,YES,126.6,129.75,131.45,124.6,108.03,19-08-2025 11:50,-0.85,1927650,364,1828275,1596900,-0.85,-0.85,231375,-67.25,79575,48375,N,20775,Y,52.1,51.25,52.85,50.75,72.82,19-08-2025 11:50,24957.05,24953.4,24957.05,24953.55,25010.9,25006.2,25010.9,25010.9,NIFTY2582124900CE,129.5,126.6,129.8,126.75,NIFTY2582125100PE,159.2,161.7,159.6,161.75
19-08-2025 11:55,-4.8,23625,125,74625,162150,-3.3,0,-87525,-903.8,37275,-7050,YES,3375,N,24971.64,25010.9,25006.1,25015.5,25006.1,19-08-2025 11:55,-1.55,2509050,340,713100,775200,-1.75,-1.7,-62100,-150.35,63150,-50025,YES,23400,N,129.5,127.95,132.55,125.65,108.41,19-08-2025 11:55,0.55,3155250,340,2591175,1323825,0.65,0.65,1267350,-66.9,86400,75225,YES,-76125,YES,51.3,51.85,52.5,50.4,72.35,19-08-2025 11:55,24956.15,24957.05,24956.15,24957.05,25006.1,25010.9,25006.1,25010.9,NIFTY2582124900CE,127.75,129.5,128.1,129.8,NIFTY2582125100PE,160.6,159.2,160.55,159.6
19-08-2025 12:00,13.9,48975,174,160725,172050,11.8,10.8,-11325,-1404.8,38175,6000,N,1650,Y,24973,25006.1,25020,25021,25001.7,19-08-2025 12:00,5,4147200,337,682050,642600,4.75,4.65,39450,-148.55,66825,-10425,Y,-114825,Y,128,133,136.2,124.4,109.07,19-08-2025 12:00,-2.4,3527625,338,2097000,1543500,-2.4,-2.4,553500,-67.1,87525,-225075,Y,153525,Y,51.75,49.35,53,48.85,71.83,19-08-2025 12:00,24963.5,24955.95,24963.5,24956.15,25020,25006.1,25020,25006.1,NIFTY2582124900CE,132,127.75,133,128.1,NIFTY2582125100PE,155.95,160.6,155.1,160.55
19-08-2025 12:05,2.3,28650,120,211950,116775,5,1,95175,-712.5,30000,6075,N,22575,YES,24973.94,25020,25022.3,25023.6,25015.1,19-08-2025 12:05,0.5,1718400,356,671100,664650,0.2,0.15,6450,-146.2,67725,-28350,YES,69000,YES,132.05,132.55,134.5,128.1,109.33,19-08-2025 12:05,0.05,1499325,354,1928850,1853250,0.1,0.1,75600,-66.45,86850,69600,YES,-67125,YES,49.65,49.7,50.9,48.75,71.6,19-08-2025 12:05,24966.15,24963.75,24966.15,24963.5,25020.1,25020,25022.3,25020,NIFTY2582124900CE,132.15,132,132.55,133,NIFTY2582125100PE,155.85,155.95,155.65,155.1
19-08-2025 12:10,13.9,68475,170,179775,415125,10.7,13,-235350,-730.3,41625,5400,N,-39975,Y,24976.11,25020.1,25034,25034,25017,19-08-2025 12:10,10.1,3840975,362,725400,796875,10.4,10.4,-71475,-158.95,64275,57225,Y,-279075,Y,132.5,142.6,142.7,130.5,110.05,19-08-2025 12:10,-3.85,3124575,362,1999650,1678650,-3.8,-3.85,321000,-63.95,78375,-150975,Y,67650,Y,49.7,45.85,50.45,45.85,71.11,19-08-2025 12:10,24973.5,24966.15,24973.5,24966.15,25034,25020.1,25030,25022.3,NIFTY2582124900CE,142.55,132.15,142.6,132.55,NIFTY2582125100PE,146.8,155.85,146.7,155.65
19-08-2025 12:15,15,77850,166,197850,216300,14.2,15,-18450,-911.4,44700,5550,N,-32475,N,24978.89,25034,25049,25049,25027,19-08-2025 12:15,18.65,5238600,364,459075,883200,17.35,17.3,-424125,-170.3,65550,-82875,YES,-494250,Y,142.15,160.8,160.8,139.4,111.37,19-08-2025 12:15,-2.55,3858450,362,1905375,1875675,-2.3,-2.25,29700,-61.5,78975,22050,YES,-30825,YES,46,43.45,47.2,43.25,70.46,19-08-2025 12:15,24987.7,24974.3,24987.35,24973.5,25045.7,25034,25049,25030,NIFTY2582124900CE,160.8,142.55,159.5,142.6,NIFTY2582125100PE,136.6,146.8,137.2,146.7
19-08-2025 12:20,-5.5,181050,192,362025,247125,-5.2,-8.8,114900,-818.8,49800,2250,YES,5850,YES,24985.5,25045.7,25040.2,25060,25036,19-08-2025 12:20,-7.85,5326650,360,352275,417225,-7.85,-7.8,-64950,-182.6,66675,-184725,YES,64575,YES,159.45,151.6,172,150.85,113.05,19-08-2025 12:20,0.7,5293500,360,1609800,2010375,0.55,0.6,-400575,-58.45,83550,75375,YES,-125175,YES,43.65,44.35,44.7,41.1,69.56,19-08-2025 12:20,24989.75,24987.7,24989.75,24987.35,25040.1,25045.7,25040.2,25049,NIFTY2582125000CE,89.4,97.15,89.4,96.6,NIFTY2582125000PE,81.9,79.85,82.05,80.15
