datetime,open,high,low,close,volume
2025-09-15 09:25:00,10.12,10.68,9.9,10.46,0
2025-09-15 09:30:00,10.48,10.52,10.42,10.46,0
2025-09-15 09:35:00,10.48,10.56,10.42,10.51,0
2025-09-15 09:40:00,10.45,10.56,10.42,10.51,0
2025-09-15 09:45:00,10.46,10.56,10.44,10.5,0
2025-09-15 09:50:00,10.52,10.53,10.44,10.52,0
2025-09-15 09:55:00,10.51,10.52,10.44,10.47,0
2025-09-15 10:00:00,10.49,10.52,10.45,10.49,0
2025-09-15 10:05:00,10.52,10.54,10.45,10.52,0
2025-09-15 10:10:00,10.48,10.54,10.45,10.5,0
2025-09-15 10:15:00,10.48,10.54,10.48,10.52,0
2025-09-15 10:20:00,10.52,10.55,10.48,10.52,0
2025-09-15 10:25:00,10.5,10.55,10.49,10.51,0
2025-09-15 10:30:00,10.52,10.55,10.48,10.48,0
2025-09-15 10:35:00,10.52,10.54,10.46,10.49,0
2025-09-15 10:40:00,10.52,10.52,10.46,10.5,0
2025-09-15 10:45:00,10.49,10.52,10.44,10.44,0
2025-09-15 10:50:00,10.48,10.52,10.44,10.46,0
2025-09-15 10:55:00,10.5,10.51,10.43,10.46,0
2025-09-15 11:00:00,10.45,10.49,10.43,10.45,0
2025-09-15 11:05:00,10.45,10.48,10.41,10.44,0
2025-09-15 11:10:00,10.45,10.48,10.41,10.44,0
2025-09-15 11:15:00,10.44,10.46,10.41,10.42,0
2025-09-15 11:20:00,10.44,10.45,10.38,10.39,0
2025-09-15 11:25:00,10.44,10.45,10.38,10.4,0
2025-09-15 11:30:00,10.42,10.43,10.38,10.39,0
2025-09-15 11:35:00,10.39,10.45,10.39,10.4,0
2025-09-15 11:40:00,10.4,10.45,10.39,10.41,0
2025-09-15 11:45:00,10.39,10.45,10.39,10.39,0
2025-09-15 11:50:00,10.39,10.44,10.36,10.38,0
2025-09-15 11:55:00,10.4,10.44,10.36,10.39,0
2025-09-15 12:00:00,10.39,10.42,10.36,10.37,0
2025-09-15 12:05:00,10.38,10.42,10.36,10.38,0
2025-09-15 12:10:00,10.38,10.41,10.36,10.38,0
2025-09-15 12:15:00,10.37,10.39,10.36,10.37,0
2025-09-15 12:20:00,10.38,10.38,10.35,10.36,0
2025-09-15 12:25:00,10.38,10.38,10.35,10.37,0
2025-09-15 12:30:00,10.37,10.37,10.35,10.35,0
2025-09-15 12:35:00,10.35,10.37,10.35,10.36,0
2025-09-15 12:40:00,10.36,10.37,10.34,10.36,0
2025-09-15 12:45:00,10.35,10.4,10.34,10.39,0
2025-09-15 12:50:00,10.35,10.4,10.34,10.37,0
2025-09-15 12:55:00,10.37,10.4,10.35,10.37,0
2025-09-15 13:00:00,10.38,10.4,10.35,10.35,0
2025-09-15 13:05:00,10.38,10.39,10.33,10.35,0
2025-09-15 13:10:00,10.37,10.38,10.3,10.31,0
2025-09-15 13:15:00,10.35,10.35,10.28,10.28,0
2025-09-15 13:20:00,10.34,10.35,10.28,10.3,0
2025-09-15 13:25:00,10.31,10.31,10.28,10.3,0
2025-09-15 13:30:00,10.29,10.31,10.28,10.3,0
2025-09-15 13:35:00,10.3,10.31,10.28,10.3,0
2025-09-15 13:40:00,10.29,10.37,10.28,10.34,0
2025-09-15 13:45:00,10.3,10.37,10.3,10.35,0
2025-09-15 13:50:00,10.3,10.37,10.3,10.33,0
2025-09-15 13:55:00,10.35,10.36,10.32,10.35,0
2025-09-15 14:00:00,10.35,10.36,10.32,10.35,0
2025-09-15 14:05:00,10.33,10.36,10.31,10.35,0
2025-09-15 14:10:00,10.35,10.38,10.31,10.35,0
2025-09-15 14:15:00,10.35,10.39,10.31,10.38,0
2025-09-15 14:20:00,10.35,10.42,10.32,10.39,0
2025-09-15 14:25:00,10.35,10.42,10.32,10.36,0
2025-09-15 14:30:00,10.39,10.42,10.3,10.31,0
2025-09-15 14:35:00,10.39,10.4,10.3,10.33,0
2025-09-15 14:40:00,10.35,10.36,10.27,10.28,0
2025-09-15 14:45:00,10.31,10.34,10.27,10.3,0
2025-09-15 14:50:00,10.32,10.33,10.27,10.29,0
2025-09-15 14:55:00,10.29,10.31,10.27,10.31,0
2025-09-15 15:00:00,10.29,10.35,10.28,10.34,0
2025-09-15 15:05:00,10.29,10.41,10.28,10.4,0
2025-09-15 15:10:00,10.31,10.44,10.29,10.44,0
2025-09-15 15:15:00,10.35,10.46,10.33,10.44,0
2025-09-15 15:20:00,10.4,10.46,10.39,10.44,0
2025-09-15 15:25:00,10.44,10.46,10.38,10.41,0
