last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,high,low,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_2,close_2,high,low,avg_trade_price,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price,timestamp,cur_open,prev_open,prev_close,pre_prev_close,nifty_cur_open,nifty_prev_open,nifty_prev_close,nifty_pre_prev_close,ce_symbol,ce_cur_open,ce_prev_open,ce_prev_close,ce_pre_prev_close,pe_symbol,pe_cur_open,pe_prev_open,pe_prev_close,pe_pre_prev_close
21-08-2025 10:40,-0.8,39675,123,206850,242850,-1.7,-0.2,-36000,-777.4,37350,-13350,YES,13875,YES,25134.56,25164.4,25163.6,25170,25161.4,21-08-2025 10:40,-0.5,9364725,230,762000,1042725,-0.5,-0.5,-280725,-60.85,67800,-101550,YES,93900,N,57.05,56.55,60.45,53.35,39.12,21-08-2025 10:40,1,11599275,230,5531100,5566200,0.95,0.95,-35100,-33.9,110400,175650,N,130125,N,20.5,21.5,22.5,19.85,39.54,21-08-2025 10:40,25135.8,25138.05,25135.8,25137.8,25163.6,25164.4,25163.6,25165.1,NIFTY2582125100CE,56.55,56.9,56.55,56.7,NIFTY2582125100PE,21.5,20.6,21.45,20.7
21-08-2025 10:45,-0.8,93900,160,91725,69675,-0.2,-0.3,22050,-1313.6,37125,10500,Y,-3150,Y,25136.13,25162.7,25161.9,25172,25153.4,21-08-2025 10:45,-1.8,12747525,204,676875,957750,-1.7,-1.7,-280875,-54.45,66225,79050,Y,80100,N,56.55,54.75,59.15,52.2,39.52,21-08-2025 10:45,-0.25,18237750,203,3884850,4186350,-0.25,-0.25,-301500,-27.95,93600,217275,YES,257625,Y,21.5,21.25,23.55,19.4,38.68,21-08-2025 10:45,25131.35,25136.45,25131.35,25135.8,25161.9,25162.7,25161.8,25163.6,NIFTY2582125100CE,54.6,56.55,54.75,56.55,NIFTY2582125100PE,21.25,21.5,21.25,21.45
21-08-2025 10:50,0.1,17475,105,114600,210000,-2.3,-2.1,-95400,-527,35700,-7575,YES,4050,N,25136.38,25161.9,25162,25164,25156,21-08-2025 10:50,-3.6,9204300,276,992925,969000,-3.35,-3.3,23925,-56.7,74250,-117975,YES,158475,YES,54.65,51.05,56.2,49.1,39.74,21-08-2025 10:50,1.35,12672975,268,6513375,6802800,1.3,1.25,-289425,-33.9,121425,367200,YES,-49725,YES,21.1,22.45,23.9,20.6,38.15,21-08-2025 10:50,25127.65,25132.2,25127.1,25131.35,25159.6,25161.9,25162,25161.8,NIFTY2582125100CE,50.95,54.6,51,54.75,NIFTY2582125100PE,22.45,21.25,22.5,21.25
21-08-2025 10:55,-0.1,13275,74,164325,124500,0.9,-0.5,39825,-956.2,33975,-4425,N,4275,N,25136.56,25159.6,25159.5,25163,25156.1,21-08-2025 10:55,0.55,6737100,251,1227075,918375,0.3,0.3,308700,-54.6,68025,63300,Y,38925,N,50.95,51.5,53.6,49.4,39.89,21-08-2025 10:55,-0.05,11789325,248,4914000,4819725,0.3,0.25,94275,-28.9,103800,-88200,Y,-50850,YES,22.45,22.4,23.95,21.75,37.7,21-08-2025 10:55,25127.75,25127.65,25127.75,25127.1,25160,25159.6,25163,25162,NIFTY2582125100CE,51.5,50.95,51.25,51,NIFTY2582125100PE,22.4,22.45,22.75,22.5
21-08-2025 11:00,-9.5,41850,151,255900,202725,-11.2,-12,53175,-746.9,44175,-11325,YES,-600,Y,25137.05,25159.5,25150,25169,25148.5,21-08-2025 11:00,-10.4,19820325,336,1231575,1125150,-10.4,-10.45,106425,-57.85,82650,-159225,YES,174450,YES,51.8,41.4,55.95,41.35,40.17,21-08-2025 11:00,3.5,25920300,330,5105175,4339800,3.5,3.55,765375,-34.35,130500,329100,YES,-284100,YES,22.15,25.65,26,20.45,36.88,21-08-2025 11:00,25115.85,25128.15,25115.85,25127.75,25150,25160,25150,25163,NIFTY2582125100CE,41.5,51.5,41.4,51.25,NIFTY2582125100PE,25.7,22.4,25.65,22.75
21-08-2025 11:05,2,42825,143,126750,108675,3.3,6,18075,-1125.2,40125,32850,Y,-27900,Y,25137.37,25150,25152,25159.9,25145.2,21-08-2025 11:05,3,15982350,242,1715475,1373475,2.45,2.45,342000,-47.2,84150,440250,Y,78750,N,41.5,44.5,45.25,39.35,40.23,21-08-2025 11:05,-2.7,19632600,245,3553050,3315300,-2.5,-2.5,237750,-33.5,99975,-184725,Y,249600,Y,25.55,22.85,26.35,22.2,36.33,21-08-2025 11:05,25119.05,25116.65,25119.05,25115.85,25152,25150,25152,25150,NIFTY2582125100CE,44.25,41.5,43.95,41.4,NIFTY2582125100PE,23,25.7,23.1,25.65
21-08-2025 11:10,-4.2,18900,85,182925,86475,0.5,-1,96450,-1485.5,32475,12075,N,450,YES,25137.54,25156,25151.8,25160,25149.2,21-08-2025 11:10,0.85,11191650,285,1307775,1431150,0.6,0.7,-123375,-51.25,77625,151875,N,296550,YES,44.05,44.9,46.4,41,40.31,21-08-2025 11:10,-1.9,14777475,277,3953775,4213350,-1.75,-1.7,-259575,-33.25,112125,-33975,YES,215400,N,22.9,21,24,20.5,35.88,21-08-2025 11:10,25121,25119.55,25120.4,25119.05,25155,25156,25151.8,25152,NIFTY2582125100CE,44.95,44.25,44.9,43.95,NIFTY2582125100PE,21.1,23,21,23.1
21-08-2025 11:15,5,20925,102,225825,217350,7.3,9,8475,-1506.1,33000,-13275,YES,5700,N,25137.75,25155,25160,25163.4,25149.7,21-08-2025 11:15,4.45,15547275,259,1111350,1594650,4.15,4.15,-483300,-53.4,89100,72600,N,-346275,Y,44.85,49.3,49.65,41.35,40.45,21-08-2025 11:15,-2.75,26109825,258,6002100,6028425,-2.6,-2.55,-26325,-32.2,134550,-128325,Y,392175,Y,21.15,18.4,22.55,17.5,35.03,21-08-2025 11:15,25126.8,25121,25126.8,25120.4,25160,25155,25160.2,25151.8,NIFTY2582125100CE,49.7,44.95,49.3,44.9,NIFTY2582125100PE,18.15,21.1,18.4,21
21-08-2025 11:20,6.3,27525,106,187275,245550,6.5,4,-58275,-1479.5,36900,-17325,YES,2925,Y,25138.19,25160,25166.3,25172.9,25160,21-08-2025 11:20,3.55,18301650,328,877875,1255650,3.55,3.6,-377775,-60.25,83025,-184200,YES,-146475,YES,49.55,53.1,57,48.25,40.85,21-08-2025 11:20,-1.3,19642500,324,9679125,8104350,-1.3,-1.35,1574775,-27.35,120375,621075,YES,48150,N,18.15,16.85,18.8,15.85,34.33,21-08-2025 11:20,25131.05,25127.8,25131.05,25126.8,25166.5,25160,25166.5,25160.2,NIFTY2582125100CE,53.7,49.7,53.35,49.3,NIFTY2582125100PE,16.8,18.15,16.9,18.4
21-08-2025 11:25,-12.2,20175,91,86250,99225,-12.5,-14.7,-12975,-1002.6,26100,-975,N,1350,Y,25138.42,25166.3,25154.1,25170.6,25154.1,21-08-2025 11:25,-10.75,13214475,328,1240125,1186725,-9.75,-9.8,53400,-56.45,93450,-130875,Y,388425,YES,53.7,42.95,54.5,42.95,41.01,21-08-2025 11:25,3.35,18954975,325,8304600,9297450,2.8,2.8,-992850,-28.5,145275,354975,N,-320025,YES,16.8,20.15,20.15,16.25,33.75,21-08-2025 11:25,25121.95,25131.05,25121.95,25131.05,25155,25166.3,25155,25166.5,NIFTY2582125100CE,43.1,53.7,43.9,53.35,NIFTY2582125100PE,20,16.8,19.65,16.9
21-08-2025 11:30,-5.7,65550,157,188400,194550,-5.8,-6,-6150,-1212.3,42225,41850,Y,-5700,Y,25138.8,25154,25148.3,25156.4,25143.6,21-08-2025 11:30,-2.9,20074800,287,1615875,1444875,-3.3,-3.25,171000,-49.3,92550,634275,Y,347775,N,42,39.1,42,36.6,40.95,21-08-2025 11:30,0.85,30753000,308,6650025,5996700,0.75,0.75,653325,-35.35,149175,-88275,Y,674775,Y,20.75,21.6,23.75,20.5,33.09,21-08-2025 11:30,25119.5,25121.75,25119.5,25121.95,25150,25154.1,25148.3,25155,NIFTY2582125100CE,39.4,43.1,39.1,43.9,NIFTY2582125100PE,21.3,20,21.6,19.65
21-08-2025 11:35,3.6,15900,69,121650,133125,5.4,7.9,-11475,-1330,29100,7050,N,525,N,25138.92,25150,25153.6,25160.6,25147.3,21-08-2025 11:35,3.45,15396375,357,1866150,1877100,3.2,3.2,-10950,-53.3,104550,171900,N,138375,N,39.1,42.55,43.95,38,40.96,21-08-2025 11:35,-1.6,19416300,356,5768250,5329350,-1.55,-1.6,438900,-33.85,132675,-14100,YES,-39450,YES,21.3,19.7,22.9,18.4,32.67,21-08-2025 11:35,25124.55,25119.45,25124.55,25119.5,25153.6,25150,25152.2,25148.3,NIFTY2582125100CE,42.9,39.4,42.55,39.1,NIFTY2582125100PE,19.45,21.3,19.7,21.6
21-08-2025 11:40,7.4,145800,96,225975,153975,3.4,3.1,72000,-1038.2,34650,-19500,YES,-1575,Y,25139.98,25153.6,25161,25161,25151.3,21-08-2025 11:40,3,13075425,362,1352175,2228400,3,3,-876225,-56.45,96825,-41250,YES,-184725,Y,42.9,45.9,47.35,42.75,41.05,21-08-2025 11:40,-2.6,16165500,363,7747950,6779475,-2.6,-2.6,968475,-32.8,136350,189150,YES,206325,Y,19.45,16.85,19.55,16.4,32.27,21-08-2025 11:40,25128.65,25124.85,25128.65,25124.55,25157,25153.6,25161,25152.2,NIFTY2582125100CE,46.1,42.9,45.9,42.55,NIFTY2582125100PE,16.85,19.45,16.85,19.7
21-08-2025 11:45,-11.9,16725,79,65850,86550,-11.9,-12.5,-20700,-1136.4,30750,-4725,N,7725,N,25140.07,25161,25149.1,25161,25145,21-08-2025 11:45,-10.2,14921775,326,1848825,1656225,-10,-10,192600,-55.8,98100,-453600,YES,422325,YES,46.1,35.9,46.25,35.9,41.05,21-08-2025 11:45,5.4,22265250,328,8886675,8438475,5.3,5.35,448200,-34.95,150975,251775,YES,-487500,YES,16.85,22.25,22.25,16.7,31.81,21-08-2025 11:45,25113.85,25129.5,25113.85,25128.65,25150.9,25157,25150.9,25161,NIFTY2582125100CE,35.9,46.1,35.85,45.9,NIFTY2582125100PE,22,16.85,22,16.85
21-08-2025 11:50,-9.1,36600,95,86775,84675,-5,-6.4,2100,-797.7,32400,-14850,YES,2025,Y,25140.12,25149.1,25140,25149.8,25136.5,21-08-2025 11:50,-3.75,21380925,333,1801350,1739925,-3.8,-3.8,61425,-48.85,103950,-82725,Y,272325,N,35.9,32.15,37.7,30.1,40.84,21-08-2025 11:50,1.1,33066000,334,7305675,7981275,1.05,1.05,-675600,-41.9,160425,470400,YES,-233325,Y,22,23.1,25.6,20.2,31.34,21-08-2025 11:50,25107.05,25114.05,25107.05,25113.85,25140,25149.1,25140,25150.9,NIFTY2582125100CE,32.1,35.9,32.15,35.85,NIFTY2582125100PE,23.35,22,23.1,22
21-08-2025 11:55,4.5,32250,110,59925,379500,2,1.9,-319575,-600.3,27675,1500,N,-13650,Y,25140.1,25140,25144.5,25146,25134.9,21-08-2025 11:55,0.25,17255025,318,2812125,2471775,0.2,0.2,340350,-44.9,111825,1081425,Y,193950,N,32.1,32.35,33.55,28.8,40.62,21-08-2025 11:55,-0.2,27928500,323,6070575,5741925,-0.3,-0.3,328650,-38.95,150675,-29100,Y,733800,Y,23.35,23.15,25.95,21.95,31.03,21-08-2025 11:55,25105.55,25108.15,25105.55,25107.05,25144.5,25140,25144.5,25140,NIFTY2582125100CE,32.25,32.1,32.35,32.15,NIFTY2582125100PE,22.95,23.35,23.15,23.1
21-08-2025 12:00,3,32175,102,53775,162525,1.8,0.5,-108750,-843.2,30600,10350,N,3450,N,25140.13,25142,25145,25149,25133,21-08-2025 12:00,0.55,20920800,336,3321600,3089475,0.6,0.55,232125,-47,122625,328500,N,381975,YES,32.3,32.85,34.65,28.3,40.38,21-08-2025 12:00,-1.2,34702725,343,6340350,5791050,-1.25,-1.2,549300,-39.05,139200,-481425,Y,-429150,YES,23,21.8,27.9,20,30.67,21-08-2025 12:00,25112.9,25105.8,25112.9,25105.55,25145,25144.5,25145,25144.5,NIFTY2582125100CE,32.9,32.25,32.85,32.35,NIFTY2582125100PE,21.7,22.95,21.8,23.15
21-08-2025 12:05,2.1,19125,86,43575,115875,1.2,2.2,-72300,-457.1,28050,-12300,YES,10050,N,25140.21,25145,25147.1,25155,25144.6,21-08-2025 12:05,-1.55,21493425,261,1925700,2488050,-1.1,-1.15,-562350,-47,99825,-800775,YES,-28875,Y,32.7,31.15,37.75,31.15,40.24,21-08-2025 12:05,0.5,23058900,260,7607475,6521100,0.05,0.05,1086375,-33.15,134025,829050,YES,-422025,N,21.85,22.35,22.35,17.9,30.32,21-08-2025 12:05,25112.1,25112.4,25112.4,25112.9,25147.1,25145,25148.1,25145,NIFTY2582125100CE,31,32.9,31,32.85,NIFTY2582125100PE,22.5,21.7,22.25,21.8
21-08-2025 12:10,-3,16950,71,298725,141525,-2.5,-1.6,157200,-708.1,31125,9825,Y,-10050,Y,25140.23,25145,25142,25146,25140,21-08-2025 12:10,0.3,14034525,228,2131050,2281050,0.5,0.5,-150000,-40.3,111825,854175,Y,-20175,N,31,31.3,33.55,29.55,40.08,21-08-2025 12:10,0.5,20923500,233,7592025,7030275,0.2,0.25,561750,-37.25,152550,-123300,Y,1124025,Y,22.5,23,23.75,20.7,30.09,21-08-2025 12:10,25106.8,25112.1,25106.8,25112.4,25142,25147.1,25142.1,25148.1,NIFTY2582125100CE,31.35,31,31.6,31,NIFTY2582125100PE,23.15,22.5,22.7,22.25
21-08-2025 12:15,-7.8,41250,134,109575,165525,-7.8,-7.4,-55950,-937.2,36675,4200,N,2850,N,25140.18,25142,25134.2,25142.5,25131.2,21-08-2025 12:15,-3.05,17844675,246,4231200,3532650,-2.85,-2.9,698550,-43,124875,-83925,YES,324600,YES,31.35,28.3,31.95,26.45,39.82,21-08-2025 12:15,1.5,27146775,236,5547225,6296475,1.05,1,-749250,-39.5,158400,-94050,YES,-321675,YES,23.05,24.55,26.65,22.55,29.9,21-08-2025 12:15,25101.6,25107.65,25101.6,25106.8,25134.2,25142,25134.5,25142.1,NIFTY2582125100CE,28.3,31.35,28.4,31.6,NIFTY2582125100PE,24.45,23.15,24.35,22.7
