last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price
2025-09-17 09:15:00,6.199999999999989,5743200.0,233,481575,427875,5.049999999999997,5.099999999999994,53700,-69.75000000000728,49575,149250.0,N,149325.0,N,91.65,97.85,97.85,89.15,92.22
2025-09-17 09:20:00,-13.299999999999997,6557475.0,354,1012125,826650,-12.900000000000006,-12.900000000000006,185475,-99.95000000000437,71100,1164300.0,YES,428700.0,Y,98.05,84.75,98.05,83.7,90.86
2025-09-17 09:25:00,1.75,10174725.0,360,1051800,1093200,1.7999999999999972,1.9000000000000057,-41400,-105.05000000000291,78900,997500.0,N,137025.0,N,85.75,87.5,98.65,85.4,91.38
2025-09-17 09:30:00,-6.3500000000000085,6166050.0,353,1117650,1073625,-6.25,-6.349999999999994,44025,-101.15000000000146,78750,113700.0,N,305475.0,Y,88.4,82.05,91.3,80.6,90.29
2025-09-17 09:35:00,-6.6499999999999915,5861550.0,344,1207875,878625,-6.75,-6.799999999999997,329250,-84.04999999999563,95325,2608425.0,YES,333900.0,Y,82.1,75.45,82.8,75.05,88.45
2025-09-17 09:40:00,0.4000000000000057,4597575.0,325,1681050,1180800,0.3999999999999915,0.5,500250,-84.99999999999272,84750,161100.0,N,179775.0,N,75.3,75.7,77.8,73.3,87.01
2025-09-17 09:45:00,3.1499999999999915,6170850.0,297,1396725,1715925,3.299999999999997,3.1999999999999886,-319200,-87.75,88350,35100.0,N,-19275.0,YES,75.65,78.8,79.9,75.45,85.82
2025-09-17 09:50:00,0.9500000000000028,4880325.0,348,1286925,1391850,1.0499999999999972,1.1000000000000085,-104925,-94.80000000000291,84600,-2113125.0,Y,-31425.0,YES,78.6,79.55,81.3,77.4,85.24
2025-09-17 09:55:00,-2.4499999999999886,2975100.0,297,1454850,1309125,-2.25,-2.200000000000003,145725,-92.65000000000873,82425,20175.0,YES,178875.0,Y,79.6,77.15,80.8,75.65,84.87
2025-09-17 10:00:00,-4.0,4651725.0,258,2171325,1455525,-4.099999999999994,-4.200000000000003,715800,-81.65000000000146,83700,-66300.0,Y,62475.0,N,77.1,73.1,81.35,72.3,84.21
2025-09-17 10:05:00,1.8499999999999943,2421300.0,261,1689750,1195575,1.9000000000000057,1.8499999999999943,494175,-82.0,81750,151125.0,YES,64125.0,N,73.0,74.85,76.15,71.9,83.83
