last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,high,low,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_2,close_2,high,low,avg_trade_price,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price,datetime,open,high,low,close
19-05-2025 10:05,12.1,36525,110,106575,88725,14,14.5,17850,-666,35250,-49050,YES,7500,N,25064.47,25078.7,25090.8,25093,25070,19-05-2025 10:05,9.3,3739425,246,269925,322725,8.9,8.9,-52800,-154.45,52725,389100,Y,-233775,Y,175.5,184.8,184.8,172.75,180.42,19-05-2025 10:05,-6.25,3151200,245,392925,350775,-6.45,-6.45,42150,-128.4,57450,-145950,N,136425,Y,150.75,144.5,154,144,163.76,19-05-2025 10:05,25032.6,25043.95,25026.45,25042.75
19-05-2025 10:10,4.2,79125,120,602625,111150,-1.2,1,491475,-1029.5,54225,22425,Y,5025,N,25066.25,25090.8,25095,25098.8,25080,19-05-2025 10:10,3.6,4371675,256,291150,270750,4.15,4.15,20400,-166.15,60900,-11250,YES,-58650,YES,184.75,188.35,194.25,181.15,180.95,19-05-2025 10:10,1.45,2905875,257,387075,466575,1.3,1.25,-79500,-130.4,63750,109875,YES,114750,N,144.3,145.75,149.8,142.8,162.97,19-05-2025 10:10,25042.5,25049.4,25034.4,25040.85
19-05-2025 10:15,-1.4,99750,136,136650,78150,0.7,-3.4,58500,-1088.3,36600,-2700,YES,4050,N,25069.25,25095,25093.6,25117.2,25083.8,19-05-2025 10:15,-3.4,5882775,245,250350,261150,-3.85,-3.75,-10800,-160.1,59850,-70950,YES,-114000,Y,188.95,185.55,204.85,181.7,182.11,19-05-2025 10:15,0.75,4720275,254,310125,306900,0.85,0.85,3225,-119.4,60450,-600,Y,-76575,YES,145.15,145.9,148.4,137.15,161.61,19-05-2025 10:15,25040.2,25062.95,25038.65,25041.1
19-05-2025 10:20,19.2,37350,103,105975,81000,22,18.2,24975,-810.8,40950,4200,N,-17850,Y,25070.2,25093.6,25112.8,25112.9,25085,19-05-2025 10:20,12.5,2894325,248,255450,335625,12.35,12.35,-80175,-165.05,69600,114225,Y,83775,YES,186,198.5,199.3,183.5,182.53,19-05-2025 10:20,-6.35,2507475,254,330000,304875,-6.1,-6.1,25125,-124.75,64950,-46800,Y,159900,Y,146.1,139.75,148.8,139.55,160.99,19-05-2025 10:20,25040.4,25055.75,25038.85,25052.6
19-05-2025 10:25,-27,50475,136,89475,83700,-27,-26.8,5775,-845.2,31575,-9825,YES,9450,YES,25070.93,25112,25085,25115.3,25073.1,19-05-2025 10:25,-18.1,4703250,255,367950,285000,-18.25,-18.15,82950,-158.9,54600,-89175,YES,163275,YES,199.05,180.95,202.35,173.1,182.7,19-05-2025 10:25,9.4,4685925,261,330825,426375,10.3,10.25,-95550,-128.8,64575,37050,YES,-145650,YES,139.45,148.85,153.9,138.8,160.21,19-05-2025 10:25,25053.4,25058.15,25015.65,25024.1
19-05-2025 10:30,3.5,30675,87,83475,68025,0,1.7,15450,-963.6,38775,9675,N,18225,N,25071.34,25085,25088.5,25099.9,25078,19-05-2025 10:30,2,2815950,263,294675,266325,2.4,2.5,28350,-151.2,56250,56025,Y,15900,N,181.75,183.75,192.6,178.35,182.8,19-05-2025 10:30,-2,2773575,266,310500,390075,-2.1,-2.15,-79575,-121.7,57075,81150,YES,66300,Y,149.35,147.35,151.5,140.25,159.71,19-05-2025 10:30,25023.25,25035.65,25015.4,25023.75
19-05-2025 10:35,-20.4,37875,107,81975,109350,-19.1,-17.5,-27375,-1006.6,32100,-7800,YES,-39000,Y,25071.55,25088.5,25068.1,25090,25067.6,19-05-2025 10:35,-7.5,2086800,244,346725,314925,-7.6,-7.65,31800,-143.85,54825,-14925,YES,96450,YES,183.05,175.55,187,174.4,182.77,19-05-2025 10:35,6.95,2566950,240,310125,338400,6.7,6.8,-28275,-129.5,68925,82725,N,-106950,YES,147.65,154.6,154.8,145.95,159.4,19-05-2025 10:35,25024.1,25026.75,25011.1,25011.7
19-05-2025 10:40,-2.2,98025,118,76575,888150,-2.2,-8.4,-811575,-1050.7,35250,22800,Y,1350,YES,25071.5,25068.3,25066.1,25083,25063.1,19-05-2025 10:40,1.9,2060475,243,311550,276150,1.85,1.65,35400,-137.55,64125,84000,Y,91650,N,176.3,178.2,183.7,174.25,182.65,19-05-2025 10:40,2.95,3561450,244,353400,271875,3.45,3.4,81525,-122.85,55950,-39900,Y,-82725,Y,153.7,156.65,158.1,146.45,159.16,19-05-2025 10:40,25011.8,25018.7,25001.95,25003.35
19-05-2025 10:45,11.9,23625,94,87300,65025,12.1,13.9,22275,-942.6,30975,4800,N,600,Y,25071.49,25066.1,25078,25080,25063,19-05-2025 10:45,5.55,2271225,253,277650,334575,5.6,5.8,-56925,-140.45,61575,64425,N,3600,N,178.4,183.95,184.2,175.7,182.57,19-05-2025 10:45,-7.45,2506275,249,254025,326325,-7.7,-7.75,-72300,-117.45,60300,-58875,Y,56400,Y,156.85,149.4,158.4,148.95,159.03,19-05-2025 10:45,25003.75,25012.75,24999.45,25012.7
19-05-2025 10:50,12,23475,94,100725,74700,12.2,14.3,26025,-825.9,35775,68325,Y,-18075,Y,25071.71,25078,25090,25095,25074,19-05-2025 10:50,5.3,3335700,248,306225,298800,5.4,5.55,7425,-157.85,65025,-16575,YES,-43650,Y,183.45,188.75,191.85,181.1,182.73,19-05-2025 10:50,-4.5,2753550,255,353850,384375,-4.4,-4.4,-30525,-120.95,64125,62925,YES,24225,N,149.4,144.9,151.7,142.1,158.65,19-05-2025 10:50,25012.5,25039.9,25008.25,25036.3
19-05-2025 10:55,3.9,16725,91,65175,93150,0.7,-0.4,-27975,-801.5,35100,2850,YES,-6825,N,25071.93,25090,25093.9,25095.3,25088.4,19-05-2025 10:55,1.65,2141250,250,293175,410100,1.25,1.3,-116925,-156.1,55875,-39225,YES,-59925,Y,188.15,189.8,194,186.8,182.9,19-05-2025 10:55,-0.1,1511850,250,364725,294900,0,-0.15,69825,-105.4,65925,100950,YES,66750,Y,145.2,145.1,146.35,142.8,158.42,19-05-2025 10:55,25035.95,25040.6,25032.05,25034.8
19-05-2025 11:00,-1.3,30900,98,63225,74325,2.6,-1.2,-11100,-830.3,27750,10425,N,-600,N,25072.26,25094,25092.7,25094.1,25080,19-05-2025 11:00,2.15,2082300,250,233775,272625,1.9,1.95,-38850,-140.45,57975,34050,Y,8025,YES,189.55,191.7,192.9,182.9,183.03,19-05-2025 11:00,-0.9,2117250,254,274275,332775,-0.95,-0.95,-58500,-105.5,58425,-3075,Y,17475,N,145.25,144.35,150,142.55,158.15,19-05-2025 11:00,25034.9,25042.75,25023.5,25041.85
19-05-2025 11:05,-2.7,42900,97,99375,73275,-4.3,-4,26100,-722.1,38775,-9600,YES,18375,N,25072.7,25092.7,25090,25098,25085,19-05-2025 11:05,2.05,2066700,243,321600,290475,1.95,1.95,31125,-148.95,59175,29025,N,-83100,Y,191.5,193.55,195.3,187.15,183.22,19-05-2025 11:05,1.8,1419375,249,260475,376275,2.05,1.95,-115800,-107.8,60450,6825,N,-19125,YES,144.6,146.4,149.35,143.1,157.98,19-05-2025 11:05,25041.7,25045.85,25035.25,25039.5
19-05-2025 11:10,-5.1,16950,55,129450,130500,-6.9,-5.1,-1050,-1241.8,26400,-5775,N,2925,Y,25072.85,25090,25084.9,25094.9,25080.1,19-05-2025 11:10,-9.05,1468350,253,294825,289650,-9.35,-8.65,5175,-136.85,55350,-61950,YES,95700,YES,193.35,184.3,194.15,183.5,183.29,19-05-2025 11:10,2.35,1403925,248,287550,234900,2.2,2.35,52650,-101.8,50175,4200,N,-525,N,146.75,149.1,150.1,145.3,157.83,19-05-2025 11:10,25039.9,25040.9,25022.3,25027.05
19-05-2025 11:15,5.5,18750,65,54750,116925,7.4,7.7,-62175,-1144.5,24075,1275,N,-3300,Y,25073.01,25084.9,25090.4,25098.2,25076,19-05-2025 11:15,4.65,1785825,223,263775,270525,4.8,4.9,-6750,-139.15,53025,28800,Y,18525,N,185,189.65,192.25,181.75,183.36,19-05-2025 11:15,-3.45,1988925,224,258900,338850,-3.5,-3.5,-79950,-102,55950,3300,N,45675,Y,148.5,145.05,151.4,141.85,157.58,19-05-2025 11:15,25026.55,25043.1,25024.4,25038
19-05-2025 11:20,-16.6,14700,56,73500,118350,-12.8,-14.7,-44850,-924.9,23325,-4275,YES,13800,N,25073.12,25092.6,25076,25093.8,25075.6,19-05-2025 11:20,-8,1870200,183,297225,258450,-8.95,-8.95,38775,-134.45,64950,-113850,YES,142200,YES,188.6,180.6,190.45,179.1,183.37,19-05-2025 11:20,6.15,1992750,182,291375,267975,6.25,6.25,23400,-102.9,52725,-34650,Y,-142050,YES,145.4,151.55,152.3,144.7,157.43,19-05-2025 11:20,25038.05,25039.65,25023.1,25025.15
19-05-2025 11:25,0,18450,43,92550,87300,-1.4,-4.5,5250,-902.7,45825,10275,N,-3150,Y,25073.12,25076,25076,25081.7,25070.5,19-05-2025 11:25,0,1122375,191,276450,395250,-0.05,0.05,-118800,-131.45,51750,52425,Y,45825,N,180.1,180.1,182.85,176.65,183.34,19-05-2025 11:25,-0.4,1356975,187,306225,321525,-0.55,-0.45,-15300,-120.85,53700,-19575,N,32850,Y,151.65,151.25,153.55,149.7,157.35,19-05-2025 11:25,25025.2,25029,25023,25026.05
19-05-2025 11:30,-9,22050,69,128550,86250,-6.8,-4.1,42300,-1009.8,23775,-17775,YES,10875,N,25073.12,25077,25068,25083,25068,19-05-2025 11:30,-3,1571025,167,376650,280425,-3.05,-3.05,96225,-139.45,55950,-37500,YES,2100,Y,180.2,177.2,183.6,176.1,183.27,19-05-2025 11:30,4.35,2204250,172,295200,420525,4.95,5.2,-125325,-116.7,60225,18525,YES,-89625,YES,151.25,155.6,156.4,147.9,157.28,19-05-2025 11:30,25026.15,25030.35,25009.5,25010.85
19-05-2025 11:35,6,20925,76,316425,140250,5.5,1.5,176175,-714.8,35250,450,N,11775,N,25073.1,25068,25074,25081.8,25066.4,19-05-2025 11:35,0.1,1489050,238,435975,369825,0,0.05,66150,-136.45,63075,-750,Y,47400,YES,178.3,178.4,182.9,176.25,183.23,19-05-2025 11:35,-0.7,1846950,227,401850,407400,-0.55,-0.4,-5550,-127.3,60375,-14325,Y,-29175,Y,155.2,154.5,157.5,148.8,157.21,19-05-2025 11:35,25010.5,25020.8,25008.5,25013.3
19-05-2025 11:40,-11,16050,53,80625,84225,-8.5,-6,-3600,-918.4,32175,-17775,YES,8325,N,25073.08,25074,25063,25079,25063,19-05-2025 11:40,-3.65,1648275,252,353850,423525,-3.95,-4.1,-69675,-131.5,69450,-57150,YES,68025,YES,178.4,174.75,181.4,173.2,183.14,19-05-2025 11:40,3.2,1890975,253,349575,387300,3.65,3.6,-37725,-129.15,66900,-31050,Y,-33300,YES,154.35,157.55,158.65,151.8,157.17,19-05-2025 11:40,25013,25017.25,25006.95,25008.8
19-05-2025 11:45,-10.4,39450,69,87375,88350,-11,-15.3,-975,-926.6,23925,14400,Y,14475,N,25072.77,25063,25052.6,25070,25052.6,19-05-2025 11:45,-4.35,1903275,237,295575,545925,-5.3,-5.3,-250350,-121.1,51075,-171525,YES,109425,YES,174.8,170.45,177,168.6,182.95,19-05-2025 11:45,3.15,2494350,238,321150,283575,3.65,3.75,37575,-126.6,56100,21075,YES,-112050,YES,157.95,161.1,161.85,155.5,157.21,19-05-2025 11:45,25008.1,25012.45,24999.4,24999.9
19-05-2025 11:50,21,42075,66,504150,106200,17.6,20.9,397950,-831.3,74550,-8550,YES,-1350,Y,25072.58,25054,25075,25079.6,25053.5,19-05-2025 11:50,5.7,2316525,231,350550,360825,5.4,5.6,-10275,-147,61275,123375,Y,47325,N,170.2,175.9,179.95,170.2,182.82,19-05-2025 11:50,-9.05,2451600,236,294750,294975,-9.15,-9.1,-225,-119.15,54600,-23025,Y,91950,Y,161.2,152.15,161.6,149.5,157.14,19-05-2025 11:50,24999.95,25025.1,24998.95,25019.9
19-05-2025 11:55,-19.5,13050,58,78525,121275,-11.3,-14.4,-42750,-864.1,24450,27300,Y,-3375,Y,25072.56,25073.5,25054,25075,25052.6,19-05-2025 11:55,-10.35,2008500,253,353175,382200,-10.05,-10,-29025,-129.35,51900,-98925,YES,59325,N,176.4,166.05,177.3,165.6,182.6,19-05-2025 11:55,5.75,1705125,257,312225,340575,5.6,5.6,-28350,-118.55,61350,-5025,N,-79800,YES,151.55,157.3,159,151.4,157.1,19-05-2025 11:55,25019.8,25022.35,25000.75,25001.75
19-05-2025 12:00,-12.2,110925,144,97275,867075,-17.7,-17.2,-769800,-1309.2,63300,-48675,YES,-2475,N,25070.84,25054,25041.8,25055,25033.2,19-05-2025 12:00,-3.9,3466425,261,344100,308625,-4.65,-4.6,35475,-126.1,56775,41625,Y,102450,YES,166.7,162.8,167.5,158.8,182.01,19-05-2025 12:00,13.95,5852250,257,221400,263925,13.65,13.45,-42525,-138.4,61575,-51900,Y,-348825,YES,157.55,171.5,174.95,157.1,157.61,19-05-2025 12:00,25001.6,25003.75,24979.65,24983.05
19-05-2025 12:05,2.2,34200,90,59250,90975,6.1,3.9,-31725,-1050.1,33450,36150,Y,975,N,25070.45,25041.8,25044,25054.9,25035,19-05-2025 12:05,3.45,2171175,264,398325,399000,2.95,3.05,-675,-142.7,56475,32250,N,102600,N,162.05,165.5,167.9,162.05,181.69,19-05-2025 12:05,-6.35,2863725,258,216300,328125,-6.7,-6.6,-111825,-139.6,60825,-17775,YES,87825,Y,172.3,165.95,172.8,160.6,157.8,19-05-2025 12:05,24983.15,24996.3,24982.1,24987.95
19-05-2025 12:10,-2.6,19875,80,63150,51525,-2,-1,11625,-779.2,27975,-42075,YES,6375,N,25070.18,25042.6,25040,25047.2,25037.2,19-05-2025 12:10,-1.55,1531275,263,357750,361950,-1.45,-1.45,-4200,-131.9,67350,16800,N,78525,N,165.5,163.95,167.35,162.95,181.49,19-05-2025 12:10,1.5,2083500,262,231825,231900,1.75,1.75,-75,-143.55,59700,3225,YES,27375,N,165.95,167.45,171.5,163.1,157.95,19-05-2025 12:10,24988.4,24992.7,24979.1,24987.5
19-05-2025 12:15,15,43200,106,98850,70650,13.2,11,28200,-1000.5,40875,-4425,Y,-12750,Y,25069.41,25040,25055,25055,25025.1,19-05-2025 12:15,4.55,3326775,253,301950,356250,4.25,4.3,-54300,-126.45,55650,29325,N,-116100,Y,164,168.55,168.7,157.8,180.96,19-05-2025 12:15,-7,4481475,253,252300,270450,-7.05,-7,-18150,-136.05,50775,-142125,Y,-89250,YES,168.05,161.05,177.35,158.65,158.37,19-05-2025 12:15,24987.4,24998.85,24972.25,24997.05
19-05-2025 12:20,4.9,25200,66,114300,48450,3.6,5,65850,-580.3,26475,12825,N,9225,YES,25069.26,25055,25059.9,25062.8,25051.5,19-05-2025 12:20,2.15,2952825,244,363225,358125,1.8,1.95,5100,-149.5,60000,82275,Y,105000,YES,167.95,170.1,171.35,167.35,180.7,19-05-2025 12:20,-6.7,2638575,253,440775,385350,-5.7,-5.7,55425,-132.2,56850,72975,YES,124875,Y,161.45,154.75,161.45,153.4,158.34,19-05-2025 12:20,24997.85,25012.05,24997,25008.85
19-05-2025 12:25,0.1,38175,74,423000,33450,-1.3,0,389550,-524.8,23850,4425,N,12825,N,25069.15,25059.9,25060,25069.7,25055.3,19-05-2025 12:25,-1.9,2528700,251,311025,402150,-2.2,-2.3,-91125,-145.25,63075,-171150,YES,24150,N,169.9,168,173.5,165,180.49,19-05-2025 12:25,-0.2,2203125,256,343725,369225,-0.1,-0.1,-25500,-129.8,63825,50100,N,65700,N,154.95,154.75,158,150.55,158.27,19-05-2025 12:25,25008.7,25017.5,25004.45,25010.55
19-05-2025 12:30,4,12225,49,120150,74175,5.1,4,45975,-656.2,32100,13125,N,-450,Y,25069.11,25060,25064,25065,25055.2,19-05-2025 12:30,1.25,1209225,275,310575,433425,1.05,1,-122850,-136.2,68925,46200,Y,36225,N,168.45,169.7,171.9,166.35,180.39,19-05-2025 12:30,-0.85,1303125,274,415725,367575,-0.55,-0.65,48150,-120.5,65550,42375,N,42975,N,154.15,153.3,156.8,150.65,158.23,19-05-2025 12:30,25009.85,25014.45,25005.65,25009.35
19-05-2025 12:35,-7.4,14250,54,146400,58050,-5.4,-9,88350,-902.7,28050,375,YES,13500,N,25069.05,25062,25054.6,25066,25053.4,19-05-2025 12:35,-5.35,1683000,242,288825,346575,-5.65,-5.6,-57750,-132.85,49800,-50025,YES,55500,N,169.9,164.55,170.15,162.4,180.21,19-05-2025 12:35,3.7,1861350,250,316500,315750,3.5,3.45,750,-124.1,57225,28725,N,-34950,YES,153.45,157.15,158.9,151.85,158.19,19-05-2025 12:35,25009.45,25011.8,25000.1,25001.7
19-05-2025 12:40,1.4,7050,43,100125,152700,4.8,4.4,-52575,-817.5,30750,2700,N,-8175,Y,25069.01,25054.6,25056,25059.8,25053.1,19-05-2025 12:40,0.6,937800,249,330450,444375,0.45,0.6,-113925,-130.1,58500,41550,Y,7425,N,164,164.6,167.45,163.6,180.09,19-05-2025 12:40,-1.8,1067925,242,279000,293100,-1.65,-1.45,-14100,-119.25,58650,2250,Y,59925,Y,157.4,155.6,158,152.25,158.17,19-05-2025 12:40,25001.55,25007.7,24999.95,25003.4
19-05-2025 12:45,0,20025,53,94050,138300,0,-2.1,-44250,-589.8,39450,22125,N,-4875,N,25068.87,25056,25056,25065.7,25051.2,19-05-2025 12:45,-1.5,1392900,220,394650,364425,-0.95,-0.9,30225,-138.6,58875,-19275,YES,-12450,Y,164.5,163,168.3,162.05,179.94,19-05-2025 12:45,-1.65,2241600,209,312000,306900,-2.05,-2.05,5100,-122.35,55575,-87600,Y,21525,N,155.65,154,158.7,147.6,158.08,19-05-2025 12:45,25003.2,25009.7,24997.85,25005.2
19-05-2025 12:50,15.7,18675,59,103950,98325,11.9,15.8,5625,-896.1,22200,8850,N,-3375,N,25068.86,25055,25070.7,25072,25053.9,19-05-2025 12:50,4.2,1616625,216,284625,537600,4.7,4.6,-252975,-108,57600,90975,Y,-8400,N,163.8,168,170.65,163.1,179.79,19-05-2025 12:50,-7.35,1895475,219,326325,245625,-7.3,-7.35,80700,-93.1,54975,-10800,YES,61275,Y,154.15,146.8,154.15,144.4,157.95,19-05-2025 12:50,25004.85,25018.6,25003.15,25014.2
19-05-2025 12:55,-5.8,10950,54,106425,173025,0,-4.9,-66600,-469.6,30375,8025,N,-10950,Y,25068.85,25070.9,25065.1,25074.9,25064.8,19-05-2025 12:55,-1.7,1303575,166,235350,310350,-1.7,-0.8,-75000,-117.15,57750,-70125,YES,0,N,168,166.3,170.4,165.9,179.7,19-05-2025 12:55,0,1398825,163,335550,315825,-0.9,-0.75,19725,-95.5,51450,15075,YES,22500,N,147,147,147.8,143.65,157.82,19-05-2025 12:55,25013.75,25016.55,25010,25012.1
19-05-2025 13:00,-14.2,18975,46,71700,70650,-14.5,-12.2,1050,-620.8,31425,-1275,YES,-2400,N,25068.78,25065.1,25050.9,25071,25048,19-05-2025 13:00,-8.5,3102900,194,354000,320175,-8.05,-8.2,33825,-117.85,53400,-169800,YES,-16125,Y,166.25,157.75,171.3,152,179.3,19-05-2025 13:00,5.6,2286900,193,305925,341775,5.7,5.6,-35850,-105.8,49050,-15750,Y,-17775,YES,147,152.6,154.85,143.45,157.7,19-05-2025 13:00,25011.25,25016.1,24995.75,25001.55
19-05-2025 13:05,-9.3,34575,67,75750,77250,-10.2,-13.4,-1500,-466.9,38775,-12825,YES,3225,N,25068.42,25050.9,25041.6,25054,25040,19-05-2025 13:05,-6.25,2469225,193,419775,293700,-5.8,-5.75,126075,-126.1,56925,-2250,Y,104325,YES,158.05,151.8,160.95,150.95,178.85,19-05-2025 13:05,7.25,3023550,194,291675,362475,7.45,7.5,-70800,-119.6,61725,34125,YES,-187950,YES,152.6,159.85,161,150.4,157.67,19-05-2025 13:05,25001.45,25004.35,24983.35,24983.5
19-05-2025 13:10,-5,23325,67,58425,99000,-1.5,-0.6,-40575,-802.1,27150,11250,Y,-225,Y,25068.12,25041.6,25036.6,25044.8,25035,19-05-2025 13:10,3.45,1611000,197,404400,281400,3.35,3.35,123000,-115.35,59175,177150,Y,19125,N,151.8,155.25,155.95,151.8,178.56,19-05-2025 13:10,-1.65,2785425,193,327075,371700,-1.45,-1.55,-44625,-128.3,57975,600,Y,70500,Y,160.25,158.6,164,157.7,157.72,19-05-2025 13:10,24983.65,24986,24975.95,24980.55
19-05-2025 13:15,7.6,13650,64,92850,51150,4,2.8,41700,-1040.9,28200,37050,Y,-2175,Y,25067.95,25037.2,25044.8,25050,25034,19-05-2025 13:15,1.4,2112150,219,316800,348825,1.45,1.5,-32025,-124.15,55425,16200,N,-48075,Y,155.4,156.8,159.05,152.5,178.23,19-05-2025 13:15,-1.2,2874075,220,296775,423975,-1.4,-1.45,-127200,-122.6,63225,-13125,Y,53850,N,158.65,157.45,164.5,152.5,157.76,19-05-2025 13:15,24980.45,24989.7,24974.7,24983.05
