last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,high,low
26-08-2025 10:55:00,21.799999999999272,117450.0,242,92400.0,96300.0,20.5,19.0,-3900.0,-982.8999999985099,34800.0,28650.0,Y,-29625.0,Y,24809.52,24774.0,24795.8,24796.0,24774.0
26-08-2025 11:00:00,9.0,158025.0,243,72900.0,72300.0,10.799999999999272,14.200000000000728,600.0,-1032.699999999255,35700.0,-29400.0,YES,32475.0,YES,24809.25,24796.0,24805.0,24816.9,24794.4
26-08-2025 11:05:00,-4.599999999998545,132225.0,182,94350.0,171375.0,-4.299999999999272,-6.900000000001455,-77025.0,-1071.300000000745,38775.0,-25725.0,N,-11625.0,Y,24809.05,24805.0,24800.4,24816.6,24799.1
26-08-2025 11:10:00,8.899999999997817,43575.0,160,54750.0,83550.0,5.700000000000728,4.200000000000728,-28800.0,-1011.5999999996275,33975.0,3000.0,Y,525.0,N,24809.01,24800.4,24809.3,24811.0,24800.4
26-08-2025 11:15:00,7.799999999999272,79725.0,194,82050.0,160275.0,8.399999999997817,6.0,-78225.0,-991.8000000007451,33000.0,-8625.0,YES,-14550.0,Y,24809.07,24806.0,24813.8,24817.0,24802.5
26-08-2025 11:20:00,1.6000000000021828,84825.0,219,51975.0,108225.0,2.7000000000007276,4.200000000000728,-56250.0,-992.9999999981374,36600.0,-8250.0,N,8025.0,YES,24809.29,24813.8,24815.4,24824.0,24811.8
26-08-2025 11:25:00,12.0,107700.0,227,75525.0,131175.0,12.0,13.400000000001455,-55650.0,-1007.1000000014901,36525.0,11850.0,Y,-31125.0,Y,24809.88,24818.0,24830.0,24839.8,24815.0
26-08-2025 11:30:00,-2.400000000001455,60375.0,196,102600.0,252150.0,-6.099999999998545,-5.200000000000728,-149550.0,-1175.7999999988824,37350.0,-49125.0,YES,49575.0,YES,24810.23,24830.0,24827.6,24835.0,24823.4
26-08-2025 11:35:00,-16.599999999998545,38025.0,174,81225.0,59100.0,-13.900000000001455,-16.200000000000728,22125.0,-866.9000000003725,40125.0,-13125.0,Y,7875.0,N,24810.36,24827.6,24811.0,24835.0,24811.0
26-08-2025 11:40:00,-1.0999999999985448,38475.0,161,163875.0,52500.0,-4.599999999998545,-1.7999999999992724,111375.0,-799.2000000011176,32400.0,38100.0,Y,-31275.0,Y,24810.31,24810.5,24809.4,24815.0,24800.0
26-08-2025 11:45:00,0.5999999999985448,114150.0,157,119250.0,76650.0,1.9000000000014552,0.5999999999985448,42600.0,-601.9000000003725,33750.0,16500.0,N,-6225.0,YES,24810.24,24809.4,24810.0,24814.0,24806.6
26-08-2025 11:50:00,-7.5,76725.0,183,118350.0,66600.0,-6.400000000001455,-6.5,51750.0,-465.69999999925494,33075.0,5025.0,N,-5550.0,N,24810.18,24810.0,24802.5,24813.6,24801.1
26-08-2025 11:55:00,2.7999999999992724,107700.0,195,47775.0,82275.0,2.7999999999992724,4.5,-34500.0,-415.30000000074506,31725.0,6225.0,N,-14325.0,Y,24810.01,24804.3,24807.1,24810.3,24800.0
26-08-2025 12:00:00,-4.69999999999709,35850.0,152,57825.0,63825.0,-1.0999999999985448,-2.400000000001455,-6000.0,-635.1999999992549,27600.0,-5700.0,YES,-18375.0,Y,24809.99,24807.1,24802.4,24811.9,24801.5
26-08-2025 12:05:00,-2.400000000001455,44550.0,149,41925.0,68400.0,-4.900000000001455,-5.700000000000728,-26475.0,-800.2000000011176,30075.0,-28275.0,YES,24750.0,YES,24809.96,24802.4,24800.0,24816.0,24800.0
26-08-2025 12:10:00,1.4000000000014552,62775.0,170,51300.0,52050.0,-0.5,-0.9000000000014552,-750.0,-937.2000000011176,33600.0,66075.0,Y,-38625.0,Y,24809.73,24798.6,24800.0,24800.0,24791.3
26-08-2025 12:15:00,7.900000000001455,49500.0,148,70950.0,47775.0,8.69999999999709,11.0,23175.0,-1062.9000000003725,29700.0,16275.0,N,10125.0,YES,24809.64,24797.8,24805.7,24810.3,24796.0
26-08-2025 12:20:00,0.7000000000007276,40875.0,140,52050.0,40275.0,5.100000000002183,-0.4000000000014552,11775.0,-864.5000000009313,26175.0,-4875.0,YES,8025.0,N,24809.65,24810.3,24811.0,24815.9,24804.7
26-08-2025 12:25:00,-11.599999999998545,115425.0,127,48150.0,29025.0,-12.80000000000291,-12.599999999998545,19125.0,-678.7999999998137,22950.0,2700.0,N,-10200.0,Y,24809.47,24811.0,24799.4,24812.2,24796.7
26-08-2025 12:30:00,-16.400000000001455,66975.0,158,106050.0,61800.0,-11.899999999997817,-10.900000000001455,44250.0,-795.3000000007451,31800.0,-11175.0,YES,13425.0,YES,24809.21,24799.4,24783.0,24801.0,24782.2
26-08-2025 12:35:00,-2.0,40425.0,160,47175.0,100725.0,-2.099999999998545,-6.299999999999272,-53550.0,-1064.0,33675.0,-4350.0,N,-12150.0,Y,24808.99,24783.0,24781.0,24792.2,24778.2
26-08-2025 12:40:00,0.6000000000021828,57150.0,197,81825.0,74100.0,0.6000000000021828,1.5,7725.0,-1254.1000000014901,34200.0,-16200.0,YES,25500.0,YES,24808.62,24780.8,24781.4,24790.4,24772.7
26-08-2025 12:45:00,1.0,34800.0,153,94125.0,84900.0,0.9000000000014552,2.0,9225.0,-1376.199999999255,33750.0,18375.0,Y,-22875.0,Y,24808.41,24781.4,24782.4,24787.6,24778.4
26-08-2025 12:50:00,-1.0,60150.0,166,46275.0,43875.0,-0.6000000000021828,0.0,2400.0,-687.2000000011176,28950.0,9225.0,N,675.0,YES,24808.13,24783.0,24782.0,24793.7,24781.8
26-08-2025 12:55:00,6.700000000000728,57450.0,148,43950.0,46125.0,9.0,8.100000000002183,-2175.0,-698.3000000007451,23625.0,-900.0,YES,11325.0,N,24807.89,24784.0,24790.7,24796.0,24781.1
26-08-2025 13:00:00,10.799999999999272,63750.0,177,162900.0,80625.0,9.099999999998545,8.599999999998545,82275.0,-762.6000000014901,29850.0,-7650.0,YES,-12975.0,Y,24807.76,24790.7,24801.5,24804.9,24788.7
26-08-2025 13:05:00,4.099999999998545,41100.0,163,64575.0,43425.0,3.100000000002183,4.399999999997817,21150.0,-918.4000000003725,30600.0,35400.0,Y,-2175.0,N,24807.72,24801.5,24805.6,24809.4,24798.6
26-08-2025 13:10:00,-1.5999999999985448,47850.0,149,109200.0,57900.0,-5.700000000000728,-1.5999999999985448,51300.0,-838.3999999985099,33375.0,-13200.0,YES,15300.0,N,24807.68,24805.6,24804.0,24809.1,24796.0
26-08-2025 13:15:00,-3.5,56025.0,205,413925.0,106800.0,1.3999999999978172,0.5,307125.0,-905.4000000022352,40800.0,-2700.0,N,-8475.0,Y,24807.59,24804.0,24800.5,24805.0,24795.1
26-08-2025 13:20:00,9.0,33525.0,175,40125.0,54225.0,6.900000000001455,4.099999999998545,-14100.0,-746.0,31275.0,9000.0,N,-26250.0,Y,24807.58,24800.1,24809.1,24809.1,24800.1
26-08-2025 13:25:00,-1.3999999999978172,61950.0,203,87900.0,118350.0,-3.099999999998545,-1.5,-30450.0,-685.1999999992549,33375.0,-2775.0,YES,17100.0,YES,24807.62,24809.1,24807.7,24817.6,24802.0
26-08-2025 13:30:00,0.2000000000007276,41400.0,173,40800.0,64125.0,3.7999999999992724,2.1999999999970896,-23325.0,-673.3999999985099,31125.0,12300.0,N,-7650.0,Y,24807.62,24807.7,24807.9,24812.0,24803.2
26-08-2025 13:35:00,-2.2000000000007276,41250.0,183,165000.0,78525.0,-1.7000000000007276,-1.2999999999992724,86475.0,-625.9000000003725,32400.0,-9675.0,YES,13800.0,YES,24807.62,24810.2,24808.0,24813.0,24802.5
26-08-2025 13:40:00,9.599999999998545,138375.0,185,48675.0,85875.0,11.100000000002183,7.799999999999272,-37200.0,-791.2000000011176,38250.0,10500.0,Y,-17100.0,Y,24807.86,24808.0,24817.6,24821.8,24803.0
26-08-2025 13:45:00,-12.200000000000728,199125.0,196,124125.0,53475.0,-12.099999999998545,-9.399999999997817,70650.0,-728.9000000003725,36675.0,19575.0,N,10050.0,YES,24808.14,24817.2,24805.0,24818.5,24805.0
26-08-2025 13:50:00,2.599999999998545,157650.0,207,60150.0,93150.0,0.7000000000007276,2.7999999999992724,-33000.0,-1254.6000000014901,35250.0,-6300.0,YES,10800.0,N,24808.09,24805.4,24808.0,24812.2,24800.9
26-08-2025 13:55:00,-1.0,83250.0,162,177900.0,179925.0,-2.400000000001455,-4.0,-2025.0,-792.6000000014901,35850.0,-11025.0,YES,4350.0,N,24808.09,24808.0,24807.0,24812.0,24802.9
26-08-2025 14:00:00,0.9000000000014552,148950.0,123,48900.0,161100.0,-0.9000000000014552,-0.7000000000007276,-112200.0,-760.0999999996275,27075.0,18075.0,Y,1725.0,Y,24808.08,24807.0,24807.9,24810.0,24802.3
26-08-2025 14:05:00,-5.30000000000291,46650.0,121,216300.0,117600.0,-3.2999999999992724,-5.400000000001455,98700.0,-664.7000000011176,24825.0,-28500.0,YES,-11250.0,Y,24808.05,24807.9,24802.6,24810.0,24800.0
26-08-2025 14:10:00,-15.19999999999709,192375.0,198,332850.0,63150.0,-15.5,-13.799999999999272,269700.0,-670.8000000007451,35175.0,6750.0,Y,-9525.0,N,24807.52,24802.6,24787.4,24802.9,24784.9
26-08-2025 14:15:00,-13.900000000001455,99000.0,181,78000.0,239100.0,-12.600000000002183,-10.5,-161100.0,-678.0000000018626,32250.0,20175.0,N,1275.0,N,24807.11,24789.0,24775.1,24790.9,24775.1
26-08-2025 14:20:00,0.0,90375.0,236,80175.0,249225.0,-2.0,-1.7999999999992724,-169050.0,-833.7000000011176,37650.0,-2325.0,YES,-5025.0,Y,24806.63,24775.0,24775.0,24780.0,24771.1
26-08-2025 14:25:00,6.200000000000728,186375.0,223,105975.0,135375.0,6.5,6.099999999998545,-29400.0,-833.0999999977648,38025.0,-11100.0,YES,-17775.0,Y,24805.45,24775.0,24781.2,24784.4,24756.6
26-08-2025 14:30:00,-12.600000000002183,91575.0,193,58125.0,67050.0,-10.0,-12.600000000002183,-8925.0,-865.1000000014901,32775.0,29775.0,Y,-20250.0,Y,24804.97,24782.7,24770.1,24782.7,24765.6
26-08-2025 14:35:00,11.5,97125.0,181,40200.0,104400.0,9.099999999998545,12.5,-64200.0,-845.5999999996275,27375.0,14775.0,N,-975.0,N,24804.5,24770.1,24781.6,24784.9,24767.1
26-08-2025 14:40:00,-3.599999999998545,297600.0,180,44850.0,112200.0,-5.099999999998545,-2.599999999998545,-67350.0,-1083.0,29775.0,15150.0,N,-12600.0,Y,24803.37,24780.5,24776.9,24783.5,24772.7
26-08-2025 14:45:00,-0.5,85125.0,231,104025.0,94425.0,-0.5,-1.0,9600.0,-986.6999999992549,42000.0,-75.0,YES,2025.0,N,24803.02,24779.5,24779.0,24781.1,24766.9
26-08-2025 14:50:00,-4.0,71025.0,207,66450.0,147975.0,-4.200000000000728,-4.0,-81525.0,-1053.6000000014901,35250.0,-9150.0,YES,5250.0,N,24802.74,24779.0,24775.0,24780.0,24768.0
26-08-2025 14:55:00,-9.599999999998545,68250.0,203,89550.0,123825.0,-6.599999999998545,-6.0,-34275.0,-1074.8999999985099,36900.0,-29400.0,YES,26550.0,YES,24802.43,24775.0,24765.4,24775.0,24765.0
26-08-2025 15:00:00,-30.5,217425.0,239,244650.0,118500.0,-37.5,-37.900000000001455,126150.0,-1101.1000000014901,41325.0,-46575.0,YES,-16500.0,Y,24800.67,24765.4,24734.9,24766.1,24719.6
26-08-2025 15:05:00,2.2999999999992724,205275.0,255,98850.0,290850.0,1.9000000000014552,3.5,-192000.0,-1034.5999999996275,47100.0,9750.0,Y,4575.0,YES,24798.83,24734.9,24737.2,24742.0,24727.5
26-08-2025 15:10:00,-18.200000000000728,210900.0,237,345675.0,238950.0,-18.69999999999709,-19.299999999999272,106725.0,-1097.2999999988824,53250.0,-4950.0,YES,1500.0,Y,24796.69,24737.2,24719.0,24738.3,24710.0
26-08-2025 15:15:00,3.2000000000007276,215475.0,238,267150.0,207000.0,3.900000000001455,5.099999999998545,60150.0,-1128.5,47025.0,-49425.0,YES,-9825.0,Y,24794.84,24719.1,24722.3,24738.0,24719.1
26-08-2025 15:20:00,3.8000000000029104,175350.0,273,249450.0,297000.0,5.099999999998545,3.900000000001455,-47550.0,-710.7000000029802,55725.0,-10950.0,Y,-9300.0,N,24793.35,24725.1,24728.9,24730.0,24723.6
26-08-2025 15:25:00,-2.5,135375.0,260,371775.0,396150.0,-1.0,-1.0,-24375.0,-1134.4000000003725,54525.0,-41100.0,YES,-537075.0,Y,24792.32,24726.6,24724.1,24734.5,24724.1
