last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,high,low
30-01-2025 10:55:00,-9.099999999998545,87925.0,170,47925.0,105275.0,-11.0,-9.5,-57350.0,-1050.300000000745,17950.0,-600.0,N,-3000.0,Y,23234.4,23261.1,23252.0,23275.0,23241.0
30-01-2025 11:00:00,-21.650000000001455,96650.0,171,58575.0,139425.0,-22.299999999999272,-21.0,-80850.0,-1128.050000000745,18250.0,-10550.0,YES,-800.0,N,23234.49,23252.0,23230.35,23260.0,23220.0
30-01-2025 11:05:00,41.95000000000073,74600.0,163,48075.0,52150.0,42.400000000001455,42.0,-4075.0,-1067.6500000003725,15425.0,4450.0,N,-17325.0,Y,23234.8,23231.0,23272.95,23275.0,23226.95
30-01-2025 11:10:00,5.200000000000728,64900.0,155,89725.0,42725.0,5.299999999999272,6.200000000000728,47000.0,-918.8499999996275,21275.0,4000.0,N,7475.0,YES,23235.96,23274.8,23280.0,23294.3,23267.2
30-01-2025 11:15:00,-14.049999999999272,68650.0,168,34050.0,91025.0,-14.200000000000728,-14.80000000000291,-56975.0,-872.5500000007451,16450.0,-6175.0,YES,17525.0,N,23237.1,23284.0,23269.95,23294.95,23260.05
30-01-2025 11:20:00,-2.599999999998545,37250.0,148,89025.0,42275.0,-2.75,3.0499999999992724,46750.0,-981.7999999998137,18350.0,5850.0,N,1200.0,Y,23237.48,23264.3,23261.7,23275.0,23256.0
30-01-2025 11:25:00,-2.599999999998545,25025.0,122,25875.0,37125.0,-4.349999999998545,-7.700000000000728,-11250.0,-697.0500000007451,14300.0,1800.0,YES,-2000.0,Y,23237.66,23260.75,23258.15,23266.45,23245.1
30-01-2025 11:30:00,-20.049999999999272,54975.0,157,34450.0,103175.0,-19.400000000001455,-19.849999999998545,-68725.0,-687.7000000001863,15300.0,-250.0,YES,5525.0,N,23237.77,23255.0,23234.95,23255.0,23233.0
30-01-2025 11:35:00,-3.400000000001455,59800.0,152,23875.0,78350.0,-2.400000000001455,-2.9500000000007276,-54475.0,-788.5499999998137,16000.0,-3350.0,YES,-2725.0,Y,23237.61,23234.4,23231.0,23250.9,23212.6
30-01-2025 11:40:00,2.599999999998545,46950.0,154,24175.0,94000.0,-0.3500000000021828,0.2999999999992724,-69825.0,-943.7000000001863,16225.0,8225.0,N,1950.0,N,23237.54,23231.0,23233.6,23250.0,23225.0
30-01-2025 11:45:00,46.45000000000073,101400.0,159,41550.0,32025.0,47.20000000000073,47.80000000000291,9525.0,-573.6499999994412,19700.0,4375.0,N,-7125.0,Y,23238.35,23233.55,23280.0,23284.3,23226.35
30-01-2025 11:50:00,-15.25,46850.0,155,25925.0,60850.0,-16.200000000000728,-15.450000000000728,-34925.0,-626.9000000003725,16525.0,-11350.0,YES,12200.0,N,23238.97,23281.4,23266.15,23286.0,23264.75
30-01-2025 11:55:00,-5.700000000000728,35500.0,139,24625.0,50025.0,-5.799999999999272,-4.549999999999272,-25400.0,-837.9999999990687,16825.0,-8925.0,N,8725.0,N,23239.3,23266.5,23260.8,23275.0,23257.0
30-01-2025 12:00:00,0.0,30900.0,122,31575.0,76425.0,-1.4000000000014552,-3.0499999999992724,-44850.0,-635.9499999992549,13625.0,2575.0,N,-3350.0,Y,23239.51,23260.0,23260.0,23269.45,23252.4
30-01-2025 12:05:00,-2.7999999999992724,40700.0,141,37900.0,35625.0,-1.4000000000014552,1.4000000000014552,2275.0,-653.6999999992549,14950.0,-6250.0,YES,8175.0,N,23239.8,23261.0,23258.2,23267.75,23252.0
30-01-2025 12:10:00,-11.19999999999709,60100.0,147,32025.0,100300.0,-19.600000000002183,-18.400000000001455,-68275.0,-708.8500000005588,15100.0,-14050.0,YES,-4425.0,Y,23240.17,23258.1,23246.9,23268.25,23238.75
30-01-2025 12:15:00,12.700000000000728,69775.0,151,80300.0,40500.0,14.150000000001455,10.44999999999709,39800.0,-1231.0000000009313,17650.0,15825.0,Y,16850.0,YES,23240.25,23241.0,23253.7,23265.0,23215.5
30-01-2025 12:20:00,9.150000000001455,56275.0,157,36500.0,56875.0,9.299999999999272,6.400000000001455,-20375.0,-908.3499999996275,15750.0,-2050.0,YES,-400.0,Y,23240.77,23253.35,23262.5,23283.0,23250.1
30-01-2025 12:25:00,5.0,41750.0,140,47075.0,46650.0,1.25,1.1500000000014552,425.0,-1003.2999999998137,17100.0,9600.0,N,-6325.0,Y,23241.21,23263.0,23268.0,23289.7,23263.0
30-01-2025 12:30:00,-3.5499999999992724,58250.0,142,148400.0,25625.0,0.2000000000007276,0.6000000000021828,122775.0,-742.8500000005588,18975.0,-16350.0,YES,8875.0,N,23241.81,23274.35,23270.8,23280.0,23266.2
30-01-2025 12:35:00,3.5499999999992724,32900.0,136,43375.0,37450.0,3.5499999999992724,-0.7999999999992724,5925.0,-728.25,16225.0,2775.0,N,10625.0,N,23242.17,23270.0,23273.55,23288.95,23266.75
30-01-2025 12:40:00,1.3500000000021828,39575.0,136,58425.0,62975.0,-1.8499999999985448,0.049999999999272404,-4550.0,-598.6500000003725,18575.0,-6675.0,YES,-1125.0,Y,23242.49,23273.55,23274.9,23276.95,23265.1
30-01-2025 12:45:00,-14.650000000001455,64525.0,156,46325.0,39025.0,-17.299999999999272,-16.549999999999272,7300.0,-786.0999999996275,16750.0,1025.0,N,475.0,N,23242.76,23272.2,23257.55,23276.2,23242.95
30-01-2025 12:50:00,-3.399999999997817,50675.0,154,34425.0,40825.0,-7.200000000000728,-8.849999999998545,-6400.0,-869.8500000014901,18325.0,-19000.0,YES,9225.0,N,23242.96,23257.55,23254.15,23268.15,23249.9
30-01-2025 12:55:00,6.19999999999709,47925.0,155,45975.0,48500.0,9.849999999998545,8.149999999997817,-2525.0,-850.5999999996275,20475.0,13675.0,Y,75.0,Y,23243.2,23254.15,23260.35,23270.0,23250.0
30-01-2025 13:00:00,1.25,68475.0,168,43150.0,119825.0,4.450000000000728,4.649999999997817,-76675.0,-917.25,19175.0,-12275.0,YES,3850.0,N,23243.65,23267.9,23269.15,23277.95,23255.1
30-01-2025 13:05:00,-2.7000000000007276,67350.0,167,29025.0,82800.0,-5.900000000001455,-5.900000000001455,-53775.0,-924.9500000001863,19625.0,11175.0,Y,-3500.0,Y,23244.11,23269.7,23267.0,23275.0,23261.55
30-01-2025 13:10:00,-3.899999999997817,56125.0,166,41600.0,33300.0,-3.5499999999992724,-2.0,8300.0,-921.6500000003725,17550.0,-450.0,YES,850.0,N,23244.44,23263.8,23259.9,23273.0,23259.0
30-01-2025 13:15:00,-9.850000000002183,73275.0,166,36750.0,109075.0,-9.900000000001455,-5.650000000001455,-72325.0,-996.9500000001863,16700.0,-4175.0,YES,8075.0,N,23244.73,23259.9,23250.05,23270.0,23250.0
30-01-2025 13:20:00,0.2000000000007276,34950.0,157,30700.0,42175.0,-4.200000000000728,-0.1500000000014552,-11475.0,-979.1500000013039,18150.0,-7100.0,YES,3125.0,N,23244.85,23255.25,23255.45,23264.0,23250.0
30-01-2025 13:25:00,-25.400000000001455,71675.0,156,58350.0,28950.0,-28.650000000001455,-22.549999999999272,29400.0,-902.1500000003725,18325.0,7400.0,N,3375.0,N,23244.65,23252.0,23226.6,23255.85,23220.0
30-01-2025 13:30:00,-4.0,42900.0,158,60750.0,57575.0,-1.0,-2.099999999998545,3175.0,-668.1499999994412,18025.0,-11650.0,YES,6250.0,N,23244.44,23225.0,23221.0,23232.0,23220.0
30-01-2025 13:35:00,6.799999999999272,56925.0,156,20375.0,83375.0,7.75,10.099999999998545,-63000.0,-554.3499999996275,16675.0,125.0,N,-5975.0,Y,23244.23,23221.0,23227.8,23238.5,23215.8
30-01-2025 13:40:00,4.30000000000291,112350.0,166,23800.0,63925.0,4.25,0.0,-40125.0,-914.3999999994412,16925.0,-14775.0,YES,6025.0,N,23243.99,23228.1,23232.4,23245.8,23226.0
30-01-2025 13:45:00,-19.400000000001455,110175.0,160,35325.0,60550.0,-21.0,-20.5,-25225.0,-797.4500000001863,15525.0,-5975.0,N,6050.0,N,23243.45,23232.4,23213.0,23234.9,23207.0
30-01-2025 13:50:00,-18.099999999998545,179650.0,175,79550.0,267250.0,-17.650000000001455,-16.799999999999272,-187700.0,-801.1500000003725,15925.0,-13950.0,YES,5000.0,N,23241.74,23213.0,23194.9,23217.2,23181.2
30-01-2025 13:55:00,-3.900000000001455,214075.0,176,46425.0,58225.0,-3.600000000002183,-3.399999999997817,-11800.0,-1122.3500000014901,15500.0,4625.0,N,-7275.0,Y,23239.32,23194.9,23191.0,23200.0,23170.0
30-01-2025 14:00:00,0.5999999999985448,70825.0,166,37050.0,53300.0,0.5999999999985448,3.0,-16250.0,-1072.0,15850.0,16825.0,N,-3750.0,N,23238.65,23189.45,23190.05,23204.5,23185.0
30-01-2025 14:05:00,-17.899999999997817,202700.0,173,52150.0,39950.0,-21.200000000000728,-20.700000000000728,12200.0,-1322.9000000003725,19275.0,-17850.0,YES,8200.0,N,23235.73,23190.05,23172.15,23200.0,23123.4
30-01-2025 14:10:00,-9.649999999997817,106450.0,174,115050.0,65575.0,-12.799999999999272,-13.0,49475.0,-957.0,15775.0,-8850.0,N,16550.0,N,23234.61,23175.55,23165.9,23196.9,23163.9
30-01-2025 14:15:00,10.5,89550.0,172,132725.0,59925.0,11.950000000000728,10.75,72800.0,-853.75,17075.0,6850.0,N,8725.0,N,23233.67,23173.7,23184.2,23196.0,23163.55
30-01-2025 14:20:00,-3.25,97050.0,171,153475.0,65150.0,-1.2999999999992724,2.2000000000007276,88325.0,-1359.0,26075.0,10450.0,N,-25150.0,Y,23232.72,23184.15,23180.9,23195.0,23171.05
30-01-2025 14:25:00,-15.150000000001455,148700.0,174,98825.0,64000.0,-16.099999999998545,-18.450000000000728,34825.0,-1260.199999999255,24550.0,-11300.0,YES,1300.0,YES,23231.02,23180.9,23165.75,23183.8,23153.9
30-01-2025 14:30:00,-12.299999999999272,79600.0,171,69800.0,81275.0,-16.349999999998545,-14.549999999999272,-11475.0,-814.6000000005588,25200.0,-7250.0,N,-11050.0,Y,23229.87,23162.0,23149.7,23168.0,23140.0
30-01-2025 14:35:00,8.75,93475.0,163,68425.0,65175.0,6.200000000000728,7.349999999998545,3250.0,-745.4500000001863,30225.0,13325.0,Y,-13975.0,Y,23228.6,23149.8,23158.55,23168.75,23140.0
30-01-2025 14:40:00,23.0,57000.0,147,76950.0,46325.0,23.400000000001455,21.600000000002183,30625.0,-1027.2000000011176,21850.0,24900.0,N,2550.0,N,23227.98,23156.0,23179.0,23180.35,23156.0
30-01-2025 14:45:00,-3.7000000000007276,231425.0,168,470925.0,93100.0,-2.900000000001455,1.2999999999992724,377825.0,-1178.6000000005588,35725.0,-43250.0,YES,3025.0,N,23226.87,23179.0,23175.3,23218.45,23171.9
30-01-2025 14:50:00,-15.75,62550.0,153,42800.0,48400.0,-12.400000000001455,-13.200000000000728,-5600.0,-1177.6499999985099,18425.0,-10300.0,Y,8350.0,N,23226.14,23175.0,23159.25,23179.9,23136.0
30-01-2025 14:55:00,33.0,60300.0,146,64400.0,82500.0,36.45000000000073,35.099999999998545,-18100.0,-654.9500000001863,20300.0,6250.0,N,-20700.0,Y,23225.61,23159.25,23192.25,23192.6,23153.65
30-01-2025 15:00:00,23.799999999999272,164475.0,177,70275.0,175575.0,23.299999999999272,28.450000000000728,-105300.0,-718.7000000011176,21875.0,-3700.0,YES,-15300.0,N,23225.3,23196.0,23219.8,23234.5,23188.1
30-01-2025 15:05:00,23.350000000002183,97950.0,169,66900.0,157325.0,23.100000000002183,22.650000000001455,-90425.0,-600.0999999996275,20500.0,3100.0,N,-11950.0,N,23225.44,23218.55,23241.9,23248.5,23218.0
30-01-2025 15:10:00,-3.0,100725.0,160,58975.0,116925.0,-3.150000000001455,-3.0,-57950.0,-326.84999999962747,17725.0,-6200.0,YES,1175.0,N,23225.68,23243.0,23240.0,23247.45,23233.5
30-01-2025 15:15:00,1.7000000000007276,132325.0,178,85525.0,147600.0,1.6000000000021828,0.75,-62075.0,-257.1499999994412,25775.0,-775.0,N,-13025.0,Y,23225.96,23240.0,23241.7,23243.85,23234.3
30-01-2025 15:20:00,4.600000000002183,131975.0,171,91875.0,137100.0,4.349999999998545,4.549999999999272,-45225.0,-231.09999999869615,25500.0,-2075.0,YES,-25375.0,Y,23226.33,23241.6,23246.2,23248.0,23241.0
30-01-2025 15:25:00,3.0499999999992724,96550.0,177,122325.0,418100.0,2.900000000001455,2.7999999999992724,-295775.0,-209.74999999906868,24425.0,-28700.0,YES,-69375.0,Y,23226.64,23245.95,23249.0,23250.0,23245.15
