last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,last_traded_time,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open,close,high,low,avg_trade_price,last_traded_time,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open,close,high,low,avg_trade_price
22-07-2025 09:15,-24.9,-23.8,-23.9,24450,-587.7,14250,-25650,N,20325,N,-2.72,25184.9,25160,22-07-2025 09:15,-10.85,-10.45,-10.45,15225,-27,25125,-22275,N,343125,N,71,60.15,71.45,59.45,-1.82,22-07-2025 09:15,17.2,16.45,16.5,14550,-27.8,13350,27825,N,28200,N,100.55,117.75,117.75,98.15,2.34
22-07-2025 09:20,10.2,7.5,10.3,82050,-1192.3,42150,13425,Y,-15750,Y,-9.21,25161.2,25171.4,22-07-2025 09:20,1.1,1.25,1.3,183750,-62,65175,280350,Y,349500,N,59,60.1,63.1,55.9,-2.89,22-07-2025 09:20,-8.15,-7.7,-7.75,-42075,-120.5,49275,-77625,Y,88275,Y,119.25,111.1,129.05,110.4,5.69
22-07-2025 09:25,-17.8,-16.3,-17.5,65100,-1141.2,38100,13725,N,15600,YES,-2.29,25171.4,25153.6,22-07-2025 09:25,-6.85,-7.05,-7.05,126900,-61.9,61800,67575,N,349050,N,59.7,52.85,63.3,51.9,-2.21,22-07-2025 09:25,11.35,11.45,11.55,-31200,-117.15,49425,65400,YES,37725,N,111.15,122.5,126.85,104.2,1.49
22-07-2025 09:30,-1.2,-6.3,-3.2,76350,-903.5,40125,66975,Y,-975,Y,-3.11,25150.1,25148.9,22-07-2025 09:30,-1.45,-1.55,-1.45,225600,-56.05,55725,-118275,YES,147750,N,52.35,50.9,57.65,49.4,-1.76,22-07-2025 09:30,1.35,1.5,1.5,-15675,-115.05,47850,31275,N,37500,N,122.7,124.05,129.15,111.9,1.48
22-07-2025 09:35,-10.9,-11.1,-12,-22500,-1226.9,36525,7800,N,12450,N,-2.6,25148.9,25138,22-07-2025 09:35,-2.25,-1.9,-1.95,-14775,-57.7,62250,75375,Y,197775,YES,51.1,48.85,53.7,46.8,-1.26,22-07-2025 09:35,6.3,5.3,5.3,-7050,-126.95,50475,12300,N,8700,N,123.7,130,135.55,117.35,2.1
22-07-2025 09:40,6,5.6,6.1,59250,-1057.1,42525,3375,N,300,Y,-3.82,25138,25144,22-07-2025 09:40,1.1,0.6,0.65,80475,-55.1,61650,32400,N,-22950,Y,48.9,50,50.15,44.5,-1.48,22-07-2025 09:40,-4.65,-3.05,-3,-32850,-132.9,50175,-80250,Y,-30900,YES,130.05,125.4,141.1,124.55,2.49
22-07-2025 09:45,6.6,9.2,5.1,46575,-1259.5,43200,-16425,YES,57975,YES,-0.8,25145.4,25152,22-07-2025 09:45,2.7,2.6,2.65,-33750,-61.3,64800,-30900,YES,57450,YES,50.35,53.05,58.8,48.55,-0.6,22-07-2025 09:45,-5,-5.3,-5.4,-33075,-118.45,50550,10275,YES,44175,Y,124.25,119.25,130.25,110.25,-0.02
22-07-2025 09:50,-11.6,-11.6,-12,57975,-863.5,40725,-2775,N,16650,N,-0.52,25151.6,25140,22-07-2025 09:50,-3.25,-3.2,-3.2,13125,-60.55,60825,150,Y,258675,YES,53.15,49.9,55.9,49.3,-0.32,22-07-2025 09:50,4.35,4.15,4.15,-40125,-120.05,51900,63600,YES,26775,N,118.75,123.1,125.05,114.9,0.01
22-07-2025 09:55,-9.7,-15.4,-13,9825,-678.4,38625,1650,N,9975,N,-1.84,25140.5,25130.8,22-07-2025 09:55,-4.75,-5.1,-5.1,-110550,-54.1,68025,53625,Y,67200,N,49.95,45.2,49.95,42.6,-0.94,22-07-2025 09:55,13.2,13.1,13.1,36150,-136.05,51450,21150,N,-12000,YES,123.6,136.8,141,122.85,1.29
22-07-2025 10:00,-7.6,-4.2,-7.7,74925,-1426.3,41550,10800,N,13125,N,-1.61,25130.7,25123.1,22-07-2025 10:00,0,0.05,0.05,-161025,-58.2,73875,29400,N,77850,N,45.15,45.15,47.3,42.5,-0.46,22-07-2025 10:00,2.35,3.2,3.2,-43950,-144.8,57300,18300,N,12000,Y,135.25,137.6,145.05,129.5,1.11
22-07-2025 10:05,-0.3,-0.6,-4.6,133350,-1600,41325,9750,N,5775,N,-1.47,25123.1,25122.8,22-07-2025 10:05,-1.85,-1.75,-1.8,-104325,-56.1,75900,6150,N,88950,N,45.4,43.55,47.3,42.65,-0.46,22-07-2025 10:05,1.05,1.65,1.7,24525,-142.05,49275,-1800,Y,26325,N,138.1,139.15,144.45,129.9,0.73
22-07-2025 10:10,21.5,18.5,16.9,-30600,-1802.5,35775,6600,N,19350,N,-0.79,25120.5,25142,22-07-2025 10:10,5.65,5.7,5.75,-74700,-56.65,69675,49350,Y,-92250,Y,43.65,49.3,49.5,43.35,-0.36,22-07-2025 10:10,-14.1,-14.25,-14.3,-6375,-130.3,50550,-53100,Y,42000,N,139,124.9,139.35,124.05,0.2
22-07-2025 10:15,8.1,12.6,9.8,17100,-1501,35475,30300,Y,-7050,Y,-0.19,25142,25150.1,22-07-2025 10:15,2.8,2.4,2.35,108150,-59.35,69600,-6225,YES,-37875,YES,48.75,51.55,52.45,46.75,-0.3,22-07-2025 10:15,-5.9,-5.9,-5.95,30525,-130.55,52050,-5250,YES,-7650,YES,126,120.1,131.3,118.6,0.03
22-07-2025 10:20,-3.6,-3.6,-3.2,-20550,-1321.2,31575,-17850,YES,20250,YES,-0.07,25150.1,25146.5,22-07-2025 10:20,-1.1,-1.15,-1.15,206100,-58.65,66975,-27900,YES,165900,YES,51.5,50.4,53.7,48.95,-0.12,22-07-2025 10:20,0.5,0.65,0.65,-60825,-110.55,48750,31650,YES,17325,Y,120.4,120.9,122.55,116.9,-0.1
22-07-2025 10:25,-18.8,-19.9,-14.4,23700,-1175.9,34725,-7575,N,-12600,Y,-0.35,25146.4,25127.6,22-07-2025 10:25,-6,-6.1,-6.1,-36825,-57.55,69600,-117450,YES,106875,N,50.3,44.3,50.85,43.7,-0.28,22-07-2025 10:25,10.2,10.15,10.25,61725,-124.15,56775,77550,YES,-57000,YES,121,131.2,132.25,119.6,0.08
22-07-2025 10:30,-1.5,-1.4,-6.3,41400,-1827.5,50250,-12225,YES,-13050,Y,-0.97,25126.5,25125,22-07-2025 10:30,-0.65,-0.55,-0.55,81000,-53.1,68325,79500,Y,106425,N,44.45,43.8,46.3,43.4,-0.23,22-07-2025 10:30,2.5,2.55,2.6,35400,-139.65,54900,-25125,Y,93075,Y,131.3,133.8,134.6,126.7,0.27
22-07-2025 10:35,-1.1,-3.7,-1.6,-12525,-1530.6,47325,2775,N,13275,YES,-0.52,25125,25123.9,22-07-2025 10:35,-2.05,-2.1,-2.15,-136425,-53.9,70725,-189150,YES,119850,N,43.75,41.7,45.65,39.8,-0.46,22-07-2025 10:35,2.2,2.3,2.25,13950,-140,49275,-21825,N,-85500,YES,134.45,136.65,140.15,128.85,0.36
22-07-2025 10:40,-8.9,-6.1,-6.7,-14400,-1442,36825,-9225,YES,-1800,Y,-0.67,25123.9,25115,22-07-2025 10:40,-1.6,-1.45,-1.45,-196950,-48.55,66750,15375,Y,46800,N,41.75,40.15,42.55,40.05,-0.28,22-07-2025 10:40,4.75,3.95,3.95,-33000,-138.15,49200,25575,YES,-75,Y,136.25,141,141.55,134.2,0.34
22-07-2025 10:45,12.7,12.6,9.4,-1950,-818.8,36600,13125,Y,9825,N,-1.67,25115,25127.7,22-07-2025 10:45,2,1.85,1.85,-47025,-53.3,84150,35325,N,-62700,Y,40.2,42.2,42.7,37.95,-0.47,22-07-2025 10:45,-5.75,-5.95,-6.05,-67350,-141.8,54600,-63000,Y,-21675,YES,140.4,134.65,148,132.9,0.66
22-07-2025 10:50,-1.9,-2.6,-2.2,29400,-1184,40050,3225,N,16950,N,-0.39,25127.3,25125.4,22-07-2025 10:50,-1.05,-1.25,-1.25,-78375,-50.85,84750,-69450,YES,61575,YES,42.1,41.05,43.6,39.8,-0.22,22-07-2025 10:50,0.55,1.8,1.85,8250,-130.85,50325,13875,YES,14025,Y,135,135.55,140.7,130.1,0.14
22-07-2025 10:55,-13.8,-10.8,-8.4,-5925,-1650.4,35100,11175,N,-9300,Y,-0.31,25125.4,25111.6,22-07-2025 10:55,-2.1,-2.15,-2.1,39525,-49.1,76125,113850,Y,48075,N,41.3,39.2,41.9,38.3,-0.2,22-07-2025 10:55,4.55,4.65,4.65,-43725,-133.2,53025,10950,N,19950,N,135.45,140,141.9,134,0.22
22-07-2025 11:00,-3.5,-2.5,-7.3,-30825,-1553,37875,22875,N,-1875,N,-0.58,25111.6,25108.1,22-07-2025 11:00,-1.5,-1.25,-1.25,13800,-47.7,75300,-109650,YES,15600,N,39.2,37.7,40.7,37.7,-0.24,22-07-2025 11:00,6.2,5.9,5.95,-38625,-137.4,59325,28875,N,-80025,YES,140,146.2,146.95,137.3,0.38
22-07-2025 11:05,-20.9,-24,-21.3,-189075,-1386.1,40950,-11400,YES,16800,N,-3.88,25108.1,25087.2,22-07-2025 11:05,-3.45,-3.7,-3.7,76875,-45.5,77700,-81975,Y,-44475,Y,38,34.55,38.45,33.5,-0.83,22-07-2025 11:05,19.15,20.8,20.75,-57600,-164.35,54375,-35700,Y,-137625,YES,146.95,166.1,169,145.1,1.85
22-07-2025 11:10,7.8,13.1,10.2,-21600,-1376.6,42300,17475,Y,6150,N,-1.34,25087.2,25095,22-07-2025 11:10,1.5,1.5,1.5,206775,-45.55,77025,135150,Y,-12750,YES,34.5,36,36.45,34.45,-0.36,22-07-2025 11:10,-11.95,-12,-12.1,4425,-160.8,46950,-46875,Y,93375,Y,166.65,154.7,167.5,153.35,0.59
22-07-2025 11:15,-21.4,-24.5,-22.9,29700,-764,44325,-65175,YES,6600,N,-4.11,25095.4,25074,22-07-2025 11:15,-3.35,-3.55,-3.55,588075,-44.9,77475,-243150,YES,83700,YES,36.05,32.7,37,32.15,-0.37,22-07-2025 11:15,19.35,20,20.1,-128925,-161.95,51900,71700,YES,-99750,YES,154.4,173.75,174.5,152.55,0.83
22-07-2025 11:20,13.1,13.9,15.9,-100350,-1029.5,37950,34425,Y,3150,N,-1.07,25071,25084.1,22-07-2025 11:20,2.6,2.45,2.45,166725,-45.7,76875,157425,Y,-45000,Y,32.6,35.2,35.85,32.6,-0.27,22-07-2025 11:20,-10.35,-10.3,-10.45,-12300,-163.15,51975,-17250,Y,97800,Y,174.45,164.1,174.45,160,0.67
