last_traded_time,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open,close,high,low,avg_trade_price
2025-04-17 09:15:00,17.60000000000001,17.700000000000003,17.700000000000003,44400,-32.599999999998545,17925,929475.0,N,-61725.0,N,68.35,85.95,94.35,65.7,4.510000000000005
2025-04-17 09:20:00,33.45,31.200000000000003,31.25,47325,-98.59999999999854,42975,174375.0,N,-142350.0,YES,86.75,120.2,129.3,84.85,14.710000000000008
2025-04-17 09:25:00,6.25,5.200000000000003,5.3500000000000085,-64725,-110.59999999999854,40050,-27225.0,Y,26325.0,Y,120.25,126.5,134.95,106.4,6.470000000000013
2025-04-17 09:30:00,-5.049999999999997,-6.450000000000003,-6.450000000000003,-10800,-108.24999999999272,38400,-18375.0,N,135675.0,Y,126.2,121.15,133.1,106.75,2.8599999999999994
2025-04-17 09:35:00,-24.150000000000006,-22.25,-22.299999999999997,9450,-100.75,39300,-59400.0,Y,264075.0,Y,122.45,98.3,124.05,97.35,0.5400000000000063
2025-04-17 09:40:00,-29.35000000000001,-28.89999999999999,-28.950000000000003,33525,-77.30000000000291,46200,2265075.0,YES,281475.0,N,97.65,68.3,101.85,65.35,-5.469999999999999
2025-04-17 09:45:00,-15.650000000000006,-15.25,-15.249999999999993,80700,-54.25000000000364,52800,457800.0,N,485775.0,Y,67.95,52.3,68.25,50.05,-8.659999999999997
2025-04-17 09:50:00,-4.600000000000001,-4.899999999999999,-4.900000000000006,320400,-51.150000000001455,53400,172350.0,N,656775.0,Y,52.2,47.6,55.55,45.0,-6.059999999999988
2025-04-17 09:55:00,-3.0500000000000043,-2.299999999999997,-2.3500000000000014,83700,-51.849999999998545,51375,220800.0,YES,494100.0,N,47.2,44.15,54.1,42.1,-5.090000000000003
2025-04-17 10:00:00,8.949999999999996,8.049999999999997,8.049999999999997,12900,-52.45000000000073,54375,543975.0,YES,-521325.0,YES,43.2,52.15,58.95,40.2,-4.230000000000004
2025-04-17 10:05:00,28.6,26.949999999999996,27.0,-161850,-60.59999999999491,49800,-39075.0,Y,-1281300.0,YES,52.65,81.25,82.15,50.9,-1.2000000000000028
2025-04-17 10:10:00,6.900000000000006,7.449999999999989,7.299999999999997,43875,-79.25,38775,-534225.0,Y,93075.0,Y,83.55,90.45,97.0,83.15,1.7800000000000011
2025-04-17 10:15:00,-2.8999999999999915,-3.450000000000003,-3.450000000000003,-62700,-79.89999999999418,45225,-164475.0,YES,-115950.0,YES,91.35,88.45,95.2,73.0,0.5499999999999972
2025-04-17 10:20:00,-11.75,-10.649999999999991,-10.649999999999991,-51150,-87.19999999999709,46875,-53625.0,YES,64650.0,Y,87.55,75.8,105.25,75.8,0.9300000000000068
2025-04-17 10:25:00,-11.700000000000003,-11.450000000000003,-11.400000000000006,-78750,-60.349999999998545,42825,246675.0,YES,276000.0,Y,76.0,64.3,76.7,61.1,-0.29999999999999716
2025-04-17 10:30:00,-0.6999999999999957,-0.5,-0.45000000000000284,-86700,-59.450000000004366,46350,228900.0,N,199350.0,N,63.65,62.95,66.0,58.05,-0.4200000000000017
2025-04-17 10:35:00,3.75,3.8500000000000014,3.8499999999999943,-180225,-61.30000000000291,45075,240750.0,N,-49800.0,YES,63.0,66.75,67.0,60.65,-0.29999999999999716
2025-04-17 10:40:00,-3.5,-2.9499999999999957,-2.950000000000003,-27300,-59.20000000000073,48675,-128925.0,Y,120450.0,Y,66.55,63.05,68.05,57.55,-0.4099999999999966
2025-04-17 10:45:00,-5.25,-5.450000000000003,-5.399999999999999,-99225,-53.650000000001455,52725,54900.0,YES,226050.0,Y,61.65,56.4,62.75,52.8,-0.6000000000000085
2025-04-17 10:50:00,1.8500000000000014,1.8500000000000014,1.8500000000000014,-111900,-59.64999999999782,54450,-48000.0,Y,93750.0,N,56.35,58.2,58.6,53.05,-0.519999999999996
2025-04-17 10:55:00,3.4499999999999957,3.3999999999999986,3.4000000000000057,20025,-56.60000000000218,55725,115200.0,YES,-10425.0,YES,57.45,60.9,62.9,55.15,-0.5300000000000011
2025-04-17 11:00:00,22.35000000000001,23.900000000000006,24.000000000000007,-122400,-72.5,47025,-350475.0,Y,-850650.0,YES,60.3,82.65,89.35,58.05,0.2600000000000051
2025-04-17 11:05:00,-21.199999999999996,-19.64999999999999,-19.849999999999994,-34875,-69.79999999999927,43650,-249375.0,YES,169050.0,Y,82.85,61.65,87.05,61.65,0.14000000000000057
2025-04-17 11:10:00,3.549999999999997,3.6000000000000085,3.5999999999999943,-78075,-62.05000000000291,50700,310125.0,YES,-29550.0,YES,62.05,65.6,73.55,60.35,-0.12999999999999545
2025-04-17 11:15:00,-13.249999999999993,-13.550000000000004,-13.450000000000003,-6300,-54.79999999999927,45450,76575.0,N,277275.0,Y,65.35,52.1,67.45,51.0,-0.5300000000000011
2025-04-17 11:20:00,2.8000000000000043,2.5,2.5,-75,-50.049999999995634,51225,143475.0,YES,3825.0,N,52.15,54.95,55.1,47.15,-0.5
2025-04-17 11:25:00,-1.2000000000000028,-0.8500000000000014,-0.8500000000000014,-148125,-49.150000000001455,51000,-5625.0,Y,10050.0,N,55.0,53.8,57.45,48.45,-0.4899999999999949
2025-04-17 11:30:00,-11.799999999999997,-12.100000000000001,-12.149999999999999,-31650,-48.650000000001455,48900,-398400.0,Y,89700.0,Y,54.0,42.2,55.2,40.3,-0.5999999999999943
2025-04-17 11:35:00,-2.1999999999999957,-2.549999999999997,-2.5,-87600,-47.94999999999709,60450,307125.0,YES,56850.0,N,42.65,40.45,44.95,38.3,-0.6200000000000045
2025-04-17 11:40:00,-4.799999999999997,-5.449999999999996,-5.399999999999999,56175,-49.650000000001455,60075,-904200.0,Y,-43350.0,YES,39.8,35.0,47.15,34.4,-0.7199999999999989
2025-04-17 11:45:00,2.6000000000000014,2.3500000000000014,2.3999999999999986,21375,-42.900000000001455,57225,753300.0,YES,19575.0,Y,34.1,36.7,38.25,32.4,-0.5400000000000063
2025-04-17 11:50:00,-7.599999999999998,-7.699999999999999,-7.699999999999999,174600,-38.04999999999927,68400,24675.0,N,35775.0,N,36.05,28.45,36.9,24.2,-1.019999999999996
2025-04-17 11:55:00,1.25,1.3999999999999986,1.4499999999999993,-110400,-43.150000000001455,66525,90375.0,YES,110625.0,Y,28.4,29.65,35.5,26.8,-0.710000000000008
2025-04-17 12:00:00,-3.4499999999999993,-3.1499999999999986,-3.1999999999999993,13875,-41.79999999999927,62175,-88275.0,Y,375.0,YES,29.45,26.0,37.6,26.0,-0.6400000000000006
