last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price
2025-01-24 09:15:00,-6.0,1637925.0,167,172400,98050,-3.5999999999999943,-4.050000000000011,74350,-135.84999999999127,19050,238000.0,N,69050.0,N,199.0,193.0,201.1,186.85,192.92
2025-01-24 09:20:00,2.25,2245600.0,180,166950,96275,1.1500000000000057,1.1999999999999886,70675,-118.60000000000582,21175,39775.0,N,62475.0,N,190.95,193.2,197.8,185.25,192.23
2025-01-24 09:25:00,15.0,2865000.0,180,104475,104700,16.099999999999994,15.75,-225,-148.34999999997672,24325,44750.0,N,-1050.0,YES,194.4,209.4,210.65,190.35,196.08
2025-01-24 09:30:00,6.0,1896800.0,179,95450,105725,7.149999999999977,7.200000000000017,-10275,-141.09999999999127,18675,-34325.0,Y,32925.0,Y,211.1,217.1,222.4,204.75,200.11
2025-01-24 09:35:00,20.69999999999999,1774350.0,179,92575,136925,19.900000000000006,19.950000000000017,-44350,-166.19999999998254,24125,12625.0,YES,-45500.0,YES,216.55,237.25,237.25,209.8,204.1
2025-01-24 09:40:00,-15.099999999999994,1055500.0,179,136000,113175,-14.150000000000006,-14.150000000000006,22825,-164.50000000001455,19250,-34100.0,Y,43050.0,Y,236.85,221.75,237.85,220.65,206.3
2025-01-24 09:45:00,32.849999999999994,1900550.0,180,81675,131150,32.54999999999998,32.79999999999998,-49475,-166.54999999998836,22050,31100.0,YES,-82100.0,YES,222.6,255.45,255.85,210.6,209.7
2025-01-24 09:50:00,7.949999999999989,1566425.0,179,113675,110625,8.350000000000023,8.199999999999989,3050,-186.20000000001164,25425,-43100.0,Y,35525.0,Y,257.75,265.7,270.2,250.5,215.2
2025-01-24 09:55:00,4.5,750700.0,180,66025,96975,4.75,4.7000000000000455,-30950,-194.29999999998836,21925,-20925.0,YES,-13375.0,YES,266.95,271.45,274.5,252.1,217.51
2025-01-24 10:00:00,-4.449999999999989,700150.0,180,78100,86225,-3.1000000000000227,-3.0500000000000114,-8125,-205.5,20425,-17200.0,N,3600.0,N,272.0,267.55,283.75,262.6,219.85
2025-01-24 10:05:00,-1.8500000000000227,478850.0,180,73075,83925,-0.8000000000000114,-0.7999999999999545,-10850,-208.05000000001746,20475,4300.0,YES,1575.0,YES,266.3,264.45,273.5,253.05,221.11
2025-01-24 10:10:00,-7.949999999999989,451675.0,179,60150,94875,-8.099999999999994,-7.7999999999999545,-34725,-180.10000000000582,19850,20200.0,N,6000.0,N,264.4,256.45,264.4,244.25,221.98
2025-01-24 10:15:00,13.550000000000011,389300.0,180,95225,87400,13.699999999999989,13.649999999999977,7825,-186.60000000002037,21475,-7500.0,Y,-6475.0,YES,256.45,270.0,273.75,256.0,222.92
2025-01-24 10:20:00,-15.5,827450.0,180,78450,86300,-15.599999999999994,-15.550000000000011,-7850,-208.5500000000029,22100,-6550.0,N,-13025.0,YES,270.0,254.5,296.85,251.25,225.47
2025-01-24 10:25:00,-21.0,904200.0,179,73400,60800,-20.30000000000001,-20.349999999999994,12600,-170.95000000001164,20050,-13275.0,Y,21625.0,Y,254.3,233.3,254.95,215.65,225.82
2025-01-24 10:30:00,4.549999999999983,549950.0,180,73675,84325,4.400000000000006,4.450000000000017,-10650,-164.35000000000582,21100,11475.0,YES,12475.0,N,235.4,239.95,242.5,226.6,226.07
2025-01-24 10:35:00,-34.79999999999998,850950.0,179,63300,90000,-34.25,-34.25,-26700,-158.40000000000873,21875,-11600.0,Y,23050.0,N,239.35,204.55,239.35,198.75,225.6
2025-01-24 10:40:00,5.200000000000017,528050.0,180,107750,84725,5.199999999999989,5.25,23025,-149.75000000001455,20600,33825.0,YES,30875.0,N,208.35,213.55,216.15,206.0,225.25
2025-01-24 10:45:00,0.3499999999999943,432475.0,180,83975,101325,-0.20000000000001705,-0.04999999999998295,-17350,-155.20000000001164,21425,-11100.0,Y,18025.0,N,213.15,213.5,220.2,208.2,225.04
2025-01-24 10:50:00,-0.09999999999999432,579550.0,180,94975,112075,0.15000000000000568,0.19999999999998863,-17100,-151.25,24600,13575.0,YES,15275.0,N,212.95,212.85,223.4,209.35,224.82
2025-01-24 10:55:00,-4.700000000000017,352300.0,179,114975,96000,-4.950000000000017,-4.949999999999989,18975,-153.29999999998836,20975,-18000.0,Y,20700.0,N,213.65,208.95,221.55,207.3,224.66
2025-01-24 11:00:00,-13.050000000000011,819750.0,180,89550,80000,-12.650000000000006,-12.849999999999994,9550,-125.69999999998254,22100,19275.0,YES,-5350.0,YES,209.25,196.2,216.1,193.4,223.86
2025-01-24 11:05:00,-5.599999999999994,766150.0,179,117725,111700,-5.449999999999989,-5.400000000000006,6025,-117.35000000000582,25650,3725.0,N,41550.0,Y,195.9,190.3,202.0,186.85,222.94
2025-01-24 11:10:00,-27.94999999999999,1527500.0,180,102100,105350,-27.5,-27.55000000000001,-3250,-118.44999999998254,24400,-21600.0,Y,21425.0,N,189.85,161.9,193.9,157.75,219.98
2025-01-24 11:15:00,8.199999999999989,1788325.0,181,132950,144850,9.050000000000011,9.0,-11900,-108.50000000001455,23600,78250.0,YES,37725.0,N,161.65,169.85,177.0,159.6,216.64
2025-01-24 11:20:00,-0.549999999999983,1139375.0,181,130300,137775,-0.05000000000001137,0.0,-7475,-116.20000000001164,24250,36800.0,N,50150.0,N,170.7,170.15,179.7,168.05,214.93
2025-01-24 11:25:00,-2.4000000000000057,868725.0,180,137725,131750,-2.4499999999999886,-2.5,5975,-122.05000000000291,21550,2625.0,Y,23750.0,N,169.85,167.45,175.7,165.3,213.64
2025-01-24 11:30:00,2.6500000000000057,998650.0,180,98900,123775,1.25,1.1500000000000057,-24875,-112.0,24475,48625.0,YES,31250.0,N,167.5,170.15,174.65,164.4,212.21
2025-01-24 11:35:00,-0.5999999999999943,887800.0,181,136275,169050,-0.6500000000000057,-0.5999999999999943,-32775,-117.69999999999709,26575,18600.0,N,23625.0,N,170.1,169.5,171.15,163.8,210.97
2025-01-24 11:40:00,-23.899999999999977,2712425.0,180,125150,162850,-24.400000000000006,-24.549999999999983,-37700,-105.25,27425,-105750.0,Y,60000.0,Y,169.7,145.8,170.8,143.9,206.45
2025-01-24 11:45:00,-3.3000000000000114,1840375.0,180,131775,231275,-4.099999999999994,-4.050000000000011,-99500,-96.70000000000437,26175,26025.0,YES,51925.0,N,143.8,140.5,145.4,135.65,203.13
2025-01-24 11:50:00,1.8499999999999943,1011500.0,180,193800,167900,1.450000000000017,1.6500000000000057,25900,-96.05000000000291,28375,105400.0,YES,59225.0,N,139.9,141.75,142.9,138.0,201.43
2025-01-24 11:55:00,2.1500000000000057,1520425.0,180,159100,188625,1.8500000000000227,1.8000000000000114,-29525,-92.75000000000728,26550,57700.0,N,-3875.0,YES,141.65,143.8,143.95,136.2,199.04
2025-01-24 12:00:00,3.0500000000000114,2087050.0,180,218900,201100,3.8499999999999943,3.9000000000000057,17800,-110.85000000000582,31600,-21750.0,Y,16475.0,Y,144.1,147.15,150.95,140.25,196.3
2025-01-24 12:05:00,7.199999999999989,2227075.0,180,144775,174775,7.149999999999977,7.350000000000023,-30000,-108.74999999999272,27450,-25075.0,Y,-22300.0,YES,147.0,154.2,157.1,146.65,194.04
2025-01-24 12:10:00,-2.9499999999999886,1273850.0,180,121350,142450,-3.0999999999999943,-3.25,-21100,-107.35000000000582,24175,-2050.0,YES,51175.0,Y,153.5,150.55,155.95,148.0,192.85
2025-01-24 12:15:00,-2.3000000000000114,1409525.0,180,145125,174900,-2.1999999999999886,-2.25,-29775,-103.04999999999563,23450,24000.0,YES,23125.0,N,151.15,148.85,153.0,142.7,191.48
2025-01-24 12:20:00,-1.6999999999999886,749250.0,181,140300,184175,-1.3000000000000114,-1.3499999999999943,-43875,-96.79999999999563,24725,17150.0,N,7425.0,N,148.6,146.9,152.65,146.0,190.79
2025-01-24 12:25:00,6.649999999999977,1679125.0,179,147225,255450,6.649999999999977,6.75,-108225,-109.44999999999709,26425,9925.0,N,-61375.0,YES,147.05,153.7,159.25,144.0,189.47
2025-01-24 12:30:00,10.349999999999994,2054750.0,181,152000,210325,9.449999999999989,9.400000000000006,-58325,-113.50000000001455,26775,44025.0,YES,-58175.0,N,154.15,164.5,164.5,152.65,188.2
2025-01-24 12:35:00,20.950000000000017,3748425.0,180,123425,227350,21.150000000000006,21.0,-103925,-121.40000000000873,23250,-78325.0,Y,-175750.0,YES,164.2,185.15,188.6,162.55,187.48
2025-01-24 12:40:00,19.549999999999983,2404250.0,181,90300,125550,18.44999999999999,18.5,-35250,-121.15000000000873,22675,-29475.0,YES,-103525.0,Y,184.9,204.45,205.7,182.8,187.72
2025-01-24 12:45:00,-7.799999999999983,1651675.0,181,82475,108200,-7.299999999999983,-7.25,-25725,-129.70000000001164,22225,-36300.0,Y,19125.0,Y,204.45,196.65,214.4,193.0,188.17
2025-01-24 12:50:00,5.300000000000011,1302600.0,180,120675,114600,5.600000000000023,5.599999999999994,6075,-140.20000000001164,27625,-9700.0,YES,-23075.0,YES,196.6,201.9,214.2,191.8,188.47
2025-01-24 12:55:00,2.299999999999983,763375.0,181,101450,122450,2.450000000000017,2.5500000000000114,-21000,-142.5,23250,-38050.0,Y,-20000.0,N,201.65,203.95,206.2,194.55,188.61
2025-01-24 13:00:00,20.80000000000001,1512725.0,180,94225,110700,21.5,21.349999999999994,-16475,-147.39999999999418,23325,21175.0,YES,-83325.0,YES,206.6,227.4,230.3,202.0,189.25
2025-01-24 13:05:00,-0.5,1401575.0,178,109000,100375,-0.8999999999999773,-1.1500000000000057,8625,-164.1999999999971,26450,-13075.0,Y,27900.0,Y,228.9,228.4,242.25,225.0,190.21
2025-01-24 13:10:00,-21.849999999999994,1180800.0,180,101750,114400,-22.900000000000006,-23.05000000000001,-12650,-157.14999999999418,23600,-38650.0,Y,-8300.0,YES,228.0,206.15,231.65,196.45,190.57
2025-01-24 13:15:00,20.69999999999999,1015500.0,180,91250,104700,21.05000000000001,21.049999999999983,-13450,-154.25,28100,4725.0,YES,-8100.0,N,205.8,226.5,231.85,201.8,190.96
