datetime,timestamp,open,high,low,close,volume
2025-09-12 09:15:00,1757648700,10.36,10.36,9.85,10.2,0
2025-09-12 09:20:00,1757649000,10.2,10.21,10.16,10.2,0
2025-09-12 09:25:00,1757649300,10.19,10.22,10.18,10.19,0
2025-09-12 09:30:00,1757649600,10.19,10.21,10.15,10.16,0
2025-09-12 09:35:00,1757649900,10.16,10.2,10.14,10.19,0
2025-09-12 09:40:00,1757650200,10.18,10.29,10.15,10.29,0
2025-09-12 09:45:00,1757650500,10.3,10.3,10.13,10.15,0
2025-09-12 09:50:00,1757650800,10.14,10.18,10.13,10.15,0
2025-09-12 09:55:00,1757651100,10.16,10.19,10.11,10.19,0
2025-09-12 10:00:00,1757651400,10.18,10.19,10.09,10.14,0
2025-09-12 10:05:00,1757651700,10.13,10.17,10.1,10.12,0
2025-09-12 10:10:00,1757652000,10.12,10.14,10.1,10.13,0
2025-09-12 10:15:00,1757652300,10.11,10.16,10.08,10.15,0
2025-09-12 10:20:00,1757652600,10.15,10.15,10.11,10.11,0
2025-09-12 10:25:00,1757652900,10.12,10.14,10.07,10.09,0
2025-09-12 10:30:00,1757653200,10.08,10.11,10.06,10.07,0
2025-09-12 10:35:00,1757653500,10.07,10.1,10.06,10.09,0
2025-09-12 10:40:00,1757653800,10.09,10.15,10.08,10.14,0
2025-09-12 10:45:00,1757654100,10.13,10.18,10.11,10.17,0
2025-09-12 10:50:00,1757654400,10.17,10.19,10.12,10.18,0
2025-09-12 10:55:00,1757654700,10.19,10.19,10.12,10.14,0
2025-09-12 11:00:00,1757655000,10.15,10.17,10.11,10.17,0
2025-09-12 11:05:00,1757655300,10.17,10.19,10.11,10.16,0
2025-09-12 11:10:00,1757655600,10.17,10.2,10.16,10.19,0
2025-09-12 11:15:00,1757655900,10.2,10.25,10.11,10.24,0
2025-09-12 11:20:00,1757656200,10.23,10.25,10.16,10.22,0
2025-09-12 11:25:00,1757656500,10.22,10.28,10.21,10.23,0
2025-09-12 11:30:00,1757656800,10.22,10.26,10.2,10.22,0
2025-09-12 11:35:00,1757657100,10.23,10.23,10.17,10.17,0
2025-09-12 11:40:00,1757657400,10.18,10.21,10.17,10.17,0
2025-09-12 11:45:00,1757657700,10.17,10.18,10.15,10.15,0
2025-09-12 11:50:00,1757658000,10.16,10.19,10.15,10.18,0
2025-09-12 11:55:00,1757658300,10.19,10.26,10.19,10.21,0
2025-09-12 12:00:00,1757658600,10.2,10.24,10.17,10.24,0
2025-09-12 12:05:00,1757658900,10.24,10.27,10.2,10.25,0
2025-09-12 12:10:00,1757659200,10.25,10.27,10.24,10.25,0
2025-09-12 12:15:00,1757659500,10.25,10.26,10.22,10.24,0
2025-09-12 12:20:00,1757659800,10.25,10.25,10.17,10.22,0
2025-09-12 12:25:00,1757660100,10.23,10.26,10.21,10.23,0
2025-09-12 12:30:00,1757660400,10.23,10.26,10.23,10.25,0
2025-09-12 12:35:00,1757660700,10.24,10.27,10.2,10.22,0
2025-09-12 12:40:00,1757661000,10.22,10.23,10.15,10.17,0
2025-09-12 12:45:00,1757661300,10.16,10.19,10.15,10.18,0
2025-09-12 12:50:00,1757661600,10.17,10.23,10.17,10.2,0
2025-09-12 12:55:00,1757661900,10.2,10.24,10.2,10.22,0
2025-09-12 13:00:00,1757662200,10.22,10.24,10.18,10.18,0
2025-09-12 13:05:00,1757662500,10.18,10.19,10.14,10.15,0
2025-09-12 13:10:00,1757662800,10.15,10.17,10.13,10.15,0
2025-09-12 13:15:00,1757663100,10.14,10.19,10.14,10.19,0
2025-09-12 13:20:00,1757663400,10.19,10.2,10.17,10.17,0
2025-09-12 13:25:00,1757663700,10.17,10.2,10.16,10.17,0
2025-09-12 13:30:00,1757664000,10.17,10.19,10.15,10.16,0
2025-09-12 13:35:00,1757664300,10.16,10.17,10.13,10.14,0
2025-09-12 13:40:00,1757664600,10.14,10.15,10.11,10.14,0
2025-09-12 13:45:00,1757664900,10.14,10.15,10.09,10.12,0
2025-09-12 13:50:00,1757665200,10.11,10.14,10.1,10.11,0
2025-09-12 13:55:00,1757665500,10.1,10.13,10.09,10.13,0
2025-09-12 14:00:00,1757665800,10.12,10.14,10.11,10.12,0
2025-09-12 14:05:00,1757666100,10.13,10.14,10.09,10.1,0
2025-09-12 14:10:00,1757666400,10.1,10.11,10.08,10.1,0
2025-09-12 14:15:00,1757666700,10.1,10.1,10.07,10.09,0
2025-09-12 14:20:00,1757667000,10.08,10.13,10.08,10.13,0
2025-09-12 14:25:00,1757667300,10.13,10.16,10.13,10.15,0
2025-09-12 14:30:00,1757667600,10.14,10.17,10.09,10.11,0
2025-09-12 14:35:00,1757667900,10.11,10.14,10.09,10.1,0
2025-09-12 14:40:00,1757668200,10.11,10.12,10.07,10.1,0
2025-09-12 14:45:00,1757668500,10.11,10.12,10.09,10.11,0
2025-09-12 14:50:00,1757668800,10.11,10.15,10.09,10.14,0
2025-09-12 14:55:00,1757669100,10.14,10.2,10.13,10.15,0
2025-09-12 15:00:00,1757669400,10.16,10.16,10.1,10.13,0
2025-09-12 15:05:00,1757669700,10.13,10.15,10.11,10.14,0
2025-09-12 15:10:00,1757670000,10.14,10.15,10.11,10.12,0
2025-09-12 15:15:00,1757670300,10.13,10.14,10.09,10.11,0
2025-09-12 15:20:00,1757670600,10.1,10.13,10.09,10.12,0
2025-09-12 15:25:00,1757670900,10.12,10.17,10.1,10.16,0
