last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,high,low,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_2,close_2,high,low,avg_trade_price,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price,timestamp,cur_open,prev_open,prev_close,pre_prev_close,nifty_cur_open,nifty_prev_open,nifty_prev_close,nifty_pre_prev_close,ce_symbol,ce_cur_open,ce_prev_open,ce_prev_close,ce_pre_prev_close,pe_symbol,pe_cur_open,pe_prev_open,pe_prev_close,pe_pre_prev_close
01-08-2025 11:00,18.8,50325,104,108375,108300,22.7,19.9,75,-1172.1,32850,37725,N,9525,N,24795.25,24824,24842.8,24848,24818.8,01-08-2025 11:00,12.85,3087375,304,344250,281775,13.35,13.45,62475,-167.75,50250,18900,N,-43875,Y,179.35,192.2,195.55,178.8,171.58,01-08-2025 11:00,-9.9,3913950,284,471675,541050,-10.15,-10.1,-69375,-102.65,54300,-104250,Y,62100,N,120.35,110.45,121,109,135.46,01-08-2025 11:00,24766.35,24743.45,24767.25,24743.4,24842.5,24822,24840,24821.6,NIFTY2580724800CE,137,126.55,137.25,126.5,NIFTY2580724800PE,157.05,168.7,156.8,168.6
01-08-2025 11:05,-47.8,59850,122,100125,45225,-47,-45.9,54900,-1330.7,34050,-42675,YES,-6150,Y,24795.54,24842.8,24795,24847.8,24788,01-08-2025 11:05,-25.75,3161775,265,315600,333750,-25.8,-25.8,-18150,-158.65,47850,-54000,YES,38325,YES,191.1,165.35,193,160.7,171.68,01-08-2025 11:05,19.95,6021825,270,472725,510900,20.25,20.4,-38175,-109,50250,102375,YES,-290850,YES,111.3,131.25,134.8,110.3,134.92,01-08-2025 11:05,24721.05,24766.35,24721.35,24767.25,24795,24842.5,24795,24840,NIFTY2580724700CE,164.8,190.9,165.35,192.2,NIFTY2580724700PE,131.6,111.4,131.25,110.45
01-08-2025 11:10,-18,84375,148,184125,103650,-17,-12.6,80475,-1370.7,30750,-16875,Y,-300,N,24795.3,24795,24777,24805,24775.6,01-08-2025 11:10,-8.7,2715150,308,371550,378825,-8.7,-8.65,-7275,-141.35,51300,52350,Y,32625,N,165.65,156.95,169.95,156,171.45,01-08-2025 11:10,8.15,7297650,313,517725,527550,7.95,7.9,-9825,-129.6,59175,-64350,Y,13425,Y,131.4,139.55,141.95,128.75,134.96,01-08-2025 11:10,24710.85,24721.05,24710.25,24721.35,24777,24795,24777,24795,NIFTY2580724700CE,157.5,164.8,156.95,165.35,NIFTY2580724700PE,138.65,131.6,139.55,131.25
01-08-2025 11:15,-13.1,94275,143,139875,167925,-10.1,-11,-28050,-1481.3,35850,-45525,YES,12675,N,24794.41,24777.1,24764,24794,24759.7,01-08-2025 11:15,-7.7,4284975,346,363075,362625,-7.75,-7.8,450,-140.05,55500,-36975,YES,152475,YES,157.5,149.8,162.75,144.2,170.75,01-08-2025 11:15,6.65,8207400,349,385800,765375,6.75,6.7,-379575,-133.4,53325,16725,YES,-147825,YES,138.65,145.3,150.05,131.55,135.38,01-08-2025 11:15,24690.35,24710.85,24689.25,24710.25,24765,24777,24767.1,24777,NIFTY2580724700CE,150.1,157.5,149.8,156.95,NIFTY2580724700PE,145.55,138.65,145.3,139.55
01-08-2025 11:20,12.9,53250,101,115950,176325,15.6,10.7,-60375,-1013.8,27750,18750,Y,5775,N,24794.01,24764.1,24777,24783.6,24764.1,01-08-2025 11:20,4.9,3278025,319,435450,421050,4.45,4.45,14400,-124.7,47100,119325,Y,109350,N,149.65,154.55,158.35,149,170.24,01-08-2025 11:20,-5.6,4266900,317,381300,378375,-5.35,-5.3,2925,-120.45,45975,210600,YES,121800,Y,145.6,140,147.05,136.5,135.58,01-08-2025 11:20,24701.05,24690.35,24701.1,24689.25,24781.3,24765,24777,24767.1,NIFTY2580724700CE,154.8,150.1,154.55,149.8,NIFTY2580724700PE,139.8,145.55,140,145.3
01-08-2025 11:25,-14.6,58650,107,133050,110550,-12.7,-8.9,22500,-689.6,31425,33750,N,-49500,Y,24793.51,24781.3,24766.7,24784,24765,01-08-2025 11:25,-3.2,2247975,336,364650,416700,-3.3,-3.25,-52050,-136.05,53775,-30300,YES,77925,N,154.8,151.6,157.95,147,169.89,01-08-2025 11:25,2.45,3741525,344,515025,483675,2.35,2.35,31350,-139,56250,348300,YES,69375,N,139.8,142.25,146.25,135.95,135.76,01-08-2025 11:25,24692.65,24701.05,24692.7,24701.1,24766.7,24781.3,24767.9,24777,NIFTY2580724700CE,151.3,154.8,151.6,154.55,NIFTY2580724700PE,142.4,139.8,142.25,140
01-08-2025 11:30,-8.7,73650,119,173325,114450,-11.8,-12.5,58875,-561.6,33600,-29625,YES,-5700,YES,24792.6,24766.7,24758,24768.9,24756.1,01-08-2025 11:30,-5.75,2183925,336,448275,466425,-5.95,-6,-18150,-128.95,51450,61650,Y,92700,N,151.15,145.4,151.5,143.75,169.45,01-08-2025 11:30,8.05,5111550,335,424200,471525,8.05,8.15,-47325,-140.25,54600,-356925,Y,-136125,YES,142.05,150.1,152.5,142.05,136.21,01-08-2025 11:30,24682.35,24692.65,24682.15,24692.7,24757.9,24766.7,24757.9,24767.9,NIFTY2580724700CE,145.55,151.3,145.4,151.6,NIFTY2580724700PE,150.25,142.4,150.1,142.25
01-08-2025 11:35,-13,140550,137,426300,138450,-16.5,-16.7,287850,-947.7,37950,-47250,YES,14775,YES,24790.45,24758,24745,24761,24740,01-08-2025 11:35,-6.5,3577800,349,457875,457200,-6.45,-6.5,675,-133.8,58125,-219450,YES,115500,YES,145.8,139.3,147.35,136.65,168.64,01-08-2025 11:35,6.55,5427825,349,407400,683700,6.8,6.7,-276300,-147.6,54375,106125,YES,-179175,YES,150.25,156.8,158.7,145.9,136.8,01-08-2025 11:35,24669.55,24682.35,24669.45,24682.15,24744,24757.9,24741.1,24757.9,NIFTY2580724700CE,139.65,145.55,139.3,145.4,NIFTY2580724700PE,156.25,150.25,156.8,150.1
01-08-2025 11:40,-30.9,127050,163,117975,104775,-28.8,-25.1,13200,-1316.4,35325,-46800,N,17100,N,24787.77,24744,24713.1,24749,24711.8,01-08-2025 11:40,-12.6,4358175,359,397275,360225,-12.65,-12.45,37050,-118.65,53325,-27000,Y,76650,N,139.65,127.05,142.95,126.55,167.46,01-08-2025 11:40,17,8914950,361,351450,603375,17.2,17.45,-251925,-157.45,51600,-96600,Y,-466050,YES,156.25,173.25,175.95,154.3,138.37,01-08-2025 11:40,24647.2,24669.55,24646.85,24669.45,24718.5,24744,24713.1,24741.1,NIFTY2580724600CE,180.35,194.1,178.7,193.4,NIFTY2580724600PE,123.05,110.75,124.85,111.5
01-08-2025 11:45,21.6,129975,168,209925,629475,27,21.2,-419550,-1232.4,44400,26925,Y,79275,YES,24785.29,24718.5,24740.1,24744,24715.1,01-08-2025 11:45,10.05,3255150,356,446175,493950,10.2,10.2,-47775,-127.9,57150,205425,Y,-19500,Y,128.4,138.45,140.05,128.1,166.59,01-08-2025 11:45,-12.65,3920550,359,384075,489750,-12.7,-12.65,-105675,-169.75,60600,-88950,N,231075,Y,171.3,158.65,171.3,156.45,138.99,01-08-2025 11:45,24667.3,24647.2,24666.95,24646.85,24740.1,24718.5,24740,24713.1,NIFTY2580724700CE,138.4,128.45,138.45,127.05,NIFTY2580724700PE,158.8,171.4,158.65,173.25
01-08-2025 11:50,-2.2,36225,132,62400,169800,-1.7,-1,-107400,-1028.2,30750,10275,N,-18000,Y,24784.78,24740.1,24737.9,24749.1,24731.8,01-08-2025 11:50,1.85,2849625,348,377475,588750,1.6,1.6,-211275,-130.9,51075,-8925,YES,125625,YES,138.4,140.25,144,134.7,166.01,01-08-2025 11:50,1.7,2851200,341,413625,397425,2.1,2,16200,-151.15,50775,23700,YES,10275,N,158.8,160.5,165.2,154.25,139.34,01-08-2025 11:50,24666,24667.3,24665.55,24666.95,24738.7,24740.1,24737.9,24740,NIFTY2580724700CE,140.25,138.4,140.35,138.45,NIFTY2580724700PE,160.5,158.8,160.55,158.65
01-08-2025 11:55,-9.9,25425,111,89100,92625,-11.5,-8.3,-3525,-779.6,24075,30825,Y,4875,YES,24784.38,24738.7,24728.8,24743.8,24725,01-08-2025 11:55,-2.45,2291625,341,383025,432825,-3.5,-3.5,-49800,-126.95,53775,21600,Y,25800,N,139.5,137.05,141.8,134.3,165.53,01-08-2025 11:55,2.65,3242550,336,393675,540825,3.7,3.9,-147150,-157.5,59625,-2625,Y,32625,Y,161.6,164.25,168.5,158,139.81,01-08-2025 11:55,24659.1,24666,24659.4,24665.55,24728.8,24738.7,24732.3,24737.9,NIFTY2580724700CE,137,140.25,136,140.35,NIFTY2580724700PE,164.15,160.5,165.4,160.55
01-08-2025 12:00,-12.8,38175,135,148425,76125,-12.8,-10.9,72300,-1029.4,30225,-26175,YES,-4650,Y,24783.64,24728.8,24716,24733.7,24713,01-08-2025 12:00,-5.1,2495625,358,447900,507825,-5.3,-5.3,-59925,-121.4,55800,10800,N,71850,YES,137,131.9,137.95,129.5,164.91,01-08-2025 12:00,7.8,3888525,359,407400,430575,7.9,7.9,-23175,-165.1,59325,-24600,Y,-122250,YES,164.05,171.85,174.85,162.1,140.48,01-08-2025 12:00,24652.85,24659.1,24650.7,24659.4,24717.9,24728.8,24717.9,24732.3,NIFTY2580724700CE,131.8,137,132,136,NIFTY2580724700PE,171.7,164.15,171.9,165.4
01-08-2025 12:05,17.1,40800,127,115425,141000,17.7,17.7,-25575,-680.6,33300,3075,Y,-3825,N,24782.95,24721.9,24739,24739,24715.4,01-08-2025 12:05,8.65,2322600,334,470700,661950,8.55,8.55,-191250,-128,56325,118200,Y,-46500,Y,131.5,140.15,140.3,129.65,164.41,01-08-2025 12:05,-13.05,2259900,320,384600,373350,-12.85,-12.95,11250,-153.05,48375,-64500,Y,41175,Y,172.3,159.25,173.6,158.4,140.81,01-08-2025 12:05,24671.2,24652.85,24670.6,24650.7,24739,24717.9,24739,24717.9,NIFTY2580724700CE,139.45,131.8,140.15,132,NIFTY2580724700PE,160.4,171.7,159.6,171.9
01-08-2025 12:10,-19,39375,122,165825,93075,-15,-17.7,72750,-774.7,30675,5025,N,-1725,N,24782.31,24739,24720,24739.4,24720,01-08-2025 12:10,-7.85,1947975,361,473550,503625,-7.65,-7.65,-30075,-132.8,61875,-151350,YES,181875,YES,139.45,131.6,139.45,131.3,164.01,01-08-2025 12:10,10.55,1935375,360,447450,467025,10.25,10.2,-19575,-169.25,55800,65100,YES,-15300,YES,160.4,170.95,171,160.4,141.09,01-08-2025 12:10,24654.95,24671.2,24654.05,24670.6,24715.8,24739,24720,24739,NIFTY2580724700CE,131.25,139.45,131.6,140.15,NIFTY2580724700PE,171.1,160.4,170.95,159.6
01-08-2025 12:15,9.2,40950,135,50100,83025,8.3,3.3,-32925,-792,29475,57675,Y,-13650,Y,24781.51,24715.8,24725,24727,24713.4,01-08-2025 12:15,4.7,1858950,361,503250,506475,4.6,4.6,-3225,-129.25,62625,105000,Y,-24150,Y,131.25,135.95,135.95,129.45,163.6,01-08-2025 12:15,-1.8,2596950,361,414150,464700,-1.25,-1.15,-50550,-175.15,56400,-5100,Y,-3450,N,171.1,169.3,174.9,166.25,141.53,01-08-2025 12:15,24654.4,24654.95,24653.6,24654.05,24725,24715.8,24724,24720,NIFTY2580724700CE,136.1,131.25,135.95,131.6,NIFTY2580724700PE,169,171.1,169.3,170.95
