last_traded_time,ltp,vol_traded_today,non_zero_vol,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price
2025-04-02 12:10:00,-1.5499999999999972,4098975.0,180,-1.6000000000000085,-1.5999999999999943,-51150,-67.60000000000218,55125,-44925.0,Y,135750.0,N,82.35,80.8,86.5,77.7,101.15
2025-04-02 12:15:00,-2.5999999999999943,3223875.0,181,-2.799999999999997,-2.9000000000000057,-85575,-62.80000000000291,57600,98925.0,YES,90000.0,N,80.55,77.95,80.9,75.35,100.78
2025-04-02 12:20:00,0.5,3390000.0,180,-0.20000000000000284,-0.10000000000000853,57600,-66.95000000000073,61500,-31200.0,Y,-19350.0,YES,77.85,78.35,82.15,77.1,100.43
2025-04-02 12:25:00,4.299999999999997,7585275.0,181,5.200000000000003,5.299999999999997,-75000,-68.5999999999949,57525,-45075.0,Y,-104625.0,YES,79.3,83.6,85.0,70.8,99.67
2025-04-02 12:30:00,-5.650000000000006,5759250.0,180,-5.700000000000003,-5.700000000000003,-56625,-62.099999999998545,50475,151725.0,YES,177675.0,Y,84.45,78.8,84.85,72.25,99.06
2025-04-02 12:35:00,1.2000000000000028,6166275.0,180,2.950000000000003,2.950000000000003,-69450,-76.5,54450,-127725.0,Y,-20325.0,YES,78.8,80.0,86.95,77.65,98.63
2025-04-02 12:40:00,-3.450000000000003,3040350.0,119,-3.4000000000000057,-3.299999999999997,-9750,-45.64999999999418,36900,251025.0,YES,125325.0,Y,79.95,76.5,82.1,74.75,98.34
2025-04-02 12:45:00,5.799999999999997,1495800.0,58,5.900000000000006,5.849999999999994,-51750,-19.74999999999818,17700,172275.0,N,-19950.0,YES,73.15,78.95,78.95,72.8,97.81
2025-04-02 12:50:00,9.700000000000003,6956925.0,181,9.25,9.299999999999997,-119250,-73.95000000000437,49425,-163050.0,Y,-293550.0,YES,79.0,88.7,88.95,78.45,97.4
2025-04-02 12:55:00,0.7999999999999972,6376875.0,181,0.6499999999999915,0.5,-29175,-73.44999999999709,42975,-113475.0,YES,7575.0,Y,87.9,88.7,95.0,86.2,97.22
2025-04-02 13:00:00,-6.1000000000000085,4520550.0,181,-5.700000000000003,-5.800000000000011,-82875,-68.44999999999709,42375,-82875.0,YES,61200.0,Y,87.7,81.6,92.4,81.6,97.03
2025-04-02 13:05:00,-3.3499999999999943,4118175.0,179,-3.0999999999999943,-3.0,42225,-61.10000000000218,55575,295575.0,YES,172050.0,Y,81.55,78.2,84.05,77.45,96.76
2025-04-02 13:10:00,-1.1500000000000057,4154175.0,181,-1.0999999999999943,-1.0,49050,-62.150000000001455,57525,128175.0,N,81300.0,N,78.2,77.05,81.2,75.85,96.47
2025-04-02 13:15:00,-0.9500000000000028,4329900.0,180,-1.1500000000000057,-1.0999999999999943,113175,-63.75,57000,46575.0,N,182325.0,Y,77.15,76.2,79.05,72.95,96.13
2025-04-02 13:20:00,4.799999999999997,4126500.0,181,4.5,4.549999999999997,3450,-59.44999999999709,59700,166125.0,YES,-174675.0,YES,76.15,80.95,80.95,73.4,95.84
2025-04-02 13:25:00,-6.299999999999997,4690950.0,181,-6.199999999999989,-6.200000000000003,-31500,-61.39999999999782,54525,-100500.0,Y,219075.0,Y,80.7,74.4,80.9,72.15,95.49
2025-04-02 13:30:00,-1.2000000000000028,4104450.0,181,-1.1500000000000057,-1.0,-64200,-67.64999999999418,57525,-145500.0,Y,-41775.0,YES,75.15,73.95,78.4,72.1,95.19
2025-04-02 13:35:00,9.350000000000009,6919500.0,181,10.150000000000006,10.200000000000003,38850,-66.45000000000437,53175,219375.0,YES,-350325.0,YES,74.1,83.45,84.4,71.1,94.78
2025-04-02 13:40:00,4.25,8012325.0,180,5.150000000000006,5.1499999999999915,13500,-76.5,46725,-182700.0,Y,-167775.0,Y,83.85,88.1,92.15,82.15,94.56
2025-04-02 13:45:00,1.75,5206350.0,181,1.2999999999999972,1.25,75825,-70.70000000000437,44475,-32325.0,YES,111225.0,Y,88.2,89.95,92.65,83.55,94.44
2025-04-02 13:50:00,-2.3499999999999943,5360850.0,180,-2.700000000000003,-2.700000000000003,-84600,-70.5999999999949,44175,-173775.0,Y,-3900.0,YES,88.75,86.4,91.05,80.7,94.29
2025-04-02 13:55:00,-8.75,5319000.0,179,-9.150000000000006,-9.099999999999994,29925,-70.20000000000437,53475,130200.0,YES,132750.0,Y,86.35,77.6,86.4,74.85,94.03
2025-04-02 14:00:00,0.9500000000000028,3368925.0,180,0.7000000000000028,0.7000000000000028,-24075,-66.90000000000146,62325,253500.0,YES,77250.0,N,77.55,78.5,78.6,74.55,93.84
2025-04-02 14:05:00,-0.04999999999999716,4930575.0,180,0.14999999999999147,0.14999999999999147,3825,-63.69999999999709,55200,-5625.0,Y,111750.0,Y,78.0,77.95,81.55,75.6,93.61
2025-04-02 14:10:00,3.0500000000000114,4349925.0,180,2.5,2.450000000000003,5400,-65.35000000000218,52425,-139575.0,Y,-25050.0,YES,78.1,81.15,83.4,77.4,93.43
2025-04-02 14:15:00,-8.5,5231100.0,180,-8.650000000000006,-8.649999999999991,139575,-61.49999999999636,56550,-300300.0,Y,217575.0,Y,80.8,72.3,81.85,71.15,93.16
2025-04-02 14:20:00,0.7000000000000028,3360300.0,181,0.6500000000000057,0.7000000000000028,-28650,-60.49999999999636,52050,202125.0,YES,113625.0,N,72.3,73.0,75.85,72.3,92.96
2025-04-02 14:25:00,0.8499999999999943,4356975.0,180,0.25,0.3500000000000085,46875,-63.400000000001455,60300,156000.0,N,-8175.0,YES,73.15,74.0,74.65,70.75,92.7
2025-04-02 14:30:00,0.04999999999999716,4816350.0,180,-0.04999999999999716,-0.04999999999999716,41250,-64.29999999999927,53025,-141675.0,Y,-118050.0,YES,73.8,73.85,77.2,72.9,92.44
2025-04-02 14:35:00,5.25,4736025.0,180,4.6000000000000085,4.650000000000006,-122550,-62.150000000001455,54375,142050.0,YES,-193350.0,YES,73.85,79.1,79.1,71.55,92.19
2025-04-02 14:40:00,-4.200000000000003,5571450.0,180,-4.3999999999999915,-4.450000000000003,2850,-57.64999999999782,59850,-31050.0,Y,166725.0,Y,78.75,74.55,79.2,71.0,91.91
2025-04-02 14:45:00,0.04999999999999716,4131300.0,180,0.15000000000000568,0.14999999999999147,-172125,-60.75000000000364,58575,-82050.0,Y,20775.0,N,75.0,75.05,77.5,73.2,91.72
2025-04-02 14:50:00,1.4000000000000057,3566250.0,181,1.25,1.3499999999999943,33150,-62.04999999999927,57825,-47850.0,YES,-66750.0,YES,75.3,76.7,78.4,74.2,91.57
2025-04-02 14:55:00,-5.1000000000000085,6187575.0,181,-4.799999999999997,-4.8500000000000085,-138525,-62.25000000000364,62400,-158175.0,Y,110325.0,Y,76.65,71.55,77.2,67.55,91.22
2025-04-02 15:00:00,-11.450000000000003,10970475.0,180,-11.899999999999991,-11.899999999999999,85050,-58.099999999998545,55950,-448425.0,Y,96000.0,N,71.9,60.45,72.95,57.65,90.42
2025-04-02 15:05:00,1.5499999999999972,6365100.0,180,1.6000000000000014,1.6000000000000014,4200,-51.85000000000218,57300,68100.0,YES,46800.0,N,60.5,62.05,63.8,59.05,89.94
2025-04-02 15:10:00,2.6000000000000014,4252050.0,180,2.6500000000000057,2.6000000000000014,-252825,-49.99999999999636,52350,31725.0,N,-326475.0,YES,62.4,65.0,65.2,61.75,89.64
2025-04-02 15:15:00,5.299999999999997,6979500.0,180,5.0,5.049999999999997,-100050,-59.50000000000364,49725,-151875.0,Y,-222600.0,Y,65.5,70.8,72.9,65.4,89.28
2025-04-02 15:20:00,-1.3999999999999915,4354125.0,180,-1.4499999999999886,-1.4000000000000057,-235275,-54.04999999999927,52575,-134775.0,N,-98100.0,Y,70.85,69.45,71.75,68.75,89.07
2025-04-02 15:25:00,-4.549999999999997,5449125.0,182,-5.299999999999997,-4.25,-205725,-68.99999999999636,58575,-608100.0,Y,-554175.0,YES,70.0,65.45,70.4,64.3,88.77
