last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,high,low,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_2,close_2,high,low,avg_trade_price,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price,datetime,open,high,low,close,volume
13-12-2024 12:20,51,399175,538,190800,294925,46.75,47.95,-104125,-3670.05,52275,83025,N,26750,N,24436.95,24582,24633,24650,24562.6,13-12-2024 12:25,18.05,7577025,540,366775,350175,15.85,15.9,16600,-431.4,71375,28975,N,152225,YES,158.65,176.7,185,147.6,105.62,13-12-2024 12:25,-31.1,3626375,537,313450,301325,-28.6,-28.7,12125,-486.3,84725,57000,YES,95225,N,215.2,184.1,228.3,174.55,261.37,13-12-2024 12:20,24530.65,24598.9,24508.8,24577.55,0
13-12-2024 12:25,24.5,491300,541,183050,238675,26.45,22.7,-55625,-3721.5,51375,82950,N,11375,N,24443.59,24615.5,24640,24675,24594.6,13-12-2024 12:30,2.95,9135200,541,379100,382775,4,3.95,-3675,-442.8,70900,13575,N,99600,N,172.55,175.5,195.8,162.95,109.56,13-12-2024 12:30,-19.05,4900475,537,299525,298875,-20.55,-20.65,650,-426.9,83000,68025,N,226475,Y,201.45,182.4,211.7,163.55,253.13,13-12-2024 12:25,24560.95,24615.55,24544.05,24584.2,0
13-12-2024 12:30,-49.4,457125,538,197800,240750,-50.4,-51,-42950,-3862.35,47525,-21600,YES,28825,N,24446.54,24646.4,24597,24675,24586.15,13-12-2024 12:35,-24.8,8133775,540,414825,388525,-24.1,-24,26300,-426.2,74725,-77675,YES,145200,YES,182,157.2,195.8,149.2,111.29,13-12-2024 12:35,27.95,5415525,536,310225,323975,26.7,26.85,-13750,-420.4,80475,64050,N,-1775,YES,176.65,204.6,209.7,163.55,248.08,13-12-2024 12:30,24597.3,24615.55,24519.95,24538.4,0
13-12-2024 12:35,-26,471025,531,218325,256350,-26.65,-26,-38025,-3776.4,57400,13900,Y,-30375,Y,24448.58,24636,24610,24675,24580,13-12-2024 12:40,-14,7246350,541,406275,344125,-13.85,-13.85,62150,-405.4,74475,-43850,Y,134125,N,177.7,163.7,195.8,148.7,112.26,13-12-2024 12:40,15.45,5304250,541,316575,348875,15.55,15.45,-32300,-447.7,76625,12625,N,-30275,YES,183.6,199.05,214.55,163.55,245.85,13-12-2024 12:35,24578.05,24615.55,24519.6,24549.1,0
13-12-2024 12:40,-55.8,281350,499,209775,234500,-53.25,-50,-24725,-3895.9,55075,14450,N,125925,YES,24449.27,24640,24584.2,24644.95,24580,13-12-2024 12:45,-23.1,4947725,541,370525,323975,-23.05,-23.15,46550,-384.9,76700,-20225,Y,320050,YES,176.45,153.35,177.35,148.7,112.92,13-12-2024 12:45,29.5,3977750,541,318050,362725,28.85,28.8,-44675,-489.3,73425,18200,N,-169175,YES,180.85,210.35,214.75,180.85,244.82,13-12-2024 12:40,24585.15,24587.15,24519.6,24528.95,0
13-12-2024 12:45,19,250575,496,174025,376650,20.75,21.65,-202625,-3946.55,57725,9025,N,83950,N,24451.09,24596,24615,24618.5,24560,13-12-2024 12:50,10.9,4775400,541,379025,320650,11.25,11.25,58375,-384.1,77125,32550,Y,6775,N,156.65,167.55,169.2,140.7,114.1,13-12-2024 12:50,-7.1,3026550,541,294925,350725,-7.8,-8,-55800,-512.5,74200,-10425,Y,-24100,Y,204.95,197.85,225.6,194.3,243.41,13-12-2024 12:45,24538.35,24560.2,24497.9,24558.2,0
13-12-2024 12:50,17.1,205075,488,153675,381725,16.25,16.1,-228050,-3718.55,50800,44650,Y,92650,N,24452.39,24612.55,24629.65,24632,24560,13-12-2024 12:55,9.6,4685600,540,404350,348150,9.2,9.35,56200,-391.15,79475,34900,N,-82675,Y,163.05,172.65,175.9,140.7,115.14,13-12-2024 12:55,-8.95,2530700,540,275750,339575,-8.5,-8.6,-63825,-492.05,75275,220650,YES,13400,Y,199.4,190.45,225.6,187.75,242.02,13-12-2024 12:50,24550.7,24577.05,24497.9,24572.25,0
13-12-2024 12:55,109,298175,497,182800,428525,108.9,106.7,-245725,-3651.7,53450,44200,N,-39875,Y,24455.73,24588.8,24697.8,24697.8,24560,13-12-2024 13:00,57.2,5776000,540,453025,384725,55.9,56.05,68300,-411.3,78825,96025,Y,-465450,Y,152.65,209.85,209.9,140.7,117.08,13-12-2024 13:00,-50.8,3130125,540,290450,317075,-50.05,-50.25,-26625,-443.7,77900,222550,N,57075,Y,211,160.2,225.6,160.2,239.12,13-12-2024 12:55,24528.8,24635.05,24497.9,24634.7,0
13-12-2024 13:00,107.75,553725,501,283650,313800,106.3,109.9,-30150,-3498.4,58025,7325,N,-16550,YES,24466.95,24613.15,24720.9,24741,24606.95,13-12-2024 13:05,55.2,7639525,539,379675,337275,56.25,56.4,42400,-447.85,77025,-8600,YES,-250300,YES,168.95,224.15,236.25,164,122.04,13-12-2024 13:05,-52.6,4516350,539,324625,376400,-52.5,-52.55,-51775,-384.45,83125,211475,N,195175,Y,196.65,144.05,200.35,135.95,231.69,13-12-2024 13:00,24558.1,24688.2,24551.3,24667.95,0
13-12-2024 13:05,87.35,585825,513,312100,297725,91.85,87,14375,-3489.45,57250,5725,N,-40875,Y,24469.68,24629.65,24717,24741,24620,13-12-2024 13:10,46.9,7592625,539,337725,341525,47.15,47.35,-3800,-473.15,78075,-19400,YES,-196150,YES,173.4,220.3,236.25,170.05,123.64,13-12-2024 13:10,-44.1,4801800,539,371775,433550,-44.25,-44.4,-61775,-349.05,81950,721200,YES,234650,Y,189.2,145.1,192.4,135.95,228.92,13-12-2024 13:05,24572.1,24688.2,24568,24663.95,0
13-12-2024 13:10,-2.15,555575,534,301700,286325,-3.4,-3,15375,-3809.3,59975,19525,N,5250,YES,24472.41,24697.15,24695,24741,24681,13-12-2024 13:15,-4.95,6657825,539,271525,326800,-6.2,-6.15,-55275,-496.35,76775,-45475,YES,76700,YES,209.7,204.75,236.25,195.65,124.97,13-12-2024 13:15,-8.4,4879350,539,412825,515600,-7.8,-7.75,-102775,-353.3,83750,735275,N,146375,N,159.4,151,160.15,135.95,225.68,13-12-2024 13:10,24635.45,24688.2,24627.3,24640.15,0
13-12-2024 13:15,-55.75,297175,521,244625,883775,-52.15,-52.75,-639150,-4052.55,54325,9275,N,119625,YES,24474.8,24725.65,24669.9,24732,24666,13-12-2024 13:20,-41.8,4366125,540,289025,368975,-40.65,-41.1,-79950,-480.35,75975,-27075,N,91600,N,226.55,184.75,228.15,184.75,126.26,13-12-2024 13:20,21.5,4118650,540,440200,534575,20.85,20.95,-94375,-382.85,81975,807250,YES,14100,N,143,164.5,166,140.5,222.44,13-12-2024 13:15,24670.15,24678.9,24603.4,24608.35,0
13-12-2024 13:20,-25.6,329600,516,266850,856125,-24.85,-19.75,-589275,-4305,54475,-1500,YES,30950,N,24477.47,24719,24693.4,24727.5,24640.1,13-12-2024 13:25,-20.55,5204650,541,273400,370075,-20.45,-20.55,-96675,-462.35,68875,-4075,Y,20975,N,220.1,199.55,224.3,171.5,127.73,13-12-2024 13:25,5.3,5515775,540,429450,527650,5.05,5,-98200,-413,82450,27375,N,-81075,YES,145.05,150.35,176,142,218.57,13-12-2024 13:20,24666.1,24673.5,24574.8,24636.4,0
13-12-2024 13:25,15.4,290500,499,248850,838175,15.85,13.8,-589325,-3922.8,54925,-17750,YES,49900,N,24479.09,24698.5,24713.9,24715,24640.1,13-12-2024 13:30,6.45,5446300,538,275300,351500,6.35,6.3,-76200,-453.05,67550,-25075,YES,30250,N,205.6,212.05,212.1,171.5,129.12,13-12-2024 13:30,-9.15,5511475,541,412500,499100,-8.35,-8.3,-86600,-401.65,84400,27600,N,33725,Y,150.25,141.1,176,141.1,215.95,13-12-2024 13:25,24642.65,24663.9,24574.8,24663.9,0
13-12-2024 13:30,53,258350,499,248100,278300,51,52.05,-30200,-3347,55825,-9450,N,-28400,Y,24480.93,24668,24721,24730,24640.1,13-12-2024 13:35,28.6,5272500,538,289125,363825,26.8,26.9,-74700,-475,72350,62325,Y,-4600,Y,183.4,212,218.35,171.5,130.39,13-12-2024 13:35,-29,5231125,541,579875,505150,-28.1,-28.15,74725,-375.55,88975,-99625,Y,87425,Y,165.4,136.4,176,132.05,213.17,13-12-2024 13:30,24608.45,24680.35,24574.8,24669.75,0
