last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,last_traded_time,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open,close,high,low,avg_trade_price,last_traded_time,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open,close,high,low,avg_trade_price
23-05-2025 10:05,14.6,15.1,14,-38550,-867.7,37275,24075,N,-51975,Y,3.2,24843.5,24858.1,23-05-2025 10:05,12.3,11.65,11.8,-49725,-308.05,52800,11550,N,-17925,N,359.15,371.45,371.95,353,1.52,23-05-2025 10:05,-3.25,-2.65,-2.75,-47925,-105.55,62850,-38400,Y,46200,Y,113.05,109.8,115.25,109.8,-0.85
23-05-2025 10:10,-3.2,-3.3,-0.6,44925,-1243.4,53325,55200,Y,4500,YES,5.72,24860,24856.8,23-05-2025 10:10,2.2,0.8,0.8,27750,-367.2,54000,-18900,YES,-5925,N,369.6,371.8,378.35,353,1.93,23-05-2025 10:10,0.9,0.9,0.8,-242175,-117.95,64500,42150,YES,8775,N,110.9,111.8,116.4,109.25,-0.86
23-05-2025 10:15,-34.4,-26.9,-30.1,73350,-1129.2,73875,-16050,YES,4575,N,2.16,24863.4,24829,23-05-2025 10:15,-24,-23.95,-24,16350,-378.45,57750,-15525,N,-225,N,372,348,373.15,347.2,1.21,23-05-2025 10:15,8.05,7.8,7.95,-153825,-134.7,68925,67500,YES,-31950,YES,111.6,119.65,119.65,111.55,-0.83
23-05-2025 10:20,-17.2,-16.8,-17.9,11775,-1147.6,46575,42675,Y,17550,N,1.57,24828,24810.8,23-05-2025 10:20,-8.95,-9.55,-9.4,-56625,-366,72150,8025,Y,13050,N,345.25,336.3,352.3,333.5,1.32,23-05-2025 10:20,2.25,2.3,2.4,-128100,-135.25,65550,-48300,Y,57075,Y,120.15,122.4,124.35,117.05,-0.68
23-05-2025 10:25,-7.2,-5,-4.3,-35550,-1048.5,48750,-20100,YES,49200,YES,1,24811.2,24804,23-05-2025 10:25,-7,-8,-8.05,450,-344.95,49800,-6975,YES,15000,N,336,329,348.25,325.55,0.99,23-05-2025 10:25,0.9,0.7,0.7,-220125,-129.55,62100,-24975,YES,-27675,YES,121.9,122.8,124.65,115.4,-0.57
23-05-2025 10:30,-18.8,-18.9,-23.6,104175,-983.8,39075,-48150,YES,48675,N,0.61,24804,24785.2,23-05-2025 10:30,-17.65,-18.8,-18.85,-39750,-321.3,50625,-15750,YES,3450,N,328.8,311.15,336,309.7,0.59,23-05-2025 10:30,5.35,5.55,5.6,-104850,-134.7,64575,42375,YES,-115425,YES,122.15,127.5,128.85,118.7,-0.35
23-05-2025 10:35,39.7,39.7,38.4,-21450,-822.3,55575,21600,Y,23775,N,0.71,24785.1,24824.8,23-05-2025 10:35,25.65,28.65,28.9,-23925,-341,57375,15600,Y,-13500,Y,311.35,337,341.85,307,0.89,23-05-2025 10:35,-11.1,-11.4,-11.45,-80550,-139.5,64725,-67050,Y,111975,Y,127.9,116.8,128.65,112.4,-0.57
23-05-2025 10:40,33.7,25.7,29.5,114825,-1041.7,52725,15900,N,-27900,Y,1.86,24823.4,24857.1,23-05-2025 10:40,23,22.05,22.05,1050,-354.55,49425,17475,N,-25425,Y,337,360,363.6,336.1,1.28,23-05-2025 10:40,-9.15,-9.1,-9.05,-155925,-122.05,66675,-132300,Y,15525,N,116.5,107.35,116.5,104.05,-0.98
23-05-2025 10:45,76.7,76.4,73,-71025,-1032.3,55125,2250,YES,-61650,Y,14.51,24850.8,24927.5,23-05-2025 10:45,63.9,63.65,63.9,26250,-446.4,64500,-14100,YES,-46875,Y,361.5,425.4,425.4,356,3.67,23-05-2025 10:45,-12.75,-13,-13.15,-207075,-114.85,75375,-56025,YES,76575,Y,107,94.25,109.3,93.7,-1.8
23-05-2025 10:50,3.3,-0.2,1,-75225,-687,43725,-38100,YES,88050,YES,7.64,24928.9,24932.2,23-05-2025 10:50,4.3,2.15,2.1,-4875,-463.8,55650,-20100,YES,19425,YES,424.35,428.65,443.8,418.9,2.33,23-05-2025 10:50,1.3,0.7,0.65,-40875,-100.75,71250,102900,YES,8550,N,94.55,95.85,96.15,91.5,-1.22
