last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,last_traded_time,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,last_traded_time,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
30-04-2025 10:05,6.2,6.7,9,-78825,-757.8,33000,-4650,Y,375,Y,1.06,24446.9,24453.1,30-04-2025 10:05,5.1,4.55,4.65,31050,-133.25,40950,13200,Y,9375,N,0.82,30-04-2025 10:05,-0.65,-0.75,-0.75,-4066800,-19.75,104100,-265725,YES,-5475,Y,-0.25
30-04-2025 10:10,-13.9,-13.9,-16.7,33900,-892.2,30675,-4650,N,5250,N,0.58,24453.9,24440,30-04-2025 10:10,-15.3,-16.9,-16.9,21375,-126.65,41025,1500,YES,42075,YES,0.55,30-04-2025 10:10,-0.15,-0.05,-0.05,-1231125,-18.45,120750,52575,YES,180900,Y,-0.28
30-04-2025 10:15,2.3,-0.7,2.3,-12225,-1015,24975,5400,N,74100,YES,0.19,24441.1,24443.4,30-04-2025 10:15,2.15,1.75,1.75,28875,-119.05,40875,1125,YES,-11250,Y,0.34,30-04-2025 10:15,-0.4,-0.4,-0.4,-3729375,-18.8,104025,165675,YES,-166650,YES,-0.27
30-04-2025 10:20,3.7,7.8,6.3,13275,-888.8,25950,-7425,YES,113700,YES,0.24,24443.4,24447.1,30-04-2025 10:20,6.6,6.8,6.8,1275,-119.7,41700,21300,Y,-43050,Y,0.44,30-04-2025 10:20,-0.5,-0.55,-0.55,-4874250,-19.2,112800,105900,N,57675,Y,-0.27
30-04-2025 10:25,-20.8,-21.5,-21.1,7800,-948.7,25275,-12000,YES,16200,N,0.19,24447.1,24425.6,30-04-2025 10:25,-18,-17.05,-16.95,-3525,-118.85,37950,-32775,YES,52875,YES,0.3,30-04-2025 10:25,1.15,1.15,1.15,-14272200,-17.95,105300,198300,YES,-327225,YES,-0.18
30-04-2025 10:30,-25.6,-25.6,-26.5,18150,-1123.7,37500,-300,N,375,Y,-1.38,24425.6,24400,30-04-2025 10:30,-25.35,-25.4,-25.45,-27900,-106.55,42975,66675,Y,113925,YES,-1.3,30-04-2025 10:30,1.3,1.3,1.3,547575,-20.8,126525,24075,N,-59325,Y,-0.4
30-04-2025 10:35,0,-0.5,-0.1,29850,-877.6,33900,-1350,YES,-21825,Y,-1.25,24400,24401.3,30-04-2025 10:35,-0.85,-1.25,-1.15,-2325,-92.35,44250,157725,Y,35850,N,-1.94,30-04-2025 10:35,0.3,0.4,0.4,-458250,-20.65,110175,21825,N,-132225,YES,-0.11
30-04-2025 10:40,7.3,5.1,7.4,-54150,-778.3,32700,11400,N,-10950,N,-0.6,24400,24405,30-04-2025 10:40,5.8,6.1,6,-66225,-96.55,40350,-44850,YES,1650,Y,-0.82,30-04-2025 10:40,-2.05,-2.1,-2.1,-246825,-19.1,107400,-201750,Y,373050,Y,-0.2
30-04-2025 10:45,8.3,4.8,4.6,-6075,-996.2,26550,3900,N,-300,N,-0.17,24405,24413.8,30-04-2025 10:45,1.65,0.95,1.05,-225,-99.2,42525,16575,Y,-2850,Y,-0.47,30-04-2025 10:45,-0.3,-0.3,-0.3,3618825,-19.7,148575,269850,YES,46800,N,-0.18
30-04-2025 10:50,-2.3,-1.4,-1.7,-825,-922,24375,4875,N,1950,N,-0.18,24413.8,24411.5,30-04-2025 10:50,0.15,-0.85,-1,-40800,-97.1,41775,10050,N,-15450,Y,-0.42,30-04-2025 10:50,0.25,0.25,0.25,3817650,-19.1,127650,217575,N,8775,N,-0.13
30-04-2025 10:55,14.5,13.8,14,-20175,-961.7,31200,3375,N,-3600,Y,0.01,24411.5,24428.5,30-04-2025 10:55,18.9,17.2,17.15,-19200,-117,45075,-33900,YES,-45900,Y,0.02,30-04-2025 10:55,-0.8,-0.75,-0.75,373725,-19.35,120375,-257775,Y,390150,Y,-0.17
30-04-2025 11:00,9,11.4,10.8,-68625,-793,27150,5775,N,-5025,Y,0.19,24428.5,24437.1,30-04-2025 11:00,11.45,11.35,11.3,-7200,-117.4,40425,-13200,Y,-67275,Y,0.45,30-04-2025 11:00,0,0.05,0.05,3067500,-18.95,146175,318825,YES,-280275,YES,-0.21
30-04-2025 11:05,-16.5,-16.8,-16.5,12975,-556.8,30900,-2175,YES,6300,N,0.01,24435,24416.4,30-04-2025 11:05,-14.3,-13.8,-13.9,4650,-117.2,37350,-73125,YES,28725,YES,0.15,30-04-2025 11:05,1.05,1,1,11396325,-18.35,116925,131100,N,-180675,Y,-0.1
30-04-2025 11:10,0.5,2.1,0.4,-17475,-415.8,30150,9525,N,-1650,Y,-0.1,24416.4,24417,30-04-2025 11:10,3.55,4.3,4.35,-750,-115.1,45825,32400,Y,-38625,Y,0.03,30-04-2025 11:10,-0.8,-0.85,-0.85,8774775,-19.1,125175,-364125,Y,572775,Y,-0.1
30-04-2025 11:15,27.1,27.2,26.1,-45750,-525.2,34050,3975,N,-24525,Y,0.44,24416.9,24444,30-04-2025 11:15,28.55,28.45,28.55,-18975,-122.3,40575,-3075,YES,-101550,Y,0.97,30-04-2025 11:15,-0.4,-0.4,-0.4,7116675,-19.05,125850,-69375,YES,-44925,YES,-0.14
30-04-2025 11:20,-20.7,-19,-19,1200,-485.5,27075,975,YES,65700,YES,0.07,24444,24423.3,30-04-2025 11:20,-22.75,-22.9,-22.95,-17025,-131.6,39000,4575,N,87300,YES,0.33,30-04-2025 11:20,0.15,0.15,0.15,-12243525,-19.2,118875,264450,YES,8475,Y,-0.09
30-04-2025 11:25,-5.6,-6,-7,44250,-648.7,25575,-6000,YES,375,Y,0.01,24423.3,24420.1,30-04-2025 11:25,-3.3,-3.2,-3.2,-17175,-120.7,40125,-7875,YES,20775,N,0.15,30-04-2025 11:25,0.4,0.35,0.35,1788900,-19.1,153450,339825,YES,-290250,YES,-0.09
30-04-2025 11:30,-5.1,-3,-3.1,62475,-866.3,32850,9225,N,8400,N,-0.07,24420.1,24415,30-04-2025 11:30,0.9,1.35,1.35,12975,-115.4,39150,30825,Y,23850,N,0.07,30-04-2025 11:30,0.35,0.35,0.35,-1196475,-18.3,124875,-143925,Y,152700,Y,-0.09
30-04-2025 11:35,5,2.4,3.7,-8025,-695.3,21900,6150,N,-900,Y,-0.04,24415,24417.2,30-04-2025 11:35,5.5,5.25,5.25,-41325,-111.2,42450,-12825,YES,15750,N,0.1,30-04-2025 11:35,-0.3,-0.4,-0.4,-4046925,-18.35,108600,60750,YES,3150,N,-0.08
30-04-2025 11:40,2.8,2,1.9,-13950,-889.6,23025,-1200,YES,2175,N,0,24417.2,24421.8,30-04-2025 11:40,-5.2,-5.15,-5.05,-35175,-120.3,46650,-12300,N,-28200,Y,0.12,30-04-2025 11:40,-0.05,-0.05,-0.05,8703525,-17.9,112200,380925,YES,-348675,YES,-0.04
30-04-2025 11:45,-6.8,-5,-5.8,975,-716,22875,450,N,2625,N,-0.16,24421.8,24415,30-04-2025 11:45,-2.55,-2.8,-2.85,-56100,-115.55,40800,335175,Y,38925,YES,0.01,30-04-2025 11:45,0.1,0.05,0.05,12335475,-19.35,118425,-252000,Y,227850,Y,-0.11
30-04-2025 11:50,4,5,9.2,-5775,-1125.5,28575,2325,N,-1575,Y,-0.01,24415,24419,30-04-2025 11:50,7.6,8.05,8.15,42525,-117.6,40800,13200,N,-39300,Y,0.11,30-04-2025 11:50,-0.25,-0.2,-0.2,12837675,-18.65,131550,-30750,YES,34350,N,-0.07
30-04-2025 11:55,9.5,9.4,8,-135975,-724.2,23400,1275,YES,-3675,Y,0.06,24420,24429.4,30-04-2025 11:55,10.5,10.5,10.55,12525,-128.95,41925,-300525,YES,-42975,Y,0.32,30-04-2025 11:55,-0.05,0,0,4554600,-18.1,108150,-305850,Y,-148050,YES,-0.05
30-04-2025 12:00,8.1,8.2,4.1,-47025,-985.9,28200,4125,N,3225,N,0.11,24428.7,24437.1,30-04-2025 12:00,0.55,0.6,0.75,22350,-126.7,43275,-48975,Y,-26400,N,0.33,30-04-2025 12:00,0,-0.05,-0.05,4850400,-18.7,118425,-24225,YES,-29925,Y,-0.04
30-04-2025 12:05,-3,-1.8,-3,-12225,-721.8,20175,1875,YES,11550,N,0.05,24439.4,24434.2,30-04-2025 12:05,1.2,1.2,1.1,-25125,-121.75,38700,9825,Y,26325,YES,0.14,30-04-2025 12:05,0.1,0.1,0.1,2449425,-17.05,104250,-42600,Y,-30075,YES,-0.02
30-04-2025 12:10,0.8,0.9,0.2,-23925,-672.8,24375,1125,YES,-3600,Y,0.15,24434.2,24435,30-04-2025 12:10,-2.85,-2.65,-2.7,29325,-125.35,39750,-34350,YES,2250,Y,0.27,30-04-2025 12:10,-0.3,-0.3,-0.3,7543350,-18.65,109875,-183900,Y,-22875,N,-0.04
30-04-2025 12:15,4.3,2.2,2.9,-64725,-896.3,27525,1350,N,4050,N,0.16,24435,24439.3,30-04-2025 12:15,1.3,1.15,1.15,9375,-119.55,42225,3600,Y,20775,N,0.18,30-04-2025 12:15,-0.65,-0.65,-0.65,2321850,-18.3,113250,-257700,Y,269775,Y,-0.06
30-04-2025 12:20,-1.2,-1.7,-0.5,-100350,-749.1,18900,450,YES,-525,Y,0.07,24437.2,24440,30-04-2025 12:20,0.2,-0.05,-0.05,-105975,-114,38100,-6750,YES,7575,N,0.12,30-04-2025 12:20,-0.35,-0.35,-0.35,3331050,-16.65,107700,-18000,YES,32175,N,-0.05
30-04-2025 12:25,1.2,4.2,2.3,-51675,-675.9,26925,-825,YES,-675,Y,0.31,24440,24442,30-04-2025 12:25,-4.65,-4.2,-4.3,-13500,-125.65,47700,-79200,YES,-23100,Y,0.26,30-04-2025 12:25,-0.35,-0.3,-0.3,5849400,-19.15,113325,920250,YES,-107850,YES,-0.1
30-04-2025 12:30,3,2.1,2.1,2475,-1002.8,25875,-6825,YES,2550,N,0.13,24442,24444.9,30-04-2025 12:30,1.5,1.6,1.7,-26475,-125.2,43725,7575,Y,15900,YES,0.17,30-04-2025 12:30,-0.4,-0.4,-0.4,-478575,-19.05,119325,-501675,Y,441525,Y,-0.09
30-04-2025 12:35,-3.2,-3.8,-3.3,-16425,-767.8,23775,900,N,4275,N,0.11,24444.9,24438.4,30-04-2025 12:35,0.2,0.5,0.45,10125,-108.15,37125,9600,N,12975,N,0.09,30-04-2025 12:35,0,0,0,5076600,-18.65,105450,135525,YES,-275475,YES,-0.04
30-04-2025 12:40,4.6,5.3,3.6,-32850,-927.8,21750,1650,N,-450,Y,0.17,24438.4,24443,30-04-2025 12:40,-2.65,-2.45,-2.4,9525,-111.4,46200,-114825,YES,25800,N,0.1,30-04-2025 12:40,-0.15,-0.15,-0.15,12038475,-18.05,97575,-95400,Y,196650,Y,-0.05
30-04-2025 12:45,-8.4,-7.2,-2,-14550,-859.6,21675,-2550,YES,3225,N,0.13,24443.6,24442,30-04-2025 12:45,-0.3,-0.45,-0.2,-46875,-113.35,51000,21825,Y,-39675,Y,0.1,30-04-2025 12:45,0.3,0.3,0.3,31455075,-17.35,92025,705450,YES,-529125,YES,-0.05
30-04-2025 12:50,-6.9,1.2,-1.1,-42300,-996.8,21450,3150,N,1800,Y,0.13,24442,24433,30-04-2025 12:50,-1.5,-1.55,-1.45,-1350,-109.6,45675,31200,N,-4575,YES,0.06,30-04-2025 12:50,-0.2,-0.15,-0.15,19464525,-19.1,129000,-566775,Y,550950,Y,-0.07
30-04-2025 12:55,-2.9,-5.9,-9.6,-177450,-608.4,21450,-750,YES,4275,N,0.1,24433,24430.1,30-04-2025 12:55,-7.1,-6.9,-7.05,-32850,-103.9,45225,-143850,YES,825,N,0.09,30-04-2025 12:55,0.3,0.35,0.35,12319350,-18.15,127800,-18750,YES,-430350,YES,-0.07
30-04-2025 13:00,-5.8,-6.1,-2.7,-166800,-852.8,26100,-1950,YES,-5550,Y,0.01,24430.1,24424,30-04-2025 13:00,-1.15,-1.2,-1.15,-7200,-111.9,46875,6975,Y,16800,N,0.06,30-04-2025 13:00,0,0,0,3142875,-18.85,130800,-38925,Y,200175,Y,-0.09
30-04-2025 13:05,-0.9,-0.9,0.1,-194325,-921.6,24000,11850,N,-1950,N,0,24424,24429,30-04-2025 13:05,-0.2,0,0,-23250,-114.25,47775,-358575,YES,24750,N,0.05,30-04-2025 13:05,-0.55,-0.5,-0.5,7299900,-18.65,125925,-141975,Y,266475,Y,-0.08
30-04-2025 13:10,0,5.7,1,-46800,-695.8,25200,-3900,YES,3000,N,0.02,24429,24429,30-04-2025 13:10,1.95,1.75,1.6,-41400,-105.1,45300,24450,Y,-7725,Y,0.05,30-04-2025 13:10,-0.35,-0.3,-0.3,23999850,-17.95,124200,78150,YES,120075,N,-0.04
30-04-2025 13:15,-8,-4.1,-7,92475,-469.5,24450,-15600,YES,1350,Y,0,24429,24422,30-04-2025 13:15,-3.4,-2.85,-3,-37350,-105.65,43425,-20325,YES,20250,YES,0.03,30-04-2025 13:15,0.1,0.05,0.05,21024000,-18.15,128325,747225,YES,-618300,YES,-0.07
30-04-2025 13:20,-0.9,-0.1,1.8,-154875,-635.3,22425,10575,Y,4125,N,-0.01,24422,24422.9,30-04-2025 13:20,1.3,1.35,1.4,-12600,-99.6,47550,23325,Y,-13500,Y,0.03,30-04-2025 13:20,-0.3,-0.3,-0.3,23699925,-18.6,132375,-908700,Y,654900,Y,-0.04
30-04-2025 13:25,-1,-1.2,1.2,-23700,-614.4,24450,-5175,YES,-6750,Y,0.01,24423.1,24422.1,30-04-2025 13:25,1,0.8,0.75,750,-98.2,49050,-63825,YES,-35625,Y,0.08,30-04-2025 13:25,-0.05,-0.1,-0.1,240750,-17.95,129900,1183200,YES,-544050,YES,-0.07
30-04-2025 13:30,1.9,1.9,4,-122175,-729.5,22200,-1950,N,9900,N,0.01,24422.1,24424,30-04-2025 13:30,4.05,3.7,3.75,-25425,-95,46125,-69150,YES,-46200,Y,0.06,30-04-2025 13:30,-0.5,-0.5,-0.5,12080850,-18.8,115125,-1555575,Y,757875,Y,-0.12
30-04-2025 13:35,13.9,10.2,8.9,-100200,-679.4,25650,-6825,YES,6750,N,0.08,24424,24434.2,30-04-2025 13:35,2.35,2.6,2.7,3375,-104.9,49875,-172875,YES,-31275,N,0.09,30-04-2025 13:35,0.1,0.1,0.1,25056300,-18.55,133650,981075,YES,-901275,YES,-0.06
30-04-2025 13:40,1.1,1.1,-0.5,-88800,-506.9,19350,1950,N,-6975,Y,0.04,24434.2,24435.3,30-04-2025 13:40,-1.1,-0.85,-0.85,1050,-92.45,45525,-17850,Y,29325,YES,0.06,30-04-2025 13:40,-0.05,-0.05,-0.05,24209475,-18.25,109275,-627825,Y,-107400,Y,-0.04
30-04-2025 13:45,-3.3,-3.3,-1.7,-93975,-558.2,24975,-2025,YES,-3900,N,0.06,24435.3,24432,30-04-2025 13:45,-0.3,-0.05,-0.25,-975,-91,41025,-36000,YES,-2625,Y,0.05,30-04-2025 13:45,0.05,0.05,0.05,52264800,-18.05,103275,806175,YES,-242250,YES,-0.03
30-04-2025 13:50,-3.9,-4.5,-6.6,26250,-704.8,20325,1425,N,-1800,N,0.04,24432,24427.1,30-04-2025 13:50,-2.7,-3.05,-3,28200,-88.85,46050,-3975,Y,1125,N,0.04,30-04-2025 13:50,0.1,0.05,0.05,58707975,-17.85,120675,331425,N,-90825,Y,-0.03
30-04-2025 13:55,9.9,5,9,750,-654.6,21900,22650,Y,-1800,N,0.02,24427.1,24432.1,30-04-2025 13:55,4.05,3.8,3.9,-18825,-94.6,48000,-11400,YES,-10875,Y,0.05,30-04-2025 13:55,-0.05,-0.05,-0.05,80129625,-18.6,130875,-1227225,Y,751950,Y,-0.03
30-04-2025 14:00,-2.1,-1.9,-2.5,-67575,-933.3,24225,-1950,YES,6375,N,0.04,24432.1,24430.1,30-04-2025 14:00,0.6,0.6,0.6,-12300,-98.15,46950,-1296675,YES,2775,N,0.05,30-04-2025 14:00,0.05,0.1,0.1,60506475,-17.45,105750,794850,YES,-700875,YES,-0.04
30-04-2025 14:05,-1.7,-1.8,-6.6,-46650,-497.9,27450,-4125,YES,8250,N,0.07,24430.1,24428.4,30-04-2025 14:05,-1.5,-1.45,-1.3,-10875,-94.4,43275,-91275,Y,1800,Y,0.03,30-04-2025 14:05,0,0,0,50205975,-17.55,109125,91275,N,127875,Y,-0.02
30-04-2025 14:10,4.1,-0.3,1.6,-41400,-395.7,25425,-2025,N,-975,Y,0.02,24428.4,24432.5,30-04-2025 14:10,0.4,0.45,0.45,-45075,-89.25,43050,-673200,YES,-9300,Y,0.05,30-04-2025 14:10,-0.15,-0.15,-0.15,43499850,-17.65,123000,-1019175,Y,253350,Y,-0.04
30-04-2025 14:15,-5.5,-2,-3.4,-33525,-713.8,18900,-150,N,1200,N,0.02,24431.5,24426,30-04-2025 14:15,-2.45,-2.5,-2.45,-15975,-74.35,50700,-159150,Y,-1350,N,0.04,30-04-2025 14:15,0.05,0.1,0.1,43886100,-17.9,135075,692475,YES,-302175,YES,-0.03
30-04-2025 14:20,5.3,-0.9,-1,2100,-668,23625,-900,YES,10875,N,0.02,24426,24431.3,30-04-2025 14:20,-0.95,-0.85,-0.9,50100,-79.45,41625,-14175,Y,5175,N,0.02,30-04-2025 14:20,-0.15,-0.1,-0.1,48407100,-17.45,125700,-658875,Y,162900,Y,-0.03
30-04-2025 14:25,-6.3,-2,-1.8,-12150,-695.6,23475,450,N,-7050,Y,0,24431.3,24425,30-04-2025 14:25,0.15,0.3,0.15,5850,-94.15,48675,-182100,YES,-17025,Y,0.04,30-04-2025 14:25,0.05,0.05,0.05,46680525,-17.7,108375,205650,YES,-249225,YES,-0.03
30-04-2025 14:30,-5.2,-7.9,-7.5,153075,-784.3,27975,-2925,YES,-1050,N,-0.04,24425.1,24419.9,30-04-2025 14:30,-9.4,-9.55,-9.6,-7050,-84.3,42450,-328950,YES,69075,YES,0.04,30-04-2025 14:30,0.1,0.15,0.15,32306550,-18.25,123750,-883125,Y,-495300,YES,-0.13
30-04-2025 14:35,11.1,5.4,8,195525,-720,30600,150,N,-3225,Y,-0.04,24417.1,24428.2,30-04-2025 14:35,5.5,5.85,5.75,-34800,-95.5,43725,-308625,Y,-20475,Y,0.03,30-04-2025 14:35,-0.45,-0.5,-0.5,30345750,-17.8,147000,-1310250,Y,1063500,Y,-0.09
30-04-2025 14:40,0.8,1,0.6,100650,-1209,23850,3525,N,4425,N,0.02,24428.2,24429,30-04-2025 14:40,-0.3,-0.1,-0.2,-52425,-97.25,45000,-944700,YES,2775,YES,0.03,30-04-2025 14:40,-0.2,-0.2,-0.2,57368475,-18.25,131700,-614325,YES,857325,N,-0.08
30-04-2025 14:45,8.1,7.8,6.4,-148950,-971,27900,6225,N,-3075,Y,0.1,24426,24434.1,30-04-2025 14:45,7.25,7.3,7.25,-154650,-105.4,47850,-1186875,YES,-71550,Y,0.15,30-04-2025 14:45,-0.15,-0.2,-0.2,81903300,-18.15,121050,-796275,Y,-546450,YES,-0.09
30-04-2025 14:50,18,19.6,17.9,-189075,-962.5,33900,5625,N,-41700,Y,0.53,24433.6,24451.6,30-04-2025 14:50,17.6,17.5,17.5,10125,-108.9,46500,-603900,Y,-83175,Y,0.28,30-04-2025 14:50,-0.05,0,0,110228925,-18.2,141675,337500,YES,-1263225,YES,-0.09
30-04-2025 14:55,-4.9,-3,-3,-27150,-1017.6,43650,12225,N,55800,YES,0.7,24458,24453.1,30-04-2025 14:55,-2.6,-2.65,-2.85,7350,-116.75,42600,-2070975,YES,-1050,YES,0.61,30-04-2025 14:55,-0.05,-0.05,-0.05,68768550,-17.5,98400,-1002975,Y,291600,Y,-0.05
30-04-2025 15:00,6.3,4.8,4.8,-112500,-1121,37575,-12675,YES,4575,N,1.64,24452.7,24459,30-04-2025 15:00,3.2,2.4,2.4,-16125,-134.9,40050,-2159700,YES,1275,N,0.85,30-04-2025 15:00,-0.1,-0.1,-0.1,61114350,-18.15,104775,1163250,YES,417975,Y,-0.06
30-04-2025 15:05,3.3,4.7,6,-280425,-816.5,32400,4425,N,-1500,Y,0.67,24459,24462.3,30-04-2025 15:05,6,5.4,5.5,-1875,-128.75,40125,-2155875,N,-25350,Y,0.26,30-04-2025 15:05,-0.05,-0.05,-0.05,111609750,-17.7,107400,-1775175,Y,1116825,Y,-0.04
30-04-2025 15:10,-11.3,-11.4,-12,-107250,-414.4,28350,-24075,YES,4650,N,0.47,24462.4,24451.1,30-04-2025 15:10,-15.75,-17.35,-17.4,11100,-116.25,38550,-3767100,YES,7200,YES,0.19,30-04-2025 15:10,-0.1,-0.05,-0.05,1078474350,-16.85,110550,-7843200,Y,-833775,YES,-0.05
30-04-2025 15:15,-15,-14.5,-12.8,-136950,-1019.4,41325,-8400,N,150,Y,0.45,24451,24436,30-04-2025 15:15,-11.4,-11.4,-11.35,9375,-111.6,41625,-1634400,Y,39900,YES,0.16,30-04-2025 15:15,0,0,0,484850775,-17.55,120300,-536475,YES,-647025,Y,-0.06
30-04-2025 15:20,-20.2,-23.2,-22.6,-1322775,-405.9,41325,-60150,YES,-27150,Y,-0.35,24435.2,24415,30-04-2025 15:20,-8.2,-8.25,-8.15,-60600,-96.65,55875,-746475,Y,-20400,Y,0.04,30-04-2025 15:20,-5.55E-17,0,0,335709300,-16.9,136575,-2632650,Y,-838500,YES,-0.05
30-04-2025 15:25,-34.5,-31.5,-31,-40275,-987,49500,-123075,YES,-71175,Y,-4.78,24415,24380.5,30-04-2025 15:25,-9.6,-9.2,-9,-394050,-91.7,48675,-5268000,YES,-126525,Y,-0.04,30-04-2025 15:25,-0.05,-0.1,-0.1,365445150,-18.85,179325,-27114675,Y,-1331775,YES,-0.1
