last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,high,low,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_2,close_2,high,low,avg_trade_price,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price,timestamp,cur_open,open,close,pre_prev_close,nifty_cur_open,nifty_prev_open,nifty_prev_close,nifty_pre_prev_close,ce_symbol,ce_cur_open,ce_prev_open,ce_prev_close,ce_pre_prev_close,pe_symbol,pe_cur_open,pe_prev_open,pe_prev_close,pe_pre_prev_close
25-08-2025 12:10,0.7,66150,208,83700,328125,0.4,-0.8,-244425,-737.9,34500,32775,Y,-12075,Y,24965.06,25000.5,25001.2,25002,24992.9,25-08-2025 12:10,1.15,1764150,336,468225,543075,1.5,1.6,-74850,-140,58875,-38850,YES,-61725,Y,146.65,147.8,147.85,141.1,124.12,25-08-2025 12:10,-0.15,2046225,339,1703775,1605150,-0.1,-0.1,98625,-53.55,78150,-16575,Y,30300,N,43,42.85,45.5,42.8,64.66,25-08-2025 12:10,24973.45,24969.9,24973.1,24968.4,25001.2,25000.5,25001.4,25002,NIFTY25AUG25000CE,85.9,85.2,86,85.05,NIFTY25AUG25000PE,81,81.5,80.8,81.65
25-08-2025 12:15,13.8,199200,247,192000,4755750,13.7,13.6,-4563750,-1043.7,43500,23325,N,-102450,Y,24967.06,25001.2,25015,25015,24996.8,25-08-2025 12:15,7.2,3742500,357,437400,570300,7.2,7.2,-132900,-149.85,62175,34800,Y,-353250,Y,147.3,154.5,156.45,144.3,124.83,25-08-2025 12:15,-2.75,3676050,352,1701000,1779000,-2.75,-2.75,-78000,-52.7,77100,-222525,Y,28875,N,43,40.25,44.65,39.65,64.18,25-08-2025 12:15,24980.1,24973.45,24978.8,24973.1,25015,25001.2,25015,25001.4,NIFTY25AUG25000CE,90.9,85.9,91.1,86,NIFTY25AUG25000PE,76.7,81,76.65,80.8
25-08-2025 12:20,-8.9,71250,210,100500,95700,-8,-8.6,4800,-778.9,40350,-7425,YES,-4500,YES,24967.86,25016.9,25008,25017,25003.2,25-08-2025 12:20,-4.05,2114325,346,507975,489750,-3.9,-3.9,18225,-147.95,59925,-58125,YES,176850,YES,155,150.95,156.15,147.75,125.24,25-08-2025 12:20,1.4,2598750,343,1643400,1945575,1.4,1.4,-302175,-51.9,86925,207150,YES,-2100,YES,40.15,41.55,42.7,40.05,63.84,25-08-2025 12:20,24978.75,24980.1,24977.95,24978.8,25008,25015,25008,25015,NIFTY25AUG25000CE,88.35,90.9,88.2,91.1,NIFTY25AUG25000PE,78.85,76.7,79,76.65
25-08-2025 12:25,-0.4,52500,203,74100,70575,-2.5,-1.3,3525,-746.9,34350,31125,Y,4725,N,24968.38,25008,25007.6,25012.9,25003,25-08-2025 12:25,-1.1,1408200,354,474000,521325,-1.05,-1.1,-47325,-145.7,56775,-49575,N,31050,N,151.25,150.15,154.65,148.05,125.5,25-08-2025 12:25,-0.15,1482450,357,1605450,1847025,0,0,-241575,-50.3,75225,97725,N,69000,Y,41.5,41.35,42.4,39.95,63.65,25-08-2025 12:25,24975.65,24978.75,24975.65,24977.95,25005.5,25008,25007.6,25008,NIFTY25AUG25000CE,87.8,88.35,87.6,88.2,NIFTY25AUG25000PE,78.65,78.85,78.75,79
25-08-2025 12:30,3.7,73725,171,52575,113925,4,3.8,-61350,-794.6,33075,-9975,YES,2100,Y,24969.07,25005.5,25009.2,25014.7,25000.2,25-08-2025 12:30,2.15,1927725,360,512250,522525,2.25,2.25,-10275,-142.65,62325,8850,Y,-2550,Y,150.15,152.3,154.8,145.4,125.84,25-08-2025 12:30,-1.7,2594100,360,1730550,1735725,-1.7,-1.7,-5175,-49.05,79275,-39900,Y,37425,N,41.25,39.55,43.15,38.7,63.33,25-08-2025 12:30,24978.75,24976.3,24977.75,24975.65,25009.2,25005.5,25011.4,25007.6,NIFTY25AUG25000CE,88.8,87.8,89,87.6,NIFTY25AUG25000PE,76,78.65,75.8,78.75
25-08-2025 12:35,1.6,38925,162,63600,51525,-1.9,-0.8,12075,-618.4,28650,-7725,N,22050,N,24969.47,25009.2,25010.8,25015.7,25007.1,25-08-2025 12:35,-2.3,1487400,362,383325,659850,-2.85,-2.7,-276525,-142.65,56250,-16575,YES,-75900,Y,152.25,149.95,155,149.2,126.11,25-08-2025 12:35,1.45,1740300,361,1933875,1815900,1.45,1.5,117975,-47.35,73425,90075,YES,-142950,YES,39.65,41.1,41.15,38.7,63.1,25-08-2025 12:35,24978.9,24978.75,24978.7,24977.75,25010.8,25009.2,25010.8,25011.4,NIFTY25AUG25000CE,86.95,88.8,86.9,89,NIFTY25AUG25000PE,78.4,76,78.35,75.8
25-08-2025 12:40,-0.9,128925,140,54600,53475,0.5,-0.6,1125,-783.1,27300,6000,N,-6075,Y,24970.64,25010.8,25009.9,25010.8,25003.6,25-08-2025 12:40,0.9,965325,356,435000,503475,0.7,0.75,-68475,-137.4,59700,17925,Y,17100,YES,150.1,151,152.5,147.65,126.27,25-08-2025 12:40,-1.15,1780050,361,1623375,1637325,-0.85,-0.85,-13950,-46.35,80100,9900,N,83700,Y,41.05,39.9,41.95,39.05,62.89,25-08-2025 12:40,24981.7,24978.9,24981.35,24978.7,25009.9,25010.8,25009.7,25010.8,NIFTY25AUG25000CE,87.7,86.95,87.9,86.9,NIFTY25AUG25000PE,76.7,78.4,76.65,78.35
25-08-2025 12:45,7.3,147375,171,65775,74700,7.9,8.5,-8925,-850.4,42825,-14925,YES,1575,N,24972.13,25009.9,25017.2,25018.8,25007.5,25-08-2025 12:45,5.95,1955325,359,446850,409800,6.15,6,37050,-138.25,52275,199350,Y,-6075,Y,151.15,157.1,158.2,151,126.65,25-08-2025 12:45,-3.05,2660175,358,1594350,1533075,-2.9,-2.9,61275,-45.85,71850,-107325,Y,25800,N,39.9,36.85,40.35,36.7,62.54,25-08-2025 12:45,24991.1,24981.7,24991.1,24981.35,25017.2,25009.9,25017,25009.7,NIFTY25AUG25000CE,92.3,87.7,92,87.9,NIFTY25AUG25000PE,71.3,76.7,71.55,76.65
25-08-2025 12:50,-4.4,91050,221,515325,170175,-3.8,-1.2,345150,-697.9,46875,17025,Y,-3225,Y,24973.06,25017.2,25012.8,25023.3,25011.3,25-08-2025 12:50,-3.9,2017950,360,926100,493725,-3.45,-3.5,432375,-132.35,63225,-189375,YES,-25725,Y,157.55,153.65,159,152,127.04,25-08-2025 12:50,0.65,2372400,359,1838100,1793175,0.65,0.65,44925,-45.5,66825,39900,YES,-13500,YES,36.8,37.45,38.25,35.45,62.22,25-08-2025 12:50,24992.3,24992.2,24988.55,24991.1,25012.8,25017.2,25015,25017,NIFTY25AUG25000CE,89.2,92.3,89.1,92,NIFTY25AUG25000PE,72.3,71.3,72.55,71.55
25-08-2025 12:55,3.6,40500,175,69225,94725,1,0.8,-25500,-637.4,33450,-26250,YES,3900,N,24973.43,25012.8,25016.4,25018,25011.8,25-08-2025 12:55,-0.4,949350,361,366150,410550,-0.15,-0.15,-44400,-132.4,59700,-41475,Y,-53925,Y,154.4,154,156.55,152.4,127.21,25-08-2025 12:55,0.2,1158450,359,1614375,2057850,0.2,0.15,-443475,-46.45,71100,66600,YES,21075,Y,37.45,37.65,38.3,36.75,62.07,25-08-2025 12:55,24989.95,24992.3,24989.6,24988.55,25013.1,25012.8,25013.1,25015,NIFTY25AUG25000CE,89.55,89.2,89.2,89.1,NIFTY25AUG25000PE,72.1,72.3,72.3,72.55
25-08-2025 13:00,2.6,76500,146,91875,117975,3,2.2,-26100,-608.1,34425,43275,Y,-6525,Y,24974.18,25016.4,25019,25022.6,25014.7,25-08-2025 13:00,3.55,1330575,348,402375,719250,3.25,3.25,-316875,-126.8,54075,17250,Y,-184125,Y,154.25,157.8,159.95,153,127.47,25-08-2025 13:00,-0.85,1578000,343,1809675,1807050,-0.85,-0.85,2625,-43.05,82200,-18525,Y,112725,Y,37.45,36.6,38.15,35.65,61.86,25-08-2025 13:00,24993.5,24989.95,24993.5,24989.6,25018.9,25013.1,25018.9,25013.1,NIFTY25AUG25000CE,91.7,89.55,91.65,89.2,NIFTY25AUG25000PE,70.65,72.1,70.55,72.3
25-08-2025 13:05,2.9,55425,141,57750,113550,2.7,2.6,-55800,-611,29850,-39300,YES,15075,YES,24974.71,25019,25021.9,25023.7,25013.1,25-08-2025 13:05,-0.3,837450,313,449475,399825,-0.1,-0.25,49650,-139.05,57525,-12450,YES,57975,YES,157.25,156.95,158.35,153.4,127.63,25-08-2025 13:05,0.25,1212375,304,2028225,2019825,0.25,0.2,8400,-45.2,75375,29250,YES,-32400,YES,36.55,36.8,38.25,36.35,61.7,25-08-2025 13:05,24996.5,24994.5,24994.95,24993.5,25021.9,25018.9,25022.1,25018.9,NIFTY25AUG25000CE,91.65,91.7,91.5,91.65,NIFTY25AUG25000PE,70.95,70.65,71,70.55
25-08-2025 13:10,-0.4,46125,173,50100,133650,-0.4,-0.8,-83550,-602.2,30750,13050,Y,-12600,Y,24975.15,25020.7,25020.3,25025,25016,25-08-2025 13:10,2,1112700,327,351450,508650,2.45,2.55,-157200,-131.7,58800,20550,Y,-76350,Y,157,159,160.7,155.25,127.85,25-08-2025 13:10,-1,1542975,330,2200575,1646475,-1,-1.05,554100,-41.8,78300,-106425,Y,150375,Y,36.95,35.95,37.5,35.6,61.5,25-08-2025 13:10,25001.8,24996.5,25000.85,24994.95,25020.3,25021.9,25020.2,25022.1,NIFTY25AUG25000CE,93,91.65,93.05,91.5,NIFTY25AUG25000PE,69.7,70.95,69.7,71
25-08-2025 13:15,-11.1,84075,220,93675,132075,-10.5,-10.8,-38400,-716.1,34275,-1800,YES,22500,YES,24975.9,25020.3,25009.2,25023.8,25009.2,25-08-2025 13:15,-9.25,1305600,362,483525,443400,-9.45,-9.4,40125,-136.3,59325,-155175,YES,58425,YES,159.4,150.15,159.4,149.3,128.07,25-08-2025 13:15,2.95,1702875,362,2133825,1732575,3,2.95,401250,-46.5,79800,128250,YES,-218550,YES,35.95,38.9,39,35.95,61.3,25-08-2025 13:15,24995.25,25001.8,24995.15,25000.85,25009.2,25020.3,25009.2,25020.2,NIFTY25AUG25000CE,85.7,93,86.1,93.05,NIFTY25AUG25000PE,75.1,69.7,75,69.7
25-08-2025 13:20,0.5,70350,230,87900,177525,-3.7,-2.6,-89625,-667.4,33825,-34800,YES,-825,Y,24976.33,25007.5,25008,25012.6,25000.5,25-08-2025 13:20,-2.75,1556400,362,455100,479250,-3.25,-3.25,-24150,-142.65,59325,33750,Y,-101250,Y,149.05,146.3,151.95,144.3,128.26,25-08-2025 13:20,1.25,3199575,362,2158875,2408025,1.35,1.35,-249150,-55.65,79875,26475,N,95775,Y,39.05,40.3,40.95,38.3,60.96,25-08-2025 13:20,24990.8,24995.25,24989.7,24995.15,25008,25009.2,25005.5,25009.2,NIFTY25AUG25000CE,82.95,85.7,82.95,86.1,NIFTY25AUG25000PE,77.5,75.1,77.55,75
25-08-2025 13:25,-7.4,44400,172,69525,59775,-3.8,-4.9,9750,-829.6,33675,17175,Y,9075,N,24976.58,25008.5,25001.1,25014.9,24999.9,25-08-2025 13:25,-2.4,1412400,359,453825,596775,-2.35,-2.35,-142950,-137.65,62325,17625,N,96675,YES,145.95,143.55,151.9,141.9,128.42,25-08-2025 13:25,0.85,2994600,362,1973700,1991100,0.95,0.95,-17400,-55.95,77025,44625,N,-42525,YES,40.3,41.15,41.9,38,60.65,25-08-2025 13:25,24987.95,24990.8,24987.95,24989.7,25004,25008,25001.1,25005.5,NIFTY25AUG25000CE,81.3,82.95,81.15,82.95,NIFTY25AUG25000PE,78.8,77.5,78.75,77.55
25-08-2025 13:30,1.2,84150,155,47100,53550,4,4,-6450,-610.4,27000,-13350,YES,1725,Y,24977.08,25004,25005.2,25012,25000,25-08-2025 13:30,3.5,1019775,353,526425,533250,3.3,3.3,-6825,-130.75,64875,32325,N,-39750,Y,143.75,147.25,151.95,143.2,128.55,25-08-2025 13:30,-0.95,2015325,356,1937475,1766175,-0.9,-0.9,171300,-50.75,93525,-2850,Y,21675,Y,41.2,40.25,41.35,38.25,60.45,25-08-2025 13:30,24988.95,24988.35,24988.25,24987.95,25005.2,25004,25007.4,25001.1,NIFTY25AUG25000CE,84.05,81.3,83.95,81.15,NIFTY25AUG25000PE,77,78.8,77.15,78.75
25-08-2025 13:35,7.9,178050,139,30075,86250,7.3,5.1,-56175,-539.5,23400,22575,Y,-22500,Y,24978.3,25005.2,25013.1,25018,25005.1,25-08-2025 13:35,5.3,1217700,342,493575,491850,5.1,5.15,1725,-135.2,57750,7575,N,-61275,Y,146.8,152.1,155.55,146.8,128.73,25-08-2025 13:35,-1.55,1636050,342,2015175,1780275,-1.45,-1.4,234900,-48.6,89025,7650,N,86700,Y,40.3,38.75,40.3,37.3,60.27,25-08-2025 13:35,24992.9,24988.95,24992.4,24988.25,25014,25005.2,25014,25007.4,NIFTY25AUG25000CE,88.05,84.05,88,83.95,NIFTY25AUG25000PE,74.45,77,74.25,77.15
25-08-2025 13:40,1.5,194025,147,68925,70425,-0.1,0.6,-1500,-372.6,24675,12525,N,15600,YES,24979.56,25013.1,25014.6,25016.4,25011.2,25-08-2025 13:40,0.75,604575,254,435750,512925,0.9,0.8,-77175,-131.2,51750,-39675,YES,15000,YES,152.2,152.95,154.4,149.55,128.81,25-08-2025 13:40,-1,915450,236,2007300,2000175,-1,-1.05,7125,-46.65,86175,-24825,Y,66600,N,38.85,37.85,39.3,37.35,60.18,25-08-2025 13:40,24996.8,24992.9,24996.45,24992.4,25014,25014,25014,25014,NIFTY25AUG25000CE,88.1,88.05,88.35,88,NIFTY25AUG25000PE,72.9,74.45,73.05,74.25
25-08-2025 13:45,8.3,94500,198,61050,128625,11,11.3,-67575,-812.8,35850,6000,N,-11250,Y,24980.27,25014.6,25022.9,25028,25010.3,25-08-2025 13:45,8.1,1962000,228,520650,696000,8.4,8.45,-175350,-144.15,69300,69225,Y,-146850,Y,152.95,161.05,162.9,150.55,129.17,25-08-2025 13:45,-2.65,2569650,215,2148525,1770225,-2.6,-2.6,378300,-44.1,77475,-206775,Y,-17250,YES,37.85,35.2,38.75,34.75,59.88,25-08-2025 13:45,25005.8,24996.8,25003.7,24996.45,25026,25014,25026,25014,NIFTY25AUG25000CE,94.75,88.1,94.4,88.35,NIFTY25AUG25000PE,68.3,72.9,68.65,73.05
25-08-2025 13:50,6.1,52650,221,152250,300225,2.9,3.2,-147975,-795.1,31425,14850,N,-8400,N,24980.72,25022.9,25029,25030,25021.7,25-08-2025 13:50,2.25,1631100,298,503700,449175,2.4,2.35,54525,-154.5,59550,37050,N,141675,YES,161.65,163.9,165.45,159.2,129.49,25-08-2025 13:50,-0.85,2258775,300,1888950,2592750,-0.9,-0.9,-703800,-46.3,85050,14100,YES,-27225,YES,35.15,34.3,35.5,33.8,59.62,25-08-2025 13:50,25009.4,25005.8,25008.25,25003.7,25029,25026,25029,25026,NIFTY25AUG25000CE,96.55,94.75,96.55,94.4,NIFTY25AUG25000PE,66.75,68.3,66.65,68.65
25-08-2025 13:55,-1.2,83250,176,125850,239700,-0.5,-1.1,-113850,-501.8,36150,-39750,YES,47775,YES,24981.41,25029,25027.8,25030,25025,25-08-2025 13:55,-4,990375,342,431025,459300,-3.8,-3.9,-28275,-158.4,62775,-37425,YES,151800,N,163.75,159.75,164.7,159.65,129.69,25-08-2025 13:55,1.5,1768500,350,2776050,2641275,1.35,1.35,134775,-47.25,84300,111000,YES,-22425,N,34.25,35.75,35.75,33.55,59.41,25-08-2025 13:55,25005.2,25009.4,25004.65,25008.25,25027.8,25029,25026,25029,NIFTY25AUG25000CE,93.1,96.55,93.15,96.55,NIFTY25AUG25000PE,68.7,66.75,68.65,66.65
25-08-2025 14:00,-7.8,86250,199,332550,275175,-6.4,-6.1,57375,-479.9,33150,15900,Y,-21375,Y,24982.06,25027.8,25020,25029.5,25018.1,25-08-2025 14:00,-1.55,1067925,281,352950,438450,-1.55,-1.5,-85500,-148.05,58425,-14100,Y,-133500,Y,159.6,158.05,163.55,157.6,129.89,25-08-2025 14:00,0.25,1711950,289,1980000,1905075,0.3,0.3,74925,-46,83325,-13275,Y,116475,Y,35.8,36.05,36.3,34.7,59.22,25-08-2025 14:00,25003.8,25005.2,25002.35,25004.65,25020,25027.8,25020,25026,NIFTY25AUG25000CE,91.8,93.1,91.9,93.15,NIFTY25AUG25000PE,69.7,68.7,69.6,68.65
25-08-2025 14:05,5.9,58875,171,58200,102600,6,5.9,-44400,-875.3,28350,-16350,YES,14625,YES,24982.49,25021.7,25027.6,25030,25019.6,25-08-2025 14:05,1.9,1068825,348,479250,576675,2.2,2.15,-97425,-158.3,61725,2025,N,16875,YES,158.25,160.15,163.55,157.85,130.09,25-08-2025 14:05,-0.1,1269675,354,1877850,1928925,-0.1,-0.15,-51075,-46.2,77925,24675,YES,55350,N,36,35.9,36.15,34.6,59.08,25-08-2025 14:05,25008,25003.8,25008.6,25002.35,25027.6,25020,25027.6,25020,NIFTY25AUG25000CE,93.6,91.8,93.65,91.9,NIFTY25AUG25000PE,69.1,69.7,69,69.6
25-08-2025 14:10,-14,55950,204,78150,86850,-14.6,-13.6,-8700,-598.9,30225,46275,Y,-29325,Y,24982.84,25027.6,25013.6,25027.8,25010,25-08-2025 14:10,-8.7,1362375,338,452400,365250,-8.8,-8.7,87150,-158.7,63225,-76125,YES,-41550,Y,160.4,151.7,162.3,150.55,130.3,25-08-2025 14:10,2.7,1905600,345,1905225,2324250,2.6,2.55,-419025,-49.9,81900,-19725,Y,-167325,YES,35.8,38.5,38.7,35.25,58.89,25-08-2025 14:10,24997.1,25008,24997.25,25008.6,25014,25027.6,25013.6,25027.6,NIFTY25AUG25000CE,86.8,93.6,86.85,93.65,NIFTY25AUG25000PE,73.4,69.1,73.45,69
25-08-2025 14:15,-5,63450,219,65625,129750,-3.2,-4,-64125,-950.9,33525,-36825,YES,22200,YES,24983.17,25014,25009,25025,25005,25-08-2025 14:15,-4.2,2676525,360,424575,654225,-4.45,-4.45,-229650,-166.7,65475,33375,Y,-30150,N,151.75,147.55,162.05,145,130.66,25-08-2025 14:15,1.2,3940875,360,1887375,1993875,1.1,1.1,-106500,-54.45,91050,68325,YES,-66300,Y,38.2,39.4,39.9,35.3,58.52,25-08-2025 14:15,24997.55,24997.1,24997.9,24997.25,25009,25014,25009,25013.6,NIFTY25AUG25000CE,83.85,86.8,84,86.85,NIFTY25AUG25000PE,75.85,73.4,76,73.45
25-08-2025 14:20,-12.7,75375,281,70575,155325,-13.6,-15,-84750,-1130.4,36075,11175,Y,-4350,Y,24983.33,25005.4,24992.7,25010,24990.6,25-08-2025 14:20,-9.2,2091975,361,492450,587475,-9.7,-9.65,-95025,-147,61425,-64275,YES,-21675,N,147.2,138,147.9,134.4,130.77,25-08-2025 14:20,3.1,5756475,358,2034750,2328225,3.15,3.2,-293475,-58.75,88575,-28275,Y,-175200,YES,39.35,42.45,43.9,39.1,58.11,25-08-2025 14:20,24984.35,24997.55,24984.5,24997.9,24992.7,25009,24992,25009,NIFTY25AUG25000CE,77,83.85,76.8,84,NIFTY25AUG25000PE,81.35,75.85,81.7,76
25-08-2025 14:25,0.7,69825,273,63825,186225,1,1.9,-122400,-1063.5,36675,9750,N,-9300,Y,24983.47,24993.2,24993.9,25000,24990,25-08-2025 14:25,0.7,1425675,348,503925,677325,0.55,0.5,-173400,-143.7,65550,20400,Y,36375,YES,138.5,139.2,142.35,135.65,130.84,25-08-2025 14:25,-0.7,3492825,351,2003700,2156550,-0.65,-0.65,-152850,-58,90225,-29025,Y,8325,Y,42.65,41.95,43.75,39.95,57.87,25-08-2025 14:25,24985.75,24984.35,24985.75,24984.5,24993.9,24992.7,24993.9,24992,NIFTY25AUG25000CE,78.05,77,77.6,76.8,NIFTY25AUG25000PE,80.35,81.35,80.75,81.7
25-08-2025 14:30,-8.9,76425,254,173925,93150,-8.2,-8.9,80775,-1070.2,37425,-3675,YES,25575,YES,24983.56,24996.9,24988,24999,24986,25-08-2025 14:30,-6.45,1546875,336,607275,705525,-6.6,-6.65,-98250,-149.5,77325,7875,N,46125,N,139.5,133.05,139.9,131,130.87,25-08-2025 14:30,1.65,4035675,340,2119275,2371050,1.6,1.6,-251775,-65.25,102375,35025,YES,-77325,YES,41.95,43.6,44.25,41.15,57.62,25-08-2025 14:30,24975.95,24985.35,24976.15,24985.75,24986.5,24993.9,24986.5,24993.9,NIFTY25AUG25000CE,73.15,78.05,73.05,77.6,NIFTY25AUG25000PE,83.5,80.35,83.8,80.75
25-08-2025 14:35,-4.6,150300,266,86700,140325,-3.9,-5.6,-53625,-1109.4,36075,36375,Y,-7725,Y,24983.65,24986.2,24981.6,24992.9,24980.6,25-08-2025 14:35,-2.5,2197875,354,616575,580275,-3.6,-3.6,36300,-144.9,75375,-30825,YES,45375,N,133.3,130.8,133.55,127.4,130.87,25-08-2025 14:35,0,5362800,354,1882500,1972950,0.3,0.25,-90450,-62.6,85950,-47400,Y,-37650,Y,43.65,43.65,45.3,42.2,57.32,25-08-2025 14:35,24964,24975.95,24963.85,24976.15,24986,24986.5,24981.6,24986.5,NIFTY25AUG25000CE,70.6,73.15,70.05,73.05,NIFTY25AUG25000PE,83.95,83.5,84.7,83.8
25-08-2025 14:40,-4.4,77625,228,142500,374250,-2.2,-1,-231750,-1024.5,41550,-25575,YES,38475,YES,24983.61,24986,24981.6,24986,24974.7,25-08-2025 14:40,-1.05,1886850,347,635400,725700,-1.15,-1.05,-90300,-131.85,71325,40650,Y,13875,N,130.25,129.2,130.25,122.3,130.82,25-08-2025 14:40,0.1,4046325,362,1915575,2584125,0.15,0.2,-668550,-65,98550,-45000,N,86775,Y,43.5,43.6,46.55,43,57.11,25-08-2025 14:40,24961.2,24964,24960.85,24963.85,24981.6,24986,24981.6,24981.6,NIFTY25AUG25000CE,69.55,70.6,69.8,70.05,NIFTY25AUG25000PE,84.35,83.95,84.15,84.7
25-08-2025 14:45,13.8,74025,258,82575,129600,10.3,10.4,-47025,-984.7,36150,-11850,N,-6375,Y,24983.65,24981.6,24995.4,24999,24980,25-08-2025 14:45,6.8,2118675,354,646650,792300,6.65,6.7,-145650,-140.1,77325,5550,N,-38700,Y,128.9,135.7,137.5,126.8,130.84,25-08-2025 14:45,-3.45,4146900,356,1787925,2072625,-3.6,-3.6,-284700,-62.35,88200,-120600,Y,-116625,YES,43.55,40.1,44.9,38.25,56.85,25-08-2025 14:45,24972.7,24961.2,24971.4,24960.85,24995.4,24981.6,24995.4,24981.6,NIFTY25AUG25000CE,74.35,69.55,74.3,69.8,NIFTY25AUG25000PE,78.65,84.35,78.7,84.15
25-08-2025 14:50,9.9,143250,236,94425,155850,4.9,4.5,-61425,-1049.9,35175,6600,N,-3675,N,24983.92,24991.7,25001.6,25001.6,24991.5,25-08-2025 14:50,3.25,1610550,367,530550,617775,3.55,3.5,-87225,-147.4,68100,-7275,YES,78000,YES,135.7,138.95,139.5,134.4,130.9,25-08-2025 14:50,-1.05,2444250,368,1689225,2244825,-1.05,-1,-555600,-54.4,92100,125625,YES,-135975,YES,40.05,39,40.4,37.05,56.67,25-08-2025 14:50,24981.2,24972.7,24980.4,24971.4,25001.6,24995.4,25001.6,24995.4,NIFTY25AUG25000CE,77,74.35,77,74.3,NIFTY25AUG25000PE,76.6,78.65,76.8,78.7
25-08-2025 14:55,9.1,60750,220,93075,221400,9.1,8.5,-128325,-986.2,35175,-41475,YES,-6900,Y,24984.1,24996.6,25005.7,25012.6,24996,25-08-2025 14:55,5.55,2283450,358,500700,613350,5.6,5.75,-112650,-154.75,63975,-18450,YES,-71025,Y,139,144.55,148.05,137.6,131.05,25-08-2025 14:55,-2.55,2943075,359,1808625,2524125,-2.3,-2.3,-715500,-52.8,92400,-12375,Y,61500,Y,39.25,36.7,39.7,35.5,56.45,25-08-2025 14:55,24991.15,24981.2,24990.15,24980.4,25005.7,25001.6,25008,25001.6,NIFTY25AUG25000CE,80.9,77,81.25,77,NIFTY25AUG25000PE,73.25,76.6,73.15,76.8
25-08-2025 15:00,-16.6,54225,228,73800,131925,-17.2,-16,-58125,-1545.6,34425,-36075,N,35250,YES,24984.18,25004.3,24987.7,25008,24985,25-08-2025 15:00,-14,1997850,350,510075,569925,-14.1,-14,-59850,-144.2,65550,161400,Y,76275,YES,145.5,131.5,145.5,129.55,131.09,25-08-2025 15:00,5.4,4267875,352,1764600,2556525,5.35,5.4,-791925,-57.75,109875,26550,YES,-63525,YES,36.65,42.05,42.5,36.65,56.19,25-08-2025 15:00,24968.95,24991.15,24968.85,24990.15,24987.7,25005.7,24987.7,25008,NIFTY25AUG25000CE,72,80.9,72.2,81.25,NIFTY25AUG25000PE,82.35,73.25,82.5,73.15
25-08-2025 15:05,-4.2,74475,218,87900,179400,-5,-3.1,-91500,-1807,36900,13275,Y,6825,N,24984.21,24987.7,24983.5,24994.8,24981,25-08-2025 15:05,-3.05,1292925,353,613875,857100,-3.25,-3.05,-243225,-126.85,76950,-59400,YES,83625,N,132.5,129.45,133.8,127.85,131.09,25-08-2025 15:05,1.35,3600300,355,1961700,2074425,1.2,1.2,-112725,-57.75,93450,52500,YES,-4650,Y,41.9,43.25,44.4,40.8,56.01,25-08-2025 15:05,24964.35,24968.95,24963.05,24968.85,24983.9,24987.7,24983.5,24987.7,NIFTY25AUG25000CE,70,72,70.05,72.2,NIFTY25AUG25000PE,82.85,82.35,83.7,82.5
25-08-2025 15:10,-5.2,128400,224,751575,89175,-4,-5.4,662400,-1569.5,41175,-29925,YES,40725,YES,24984.23,24983.9,24978.7,24990.6,24978.7,25-08-2025 15:10,-3.2,1525650,358,683475,682425,-3.2,-3.2,1050,-116.15,85350,-32625,Y,78975,N,130.1,126.9,131.15,124.8,131.06,25-08-2025 15:10,2.1,4119300,359,1896375,3115200,2.05,2.1,-1218825,-63.1,110175,9000,N,-145200,YES,42.45,44.55,45.15,42.35,55.82,25-08-2025 15:10,24954.75,24964.35,24954.9,24963.05,24980.5,24983.9,24980.5,24983.5,NIFTY25AUG25000CE,68.25,70,67.7,70.05,NIFTY25AUG25000PE,85.5,82.85,85.3,83.7
25-08-2025 15:15,4.7,151575,242,172125,177825,11.5,11.5,-5700,-1431.1,47175,-50100,YES,-225,Y,24984.32,24983.4,24988.1,24995,24979.1,25-08-2025 15:15,6.65,1581975,359,653400,1091625,6.8,6.85,-438225,-125.55,76875,179700,Y,-188700,Y,127.25,133.9,134.85,127,131.07,25-08-2025 15:15,-2.9,3590175,361,1631400,1817700,-2.9,-2.9,-186300,-60,88575,-76725,Y,8850,Y,44.8,41.9,45.25,41.1,55.65,25-08-2025 15:15,24969.15,24954.75,24969.2,24954.9,24988.1,24980.5,24989.2,24980.5,NIFTY25AUG25000CE,73.1,68.25,73.05,67.7,NIFTY25AUG25000PE,80.95,85.5,80.85,85.3
