last_traded_time,ltp,tot_buy_qty,tot_sell_qty,last_traded_time,ltp,tot_buy_qty,tot_sell_qty,ltp,tot_buy_qty,tot_sell_qty
17-04-2025 10:55,23430.8,391800,276675,17-04-2025 10:55,28.2,63834375,1598700,123.1,30708000,581850
17-04-2025 10:55,23430.2,399975,274125,17-04-2025 10:55,26.7,63852225,1615725,123.65,30701625,610350
17-04-2025 10:55,23425.1,394500,280650,17-04-2025 10:55,27.1,63856725,1615575,124.95,30692175,581100
17-04-2025 10:55,23429,396600,274725,17-04-2025 10:55,28.6,63940500,1593225,123.2,30694500,580875
17-04-2025 10:55,23430,397200,272925,17-04-2025 10:55,28.05,63946350,1601700,122,30693600,596550
17-04-2025 10:55,23426.4,402900,281850,17-04-2025 10:55,26.6,63971400,1609875,123.55,30673800,611400
17-04-2025 10:56,23426.8,399975,278625,17-04-2025 10:56,26.25,63916725,1682100,122.5,30679050,614175
17-04-2025 10:56,23421.5,402375,280800,17-04-2025 10:56,25.15,63908625,1640850,124.5,30677325,609600
17-04-2025 10:56,23427.6,403725,283725,17-04-2025 10:56,27.15,64030200,1655925,123.7,30679500,592200
17-04-2025 10:56,23430,402375,273075,17-04-2025 10:56,29,64069425,1529250,122.65,30696450,614400
17-04-2025 10:56,23430.7,400350,276675,17-04-2025 10:56,27.2,64049400,1559025,123.85,30701400,661950
17-04-2025 10:56,23430,400425,276600,17-04-2025 10:56,26.9,64044825,1576575,124.7,30698250,625350
17-04-2025 10:57,23423,401100,286725,17-04-2025 10:57,25.8,63985800,1607550,126.6,30699225,595125
17-04-2025 10:57,23427,401625,282750,17-04-2025 10:57,26,64062825,1609350,126.1,30693300,579825
17-04-2025 10:57,23426,401550,276150,17-04-2025 10:57,27.9,64162275,1584825,124.75,30690450,605550
17-04-2025 10:57,23426.9,400500,278550,17-04-2025 10:57,27.6,64174050,1596300,125.95,30689850,609525
17-04-2025 10:57,23426.7,402600,281925,17-04-2025 10:57,28.75,64179075,1591200,124.45,30691275,613950
17-04-2025 10:57,23429.5,400050,281925,17-04-2025 10:57,29.65,64208400,1581150,125.35,30676950,616050
17-04-2025 10:58,23426,396000,287700,17-04-2025 10:58,28,64198425,1616400,127.4,30678600,609900
17-04-2025 10:58,23425.2,400950,285975,17-04-2025 10:58,26.45,64190250,1657875,130.75,30682275,584625
17-04-2025 10:58,23425.2,403575,284175,17-04-2025 10:58,26,64201200,1646925,127.35,30673575,541500
17-04-2025 10:58,23424.6,402825,284400,17-04-2025 10:58,26.2,64172925,1659675,125.15,30648300,569700
17-04-2025 10:58,23420,397950,285675,17-04-2025 10:58,22.55,64143675,1677300,129.75,30673725,571725
17-04-2025 10:58,23420,401625,281475,17-04-2025 10:58,23.35,63983250,1664100,128.9,30674850,546150
17-04-2025 10:59,23420,399150,283500,17-04-2025 10:59,21.9,63964425,1681800,128.1,30679125,548550
17-04-2025 10:59,23418,396750,284250,17-04-2025 10:59,20.95,63960225,1694325,130.65,30679275,547500
17-04-2025 10:59,23418,396825,285675,17-04-2025 10:59,21.7,64044600,1683225,130.75,30695175,551475
17-04-2025 10:59,23418,394875,282150,17-04-2025 10:59,22.15,64103400,1661625,133.5,30699600,553950
17-04-2025 10:59,23414.8,391350,286800,17-04-2025 10:59,19.4,64030125,1768125,134.05,30706950,476850
17-04-2025 10:59,23414.1,392025,283725,17-04-2025 10:59,19.75,63944925,1790850,132.7,30691125,456525
17-04-2025 11:00,23410.6,389475,285825,17-04-2025 11:00,19.2,63919050,1732500,133.05,30682500,452100
17-04-2025 11:00,23416,396450,279150,17-04-2025 11:00,20.8,64107000,1723425,131.3,30674025,454200
17-04-2025 11:00,23418.1,397500,280125,17-04-2025 11:00,21.65,64141800,1700400,129.65,30649200,467625
17-04-2025 11:00,23418.5,396975,282450,17-04-2025 11:00,22.8,64212150,1665075,130.05,30646050,471150
17-04-2025 11:00,23421.4,398850,285150,17-04-2025 11:00,21.55,64256625,1686750,132.05,30652350,476475
17-04-2025 11:00,23421,399525,279975,17-04-2025 11:00,22.3,64212900,1670400,131.45,30652350,495375
17-04-2025 11:01,23416,395550,287025,17-04-2025 11:01,21.1,64187325,1719150,133.25,30656850,490275
17-04-2025 11:01,23410.2,389625,290025,17-04-2025 11:01,19.4,64162950,1741125,138.3,30658500,484200
17-04-2025 11:01,23401,385425,294675,17-04-2025 11:01,17.5,64062000,1791450,145.45,30657450,391275
17-04-2025 11:01,23393,377775,288300,17-04-2025 11:01,15.95,63982350,1826475,153.2,30668925,355575
17-04-2025 11:01,23396.2,375375,289950,17-04-2025 11:01,15.95,63938025,1818975,153,30684225,295500
17-04-2025 11:01,23399.1,387075,282675,17-04-2025 11:01,17.1,64037475,1762425,150.65,30669825,307350
17-04-2025 11:02,23397.7,386775,285300,17-04-2025 11:02,16.6,64022775,1744350,149.1,30641025,329175
17-04-2025 11:02,23399.7,388950,285225,17-04-2025 11:02,17.45,64122675,1721700,148.95,30617325,342900
17-04-2025 11:02,23398,390600,289050,17-04-2025 11:02,17.25,64179600,1737150,151.6,30619500,352500
17-04-2025 11:02,23398,391350,288300,17-04-2025 11:02,16,64194975,1802850,154.35,30608325,352350
17-04-2025 11:02,23397.4,388875,288600,17-04-2025 11:02,16.65,64164300,1742850,152.65,30614925,344925
17-04-2025 11:02,23398,393075,285300,17-04-2025 11:02,17.15,64251975,1730925,151.5,30617625,351825
17-04-2025 11:03,23400.3,393600,284025,17-04-2025 11:03,17.5,64315575,1720125,149.9,30610575,392850
17-04-2025 11:03,23396,392175,288225,17-04-2025 11:03,17.25,64331850,1725750,154.7,30593475,394650
17-04-2025 11:03,23395.5,385425,288675,17-04-2025 11:03,17.8,64266975,1764300,159.9,30588525,364425
17-04-2025 11:03,23388,371475,288900,17-04-2025 11:03,17.25,64213725,1712475,166.8,30596325,324075
17-04-2025 11:03,23388,369750,285450,17-04-2025 11:03,17.65,64212975,1762350,166.1,30585225,308025
17-04-2025 11:03,23389.9,369750,280800,17-04-2025 11:03,18,64282200,1740600,162,30577350,333450
17-04-2025 11:04,23396.9,377025,289725,17-04-2025 11:04,17.75,64271100,1776300,159.85,30558375,340800
17-04-2025 11:04,23392.4,381675,289200,17-04-2025 11:04,18,64290825,1788075,162.4,30540525,349050
17-04-2025 11:04,23391.1,387300,287250,17-04-2025 11:04,18.25,64438200,1743750,162.55,30539925,363450
17-04-2025 11:04,23390.4,381000,288825,17-04-2025 11:04,18.25,64347300,1834575,164,30537750,367500
17-04-2025 11:04,23391.4,384225,295125,17-04-2025 11:04,18.8,64342050,1840875,163.45,30541575,365550
17-04-2025 11:04,23392.2,389775,285900,17-04-2025 11:04,19.3,64335675,1752450,161.2,30541275,374400
17-04-2025 11:05,23399,396075,287325,17-04-2025 11:05,21,64335000,1763475,154.55,30518850,379350
17-04-2025 11:05,23404.1,392100,288450,17-04-2025 11:05,22.15,64348875,1719975,156.7,30497475,373650
17-04-2025 11:05,23401.2,389175,288600,17-04-2025 11:05,22.6,64317150,1751100,158.85,30502200,375975
17-04-2025 11:05,23395.6,388950,292575,17-04-2025 11:05,22.6,64355475,1787925,159.35,30511350,381150
17-04-2025 11:05,23399.7,385500,287700,17-04-2025 11:05,22.95,64351725,1781475,159.8,30511275,381300
17-04-2025 11:05,23406,390000,288300,17-04-2025 11:05,23.4,64411425,1790025,157.95,30514200,382575
17-04-2025 11:06,23401.6,390450,281250,17-04-2025 11:06,24.1,64380075,1738125,155.75,30508425,391425
17-04-2025 11:06,23399.5,390750,293175,17-04-2025 11:06,23.15,64379250,1763400,157.5,30507075,394125
17-04-2025 11:06,23404.1,390225,290400,17-04-2025 11:06,22.75,64322400,1793400,155.65,30507900,392025
17-04-2025 11:06,23402.5,388200,292275,17-04-2025 11:06,23.2,64317300,1806075,159.45,30515325,394575
17-04-2025 11:06,23405,388350,288600,17-04-2025 11:06,23.8,64370850,1780425,156.4,30515925,391425
17-04-2025 11:06,23404.8,390450,287775,17-04-2025 11:06,23.85,64403325,1769400,155.85,30509400,394200
17-04-2025 11:07,23402.7,394800,291225,17-04-2025 11:07,24.95,64403025,1773750,157.6,30516225,398475
17-04-2025 11:07,23410,398175,283875,17-04-2025 11:07,27.1,64388700,1693950,149.9,30519000,409200
17-04-2025 11:07,23414.6,401250,286425,17-04-2025 11:07,28.1,64355550,1669950,147.4,30467550,407475
17-04-2025 11:07,23411.1,402900,291075,17-04-2025 11:07,28.65,64349025,1643100,148.45,30475950,403350
17-04-2025 11:07,23413.5,398625,287175,17-04-2025 11:07,26.5,64239600,1663650,149.55,30475800,399825
17-04-2025 11:07,23416,397575,289050,17-04-2025 11:07,26.5,64138650,1706775,144.75,30465375,405300
17-04-2025 11:08,23415.3,400275,296850,17-04-2025 11:08,27.3,64127700,1720650,143.9,30473550,410025
17-04-2025 11:08,23418,398775,282150,17-04-2025 11:08,26.6,64190025,1706325,145,30472800,414300
17-04-2025 11:08,23419.2,401175,282900,17-04-2025 11:08,29.05,64210800,1677525,140,30475800,416625
17-04-2025 11:08,23421.6,398850,290325,17-04-2025 11:08,28.6,64205250,1662675,143.8,30456900,413700
17-04-2025 11:08,23425,400200,288600,17-04-2025 11:08,31.15,64226775,1655925,141.7,30461700,421650
17-04-2025 11:08,23426,402750,291300,17-04-2025 11:08,31.6,64219425,1562025,138.8,30467325,428325
17-04-2025 11:09,23440,404025,275325,17-04-2025 11:09,33.5,64173150,1551225,130.8,30457650,433125
17-04-2025 11:09,23437.4,403725,277800,17-04-2025 11:09,36.35,64153275,1410450,127.7,30424050,426225
17-04-2025 11:09,23438,393000,280800,17-04-2025 11:09,35.15,64174125,1379925,130.85,30436725,420375
17-04-2025 11:09,23439.1,399000,275175,17-04-2025 11:09,37.45,64217250,1440525,129.9,30461850,405525
17-04-2025 11:09,23439.5,406350,276750,17-04-2025 11:09,38.85,64244175,1422900,128.15,30470850,415125
17-04-2025 11:09,23440,406950,282825,17-04-2025 11:09,39.6,64197750,1439625,127.3,30471675,418950
17-04-2025 11:10,23446.7,408225,271800,17-04-2025 11:10,42.7,64208550,1349025,122.8,30451650,427500
17-04-2025 11:10,23445.4,405300,267450,17-04-2025 11:10,43.6,64215975,1208700,123.5,30462000,425100
17-04-2025 11:10,23453,416100,265125,17-04-2025 11:10,45.35,64190325,1214925,122.9,30477075,418950
17-04-2025 11:10,23445.6,397950,279075,17-04-2025 11:10,42.95,64183650,1179150,124.1,30491400,428175
17-04-2025 11:10,23445.1,403725,270375,17-04-2025 11:10,43.6,64139625,1232925,126.35,30552225,423975
17-04-2025 11:10,23445,407175,270375,17-04-2025 11:10,42.95,64172475,1207650,126.1,30530025,429075
17-04-2025 11:11,23439.1,399975,278400,17-04-2025 11:11,40.35,64170000,1228500,129.6,30537150,429150
17-04-2025 11:11,23439,400800,282150,17-04-2025 11:11,40.8,64028550,1267950,129.55,30545100,423900
17-04-2025 11:11,23444,400500,283875,17-04-2025 11:11,41.85,64089750,1316700,131.8,30549975,420750
17-04-2025 11:11,23444,399300,279000,17-04-2025 11:11,44.65,64166925,1287450,130,30558975,427800
17-04-2025 11:11,23441.2,401100,273750,17-04-2025 11:11,43.9,64133475,1215300,129,30544950,432300
17-04-2025 11:11,23441.1,400875,277050,17-04-2025 11:11,44.8,64132350,1283925,130.25,30557700,436950
17-04-2025 11:12,23445.3,402600,279450,17-04-2025 11:12,44.5,64169700,1271925,131.35,30559050,438750
17-04-2025 11:12,23444.4,402300,285525,17-04-2025 11:12,45.35,64140600,1276425,129.95,30567825,446400
17-04-2025 11:12,23445,399000,279675,17-04-2025 11:12,44.25,64044375,1264725,132.3,30575775,444825
17-04-2025 11:12,23438,396375,294900,17-04-2025 11:12,43.5,64005000,1105125,134.9,30574350,432225
17-04-2025 11:12,23442,401775,272175,17-04-2025 11:12,47,63978225,1113300,133.7,30576150,424500
17-04-2025 11:12,23444.4,401025,279150,17-04-2025 11:12,48,63992025,1081800,129.55,30564675,429675
17-04-2025 11:13,23444.4,402825,283425,17-04-2025 11:13,47.3,64001175,1079400,129.55,30567900,437100
17-04-2025 11:13,23444,400800,286425,17-04-2025 11:13,47.45,63996375,1078050,130.85,30561600,439875
17-04-2025 11:13,23441.7,398775,292275,17-04-2025 11:13,45.5,63982575,960600,134.7,30578700,442050
17-04-2025 11:13,23439.2,403575,289725,17-04-2025 11:13,43.8,63969075,992775,136.75,30586200,434550
17-04-2025 11:13,23440,405525,282450,17-04-2025 11:13,45.45,63983175,1013550,135.9,30582450,428175
17-04-2025 11:13,23437.6,400050,302250,17-04-2025 11:13,45.7,64013100,1017000,134.4,30583050,426750
17-04-2025 11:14,23437.6,398400,305175,17-04-2025 11:14,45.5,64042125,1054200,134.65,30583875,430350
17-04-2025 11:14,23441.5,402300,302100,17-04-2025 11:14,47.7,64053675,1032825,131.7,30577200,439800
17-04-2025 11:14,23447.6,401175,293775,17-04-2025 11:14,51.05,64031850,997425,127,30574650,436575
17-04-2025 11:14,23452.3,404550,270900,17-04-2025 11:14,53.95,64010475,869775,126.2,30547500,437850
17-04-2025 11:14,23454.1,403125,268125,17-04-2025 11:14,53.7,63995250,774450,126.7,30575025,416325
17-04-2025 11:14,23459.5,406350,266925,17-04-2025 11:14,59.5,64012125,754800,124.2,30582075,424050
17-04-2025 11:15,23462.9,399225,263700,17-04-2025 11:15,58.15,63995850,629550,124.2,30555975,466500
17-04-2025 11:15,23454.3,404850,284250,17-04-2025 11:15,59.1,63907575,665025,126.55,30570075,415800
17-04-2025 11:15,23460,402600,280575,17-04-2025 11:15,58.5,63931275,721650,127.15,30592725,427725
17-04-2025 11:15,23460.9,406350,272925,17-04-2025 11:15,60.55,63984675,708000,126.25,30592125,443400
17-04-2025 11:15,23462,406500,268950,17-04-2025 11:15,59.2,63986175,695250,126.4,30601125,441150
17-04-2025 11:15,23475.5,413250,258675,17-04-2025 11:15,67.55,64015650,689325,118.55,30604200,450525
17-04-2025 11:16,23478.7,405750,248775,17-04-2025 11:16,72.3,63971400,578325,115.25,30544425,463275
17-04-2025 11:16,23494.8,409800,227925,17-04-2025 11:16,79.95,63972375,465900,107,30490200,496125
17-04-2025 11:16,23493.5,409725,227250,17-04-2025 11:16,77.6,63938925,462450,108,30464250,467400
17-04-2025 11:16,23493.3,413550,230925,17-04-2025 11:16,80.95,63933150,505800,109.25,30490500,458400
17-04-2025 11:16,23494.6,403050,230625,17-04-2025 11:16,79.25,63973350,518550,110.25,30502500,470250
17-04-2025 11:16,23492.2,402375,233775,17-04-2025 11:16,76.8,64005375,550050,111.45,30534300,469050
17-04-2025 11:17,23479.9,401550,237975,17-04-2025 11:17,71.3,63950250,609450,113,30561450,480975
17-04-2025 11:17,23487.5,399375,248400,17-04-2025 11:17,75.1,63841275,630075,107.65,30600825,495675
17-04-2025 11:17,23488.9,414825,241050,17-04-2025 11:17,72.8,63902850,687450,110.2,30567225,504900
17-04-2025 11:17,23487.1,411075,236700,17-04-2025 11:17,75,63966225,706425,108.25,30586875,521325
17-04-2025 11:17,23489,418950,240075,17-04-2025 11:17,74,64005300,711300,108.45,30590925,549975
17-04-2025 11:17,23494,420675,240525,17-04-2025 11:17,80.05,64057350,699000,106.5,30596850,563400
17-04-2025 11:18,23491.7,403125,241500,17-04-2025 11:18,74.95,64025175,685500,109.4,30634050,557175
17-04-2025 11:18,23485.8,412050,246975,17-04-2025 11:18,74.5,63926550,698925,108.6,30680700,557175
17-04-2025 11:18,23491.1,421350,247200,17-04-2025 11:18,78.05,63960225,717900,106.35,30691800,572700
17-04-2025 11:18,23490,427500,252000,17-04-2025 11:18,75.15,63984225,724350,109.7,30687975,582000
17-04-2025 11:18,23489,418650,252225,17-04-2025 11:18,76.2,63974925,772500,107.35,30732300,545925
17-04-2025 11:18,23490,427500,247950,17-04-2025 11:18,77.8,63931800,796500,105.9,30765900,556350
17-04-2025 11:19,23494,425775,241725,17-04-2025 11:19,78.1,63937875,763050,103.6,30765375,556050
17-04-2025 11:19,23503,427650,226125,17-04-2025 11:19,80.05,63899325,771375,103.25,30696375,564450
17-04-2025 11:19,23495,428850,234375,17-04-2025 11:19,75.4,63876975,685350,106.75,30699825,571425
17-04-2025 11:19,23493,423075,237075,17-04-2025 11:19,76.25,63843750,717150,104.15,30735825,575700
17-04-2025 11:19,23500,429900,225300,17-04-2025 11:19,81,63913575,704100,100.45,30726075,620850
17-04-2025 11:19,23502.9,427425,222900,17-04-2025 11:19,78.4,63947475,713775,101.6,30672300,616125
17-04-2025 11:20,23502,423075,227550,17-04-2025 11:20,79.3,63931200,755850,100.8,30702750,622275
17-04-2025 11:20,23499.9,423450,233550,17-04-2025 11:20,80.2,63962250,761250,101.05,30741525,613725
17-04-2025 11:20,23503,421050,237975,17-04-2025 11:20,78.2,63974175,756300,102.4,30748275,630525
17-04-2025 11:20,23503,422550,227925,17-04-2025 11:20,78,63993450,753375,101.7,30751575,626250
17-04-2025 11:20,23497.4,424125,234375,17-04-2025 11:20,72.05,63981900,832425,105.55,30724050,637500
17-04-2025 11:20,23496,413025,232425,17-04-2025 11:20,70.7,63720600,857400,104.3,30752250,588975
17-04-2025 11:21,23496.7,424425,237225,17-04-2025 11:21,71.1,63680400,879450,100.15,30763725,639675
17-04-2025 11:21,23495,422700,234450,17-04-2025 11:21,71.1,63690150,909075,98.5,30694125,654975
17-04-2025 11:21,23496.8,425625,244875,17-04-2025 11:21,69.65,63713700,942675,98.8,30726675,655875
17-04-2025 11:21,23497,429225,245325,17-04-2025 11:21,70.95,63742575,968400,96.5,30738750,684075
17-04-2025 11:21,23491,429675,241575,17-04-2025 11:21,68.65,63792975,966900,98.95,30746700,716400
17-04-2025 11:21,23499.2,436125,241425,17-04-2025 11:21,71.55,63804075,978000,100.5,30793650,704400
17-04-2025 11:22,23498.9,429375,240525,17-04-2025 11:22,71.6,63804975,967650,97.6,30832800,726000
17-04-2025 11:22,23493.6,430725,247950,17-04-2025 11:22,67.4,63761850,1021575,98.85,30827175,729375
17-04-2025 11:22,23490.9,423075,251175,17-04-2025 11:22,65.6,63700875,1029975,98.85,30848175,726225
17-04-2025 11:22,23493.6,422400,242100,17-04-2025 11:22,66.7,63603150,1041450,98.3,30871800,731250
17-04-2025 11:22,23488,426975,248325,17-04-2025 11:22,64.9,63623475,1035075,99.85,30892800,729300
17-04-2025 11:22,23487,423900,245175,17-04-2025 11:22,64.8,63634500,1039200,100.8,30918750,730275
17-04-2025 11:23,23490,427875,246900,17-04-2025 11:23,65.6,63678525,1036200,100.4,30933750,734250
17-04-2025 11:23,23488.7,428025,244875,17-04-2025 11:23,67.85,63707775,1038975,100.7,30963600,745425
17-04-2025 11:23,23485.4,433725,247500,17-04-2025 11:23,67,63728250,1062525,102.6,30971775,752400
17-04-2025 11:23,23493,433275,240225,17-04-2025 11:23,71.85,63758250,1049550,101.4,30967575,730725
17-04-2025 11:23,23498,438000,238575,17-04-2025 11:23,74.15,63752400,966600,99.6,30958425,742650
17-04-2025 11:23,23498.6,433125,239175,17-04-2025 11:23,74.5,63733050,907200,101.85,30915450,746325
17-04-2025 11:24,23497.4,430500,242250,17-04-2025 11:24,73.2,63705900,945075,101.35,30923625,743625
17-04-2025 11:24,23492.7,430875,241050,17-04-2025 11:24,72.25,63724200,967275,102.8,30954150,760050
17-04-2025 11:24,23492,425475,239550,17-04-2025 11:24,73.55,63751275,1001625,101.45,30972675,766350
17-04-2025 11:24,23494,434550,240825,17-04-2025 11:24,74,63808275,987150,102.05,30974925,773250
17-04-2025 11:24,23495,435825,241275,17-04-2025 11:24,73.45,63815475,988575,102.6,30981075,780900
17-04-2025 11:24,23492.5,425775,243450,17-04-2025 11:24,72.05,63807225,1005375,104.4,30991575,770400
17-04-2025 11:25,23495,431250,244500,17-04-2025 11:25,73.45,63690450,1043175,102,30990675,734700
17-04-2025 11:25,23493.3,436050,237750,17-04-2025 11:25,79.95,63744450,1032375,102.55,30966000,741600
17-04-2025 11:25,23496.3,434700,241875,17-04-2025 11:25,78.7,63726900,842100,104.7,30983250,734250
17-04-2025 11:25,23496,433275,242625,17-04-2025 11:25,78.8,63757425,816825,103.4,30969600,722175
17-04-2025 11:25,23499,433800,238725,17-04-2025 11:25,78.5,63752325,831675,101.4,30958800,730500
17-04-2025 11:25,23498,435000,241575,17-04-2025 11:25,79.6,63746400,841950,101.65,30962700,737625
17-04-2025 11:26,23508.8,437250,231750,17-04-2025 11:26,85,63796875,807000,97.35,30955650,739725
17-04-2025 11:26,23500.1,442725,236625,17-04-2025 11:26,80.95,63785475,636300,100.15,30862725,743550
17-04-2025 11:26,23492.1,428400,235875,17-04-2025 11:26,74.45,63722550,708375,105.15,30881175,748425
17-04-2025 11:26,23492,435150,238500,17-04-2025 11:26,77.4,63650400,709275,104.55,30906225,713100
17-04-2025 11:26,23499,442950,233850,17-04-2025 11:26,81.05,63697200,745875,100.9,30898725,747900
17-04-2025 11:26,23508,442050,229875,17-04-2025 11:26,83.7,63718875,698850,96.35,30891975,754200
17-04-2025 11:27,23515,441525,227700,17-04-2025 11:27,89,63749325,676200,90.3,30805275,759375
17-04-2025 11:27,23508.9,431475,230100,17-04-2025 11:27,82.15,63745800,675975,95.25,30743025,764850
17-04-2025 11:27,23508.7,432675,232575,17-04-2025 11:27,82.7,63717750,700950,96,30769875,773025
17-04-2025 11:27,23500.1,428025,234300,17-04-2025 11:27,80,63722250,741975,98.45,30846825,778800
17-04-2025 11:27,23514,440925,218025,17-04-2025 11:27,88.15,63761775,745875,91,30846600,814125
17-04-2025 11:27,23519,438300,226050,17-04-2025 11:27,93.6,63808575,657525,90.75,30806100,824325
17-04-2025 11:28,23524.4,438075,227550,17-04-2025 11:28,94.2,63800400,513900,89.95,30797100,844125
17-04-2025 11:28,23518.3,435450,225825,17-04-2025 11:28,88.4,63774300,569925,90.45,30834750,853350
17-04-2025 11:28,23510.8,425475,238500,17-04-2025 11:28,85.8,63653850,616200,95.9,30903375,838200
17-04-2025 11:28,23515.2,432900,230025,17-04-2025 11:28,88.65,63647475,639600,93.9,30893025,825825
17-04-2025 11:28,23523.7,439125,221250,17-04-2025 11:28,97.05,63709950,640500,89.5,30886575,880350
17-04-2025 11:28,23527.7,432900,216150,17-04-2025 11:28,100.95,63727425,516600,93.75,30880200,883050
17-04-2025 11:29,23527,429375,220575,17-04-2025 11:29,99.5,63630900,425250,91.8,30889800,907725
17-04-2025 11:29,23528.7,429750,218250,17-04-2025 11:29,102.6,63644550,425925,93.8,30933150,946725
17-04-2025 11:29,23527,422700,219075,17-04-2025 11:29,103.7,63642150,396150,93.65,30968625,895950
17-04-2025 11:29,23528.6,426300,218700,17-04-2025 11:29,104.5,63653775,380250,94.05,30990525,938250
17-04-2025 11:29,23530.8,427050,234000,17-04-2025 11:29,105.5,63645675,405600,94.1,31016250,913575
17-04-2025 11:29,23523.3,420150,231450,17-04-2025 11:29,103.3,63641250,439350,94.6,31042350,918075
17-04-2025 11:30,23526.1,427950,224250,17-04-2025 11:30,105.2,63606150,481425,93.7,31052925,910575
17-04-2025 11:30,23531.5,430050,228750,17-04-2025 11:30,104.9,63620475,423150,90.8,31044075,936000
17-04-2025 11:30,23533.5,425775,231600,17-04-2025 11:30,108.9,63655650,451875,92.7,31045575,952725
17-04-2025 11:30,23534,427800,220950,17-04-2025 11:30,110.5,63677025,387450,93.25,31072275,937650
17-04-2025 11:30,23534.8,429225,231075,17-04-2025 11:30,112,63667650,402975,91.65,31098225,946875
17-04-2025 11:30,23535,432750,226275,17-04-2025 11:30,111.35,63712650,403650,94.1,31134375,957825
17-04-2025 11:31,23532.8,414300,230625,17-04-2025 11:31,106.4,63708825,424200,94.55,31155375,952050
17-04-2025 11:31,23531.9,428700,228900,17-04-2025 11:31,109.2,63679350,451875,94.7,31151550,951600
17-04-2025 11:31,23534,427275,228075,17-04-2025 11:31,112,63698850,456000,93.8,31153200,953550
17-04-2025 11:31,23545,432450,227700,17-04-2025 11:31,121.65,63694500,429000,91.55,31143300,999825
17-04-2025 11:31,23548,425775,212175,17-04-2025 11:31,121,63696075,262275,91.3,31098750,988200
17-04-2025 11:31,23549,429300,216000,17-04-2025 11:31,125.85,63609675,258675,89.8,31039875,1028925
17-04-2025 11:32,23554,427275,198375,17-04-2025 11:32,130.8,63599400,250275,88.95,31044750,1025475
17-04-2025 11:32,23544.9,421275,212400,17-04-2025 11:32,119.6,63620250,278325,91.45,31027650,1022625
17-04-2025 11:32,23539.5,423150,215700,17-04-2025 11:32,117.85,63374475,283950,91.85,31045500,999075
17-04-2025 11:32,23541.8,443175,207075,17-04-2025 11:32,120.9,63390750,313650,88.55,31223925,1018650
17-04-2025 11:32,23543.8,439950,211500,17-04-2025 11:32,119.2,63419025,360825,84.35,31218600,1045875
17-04-2025 11:32,23542.7,425475,213600,17-04-2025 11:32,115.05,63397950,371925,87.65,31092675,1040925
17-04-2025 11:33,23548,432975,208725,17-04-2025 11:33,121.1,63372075,374925,83.65,31313700,1102950
17-04-2025 11:33,23551,435300,213000,17-04-2025 11:33,125.55,63306075,375225,83.1,31343400,1114875
17-04-2025 11:33,23554,434250,210150,17-04-2025 11:33,125.8,63319650,328350,84.8,31836000,1117350
17-04-2025 11:33,23553.5,434850,209550,17-04-2025 11:33,124.5,63316200,322950,84.6,31858650,1098150
17-04-2025 11:33,23552.5,435075,213600,17-04-2025 11:33,123.05,63295950,352425,84.9,32506125,1100475
17-04-2025 11:33,23551.9,435825,218025,17-04-2025 11:33,123.6,63293850,391200,84.25,32516775,1117500
17-04-2025 11:34,23551.6,434850,212850,17-04-2025 11:34,123.3,63311250,428700,82.2,32516700,1130700
17-04-2025 11:34,23550.1,431775,214650,17-04-2025 11:34,121.45,63308475,434925,82.45,32512875,1142250
17-04-2025 11:34,23550.1,434025,211950,17-04-2025 11:34,121.5,63294750,444675,82.05,32439675,1161000
17-04-2025 11:34,23549.1,420675,213450,17-04-2025 11:34,116.85,63254475,462300,76.85,32454675,1180200
17-04-2025 11:34,23545.6,427875,222825,17-04-2025 11:34,116.2,63183450,461850,79.5,32351100,1181700
17-04-2025 11:34,23545,421650,221100,17-04-2025 11:34,113.75,63175875,493575,79.3,32448975,1186950
17-04-2025 11:35,23545.5,433575,214275,17-04-2025 11:35,117.1,63161025,485250,79.7,32492400,1194000
17-04-2025 11:35,23546.8,426975,228000,17-04-2025 11:35,117.5,63136200,503475,81.3,32565675,1197525
17-04-2025 11:35,23552,420900,212250,17-04-2025 11:35,118.65,63021300,495600,79.25,32553825,1208775
17-04-2025 11:35,23550.1,434775,216825,17-04-2025 11:35,117.4,63030000,497625,78.65,32554950,1247550
17-04-2025 11:35,23550.2,439800,216675,17-04-2025 11:35,118.45,63036525,500025,78.55,32620125,1267875
17-04-2025 11:35,23551.7,431775,221400,17-04-2025 11:35,117.5,63031950,510900,81.5,33254025,1267500
17-04-2025 11:36,23551.1,437625,214200,17-04-2025 11:36,119.75,63011775,521775,79.35,33243825,1257075
17-04-2025 11:36,23553.6,439800,216375,17-04-2025 11:36,121.5,63035625,509400,80.4,33188775,1263825
17-04-2025 11:36,23560,439950,210900,17-04-2025 11:36,129.3,63056775,474900,78.3,33195750,1217400
17-04-2025 11:36,23568,433725,206625,17-04-2025 11:36,134.35,63065175,319050,78.45,33252300,1241400
17-04-2025 11:36,23577.4,457650,192600,17-04-2025 11:36,144.4,63093825,264900,73.2,33172050,1268175
17-04-2025 11:36,23575,459900,194625,17-04-2025 11:36,143.2,63087075,254550,72.75,33094050,1242600
17-04-2025 11:37,23570.1,406050,202050,17-04-2025 11:37,136.3,63059700,264600,74.8,33117600,1251300
17-04-2025 11:37,23569.4,407100,207975,17-04-2025 11:37,132,62950125,289200,74,33165825,1236300
17-04-2025 11:37,23562,413850,214275,17-04-2025 11:37,128.8,62905950,299625,74.5,33263250,1249650
